1	и в	13	25
102	была бы	2	4
103	отношение к	4	4
104	крайней мере	1	4
105	как и	5	4
106	то в	1	4
107	с тем	1	4
108	все они	1	3
109	я и	2	3
110	но он	4	3
111	все эти	3	3
112	и его	10	3
113	в рассказе	2	3
114	для него	3	3
115	и здесь	2	3
116	и более	1	3
117	же время	6	3
118	каждая из	1	3
119	уже не	5	3
120	нет в	1	3
121	что по	1	3
122	нельзя не	1	3
123	в мировой	2	3
124	быть это	1	3
125	к которому	3	3
126	и что	3	3
127	на вопрос	1	3
128	с его	6	3
129	со стороны	2	3
130	в какой	1	3
131	что все	1	3
132	в связи	1	3
133	как раз	3	3
134	в стихотворении	4	3
135	действующие лица	1	3
136	говорить о	4	3
137	в их	4	3
138	что для	1	3
139	в словах	1	3
140	его как	1	3
141	карамзина и	1	3
142	обращается к	1	3
143	связи с	1	3
144	с которым	1	3
145	которой я	1	3
146	с этой	1	3
147	своего рода	8	3
148	не является	1	3
149	в другом	3	3
150	одной стороны	2	3
151	так как	1	3
152	поэтического слова	1	2
153	в драматическом	1	2
154	в одной	1	2
155	в поэзии	1	2
156	могут быть	2	2
157	то есть	12	2
158	в статье	1	2
159	он и	1	2
160	тем как	1	2
161	на нее	1	2
162	а с	3	2
163	с не	1	2
164	к этим	1	2
165	случае в	1	2
166	одного из	1	2
167	в сущности	1	2
168	в каждой	1	2
169	говорит и	1	2
170	стих в	1	2
171	такое же	1	2
172	а по	1	2
173	вместе с	2	2
174	не столько	4	2
175	в европейской	1	2
176	то она	1	2
177	в виду	2	2
178	один из	1	2
179	на это	1	2
180	тем не	3	2
181	должен был	1	2
182	произведения как	1	2
183	и по	3	2
184	имеем в	1	2
185	в рамках	5	2
186	не имеет	1	2
187	к тому	2	2
188	в следующих	1	2
189	себя и	2	2
190	для этого	1	2
191	во втором	2	2
192	вовсе не	2	2
193	в драме	1	2
194	в форме	4	2
195	или в	3	2
196	в самом	5	2
197	на себе	1	2
198	ее в	1	2
199	никогда не	3	2
200	этих двух	2	2
201	как я	1	2
202	во всех	2	2
203	того же	2	2
204	как мы	1	2
205	нет не	1	2
206	с нашим	1	2
207	в такой	1	2
208	в произведениях	1	2
209	русской поэзии	2	2
210	в это	1	2
211	в стихах	1	2
212	не как	1	2
213	но не	10	2
214	для искусства	1	2
215	той же	1	2
216	одной из	2	2
217	одно из	1	2
218	еще не	6	2
219	дело не	2	2
220	быть назван	1	2
221	есть в	1	2
222	с которыми	1	2
223	жизни но	2	2
224	времени и	1	2
225	а у	1	2
226	если в	1	2
227	и ее	4	2
228	должен быть	1	2
229	думаю что	1	2
230	или иной	5	2
231	не менее	4	2
232	с одной	2	2
233	чтобы в	1	2
234	не на	2	2
235	в отношении	3	2
236	в результате	1	2
237	что из	1	2
238	слова как	2	2
239	для того	1	2
240	этого слова	3	2
241	в свою	4	2
242	одна из	1	2
243	на основе	1	2
244	я думаю	1	2
245	но как	2	2
246	что они	2	2
247	является как	1	2
248	и только	1	2
249	с ее	3	2
250	дай мне	1	1
251	е годы	1	1
252	в значительной	1	1
253	и до	1	1
254	на время	1	1
255	и того	2	1
256	переходя к	1	1
257	начинается с	1	1
258	к жизни	2	1
259	в ее	5	1
260	является в	1	1
261	долгое время	1	1
262	и политического	1	1
263	соответствии с	2	1
264	том в	1	1
265	обычно в	1	1
266	обращает на	1	1
267	строк и	1	1
268	личность как	1	1
269	особенно для	1	1
270	он уже	1	1
271	на конец	1	1
272	здесь как	1	1
273	в данный	2	1
274	является его	1	1
275	все что	1	1
276	целый ряд	1	1
277	с содержанием	1	1
278	состоит как	1	1
279	из употребления	1	1
280	второй половины	1	1
281	свою очередь	3	1
282	еще и	1	1
283	ним и	1	1
284	представляют собой	1	1
285	или иным	2	1
286	свое место	1	1
287	о его	1	1
288	делает его	1	1
289	с одним	1	1
290	поэтики в	1	1
291	человека как	1	1
292	собственно говоря	2	1
293	как драматическое	1	1
294	в собственном	1	1
295	но во	1	1
296	приводит к	4	1
297	того чтобы	1	1
298	с нею	1	1
299	к вопросу	1	1
300	идет о	1	1
301	известной степени	1	1
302	пушкина я	1	1
303	в частности	13	1
304	является таким	1	1
305	вещами и	1	1
306	связаны с	1	1
307	тем или	1	1
308	в истории	1	1
309	обе стороны	1	1
310	собой как	1	1
311	когда мы	1	1
312	перед лицом	2	1
313	его с	1	1
314	свою собственную	1	1
315	известном смысле	1	1
316	здесь не	2	1
317	было и	1	1
318	но основной	1	1
319	с ума	1	1
320	но оказывается	1	1
321	между этими	1	1
322	с ним	1	1
323	в порядке	3	1
324	на примере	1	1
325	так в	3	1
326	во всей	2	1
327	в сторону	3	1
328	и о	2	1
329	ко второму	1	1
330	так или	2	1
331	о в	2	1
332	также и	1	1
333	в двух	1	1
334	в формах	1	1
335	жизнь но	1	1
336	но каждая	1	1
337	в нем	5	1
338	той или	3	1
339	ты и	1	1
340	друг другу	1	1
341	творчества он	1	1
342	по большей	1	1
343	в комедии	1	1
344	бог сойти	1	1
345	и исторической	1	1
346	сам же	1	1
347	статье о	1	1
348	к изучению	1	1
349	говорит о	1	1
350	в последующих	1	1
351	что она	1	1
352	которая оказалась	1	1
353	с языком	2	1
354	во мне	2	1
355	от своих	1	1
356	совпадает с	3	1
357	совершенно иными	1	1
358	вопрос о	1	1
359	остаться самим	1	1
360	если не	1	1
361	жизни он	1	1
362	особого рода	2	1
363	и другие	1	1
364	принадлежат к	1	1
365	очень часто	1	1
366	для всех	1	1
367	всей его	1	1
368	те же	1	1
369	в одном	1	1
370	в первом	1	1
371	в самой	1	1
372	на отдельные	1	1
373	еще на	1	1
374	даже в	2	1
375	из своих	1	1
376	вопрос что	1	1
377	тон в	1	1
378	вопросу о	1	1
379	времени в	2	1
380	не могло	2	1
381	к более	1	1
382	и я	1	1
383	таков что	1	1
384	это была	1	1
385	собой лишь	1	1
386	см в	1	1
387	и то	3	1
388	речи и	3	1
389	и как	2	1
390	о своем	2	1
391	только при	1	1
392	она явилась	1	1
393	и где	1	1
394	каждая строфа	1	1
395	а затем	1	1
396	по замечанию	1	1
397	при анализе	1	1
398	не дает	1	1
399	говорилось выше	1	1
400	дело в	1	1
401	его в	3	1
402	из строф	1	1
403	или иначе	2	1
404	означало бы	1	1
405	и их	1	1
406	внутреннее единство	1	1
407	персонажей то	1	1
408	только одно	1	1
409	рядом с	1	1
410	уже до	1	1
411	во внешней	1	1
412	перед ним	2	1
413	и ему	1	1
414	искусства но	2	1
415	это имеет	1	1
416	именно в	3	1
417	следует признать	2	1
418	и со	1	1
419	о котором	1	1
420	всеми теми	1	1
421	но эта	1	1
422	тем же	1	1
423	по себе	2	1
424	и больше	2	1
425	по преимуществу	4	1
426	в литературе	2	1
427	в значении	1	1
428	говорит следующее	1	1
429	может служить	1	1
430	требует от	1	1
431	в контексте	1	1
432	не все	3	1
433	имеются две	1	1
434	пребывания в	1	1
435	эти два	1	1
436	лирической поэзии	1	1
437	художественного творчества	3	1
438	не лишено	1	1
439	может не	1	1
440	он мог	1	1
441	можно было	1	1
442	за пределы	2	1
443	который в	1	1
444	не знает	4	1
445	особенно в	1	1
446	в данном	7	1
447	от себя	2	1
448	характерные для	1	1
449	поэт в	1	1
450	самим собой	3	1
451	а именно	2	1
452	в окружающей	1	1
453	раз в	1	1
454	и т.д	3	1
455	одним из	1	1
456	за это	1	1
457	так же	2	1
458	подход к	1	1
459	характеризуется тем	1	1
460	то я	1	1
461	как у	1	1
462	смысл этой	1	1
463	на себя	2	1
464	а о	1	1
465	что характерно	1	1
466	от жанра	1	1
467	именно о	1	1
468	в поле	1	1
469	вытекает из	2	1
470	себя внимание	1	1
471	этой точки	1	1
472	значении этого	2	1
473	в пределах	5	1
474	а и	4	1
475	своей цели	1	1
476	места в	1	1
477	не простым	1	1
478	окружающей его	1	1
479	расположение их	1	1
480	его личной	1	1
481	мне бог	1	1
482	совершенно иной	2	1
483	героев и	1	1
484	иной мере	1	1
485	в своем	5	1
486	большей части	1	1
487	однако с	2	1
488	то чему	1	1
489	самые разнообразные	1	1
490	русской литературе	2	1
491	отношении к	3	1
492	от первого	1	1
493	более или	4	1
494	это уже	1	1
495	в произведении	3	1
496	половины xviii	1	1
497	казалось бы	2	1
498	является также	1	1
499	и который	1	1
500	по своим	1	1
501	говорят о	1	1
502	и внутреннюю	1	1
503	ничто не	1	1
504	но я	1	1
505	вступает в	1	1
506	не дай	1	1
507	он должен	3	1
508	между собой	2	1
509	писал в	1	1
510	стремился к	1	1
511	тому как	1	1
512	тот или	2	1
513	самом начале	2	1
514	и сам	3	1
515	оказывается в	2	1
516	поэтического текста	1	1
517	всего лишь	4	1
518	что сама	2	1
519	которого он	1	1
520	автора в	1	1
521	поле зрения	1	1
522	из жизни	1	1
523	я это	1	1
524	является не	1	1
525	означает что	1	1
526	с помощью	1	1
527	вещи но	1	1
528	его других	1	1
529	и одной	2	1
530	из них	1	1
531	со всеми	1	1
532	не остаться	1	1
533	в новую	1	1
534	в функции	1	1
535	или иного	5	1
536	бы в	1	1
537	еще один	1	1
538	в литературном	1	1
539	одновременно с	1	1
540	в элегии	1	1
541	я люблю	1	1
542	слова в	3	1
543	каждой из	1	1
544	разного рода	1	1
545	только не	2	1
546	к искусству	1	1
547	как говорит	2	1
548	мы в	2	1
549	не случайно	5	1
550	строфа в	1	1
551	принадлежит только	1	1
552	как художественное	2	1
553	в малой	1	1
554	сойти с	1	1
555	воли автора	1	1
556	или менее	4	1
557	данного стихотворения	1	1
558	этом и	1	1
559	собою как	1	1
560	в той	2	1
561	эстетическое отношение	10	1
562	жизни и	1	1
563	вещей в	1	1
564	не во	1	1
565	своего развития	1	1
566	слова с	1	1
567	точно и	1	1
568	по существу	1	1
569	по своей	7	1
570	случаях обычно	1	1
571	к нам	1	1
572	что можно	3	1
573	представляет собой	11	1
574	иллюстрации к	1	1
575	того или	5	1
576	хх века	1	1
577	в одно	1	1
578	и некоторые	2	1
579	о чем	2	1
580	но на	2	1
581	отношения к	2	1
582	одновременно и	1	1
583	на фоне	2	1
584	произведения по	1	1
585	как целому	1	1
586	в известном	1	1
