N	2gram	Vygotskiy__3	Psycholo
124	того как	3	4
125	но только	3	4
126	как она	3	4
127	и до	1	4
128	и для	2	4
129	могут быть	5	4
130	тем не	5	4
131	и это	4	4
132	данном случае	1	4
133	и сам	3	4
134	между тем	3	4
135	которые мы	1	4
136	говорит он	4	4
137	мы видим	3	4
138	из них	4	4
139	от того	4	4
140	приходится иметь	1	4
141	как это	7	4
142	наряду с	3	4
143	указывает что	1	4
144	с этой	3	4
145	и все	4	4
146	а в	4	4
147	например в	1	3
148	и то	2	3
149	приходит к	6	3
150	мы не	9	3
151	а другой	1	3
152	время как	4	3
153	имеет дело	2	3
154	и он	1	3
155	во всех	1	3
156	но как	3	3
157	а только	1	3
158	относится к	1	3
159	которые не	4	3
160	как говорит	5	3
161	и к	5	3
162	но в	1	3
163	с на	1	3
164	та же	1	3
165	формы в	3	3
166	он в	1	3
167	думать что	1	3
168	главным образом	2	3
169	состоит в	3	3
170	не как	3	3
171	на этом	3	3
172	об этом	2	3
173	к области	2	3
174	к которым	4	3
175	показывает что	8	3
176	в своей	2	3
177	представление о	1	3
178	в которых	3	3
179	жизни с	1	3
180	и другого	2	3
181	том чтобы	1	3
182	не могли	3	3
183	в отношении	6	3
184	что с	4	3
185	тогда когда	4	3
186	мы можем	7	3
187	во всем	3	3
188	в каком	2	3
189	не могут	4	3
190	и заключается	2	3
191	и другой	1	3
192	указывает на	2	3
193	с ее	5	3
194	в виду	1	3
195	то время	4	3
196	и совершенно	1	3
197	так и	5	3
198	том виде	2	3
199	мы в	2	3
200	для этого	2	3
201	с другой	6	3
202	в конечном	1	3
203	бы и	1	3
204	мы должны	6	3
205	значит что	4	3
206	один из	6	3
207	этот вопрос	3	3
208	так что	2	3
209	в нашей	2	3
210	что не	1	3
211	каким образом	1	3
212	и других	2	3
213	и их	3	3
214	представить себе	1	3
215	сами по	3	3
216	в конце	1	3
217	были бы	3	3
218	которых мы	2	3
219	тому как	2	3
220	до конца	1	3
221	в частности	4	3
222	ни на	2	3
223	того или	2	3
224	по своему	11	3
225	видит в	1	3
226	в исследовании	1	3
227	что же	1	3
228	по существу	1	3
229	это значит	4	3
230	это исследование	1	3
231	в смысле	4	3
232	само по	2	3
233	конце концов	1	3
234	хотя бы	1	3
235	в свою	3	3
236	который не	1	3
237	точно так	1	3
238	равным образом	2	2
239	нам казалось	1	2
240	также и	1	2
241	в объяснении	1	2
242	того же	6	2
243	не остается	1	2
244	только потому	2	2
245	все те	1	2
246	и этот	1	2
247	еще не	4	2
248	с в	1	2
249	при анализе	1	2
250	оба эти	3	2
251	есть нечто	1	2
252	эта форма	3	2
253	с но	1	2
254	из того	2	2
255	же что	1	2
256	бы с	2	2
257	бы то	1	2
258	с его	2	2
259	мысль что	1	2
260	в ее	1	2
261	но не	6	2
262	мы будем	2	2
263	если в	3	2
264	очевидно что	1	2
265	отличие от	6	2
266	которые должны	2	2
267	и процессы	2	2
268	однако не	1	2
269	что ребенок	7	2
270	в очень	1	2
271	могли бы	11	2
272	что по	2	2
273	показали что	4	2
274	увидим что	1	2
275	моментов в	2	2
276	психологии и	1	2
277	впечатление что	1	2
278	в которой	1	2
279	бы не	1	2
280	в себе	2	2
281	как он	3	2
282	что каждая	1	2
283	всех остальных	1	2
284	тем и	4	2
285	или иному	2	2
286	однако он	1	2
287	на его	2	2
288	подобно тому	1	2
289	заключает в	2	2
290	здесь мы	2	2
291	то ни	1	2
292	значение в	3	2
293	была в	1	2
294	в ход	4	2
295	с другими	2	2
296	полагает что	1	2
297	и которые	3	2
298	в них	2	2
299	одного и	4	2
300	не так	1	2
301	и при	1	2
302	всяком случае	4	2
303	переходе от	1	2
304	опять как	1	2
305	место в	2	2
306	многие авторы	1	2
307	и эти	2	2
308	их в	3	2
309	том же	1	2
310	в этих	2	2
311	эти авторы	1	2
312	и форма	1	2
313	этой области	1	2
314	точно и	1	2
315	все более	2	2
316	своего исследования	1	2
317	и другое	5	2
318	же самую	1	2
319	на него	1	2
320	в процессе	27	2
321	зависят от	1	2
322	в самых	1	2
323	в уме	1	2
324	того и	2	2
325	показал что	3	2
326	которая не	4	2
327	больше того	1	2
328	не потому	1	2
329	ни в	9	2
330	отличается от	3	2
331	виде как	2	2
332	объяснить почему	1	2
333	что оно	4	2
334	оно не	2	2
335	на вопрос	1	2
336	и которая	1	2
337	свою очередь	2	2
338	на другой	1	2
339	сводится к	1	2
340	действия и	1	2
341	идет не	1	2
342	роль в	1	2
343	на том	3	2
344	который он	1	2
345	том как	1	2
346	по сравнению	4	2
347	понятно что	1	2
348	даны в	1	2
349	и вообще	1	2
350	в таком	2	2
351	и здесь	2	2
352	во всяком	4	2
353	в глаза	1	2
354	к действительности	1	2
355	и содержание	1	2
356	которой мы	1	2
357	за основу	1	2
358	в его	15	2
359	и только	2	2
360	в свете	2	2
361	для самого	1	2
362	в него	3	2
363	людей с	2	2
364	показывают что	5	2
365	этого материала	1	2
366	пришел к	1	2
367	в какой	4	2
368	может оказаться	1	2
369	это означает	1	2
370	объективных данных	1	2
371	иметь с	1	2
372	и у	6	2
373	говорит о	1	2
374	могло бы	4	2
375	слова в	2	2
376	содержания и	1	2
377	мы находим	1	2
378	в одном	2	2
379	вовсе не	1	2
380	в состоянии	1	2
381	с этими	1	2
382	отношение к	1	2
383	но что	1	2
384	каждый из	2	2
385	к которому	3	2
386	в сознание	1	2
387	такое же	1	2
388	а с	3	2
389	на которых	2	2
390	не на	1	2
391	при определении	1	2
392	там где	4	2
393	во внимание	1	2
394	на который	1	2
395	материал и	1	2
396	вместе с	14	2
397	из которых	5	2
398	сравнению с	3	2
399	чем к	1	2
400	психологии при	1	2
401	этого факта	1	2
402	более и	1	2
403	но это	5	2
404	стоит только	1	2
405	независимое от	1	2
406	тому или	2	2
407	и часто	1	2
408	когда я	1	2
409	это можно	1	2
410	речи с	1	2
411	для нас	2	2
412	всякий раз	2	2
413	другой стороны	3	2
414	их с	3	2
415	на этот	2	2
416	или иного	2	2
417	и от	2	2
418	все что	2	2
419	этой точки	2	2
420	смысле слова	2	1
421	как известно	3	1
422	говоря о	1	1
423	одним из	5	1
424	играет никакой	1	1
425	для построения	1	1
426	предполагает что	1	1
427	всего тем	1	1
428	человека и	5	1
429	непосредственного отношения	1	1
430	совершенно новый	1	1
431	словами и	1	1
432	или к	1	1
433	же по	1	1
434	тем же	4	1
435	к другому	2	1
436	и чрезвычайно	1	1
437	на две	1	1
438	высшей степени	6	1
439	мышления но	1	1
440	в зависимости	5	1
441	отношения к	1	1
442	и связанное	1	1
443	сам начинает	1	1
444	а как	2	1
445	смотреть на	1	1
446	как утверждает	1	1
447	и значение	1	1
448	характер его	1	1
449	уже что	1	1
450	что между	1	1
451	что уже	1	1
452	на место	1	1
453	что самый	1	1
454	исследования в	1	1
455	каком случае	1	1
456	так чтобы	1	1
457	направленных на	2	1
458	что иное	1	1
459	мы и	2	1
460	зависимости от	6	1
461	ли оно	5	1
462	не играет	1	1
463	основе этого	2	1
464	прямой связи	1	1
465	понятия в	7	1
466	и формы	1	1
467	бы мы	1	1
468	тем как	1	1
469	это имеет	1	1
470	без которого	1	1
471	при объяснении	1	1
472	как если	1	1
473	с одной	5	1
474	истинный смысл	1	1
475	взрослых а	1	1
476	слов не	1	1
477	он но	1	1
478	и т.д	5	1
479	быть так	1	1
480	впервые и	1	1
481	друг от	1	1
482	общего правила	1	1
483	за пределы	1	1
484	связи и	3	1
485	устанавливает и	1	1
486	независимо от	4	1
487	общего с	1	1
488	для всех	1	1
489	что как	2	1
490	к новому	1	1
491	им в	3	1
492	всей этой	1	1
493	кроме того	1	1
494	с понятием	3	1
495	его к	3	1
496	более или	1	1
497	следующим образом	1	1
498	этой цели	1	1
499	общего положения	1	1
500	то в	3	1
501	говорит не	2	1
502	ребенка с	3	1
503	уже не	2	1
504	животных и	2	1
505	помощью которого	2	1
506	себе как	1	1
507	не приходится	1	1
508	самого поверхностного	1	1
509	бы сказать	3	1
510	из этих	4	1
511	думаем что	1	1
512	то обстоятельство	3	1
513	в большинстве	1	1
514	речи но	2	1
515	теоретически не	1	1
516	остановиться на	3	1
517	нами в	2	1
518	только один	1	1
519	тому же	1	1
520	но ведь	1	1
521	вследствие этого	1	1
522	этот процесс	3	1
523	вообще не	1	1
524	причем самое	1	1
525	вверх от	1	1
526	как оно	3	1
527	что задача	2	1
528	случаях особенно	1	1
529	средства в	1	1
530	его лежит	1	1
531	сколько можно	1	1
532	существенное для	1	1
533	ключ к	1	1
534	в восприятии	3	1
535	пускает в	1	1
536	понятий и	7	1
537	в силу	6	1
538	в понятии	5	1
539	важную роль	1	1
540	именно к	1	1
541	в плане	2	1
542	и верно	1	1
543	или правильнее	1	1
544	что ни	1	1
545	психологических оснований	1	1
546	ряд отдельных	1	1
547	одному и	1	1
548	к выводу	2	1
549	говоря в	1	1
550	в основу	4	1
551	но все	2	1
552	совпадают с	4	1
553	не будет	2	1
554	факт что	5	1
555	же не	1	1
556	данных для	1	1
557	и характер	2	1
558	в совершенно	2	1
559	различие между	1	1
560	и дальше	1	1
561	в другом	1	1
562	принять во	1	1
563	а по	2	1
564	оно становится	2	1
565	чрезвычайно важное	1	1
566	быть столь	1	1
567	его в	3	1
568	подходит к	2	1
569	служит средством	1	1
570	и рода	1	1
571	быть отнесена	1	1
572	он приходит	1	1
573	между отдельными	5	1
574	только одно	1	1
575	животных в	1	1
576	процессе восприятия	1	1
577	является для	2	1
578	находящийся на	1	1
579	этого сравнения	1	1
580	мы имели	4	1
581	в высшей	6	1
582	ли может	1	1
583	которой он	1	1
584	всегда и	1	1
585	мы видели	6	1
586	с такой	1	1
587	совершенно на	1	1
588	чем в	1	1
589	должно быть	2	1
590	элемента в	1	1
591	и того	4	1
592	не указывает	1	1
593	исследователи в	1	1
594	же ошибочно	1	1
595	в эту	2	1
596	которую он	1	1
597	но если	1	1
598	спрашивает как	1	1
599	таким же	2	1
600	деятельности не	3	1
601	нас не	1	1
602	в котором	3	1
603	относящихся к	1	1
604	когда ребенок	2	1
605	что всякий	1	1
606	цвета но	1	1
607	что вся	1	1
608	не столько	4	1
609	выходит за	1	1
610	согласны в	2	1
611	себе а	1	1
612	в отличие	6	1
613	от его	1	1
614	место между	1	1
615	путем путем	1	1
616	что имеет	1	1
617	ему приходится	1	1
618	формы является	1	1
619	казалось нужным	1	1
620	формы поведения	1	1
621	что было	1	1
622	исследователи как	1	1
623	однако в	2	1
624	с так	1	1
625	и очень	1	1
626	вещи не	1	1
627	что эта	1	1
628	с теми	2	1
629	самого начала	6	1
630	дело не	1	1
631	эти формы	2	1
632	на котором	2	1
633	одна из	2	1
634	что их	1	1
635	и остается	1	1
636	к этим	1	1
637	не по	1	1
638	от взрослых	2	1
639	предметы и	1	1
640	когда они	1	1
641	как здесь	1	1
642	которого заключается	1	1
643	похоже на	1	1
644	только не	1	1
645	анализ показывает	1	1
646	в качестве	12	1
647	жизни не	1	1
648	имеем дело	2	1
649	именно с	1	1
650	он оказался	1	1
651	и важных	1	1
652	почти исключительно	1	1
653	к ней	1	1
654	связь и	2	1
655	вне того	1	1
656	и является	1	1
657	и чувства	1	1
658	который совершается	1	1
659	с достаточной	1	1
660	связи с	9	1
661	ничто не	1	1
662	так называемый	1	1
663	эти три	1	1
664	и оказывается	1	1
665	уже и	1	1
666	и делает	1	1
667	в области	7	1
668	способом мышления	2	1
669	правильнее сказать	1	1
670	с другом	5	1
671	операции в	1	1
672	обстоятельство что	3	1
673	и оно	1	1
674	решительно высказывается	1	1
675	встречается в	4	1
676	и другим	1	1
677	к утверждению	1	1
678	совершенно правильным	1	1
679	не есть	3	1
680	мы могли	9	1
681	участвуют в	3	1
682	лежащим в	1	1
683	даже когда	1	1
684	него как	1	1
685	не живет	1	1
686	гласит что	1	1
687	должен быть	1	1
688	деятельности в	1	1
689	для себя	1	1
690	следует отнести	1	1
691	они стали	2	1
692	как мы	8	1
693	от друга	1	1
694	но при	1	1
695	заранее что	1	1
696	только при	2	1
697	мы думаем	1	1
698	в собственном	6	1
699	характер и	1	1
700	нет никаких	4	1
701	в себя	3	1
702	с самого	6	1
703	приводит к	4	1
704	имеет никакого	1	1
705	и может	2	1
706	как с	4	1
707	он так	1	1
708	обратным образом	1	1
709	ином виде	1	1
710	по аналогии	1	1
711	за то	1	1
712	высшим формам	1	1
713	здесь как	1	1
714	с задачами	1	1
715	который происходит	1	1
716	процесса как	2	1
717	виде мы	1	1
718	еще в	2	1
719	когда в	3	1
720	вещей с	1	1
721	часто в	2	1
722	слова которые	1	1
723	является в	3	1
724	силу того	2	1
725	быть может	1	1
726	с этого	1	1
727	собой и	1	1
728	элемент в	1	1
729	новых и	2	1
730	все согласны	2	1
731	означает что	1	1
732	выводу что	4	1
733	мышления чем	1	1
734	средством для	1	1
735	в тех	2	1
736	склонен думать	1	1
737	иное как	1	1
738	из основных	3	1
739	разница между	1	1
740	о нем	1	1
741	создается впечатление	1	1
742	при такой	1	1
743	положения которые	1	1
744	и независимое	1	1
745	но мы	1	1
746	что каждый	2	1
747	все его	1	1
748	в сфере	2	1
749	разных направлениях	1	1
750	случаев когда	1	1
751	в пользу	5	1
752	аналогии с	1	1
753	орудием в	1	1
754	и мыслей	1	1
755	и во	2	1
756	свой метод	1	1
757	как объяснение	1	1
758	этому поводу	1	1
759	переходит в	1	1
760	никакой звуковой	2	1
761	ко всей	1	1
762	различных по	1	1
763	вообще и	1	1
764	представления о	2	1
765	исследования показывают	2	1
766	мы никогда	2	1
767	связь между	4	1
768	эти последние	2	1
769	всего могут	1	1
770	поведении и	1	1
771	этом смысле	2	1
772	на которой	1	1
773	обе эти	3	1
774	что только	1	1
775	с ними	3	1
776	мы увидим	4	1
777	достаточной ясностью	1	1
778	и судьбу	1	1
779	быть распространено	1	1
780	которое мы	1	1
781	знаем по	1	1
782	с прежним	1	1
783	рассматриваться как	4	1
784	они имеют	2	1
785	к высшим	1	1
786	по этому	3	1
787	со всеми	6	1
788	какой степени	4	1
789	где они	2	1
790	по степени	1	1
791	внимание что	1	1
792	мы очень	1	1
793	и исследования	1	1
794	он начинает	1	1
795	основе его	1	1
796	все признаки	1	1
797	по выражению	1	1
798	за ним	1	1
799	слова если	1	1
800	который как	1	1
801	был бы	1	1
802	нее в	2	1
803	для него	5	1
804	прежде всего	4	1
805	иначе как	1	1
806	не совпадают	1	1
807	что высший	1	1
808	отнесена к	1	1
809	гораздо большей	1	1
810	не о	1	1
811	из нее	2	1
812	случае не	1	1
813	которые могут	1	1
814	доказать что	1	1
815	связи в	1	1
816	образом не	2	1
817	не просто	1	1
818	к той	2	1
819	напротив того	1	1
820	понятия не	1	1
821	должны рассматриваться	2	1
822	до самого	1	1
823	чтобы убедиться	1	1
824	с общим	1	1
825	в другой	1	1
826	верно ли	1	1
827	раз обратным	1	1
828	этой проблемы	2	1
829	установить только	1	1
830	понятие или	1	1
831	именно в	5	1
832	человека а	1	1
833	бы если	1	1
834	занимает среднее	1	1
835	нашего исследования	1	1
836	оба автора	1	1
837	и затем	1	1
838	только наиболее	1	1
839	обратиться к	1	1
840	вопрос почему	1	1
841	связано с	1	1
842	на основании	11	1
843	он только	1	1
844	первая из	1	1
845	этого взгляда	1	1
846	целым рядом	2	1
847	ничем не	1	1
848	основных форм	2	1
849	так называемой	1	1
850	нам это	1	1
851	на эту	1	1
852	свое отражение	1	1
853	ребенка и	17	1
854	с которым	1	1
855	медленно и	1	1
856	что мы	7	1
857	не об	1	1
858	вызвать в	1	1
859	в связи	6	1
860	очень легко	2	1
861	совершенно иное	1	1
862	с помощью	42	1
863	является совершенно	1	1
864	двумя существенными	1	1
865	раньше всего	2	1
866	вещи как	1	1
867	тех конкретных	1	1
868	ко всем	1	1
869	бы это	1	1
870	из его	1	1
871	тот факт	5	1
872	поскольку они	1	1
873	какого бы	1	1
874	же точке	1	1
875	одной стороны	5	1
876	который мы	2	1
877	в той	1	1
878	такого рода	2	1
879	объектов и	1	1
880	совершенно разных	1	1
881	и там	1	1
882	всегда имеет	1	1
883	изучения а	1	1
884	или менее	3	1
885	утверждению некоторых	1	1
886	если это	1	1
887	друг с	5	1
888	других авторов	1	1
889	утверждающих что	1	1
890	с животными	1	1
891	быть не	1	1
892	результатов к	1	1
893	или другого	2	1
894	этого слова	4	1
895	дело идет	1	1
896	ассоциативная связь	5	1
897	этом случае	1	1
898	благодаря этому	6	1
899	нечто совершенно	1	1
900	не касаясь	1	1
901	этого метода	3	1
902	этом и	2	1
903	самое существенное	1	1
904	из ряда	1	1
905	показали с	1	1
906	указать на	1	1
907	с мы	4	1
908	сходную с	1	1
909	в область	1	1
910	или в	2	1
911	и другими	2	1
912	бы так	1	1
913	в результате	3	1
914	которой можно	2	1
915	не встречается	1	1
916	нам придется	1	1
917	слов с	1	1
918	от него	1	1
919	от одного	2	1
920	с уже	2	1
921	бы в	2	1
922	снизу вверх	1	1
923	эти особенности	1	1
924	только что	2	1
925	что следовательно	1	1
926	ни было	2	1
927	по пути	4	1
928	как показывает	2	1
929	этой деятельности	1	1
930	за этим	1	1
931	что слова	2	1
932	служить для	1	1
933	он ограничивает	1	1
934	цель и	2	1
935	между ними	3	1
936	и эта	2	1
937	на более	1	1
938	речи и	8	1
939	среднее место	1	1
940	которым он	1	1
941	не иметь	3	1
942	мы сумеем	1	1
943	не что	1	1
944	до какой	3	1
945	имеет в	1	1
946	свои собственные	1	1
947	в виде	3	1
948	всем этом	2	1
949	однако мы	1	1
950	по поводу	1	1
951	помощью которых	7	1
952	это понятие	1	1
953	а самый	1	1
954	тем самым	2	1
955	к частному	4	1
956	к этому	3	1
957	и тяжелое	1	1
958	ничего общего	3	1
