N	2gram	Propp_Russ_1	Formalny
155	его и	2	3
156	нуждается в	1	3
157	не о	1	3
158	у нас	8	3
159	не на	2	3
160	в той	1	3
161	того что	4	3
162	отношению к	1	3
163	сказать что	1	3
164	имеет место	2	3
165	ту же	1	2
166	чтобы не	1	2
167	а иногда	4	2
168	к другому	2	2
169	значение он	1	2
170	с таким	1	2
171	из своих	1	2
172	говорить о	1	2
173	по учению	1	2
174	не знают	1	2
175	же что	1	2
176	и сами	1	2
177	с его	1	2
178	в общем	1	2
179	очевидно что	1	2
180	отличие от	1	2
181	исторически и	1	2
182	эта связь	1	2
183	в своем	3	2
184	увидим что	1	2
185	от этого	1	2
186	из этих	4	2
187	в этой	1	2
188	е с	1	2
189	говорят о	1	2
190	как он	2	2
191	что она	2	2
192	главным образом	2	2
193	всех этих	2	2
194	не значит	2	2
195	не как	1	2
196	в россии	4	2
197	его от	2	2
198	на этом	3	2
199	они на	1	2
200	же а	2	2
201	от одного	1	2
202	уже знаем	1	2
203	на почве	1	2
204	такой же	2	2
205	таким же	3	2
206	в отличие	1	2
207	в основном	3	2
208	но эта	1	2
209	что этот	4	2
210	необходимо чтобы	1	2
211	сам он	1	2
212	виду что	1	2
213	дело не	1	2
214	дело в	1	2
215	одна из	4	2
216	весь этот	1	2
217	смысла но	1	2
218	не могло	1	2
219	вытекает из	1	2
220	слова как	1	2
221	п в	13	2
222	тем не	3	2
223	и это	1	2
224	как не	2	2
225	идет не	1	2
226	так в	4	2
227	если они	1	2
228	вошел в	1	2
229	для этого	2	2
230	ничего не	3	2
231	на все	2	2
232	нечто совсем	1	2
233	что каждый	1	2
234	или на	3	2
235	и во	1	2
236	что и	7	2
237	мы увидим	8	2
238	и действительно	1	2
239	поэтому и	1	2
240	не можем	3	2
241	за счет	2	2
242	из них	8	2
243	совсем другое	1	2
244	говорить об	1	2
245	от того	1	2
246	же деле	1	2
247	в области	3	2
248	и из	3	2
249	связаны с	3	2
250	к которому	1	2
251	мы еще	1	2
252	и др	4	2
253	исторического развития	1	2
254	связано с	1	2
255	самом же	1	2
256	и самый	1	2
257	нет никаких	1	2
258	но оно	1	2
259	этого слова	3	2
260	а к	1	2
261	но это	4	2
262	но для	1	2
263	все стороны	1	2
264	от него	1	2
265	мы должны	2	2
266	в целях	3	2
267	слово в	1	2
268	но если	1	2
269	является и	1	2
270	совершаться в	1	2
271	к этому	4	2
272	в таком	1	2
273	который должен	1	1
274	то на	3	1
275	на а	1	1
276	таком случае	1	1
277	а из	1	1
278	тех же	1	1
279	переход от	2	1
280	между двумя	2	1
281	в первом	1	1
282	и до	2	1
283	не имеют	1	1
284	оно было	1	1
285	собственном смысле	1	1
286	видеть в	1	1
287	в доме	2	1
288	с в	4	1
289	значения как	1	1
290	мы имеем	4	1
291	или наоборот	1	1
292	этого нет	1	1
293	исключительная принадлежность	1	1
294	в первый	4	1
295	этом не	1	1
296	происходило в	1	1
297	и говорят	1	1
298	это подтверждается	1	1
299	ему в	1	1
300	так а	1	1
301	жизни это	1	1
302	значения это	1	1
303	в каждой	1	1
304	это время	2	1
305	а следовательно	1	1
306	как у	1	1
307	однако совершенно	1	1
308	а только	1	1
309	значение и	2	1
310	только тогда	1	1
311	к слову	2	1
312	должны были	2	1
313	иногда и	5	1
314	себе и	1	1
315	он пишет	1	1
316	не просто	2	1
317	значение имеет	1	1
318	ни одна	1	1
319	писал не	1	1
320	же цели	1	1
321	его на	1	1
322	с этим	2	1
323	совершенно очевидно	1	1
324	значение его	1	1
325	в различные	1	1
326	к новому	1	1
327	обращения к	1	1
328	в противном	1	1
329	кроме того	1	1
330	хотя и	2	1
331	в круг	2	1
332	следующим образом	4	1
333	полагают что	1	1
334	не связаны	1	1
335	формы их	1	1
336	очень многие	1	1
337	та же	2	1
338	из жизни	1	1
339	в нашем	2	1
340	были связаны	2	1
341	на то	1	1
342	с новым	1	1
343	противном случае	1	1
344	все другие	1	1
345	и интересов	1	1
346	он не	1	1
347	этого вопроса	1	1
348	не к	1	1
349	по существу	4	1
350	и по	8	1
351	так например	6	1
352	но все	3	1
353	исходя из	1	1
354	так называемым	1	1
355	же не	2	1
356	он просто	1	1
357	так во	1	1
358	значение в	1	1
359	поэтому они	1	1
360	быть не	1	1
361	чаще всего	3	1
362	этой работы	2	1
363	нет в	1	1
364	материал у	1	1
365	материал материал	1	1
366	чем в	2	1
367	в развитии	1	1
368	можно считать	1	1
369	форма и	1	1
370	когда вся	1	1
371	и того	1	1
372	одного и	1	1
373	что между	1	1
374	полностью в	1	1
375	и при	1	1
376	в их	4	1
377	она в	3	1
378	дальнейшее развитие	1	1
379	на место	1	1
380	к новой	1	1
381	в другие	8	1
382	теми же	1	1
383	и эти	1	1
384	том же	2	1
385	форму в	1	1
386	ясно в	1	1
387	дня и	1	1
388	с ним	2	1
389	и роль	1	1
390	что наука	1	1
391	того как	5	1
392	или другие	2	1
393	должны служить	1	1
394	к этим	1	1
395	когда они	1	1
396	из их	1	1
397	иметь в	1	1
398	работы но	1	1
399	в разных	3	1
400	с религией	2	1
401	которые и	1	1
402	явление в	1	1
403	своих средств	1	1
404	наша задача	1	1
405	можно рассматривать	1	1
406	и самой	1	1
407	ему не	1	1
408	не потому	1	1
409	с другом	1	1
410	в общую	1	1
411	наконец в	1	1
412	и другой	3	1
413	можем считать	1	1
414	как известно	2	1
415	и был	1	1
416	вывод что	3	1
417	всего этого	1	1
418	на основе	1	1
419	в в	2	1
420	только при	1	1
421	в собственном	1	1
422	как по	2	1
423	можно сделать	3	1
424	с первым	1	1
425	можно было	1	1
426	не с	3	1
427	мы приведем	1	1
428	и вошел	1	1
429	и определяется	1	1
430	и вообще	1	1
431	по мере	1	1
432	быту и	1	1
433	об этом	9	1
434	является по	1	1
435	и здесь	2	1
436	не был	1	1
437	и та	1	1
438	настоящее время	3	1
439	но мы	1	1
440	и объяснить	1	1
441	и просто	1	1
442	и который	1	1
443	там же	5	1
444	нас в	1	1
445	от них	3	1
446	материал не	1	1
447	в форме	1	1
448	того в	1	1
449	что бы	1	1
450	в слово	1	1
451	не так	1	1
452	известно что	1	1
453	как например	3	1
454	быть и	2	1
455	в двух	1	1
456	мы видим	2	1
457	тот же	1	1
458	и так	1	1
459	который в	1	1
460	этим словом	1	1
461	случаи когда	1	1
462	в эти	4	1
463	в качестве	3	1
464	так что	2	1
465	есть в	1	1
466	вот что	1	1
467	и у	5	1
468	то и	1	1
469	указаний на	1	1
470	в нашей	1	1
471	же в	1	1
472	в начале	1	1
473	они могли	2	1
474	смысла в	1	1
475	и других	7	1
476	е на	1	1
477	одно из	5	1
478	говорит о	1	1
479	и нового	2	1
480	слова в	3	1
481	в одном	3	1
482	прибавить что	1	1
483	чтобы она	1	1
484	и должна	1	1
485	дело и	1	1
486	случае не	1	1
487	должен был	1	1
488	формах в	1	1
489	была только	1	1
490	в других	11	1
491	не противоречит	1	1
492	может признать	1	1
493	дают в	1	1
494	сюда же	1	1
495	с той	1	1
496	оно связано	1	1
497	еще и	1	1
498	в середине	3	1
499	объясняется тем	1	1
500	что для	1	1
501	уже почти	1	1
502	по тем	1	1
503	не было	2	1
504	жизнь в	1	1
505	в руках	1	1
506	его по	1	1
507	о чем	3	1
508	пр и	1	1
509	или с	1	1
510	что мы	1	1
511	и теми	1	1
512	в частности	2	1
513	нами как	1	1
514	совершенно иное	1	1
515	образ этот	1	1
516	границы между	1	1
517	эта теория	1	1
518	одинаково может	1	1
519	направление в	1	1
520	этих случаях	1	1
521	не дают	1	1
522	в течение	5	1
523	пишет в	3	1
524	и впредь	1	1
525	мы остановимся	1	1
526	же их	1	1
527	и всей	2	1
528	в отдельности	2	1
529	друг с	1	1
530	в это	3	1
531	к понятию	1	1
532	стилю от	1	1
533	этом случае	5	1
534	служит уже	1	1
535	в нижнем	1	1
536	но даже	2	1
537	и о	1	1
538	только для	2	1
539	направления в	2	1
540	один из	8	1
541	под влиянием	1	1
542	слова с	1	1
543	к пониманию	1	1
544	тем и	2	1
545	при таком	1	1
546	не объясняет	2	1
547	его с	4	1
548	о котором	1	1
549	в настоящее	3	1
550	подробно в	1	1
551	интерес к	2	1
552	года в	2	1
553	е когда	1	1
554	на такой	1	1
555	или не	1	1
556	а в	9	1
557	сделать вывод	1	1
558	е в	8	1
559	не знает	1	1
560	обычно не	2	1
561	на общий	1	1
562	становится очевидным	1	1
563	уже нельзя	1	1
564	можно назвать	1	1
565	о характере	1	1
