N	2gram	Vinokur_Ku_1	Problema
372	же рода	1	2
373	возможно и	1	2
374	в самой	4	2
375	слова как	3	2
376	что их	2	2
377	и по	1	2
378	как она	1	2
379	и после	1	2
380	однако это	1	2
381	могут быть	1	2
382	всегда есть	1	2
383	что оно	3	2
384	но также	2	2
385	для себя	1	2
386	от друга	1	2
387	и сами	2	2
388	рассматривать как	1	2
389	настоящее время	1	2
390	только то	1	2
391	это можно	1	2
392	том как	3	2
393	разного рода	1	2
394	в настоящее	1	2
395	некотором отношении	1	2
396	все дело	1	2
397	это было	2	2
398	своим предметом	1	2
399	по типу	1	2
400	и во	1	2
401	переходит в	1	2
402	и следовательно	1	2
403	своему содержанию	1	2
404	для самого	1	2
405	но тут	1	2
406	но с	2	2
407	сразу же	1	2
408	который в	1	2
409	несет на	1	2
410	за себя	1	2
411	имеет своим	1	2
412	с одной	1	2
413	себя в	1	2
414	и у	1	2
415	в нашей	1	2
416	в начале	1	2
417	является не	1	2
418	из них	4	2
419	в известной	1	2
420	между прочим	2	2
421	от того	1	2
422	были бы	2	2
423	гораздо больше	1	2
424	даже не	1	2
425	нам не	3	2
426	до сих	4	2
427	от другой	1	2
428	именно в	6	2
429	а с	3	2
430	в природе	1	2
431	только к	2	2
432	ничем не	1	2
433	человеческой жизни	1	2
434	о чем	2	2
435	когда она	1	2
436	в частности	4	2
437	эти слова	1	2
438	вместе с	7	2
439	как это	3	2
440	к другой	1	2
441	по своему	1	2
442	этим мы	1	2
443	и там	1	2
444	по существу	4	2
445	многих других	1	2
446	в контексте	2	2
447	сих пор	4	2
448	о его	1	2
449	пока еще	1	2
450	и для	2	2
451	только тогда	3	2
452	в результате	5	2
453	другое дело	2	2
454	бы в	7	2
455	только что	1	2
456	от всякого	1	2
457	есть и	1	2
458	значение которое	1	2
459	это понятие	1	2
460	как на	3	2
461	этой точки	2	2
462	речь идет	2	1
463	слова которые	1	1
464	одним из	2	1
465	эти различения	1	1
466	идет о	2	1
467	в первом	3	1
468	смысл этого	1	1
469	что эти	4	1
470	от которых	1	1
471	должна быть	3	1
472	собственном смысле	1	1
473	действительности и	1	1
474	и этот	1	1
475	живой речи	1	1
476	понимается в	1	1
477	той же	3	1
478	например в	5	1
479	языка с	1	1
480	и ничего	1	1
481	что если	2	1
482	в семье	1	1
483	вопрос о	2	1
484	именно к	1	1
485	все новое	1	1
486	который был	1	1
487	которого мы	1	1
488	конечно и	1	1
489	похожи на	1	1
490	и структура	1	1
491	и он	3	1
492	нужно будет	1	1
493	на наше	1	1
494	не нужно	1	1
495	и на	4	1
496	такое построение	1	1
497	мысли и	1	1
498	вкуса и	3	1
499	бы не	1	1
500	то мы	3	1
501	своего рода	1	1
502	заключается не	1	1
503	имеет здесь	1	1
504	он говорит	1	1
505	в сторону	2	1
506	в противоречии	1	1
507	не все	2	1
508	вовсе еще	1	1
509	а если	3	1
510	себе и	2	1
511	отличаются от	1	1
512	пришлось бы	2	1
513	относится к	2	1
514	которые не	1	1
515	меньше всего	2	1
516	сказать как	1	1
517	в истории	3	1
518	что именно	1	1
519	так называемая	2	1
520	однако не	6	1
521	по пути	1	1
522	более или	3	1
523	следующим образом	1	1
524	от этого	2	1
525	поскольку мы	1	1
526	как то	2	1
527	а во-вторых	2	1
528	так или	2	1
529	из той	1	1
530	из этих	4	1
531	и действительное	1	1
532	учение о	4	1
533	то обстоятельство	8	1
534	литературной речи	1	1
535	отношение между	1	1
536	и элементарного	1	1
537	не годится	1	1
538	тому же	1	1
539	во многих	2	1
540	но ведь	2	1
541	как он	1	1
542	но на	1	1
543	вообще не	1	1
544	на его	3	1
545	связанные с	1	1
546	или очень	1	1
547	все те	2	1
548	например или	1	1
549	и общее	1	1
550	есть чистейшая	1	1
551	момента в	1	1
552	и когда	1	1
553	однако он	1	1
554	том чтобы	8	1
555	на необходимость	1	1
556	i в	1	1
557	чтобы в	2	1
558	приходим к	1	1
559	но дело	1	1
560	так например	2	1
561	что она	3	1
562	конца и	1	1
563	именно это	1	1
564	от нее	1	1
565	так называемым	2	1
566	как они	2	1
567	различие между	1	1
568	конечно в	1	1
569	что подобная	1	1
570	них не	1	1
571	лишь в	2	1
572	и индивидуального	1	1
573	в него	1	1
574	может стать	1	1
575	то все	1	1
576	мы сказали	1	1
577	и индивидуальное	1	1
578	слов на	2	1
579	он несет	1	1
580	в жизни	1	1
581	известным образом	1	1
582	бы совершенно	1	1
583	в них	7	1
584	на второй	1	1
585	человек который	1	1
586	содержании и	1	1
587	далеко не	1	1
588	как об	2	1
589	не всегда	2	1
590	в своих	1	1
591	этих областях	1	1
592	строгом смысле	1	1
593	как целое	1	1
594	есть таким	1	1
595	и того	2	1
596	со всей	1	1
597	или менее	3	1
598	к тем	1	1
599	категории в	1	1
600	даже при	1	1
601	самих этих	1	1
602	в такой	1	1
603	наших дней	1	1
604	на месте	2	1
605	бы привести	1	1
606	мы называем	1	1
607	представление о	3	1
608	оказывается что	1	1
609	слова мы	1	1
610	слова в	1	1
611	втором случае	2	1
612	точку зрения	1	1
613	но он	1	1
614	в прямом	1	1
615	но они	1	1
616	и эти	3	1
617	речи в	4	1
618	том и	2	1
619	живого языка	2	1
620	вместе со	2	1
621	сам этот	1	1
622	даже в	3	1
623	это особенно	1	1
624	она несомненно	1	1
625	случае мы	1	1
626	альфа и	1	1
627	в одно	1	1
628	что с	2	1
629	а а	3	1
630	ничего нового	1	1
631	можно понимать	1	1
632	из нас	1	1
633	мысли в	1	1
634	тогда когда	6	1
635	правда в	1	1
636	только из	1	1
637	слова но	2	1
638	например что	1	1
639	без конца	1	1
640	говорить что	1	1
641	иметь в	1	1
642	к такому	1	1
643	того чтобы	17	1
644	только не	1	1
645	казалось бы	3	1
646	к вопросу	1	1
647	поскольку оно	2	1
648	и связи	1	1
649	целое в	1	1
650	это слово	3	1
651	единое и	1	1
652	во избежание	1	1
653	до того	2	1
654	целом и	2	1
655	возражать против	1	1
656	хорошо что	1	1
657	не столь	1	1
658	факта что	1	1
659	такие же	1	1
660	художественной литературы	1	1
661	виду не	1	1
662	обстоятельство что	8	1
663	и живой	1	1
664	мы встречаем	1	1
665	не могут	2	1
666	мало чем	1	1
667	же только	1	1
668	бы он	1	1
669	и свое	1	1
670	как некое	1	1
671	языка что	1	1
672	оно не	3	1
673	всегда в	1	1
674	значение это	1	1
675	слов но	1	1
676	более не	1	1
677	значения и	1	1
678	таких словах	1	1
679	здесь необходимо	1	1
680	внимание на	4	1
681	на нем	1	1
682	пушкина где	1	1
683	в собственном	2	1
684	то чтобы	1	1
685	или еще	1	1
686	только более	1	1
687	в пределах	4	1
688	в дальнейшем	1	1
689	на том	3	1
690	если они	1	1
691	структуры мы	1	1
692	которыми мы	1	1
693	мог бы	1	1
694	д все	1	1
695	можно только	1	1
696	нас только	1	1
697	а все	1	1
698	но у	1	1
699	поэтому в	1	1
700	разумеется что	2	1
701	еще их	1	1
702	образом в	1	1
703	того еще	1	1
704	разница между	1	1
705	часто и	1	1
706	типа но	1	1
707	чтобы его	1	1
708	каждой из	1	1
709	язык и	1	1
710	к одному	1	1
711	распространение в	1	1
712	данного языка	1	1
713	вопросу о	1	1
714	в данных	1	1
715	связь между	1	1
716	истории в	1	1
717	образом если	2	1
718	во втором	2	1
719	является ее	1	1
720	нуждается в	3	1
721	себя но	1	1
722	действительно в	1	1
723	бы и	2	1
724	даже для	2	1
725	язык есть	6	1
726	интерпретации и	1	1
727	видно что	2	1
728	в теории	1	1
729	все время	1	1
730	из моментов	1	1
731	бы вполне	1	1
732	спросим себя	1	1
733	предполагать что	1	1
734	в литературе	1	1
735	наконец и	1	1
736	вообще однако	1	1
737	эту точку	1	1
738	что только	1	1
739	дело с	1	1
740	не имеющих	1	1
741	многие теоретики	1	1
742	языка этот	1	1
743	таком понимании	1	1
744	не художественной	1	1
745	ради которого	1	1
746	от одной	1	1
747	есть чисто	1	1
748	языка как	5	1
749	свидетельствует о	2	1
750	более абстрактным	1	1
751	и других	1	1
752	понятий в	1	1
753	и понимание	1	1
754	здесь можно	1	1
755	важно здесь	1	1
756	этом в	1	1
757	был бы	2	1
758	себе в	3	1
759	проще всего	1	1
760	на глаза	1	1
761	в одном	3	1
762	чтобы исследовать	1	1
763	из одной	1	1
764	как его	1	1
765	как такового	1	1
766	что им	1	1
767	образом не	1	1
768	к той	1	1
769	для того	16	1
770	может рассматриваться	1	1
771	момент в	1	1
772	а потому	5	1
773	выше о	1	1
774	с общим	1	1
775	связан с	1	1
776	что на	1	1
777	не хочет	1	1
778	значений в	1	1
779	является их	1	1
780	себе представить	1	1
781	или иначе	2	1
782	и эту	1	1
783	не прав	1	1
784	может показаться	1	1
785	к ее	1	1
786	отдельного слова	1	1
787	себя и	1	1
788	что не	5	1
789	воспоминания о	1	1
790	а главное	1	1
791	обратить внимание	2	1
792	не нужна	1	1
793	же будет	1	1
794	до конца	2	1
795	не на	4	1
796	зависит от	1	1
797	она имеет	1	1
798	и далее	1	1
799	это у	1	1
800	однако и	1	1
801	возникает та	1	1
802	поскольку речь	1	1
803	речи это	1	1
804	была бы	3	1
805	что обычно	1	1
806	именно таковы	1	1
807	далеко еще	1	1
808	их как	1	1
809	там где	4	1
810	скажем несколько	1	1
811	если это	1	1
812	типа с	1	1
813	нет в	1	1
814	языком как	1	1
815	в анализе	1	1
816	которое в	2	1
817	в европе	1	1
818	без всякой	1	1
819	со словом	3	1
820	здесь налицо	1	1
821	к своему	2	1
822	который на	1	1
823	этих случаях	2	1
824	одной стороны	1	1
825	что за	1	1
826	на тот	1	1
827	внутренних возможностей	1	1
828	своих врагов	1	1
829	с некоторыми	1	1
830	смысле этого	3	1
831	уже без	1	1
832	нашего анализа	1	1
833	говоря об	2	1
834	во все	2	1
835	содержат в	1	1
836	быть только	1	1
837	образом на	1	1
838	слов в	2	1
839	где это	1	1
840	значения они	1	1
841	еще раз	1	1
842	и длинный	1	1
843	как предмет	1	1
844	только ради	1	1
845	только для	1	1
846	ведь и	1	1
847	точно и	1	1
848	по образцу	1	1
849	но для	1	1
850	вместо него	1	1
851	другой и	1	1
852	является как	1	1
853	в более	2	1
854	тех случаях	2	1
855	одного и	2	1
856	случаях когда	2	1
857	указать на	4	1
858	предмет как	1	1
859	ли в	2	1
860	об отношении	1	1
861	идти дальше	1	1
862	о котором	2	1
863	это как	1	1
864	на память	1	1
865	поэзии в	1	1
866	не с	3	1
867	не имеется	1	1
868	себя самого	2	1
869	но эти	1	1
870	в языке	8	1
871	но еще	3	1
872	иное чем	1	1
873	вовсе нет	1	1
874	ведь есть	1	1
875	несмотря на	3	1
876	называет свой	1	1
877	например сказать	1	1
878	здесь даже	1	1
879	тезис о	1	1
880	себе всю	1	1
881	ее только	1	1
882	и прочих	2	1
883	только как	1	1
884	на более	2	1
885	их с	1	1
886	это просто	1	1
887	мере в	6	1
888	первом случае	1	1
889	языка то	2	1
890	к другим	1	1
891	ее в	2	1
892	в стихе	1	1
893	пушкин и	2	1
894	к этому	1	1
895	эти категории	2	1
896	мы приходим	1	1
897	они не	3	1
