N	3gram	Tiupa_Narr_2	Narrotol
156	недостает количества звеньев	1	1
157	в вознесении с	1	1
158	оппозицией низа и	1	1
159	где о преосвященном	1	1
160	настоящего к прошлому	1	1
161	не миф с	1	1
162	углубляется как недавним	1	1
163	ярче как пламя	1	1
164	чем матерью а	1	1
165	настоящее оказывается прошлым	1	1
166	сообщение составляет явную	1	1
167	как теперь начинает	1	1
168	случай употребления настоящего	1	1
169	как вознесение из	1	1
170	ее сыне тем	1	1
171	нулевой фазой по	1	1
172	чтобы стать логикой	1	1
173	в этой фразе	1	1
174	высокая колокольня вся	1	1
175	вспоминал это сообщение	1	1
176	забвение постигает преосвященного	1	1
177	невольного вопроса а	1	1
178	лет дней часов	1	1
179	фон событийной цепи	1	1
180	колоколов пасхальный радостный	1	1
181	или хотя бы	1	1
182	то она определяется	1	1
183	заключительной главы художественное	1	1
184	разрушила бы грань	1	1
185	архиерей сидел в	1	1
186	вдруг отчужденно как	1	1
187	ясно не осознаваемое	1	1
188	отвлечении от повествовательного	1	1
189	светлых тонах и	1	1
190	деле когда было	1	1
191	близко все и	1	1
192	существенную роль в	2	1
193	со стороны повествователя?	1	1
194	чеховскому рассказу явно	1	1
195	лично в небесследность	1	1
196	постигает преосвященного тогда	1	1
197	этого противостояния внизу	1	1
198	том свете в	1	1
199	принадлежности к неклассической	1	1
200	мифологическая бессобытийность циклического	1	1
201	себе момент единения	1	1
202	самом деле когда	1	1
203	этих пространств герой	1	1
204	в погребении в	1	1
205	стороны дольняя временность	1	1
206	внутренняя до сих	1	1
207	ему так близко	1	1
208	стремится в другое	1	1
209	катя не мигая	1	1
210	и в тэрнера	1	1
211	не с черными	1	1
212	в данный момент	1	1
213	на будущее оказывается	1	1
214	от героя в	1	1
215	вовсе и не	1	1
216	в тексте случай	1	1
217	точки зрения оказывается	1	1
218	и рецептивного сознаний	1	1
219	же обстоит дело	1	1
220	его полноте цельный	1	1
221	на него а	1	1
222	дьяконицей чем матерью	1	1
223	рисунка очерчивания эпизодов	1	1
224	такому пониманию хотя	1	1
225	неимоверно длинный потом	1	1
226	всех без исключения	1	1
227	ему в ноги	1	1
228	это еще раз	1	1
229	нет достаточных оснований	1	1
230	последняя служба в	1	1
231	себя мир в	1	1
232	тем самым личная	1	1
233	рекуррентным движением вспять	1	1
234	событийного ряда возбуждающем	1	1
235	трудно мотивировать отношением	1	1
236	того не желая	1	1
237	чехова от классического	1	1
238	стоит читателю задать	1	1
239	всего предшествующего строя	1	1
240	далеко и уже	1	1
241	между жизнью и	1	1
242	из обоих этих	1	1
243	размышлял о жизни	1	1
244	пределами изображенного времени	1	1
245	сисой всю свою	1	1
246	существенной ошибкой отождествить	1	1
247	вынуждает задуматься о	1	1
248	уподобляется кумулятивной катастрофе	1	1
249	окружающими ничего не	1	1
250	внутри себя мир	1	1
251	суть не только	1	1
252	преосвященном петре уже	1	1
253	несостоявшегося будущего несостоятельна	1	1
254	координат событие смерти	1	1
255	ее продуктом жестом	1	1
256	эпизода мать сохраняет	1	1
257	принизан временными метками	1	1
258	любимого им первого	1	1
259	плача архиерея охватившего	1	1
260	формируется циклическими процессами	1	1
261	как бы не	1	1
262	впрочем за пределами	1	1
263	своего рода общий	1	1
264	героя в повествуемом	1	1
265	какой он сам	1	1
266	коммуникативном событии рассказывания	3	1
267	рассказывания в этом	1	1
268	бы существенной ошибкой	1	1
269	и бездонного неба	1	1
270	быть прочитано как	1	1
271	ключевой как в	1	1
272	последнем мы и	1	1
273	и свидетельствующая о	1	1
274	мы будем вспоминать	1	1
275	звеньев если же	1	1
276	начальным словам любимого	1	1
277	позволяющий мотивике смерти	1	1
278	составляющая фон сюжетного	1	1
279	ритуал всенощной в	1	1
280	другой безлюдные вверху	1	1
281	на самом деле	2	1
282	в этом последнем	1	1
283	следует краткий эпизод	1	1
284	одной из этих	1	1
285	необходимого роста напряженности	1	1
286	дядю преосвященного как	1	1
287	был его иметь	1	1
288	пространства делает очевидным	1	1
289	в себе самом	2	1
290	историю героя единственно	1	1
291	герой вовсе и	1	1
292	томящим его одиночеством	1	1
293	в самом деле	1	1
294	и т.п то	1	1
295	читатель вместе со	1	1
296	себе самом верю	1	1
297	оспорена это вынуждает	1	1
298	рамках этой нарративной	1	1
299	интриги? или неким	1	1
300	матери знаменует следующую	1	1
301	совмещены и у	1	1
302	даме с собачкой	1	1
303	виду весенний и	1	1
304	о роли предсмертного	1	1
305	в этом смысле	1	1
306	вознесении с посмертным	1	1
307	нею никакого явного	1	1
308	или кого-либо еще	1	1
309	летние утра его	1	1
310	данной сферы общения	1	1
311	низ на другом	1	1
312	организация художественного пространства	1	1
313	ответ на него	1	1
314	с начальным единением	1	1
315	роли предсмертного видения	1	1
316	для автора способом	1	1
317	катастрофе однако кумулятивность	1	1
318	в равной степени	2	1
319	с повествовательной традицией	1	1
320	еще одной эпилоговой	1	1
321	без воскресения утрачивает	1	1
322	сейчас и ответ	1	1
323	циклического времени составляющая	1	1
324	этой старухи специально	1	1
325	то же самое	1	1
326	границы между жизнью	1	1
327	и небессмысленность прожитой	1	1
328	несостоятельна предположение же	1	1
329	рассогласованности глагольных времен	1	1
330	к схематизму повествования	1	1
331	лишены необходимого роста	1	1
332	то есть прошлого	1	1
333	о своей матери	1	1
334	он может квалифицироваться	1	1
335	нарастания которое кончается	1	1
336	часов с другой	1	1
337	усмотреть смыслосообразную событийность	1	1
338	тонах и когда	1	1
339	кто не верили	1	1
340	нагромождения или нарастания	1	1
341	этом последнем мы	1	1
342	событийной цепи формируется	1	1
343	приезде матери знаменует	1	1
344	читателя формой незримого	1	1
345	герой в равной	1	1
346	памяти от воспоминаний	1	1
347	который имел место	1	1
348	формой незримого присутствия	1	1
349	белые кресты на	1	1
350	преображения героя не	1	1
351	долго жить даже	1	1
352	же в аспекте	1	1
353	зрения повествователя то	1	1
354	полноте цельный внутри	1	1
355	соборной человеческой мысли	1	1
356	плодотворным ни для	1	1
357	а длится подобно	1	1
358	видеть в этой	1	1
359	было не прошлым	1	1
360	о внуках поскольку	1	1
361	начала и конца	1	1
362	пространств герой в	1	1
363	монастырский быт жалких	1	1
364	из монастыря впрочем	1	1
365	что у нее	1	1
366	тексте случай употребления	1	1
367	это за человек	1	1
368	нашей здешней жизни	1	1
369	вверху высокая колокольня	1	1
370	еще раз подтверждает	1	1
371	бы желая разгадать	1	1
372	восприятие умирания героя	1	1
373	отношением настоящего к	1	1
374	манифестированный отъездом из	1	1
375	окружающих образом достигает	1	1
376	из дольнего мира	1	1
377	его одиночеством после	1	1
378	как же обстоит	1	1
379	будем вспоминать о	1	1
380	матери или кого-либо	1	1
381	как славу обретает	1	1
382	рассказу явно недостает	1	1
383	нельзя признать вполне	1	1
384	всего лишь уходом	1	1
385	повествователя? как это	1	1
386	дискурсии в этом	1	1
387	об ее сыне	1	1
388	самую суть проблемной	1	1
389	матери даже поступательное	1	1
390	смыкается с прошлым	1	1
391	или неким побочным	1	1
392	времен старуха которая	1	1
393	с таким же	1	1
394	случае смерть героя	1	1
395	когда прошлое представлялось	1	1
396	количества звеньев если	1	1
397	неожиданности да и	1	1
398	и долго-долго проходила	1	1
399	же светлых тонах	1	1
400	вследствие чего открывается	1	1
401	самом деле не	1	1
402	пение птиц в	1	1
403	фазой по контрасту	1	1
404	в горний и	1	1
405	зубчатой стеной еще	1	1
406	смысле является рекуррентным	1	1
407	сразу а длится	1	1
408	до сих пор	1	1
409	в качестве таковых	1	1
410	для окружающих образом	1	1
411	причиной тихого плача	1	1
412	инварианта белые березы	1	1
413	солнцем и он	1	1
414	есть прошлого и	1	1
415	широкое небо залитое	1	1
416	и пережил их	1	1
417	становящегося павлушей в	1	1
418	финале рассказа напротив	1	1
419	истинное его устремление	1	1
420	воскресным пасхальным звоном	1	1
421	манифестаций этого противостояния	1	1
422	светлее праздничнее и	1	1
423	может быть прочитано	1	1
424	отменяет инстанцию будущего	1	1
425	оговаривается словно мы	1	1
426	хотя оно и	1	1
427	и в то	1	1
428	к закрепленным в	1	1
429	ибо истинное его	1	1
430	точки зрения настоящего	1	1
431	осознаваемое им самим	1	1
432	явно недостает количества	1	1
433	с такой системой	1	1
434	пор ракурсы нарратора	1	1
435	факт который имел	1	1
436	ракурсе зубчатой стеной	1	1
437	героя тогда как	1	1
438	мира в горний	1	1
439	мы и сами	1	1
440	развитии сюжета затем	1	1
441	вспоминать о далеком	1	1
442	углублена антиномией тьмы	1	1
443	героя где он	1	1
444	прошлым а настоящим	1	1
445	обособления текстуально манифестированный	1	1
446	на другом свет	1	1
447	небо залитое солнцем	1	1
448	для невольного вопроса	1	1
449	знаменует следующую фазу	1	1
450	момент единения личности	1	1
451	семантической границы между	1	1
452	после возвращения сообщение	1	1
453	связывания их между	1	1
454	преобразившего ритуал всенощной	1	1
455	не входит в	1	1
456	эта мифологическая бессобытийность	1	1
457	прошлом о нашей	1	1
458	детстве и загранице	1	1
459	событие смерти оказывается	1	1
460	ей комплексом мотивов	1	1
461	внуках поскольку читатель	1	1
462	становится символическим содержанием	1	1
463	заграницей здесь ценностно	1	1
464	ценностно несущественны поскольку	1	1
465	эта фаза существенно	1	1
466	начала жизни по-матерински	1	1
467	и быть может	1	1
468	луна пение птиц	1	1
469	здешней жизни с	1	1
470	мать сохраняет этот	1	1
471	которая точно во	1	1
472	радостный звон который	1	1
473	мир в совокупном	1	1
474	долго-долго проходила ночь	1	1
475	наступает не сразу	1	1
476	отношением к ней	1	1
477	с другой горняя	1	1
478	или достоевского и	1	1
479	сюжетологическом значении термина	1	1
480	в случае с	1	1
481	эпизод поставлены в	1	1
482	мысли о детях	1	1
483	неким побочным ее	1	1
484	делает очевидным что	1	1
485	миф с его	1	1
486	нулевая фаза в	1	1
487	дискурсивно артикулирующую историю	1	1
488	ее принадлежности к	1	1
489	роста напряженности устремленного	1	1
490	читателю задать себе	1	1
491	единения личности героя	1	1
492	петре уже никто	1	1
493	умирание наступает не	1	1
494	обратиться к закрепленным	1	1
495	угнетает и давит	1	1
496	длится подобно крестным	1	1
497	день был длинный	1	1
498	и небо и	1	1
499	он неявным для	1	1
500	к тому или	1	1
501	жизни пасхального благовеста	1	1
502	по аналогии с	1	1
503	художественное время архиерея	1	1
504	были совмещены и	1	1
505	данном случае следует	1	1
506	заключительном эпизоде где	1	1
507	умирающего и воскресающего	1	1
508	между собой интрига	1	1
509	предшествующего строя фокализации	1	1
510	или луна пение	1	1
511	в другом и	1	1
512	например обед с	1	1
513	наступила и долго-долго	1	1
514	всей его полноте	1	1
515	глядела на него	1	1
516	воскресению христа эта	1	1
517	должна обратиться к	1	1
518	отношения окружающих к	1	1
519	последних днях жизни	1	1
520	этому схематизму действие	1	1
521	тимофеевне говорится вдруг	1	1
522	оснований видеть в	1	1
523	именно как вознесение	1	1
524	никакого явного преображения	1	1
525	служба в церкви	1	1
526	будущее оказывается атрибутом	1	1
527	в последние десятилетия	1	1
528	и ничто в	1	1
529	символики это живет	1	1
530	этнографии терминологией а	1	1
531	к неклассической нарративике	1	1
532	автора способом рассказывания	1	1
533	неотличимой от всего	1	1
534	границей так и	1	1
535	ван геннепа и	1	1
536	кажется светлее праздничнее	1	1
537	словам любимого им	1	1
538	смерть болеющего архиерея	1	1
539	рецептивного сознания адресата	1	1
540	вопроса а как	1	1
541	в той мере	2	1
542	как сказано далее	1	1
543	нарративике хх столетия	1	1
544	состоит в явной	1	1
545	культуры распятию и	1	1
546	речи повествователя может	1	1
547	не бывает плодотворным	1	1
548	впереди лишь новое	1	1
549	затруднительно если не	1	1
550	и сейчас и	1	1
551	а то и	2	1
552	петра вновь становящегося	1	1
553	и умирание наступает	1	1
554	чехова усмотреть смыслосообразную	1	1
555	он приказал долго	1	1
556	пребыванием архиерея за	1	1
557	например о страхе	1	1
558	праздничнее и богаче	1	1
559	прошлого и с	1	1
560	одна за другой	1	1
561	таким же чувством	1	1
562	скромный нрав последующие	1	1
563	и не умер	1	1
564	во всей его	1	1
565	вглядеться в самую	1	1
566	которому нынешнее настоящее	1	1
567	это вынуждает задуматься	1	1
568	тому же в	2	1
569	жить даже белые	1	1
570	и внутренняя до	1	1
571	не должен был	1	1
572	говорится вдруг отчужденно	1	1
573	схематизму действие может	1	1
574	собой интрига может	1	1
575	которые бухали ему	1	1
576	настоящим временем и	1	1
577	теперь единственный в	1	1
578	то они лишены	1	1
579	сказано далее выходила	1	1
580	участников коммуникативного события	1	1
581	потолков и тяжкого	1	1
582	этот статус и	1	1
583	в финале рассказа	1	1
584	должен был его	1	1
585	нарративной матрицы предстает	1	1
586	событие не смерти	1	1
587	сыне тем самым	1	1
588	выходила сходилась начинала	1	1
589	зрения начальный фрагмент	1	1
590	сюжетного события смерти-воскресения	1	1
591	точки зрения начальный	1	1
592	поступательное движение сюжета	1	1
593	временности и приобщением	1	1
594	и загранице до	1	1
595	длинный потом наступила	1	1
596	богу известно глубинными	1	1
597	пережил их одиннадцать	1	1
598	может быть только	1	1
599	наличии у него	1	1
600	не смерти петра	1	1
601	предположение же о	1	1
602	эпизодов и связывания	1	1
603	с этой точки	1	1
604	да и умирание	1	1
605	горизонтальные отношения между	1	1
606	фазу сюжетного партнерства	1	1
607	желая возбуждал в	1	1
608	одна из модификаций	1	1
609	одно из тончайших	1	1
610	не в погребении	1	1
611	в качестве свидетеля	1	1
612	рассказанном событии текста	1	1
613	отношения между русской	1	1
614	переживаемого здесь и	1	1
615	рассказывать говорила и	1	1
616	небессмысленность прожитой кем-то	1	1
617	то недолжное существование	1	1
618	времени составляющая фон	1	1
619	первого эпизода мать	1	1
620	архиерею например о	1	1
621	не могли бы	1	1
622	звон дорогих колоколов	1	1
623	как и пространственная	1	1
624	алтаре было тут	1	1
625	а ван геннепа	1	1
626	пасхальным звоном текстуально	1	1
627	в тексте отсутствует	1	1
628	то что было	1	1
629	он свободен теперь	1	1
630	статус и в	1	1
631	и преобразившего ритуал	1	1
632	тяжкого запаха запуганные	1	1
633	однако кумулятивность рассматриваемой	1	1
634	к пуанту и	1	1
635	и он свободен	1	1
636	текста так и	1	1
637	универсуме с такой	1	1
638	но стоит читателю	1	1
639	рода общий знаменатель	1	1
640	не могло быть	1	1
641	но отгороженная от	1	1
642	как бы желая	1	1
643	свою жизнь находился	1	1
644	устремление остро переживаемое	1	1
645	остро переживаемое но	1	1
646	говорила и ей	1	1
647	самостоятельной значимости волнующая	1	1
648	с доброй радостной	1	1
649	ясные летние утра	1	1
650	черными монашескими фигурами	1	1
651	приходится искать в	1	1
652	детства то есть	1	1
653	все и деревья	1	1
654	будущего впереди лишь	1	1
655	конфигурациям к схематизму	1	1
656	явного преображения героя	1	1
657	и света например	1	1
658	весенний и пасхально-литургический	1	1
659	ему в столь	1	1
660	и активизированной противящейся	1	1
661	и пространственная тоже	1	1
662	архиерея не является	1	1
663	интрига может быть	1	1
664	события смерти не	1	1
665	своего рода механизмом	1	1
666	в людях несмотря	1	1
667	следует признать что	1	1
668	достигает фазы преображения	1	1
669	он размышлял о	1	1
670	если не вглядеться	1	1
671	все верили несогласованность	1	1
672	что это за	1	1
673	звеном интриги? или	1	1
674	в качестве дискурса	1	1
675	создающего эффект нанизывания	1	1
676	зрения оказывается для	1	1
677	состоит в напряжении	1	1
678	единственный в тексте	1	1
679	вознесение из дольнего	1	1
680	многочисленных манифестаций этого	1	1
681	этой нарративной матрицы	1	1
682	верх горизонтальные отношения	1	1
683	нарратора и персонажа	1	1
684	практически лишено самостоятельной	1	1
685	эпизоду в известном	1	1
686	матрицы предстает очевидной	1	1
687	том свете архиерей	1	1
688	цепи формируется циклическими	1	1
689	даже белые кресты	1	1
690	времени в речи	1	1
691	и ответ на	1	1
692	грань между художественным	1	1
693	его циклической конструкцией	1	1
694	жизни с таким	1	1
695	между русской жизнью	1	1
696	жизни? к тому	1	1
697	а не только	1	1
698	лишь уходом из	1	1
699	в небе веселый	1	1
700	в рамках которого	1	1
701	событийность излагаемых повествователем	1	1
702	от тех кто	1	1
703	у чехова усмотреть	1	1
704	движение сюжета от	1	1
705	славы забвение постигает	1	1
706	но и внутренняя	1	1
707	по контрасту с	1	1
708	актантной инстанцией первого	1	1
709	от всего предшествующего	1	1
710	этой фразе их	1	1
711	рассказа напротив сохранение	1	1
712	в этнографии терминологией	1	1
713	не сразу а	1	1
714	процессами и ритуальными	1	1
715	отличающая прозу чехова	1	1
716	в другое противоположное	1	1
717	и племянницей последняя	1	1
718	в пасхальный день	1	1
719	и приобщением к	1	1
720	до забвения о	1	1
721	в художественных текстах	1	1
722	вечность бытия в	1	1
723	благодаря этому схематизму	1	1
724	далеко не всегда	1	1
725	из временности и	1	1
726	терминологией а ван	1	1
727	к архиерею например	1	1
728	квалифицироваться как нулевая	1	1
729	запаха запуганные просители	1	1
730	нарратора которому ведома	1	1
731	таковых рассмотреть промежуточные	1	1
732	происходит завершающий фрагмент	1	1
733	является ли это	1	1
734	героя становится символическим	1	1
735	неявным для окружающих	1	1
736	очевидной лиминальной фазой	1	1
737	несогласованность между настоящим	1	1
738	пересечение семантической границы	1	1
739	свете в той	1	1
740	сознанием петра вновь	1	1
741	зримое присутствие героя	1	1
742	но ясно не	1	1
743	которому ведома не	1	1
744	наступает почти полное	1	1
745	намек на него	1	1
746	ли это видение	1	1
747	тем самым создающего	1	1
748	всеми уже забыл	1	1
749	поскольку лишена неожиданности	1	1
750	в себе момент	1	1
751	томительность ожидания смерти	1	1
752	поскольку вслед за	1	1
753	лишь новое настоящее	1	1
754	и с точки	1	1
755	тогда как славу	1	1
756	не прошлым а	1	1
757	людях несмотря на	1	1
758	забыл об ее	1	1
759	их между собой	1	1
760	не происходит завершающий	1	1
761	не только внешняя	1	1
762	лиминальной фазой но	1	1
763	монастыря впрочем за	1	1
764	внизу темные улицы	1	1
765	лишено самостоятельной значимости	1	1
766	нынешнее настоящее оказывается	1	1
767	теперь как сказано	1	1
768	которого движется действие	1	1
769	христианской культуры распятию	1	1
770	стало причиной тихого	1	1
771	преосвященного о детстве	1	1
772	из модификаций общего	1	1
773	фрагменте о марии	1	1
774	смерти трудно мотивировать	1	1
775	единением наступает почти	1	1
776	действиями в данном	1	1
777	и в коммуникативном	1	1
778	пасхального благовеста или	1	1
779	этой системе координат	1	1
780	в самую суть	1	1
781	только внешняя сторона	1	1
782	и воскресающего бога	1	1
783	место хотя не	1	1
784	ряд не с	1	1
785	почти полное забвение	1	1
786	рассказанного события смерти	1	1
787	куда-то очень-очень далеко	1	1
788	вопрос как теперь	1	1
789	им первого евангелия	1	1
790	похоже было как	1	1
791	главы художественное время	1	1
792	т.п то они	1	1
793	болеющего архиерея не	1	1
794	самую ткань текста	1	1
795	символически углублена антиномией	1	1
796	т.д на одном	1	1
797	темно кругом представились	1	1
798	плит и бездонного	1	1
799	кумулятивной интриги чеховскому	1	1
800	зрения настоящего несостоявшегося	1	1
801	живет теперь единственный	1	1
802	него приходится искать	1	1
803	над городом верх	1	1
804	недолжное существование какое	1	1
805	лиминальный евангельский сюжет	1	1
806	точку зрения повествователя	1	1
807	неадекватности отношения окружающих	1	1
808	ракурсы нарратора и	1	1
809	не вглядеться в	1	1
810	утрачивает свою лиминальную	1	1
811	что быть может	1	1
812	в рамках лиминальной	1	1
813	а также и	1	1
814	сам того не	1	1
815	фаза существенно углубляется	1	1
816	мира в котором	1	1
817	а воскресения павла	1	1
818	начальным единением наступает	1	1
819	том что центральное	1	1
820	в своем составе	1	1
821	продуктом жестом трагической	1	1
822	прошедшим оставляет место	1	1
823	так и томящим	1	1
824	в универсуме с	1	1
825	в качестве нарративного	1	1
826	стало темно кругом	1	1
827	эпизод обособления текстуально	1	1
828	еще одна из	1	1
829	время архиерея упорядочено	1	1
830	стать логикой рассказа	1	1
831	тоже символически углублена	1	1
832	классического реализма толстого	1	1
833	вдруг размежевание тем	1	1
834	бессмертия матери материнского	1	1
835	на него весело	1	1
836	оппозиция как и	1	1
837	ночь эту томительность	1	1
838	в молчание бахтин	1	1
839	героя в рамках	1	1
840	архиерея организовано вертикальной	1	1
841	символ бессмертия матери	1	1
842	о герое которого	1	1
843	стороны повествователя? как	1	1
844	однако фокализация картин	1	1
845	реализма толстого или	1	1
846	иронии со стороны	1	1
847	составляет явную антитезу	1	1
848	верю ли я	1	1
849	первособытию христианской культуры	1	1
850	коммуникативного события в	1	1
851	такой интриги не	1	1
852	вверх ведь ему	1	1
853	некоторые коммуникативно значимые	1	1
854	задать себе подобный	1	1
855	далеком прошлом о	1	1
856	ритуальными действиями в	1	1
857	разгадать что это	1	1
858	церковь и преобразившего	1	1
859	дорогих колоколов пасхальный	1	1
860	новое настоящее по	1	1
861	исчезают однако фокализация	1	1
862	наконец в пасхальный	1	1
863	отношением памяти от	1	1
864	именно в рамках	1	1
865	кольцо вероятной вечности	1	1
866	культуре конфигурациям к	1	1
867	и прошедшим оставляет	1	1
868	из многочисленных манифестаций	1	1
869	только благодаря этому	1	1
870	содержащий в себе	1	1
871	а с другой	1	1
872	за другой безлюдные	1	1
873	оказывается прошлым наконец	1	1
874	от воспоминаний преосвященного	1	1
875	племянницей последняя служба	1	1
876	и не эксплицировано	1	1
877	мыслимо именно как	1	1
878	такая организация художественного	1	1
879	как только стало	1	1
880	начинает означать время	1	1
881	содержанием самого коммуникативного	1	1
882	для первого ни	1	1
883	промежуточные микрособытия например	1	1
884	является рекуррентным движением	1	1
885	ей не все	1	1
886	имеем дело с	2	1
887	употребления настоящего времени	1	1
888	достаточных оснований видеть	1	1
889	впрочем вчитаемся день	1	1
890	был длинный неимоверно	1	1
891	к первособытию христианской	1	1
892	побочным ее продуктом	1	1
893	место для невольного	1	1
894	жизнью и заграницей	1	1
895	странности нарративной дискурсии	1	1
896	всю свою жизнь	1	1
897	следующую фазу сюжетного	1	1
898	кого-либо еще кроме	1	1
899	о страхе какой	1	1
900	начинала рассказывать говорила	1	1
901	сами участвуем как	1	1
902	инстанцию будущего впереди	1	1
903	кумулятивность рассматриваемой фабулы	1	1
904	другая странность состоит	1	1
905	действие может быть	1	1
906	такой системой координат	1	1
907	иметь в виду	1	1
908	пасхальный радостный звон	1	1
909	бессобытийность циклического времени	1	1
910	особенность отличающая прозу	1	1
911	уже была оспорена	1	1
912	жизни на том	1	1
913	преосвященного тогда как	1	1
914	пространственная тоже символически	1	1
915	дело здесь не	1	1
916	несут в себе	1	1
917	степени стремится в	1	1
918	знакомимся с нею	1	1
919	о ее принадлежности	1	1
920	героя окружающими ничего	1	1
921	ожидания смерти трудно	1	1
922	присутствие героя в	1	1
923	ведь ему так	1	1
924	креативного и рецептивного	1	1
925	дольняя временность мерно	1	1
926	каменных плит и	1	1
927	забвение в таком	1	1
928	значимости волнующая надежда	1	1
929	и воскресению христа	1	1
930	нею впервые будто	1	1
931	очевидным образом восходит	1	1
932	не желая возбуждал	1	1
933	погребении в тексте	1	1
934	будущее время в	1	1
935	то что он	1	1
936	и богаче чем	1	1
937	самом всеми кроме	1	1
938	размежевание тем более	1	1
939	время в этой	1	1
940	пониманию хотя оно	1	1
941	устремленного к пуанту	1	1
942	кроме матери даже	1	1
943	быть сведена к	1	1
944	в нем не	1	1
945	другой горняя вечность	1	1
946	представлялось ему в	1	1
947	сохраняет этот статус	1	1
948	системе координат практически	1	1
949	достоевского и свидетельствующая	1	1
950	дискурс в частности	1	1
951	буквально принизан временными	1	1
952	монашескими фигурами а	1	1
953	несет в себе	1	1
954	участвуем как слушатели-читатели	1	1
955	повествуемом мире оформляло	1	1
956	что было ушло	1	1
957	хранения и передачи	1	1
958	и томящим его	1	1
959	антиномией тьмы и	1	1
960	первого ни для	1	1
961	память читателя оказывается	1	1
962	их одиннадцать душ	1	1
963	оказывается для читателя	1	1
964	же в качестве	1	1
965	видение решающим звеном	1	1
