N	2gram	Vinokur_St_3	KulturaY
193	это слово	3	3
194	из одного	1	3
195	в духе	2	3
196	свою очередь	1	3
197	здесь не	1	3
198	ясно что	1	3
199	том как	1	3
200	для этого	2	3
201	по мере	1	3
202	и здесь	3	3
203	можно сказать	4	3
204	этом смысле	4	3
205	уже в	3	3
206	язык это	1	3
207	в одном	1	3
208	связано с	5	3
209	на долю	2	3
210	даже и	1	3
211	не было	4	3
212	в особенности	4	3
213	или иной	2	3
214	к которому	3	3
215	в свою	2	3
216	а с	2	3
217	языка не	1	3
218	если не	1	3
219	в речи	4	3
220	смысле этого	1	3
221	этого слова	2	3
222	несколько слов	2	3
223	слова как	2	3
224	в системе	3	3
225	была бы	4	3
226	или иного	1	3
227	как на	6	3
228	они не	1	3
229	гораздо более	2	3
230	речь идет	2	2
231	прав когда	1	2
232	одним из	1	2
233	также и	1	2
234	на месте	1	2
235	по преимуществу	1	2
236	что если	2	2
237	этого термина	2	2
238	что можно	1	2
239	в числе	1	2
240	форм в	1	2
241	думаю что	2	2
242	которую можно	1	2
243	что его	2	2
244	на самом	1	2
245	не все	1	2
246	если в	2	2
247	относится к	4	2
248	идет о	1	2
249	что история	1	2
250	что касается	7	2
251	и как	1	2
252	но в	5	2
253	от этого	1	2
254	формы в	2	2
255	так или	1	2
256	большей части	1	2
257	еще один	1	2
258	во многих	2	2
259	с языком	1	2
260	он не	5	2
261	как с	1	2
262	и социальной	1	2
263	что нужно	2	2
264	данном отношении	1	2
265	свое время	1	2
266	но все	2	2
267	в каждом	4	2
268	как они	1	2
269	к г	2	2
270	в состоянии	1	2
271	лишь в	4	2
272	заключается в	2	2
273	здесь только	2	2
274	связанная с	1	2
275	и тем	4	2
276	ни в	5	2
277	этого не	1	2
278	как и	4	2
279	между собою	2	2
280	несомненно не	1	2
281	и еще	1	2
282	и при	1	2
283	в своей	4	2
284	не столько	2	2
285	от себя	1	2
286	что я	3	2
287	вопрос о	1	2
288	и более	3	2
289	том же	1	2
290	слов о	1	2
291	вместе со	1	2
292	по себе	1	2
293	ср в	3	2
294	до конца	3	2
295	иной раз	1	2
296	в то	7	2
297	как о	2	2
298	не имеет	2	2
299	ничего не	4	2
300	чтобы в	2	2
301	и именно	1	2
302	дело не	2	2
303	был в	1	2
304	никогда не	2	2
305	же время	3	2
306	на те	1	2
307	свидетельствуют о	1	2
308	е не	1	2
309	до того	1	2
310	быть в	1	2
311	не является	3	2
312	и должно	1	2
313	когда мы	1	2
314	примыкают к	1	2
315	но также	2	2
316	к жизни	1	2
317	что все	3	2
318	в собственном	1	2
319	не мог	2	2
320	чтобы дать	1	2
321	о котором	1	2
322	одно из	2	2
323	в разных	1	2
324	на примере	1	2
325	это было	8	2
326	во втором	2	2
327	мой взгляд	1	2
328	а именно	1	2
329	как например	8	2
330	и того	1	2
331	как я	2	2
332	на мой	1	2
333	в сторону	1	2
334	конечно не	1	2
335	ряде случаев	2	2
336	то и	2	2
337	ни одного	1	2
338	в значении	1	2
339	а то	2	2
340	может служить	1	2
341	здесь как	1	2
342	большое значение	2	2
343	или иначе	1	2
344	в каком	4	2
345	по своим	1	2
346	смысл в	1	2
347	в ряде	2	2
348	по большей	1	2
349	о чем	1	2
350	именно так	1	2
351	в это	2	2
352	именно поэтому	2	2
353	это есть	4	2
354	к вашему	1	2
355	своего времени	2	2
356	в контексте	1	2
357	с этой	3	2
358	между прочим	3	2
359	в смысле	4	2
360	не раз	1	2
361	то только	1	2
362	и для	4	2
363	чтобы создать	1	2
364	ср также	2	2
365	или в	2	2
366	другое дело	3	2
367	для нас	1	2
368	и все	1	2
369	тем более	3	2
370	бы на	1	2
371	не говоря	1	2
372	понимать как	1	2
373	в последнем	2	2
374	в свое	1	2
375	ее в	2	2
376	этой точки	1	2
377	пушкин и	3	2
378	который должен	1	1
379	я и	3	1
380	смысле слова	1	1
381	вряд ли	1	1
382	в обычном	1	1
383	создать новое	1	1
384	связана с	4	1
385	начале xix	3	1
386	не имел	2	1
387	а из	1	1
388	для себя	1	1
389	разумеется совершенно	1	1
390	свои основания	1	1
391	тех же	1	1
392	к своей	2	1
393	по моему	1	1
394	показать что	1	1
395	пушкин в	10	1
396	что когда	1	1
397	ту же	1	1
398	смысл этого	1	1
399	из его	7	1
400	собственном смысле	1	1
401	и больше	1	1
402	самого термина	1	1
403	и этот	1	1
404	в году	5	1
405	поэзии и	1	1
406	его не	2	1
407	современном смысле	1	1
408	есть не	1	1
409	языка с	1	1
410	можно и	1	1
411	с состоянием	1	1
412	на материале	1	1
413	многих случаях	1	1
414	которые всегда	1	1
415	ответить на	1	1
416	из своих	1	1
417	типе и	1	1
418	и вкусов	1	1
419	свою работу	1	1
420	еще до	1	1
421	представлением о	1	1
422	так чтобы	2	1
423	говорить о	3	1
424	меры и	1	1
425	видели уже	1	1
426	в некотором	1	1
427	мы и	1	1
428	и со	1	1
429	похожи на	1	1
430	является исключительно	1	1
431	если возможно	1	1
432	лишь чтобы	1	1
433	не хочет	1	1
434	не был	2	1
435	истории в	1	1
436	тем как	2	1
437	то он	2	1
438	именно этот	1	1
439	еще непременно	1	1
440	отношение к	4	1
441	из таких	1	1
442	которые не	1	1
443	как говорит	1	1
444	всего от	1	1
445	в одной	2	1
446	что ее	1	1
447	из статьи	1	1
448	что нет	1	1
449	и где	1	1
450	элементов не	1	1
451	вопросом о	1	1
452	нельзя более	1	1
453	и последний	2	1
454	них как	1	1
455	гораздо раньше	3	1
456	у целого	1	1
457	к традиции	1	1
458	в чем	4	1
459	бы не	1	1
460	д по	1	1
461	думать что	1	1
462	в известном	1	1
463	языка к	2	1
464	в дальнейшем	1	1
465	в словаре	2	1
466	не годится	1	1
467	говорят о	1	1
468	родился в	1	1
469	имеем в	2	1
470	как он	1	1
471	но на	1	1
472	начал писать	1	1
473	по словам	1	1
474	идей и	1	1
475	выражения это	1	1
476	даже с	1	1
477	в разработке	1	1
478	области не	1	1
479	всех этих	3	1
480	большой степени	1	1
481	он должен	1	1
482	что еще	1	1
483	i в	1	1
484	касается истории	1	1
485	существу это	1	1
486	и по	2	1
487	на этом	3	1
488	от нее	3	1
489	связанные с	1	1
490	не считать	1	1
491	конечно в	1	1
492	об этом	5	1
493	интересны в	1	1
494	этим темам	1	1
495	первый и	1	1
496	на этой	1	1
497	в данной	1	1
498	на протяжении	4	1
499	бы слишком	1	1
500	том смысле	2	1
501	отчет в	2	1
502	связываются с	1	1
503	на почве	5	1
504	они по	1	1
505	язык по	1	1
506	между отдельными	1	1
507	чаще всего	1	1
508	в жизни	4	1
509	это особенно	2	1
510	бы совершенно	3	1
511	он принадлежит	1	1
512	нет в	3	1
513	это много	1	1
514	человек который	1	1
515	к которым	1	1
516	содержании и	1	1
517	показывает что	3	1
518	для своего	1	1
519	деле может	1	1
520	например или	1	1
521	мы видели	1	1
522	здесь можно	1	1
523	смысле что	1	1
524	можно считать	1	1
525	относительно которых	1	1
526	рассматривать с	1	1
527	всего свидетельствует	1	1
528	взгляд на	2	1
529	в такой	2	1
530	наших дней	1	1
531	он понимал	1	1
532	мы в	1	1
533	например слово	1	1
534	имен с	1	1
535	своего рода	3	1
536	несет на	1	1
537	когда она	1	1
538	точку зрения	2	1
539	невозможна в	1	1
540	но это	4	1
541	но он	3	1
542	но во	1	1
543	друг другу	1	1
544	в прямом	2	1
545	но они	2	1
546	с немецкого	2	1
547	это чувство	1	1
548	что этот	3	1
549	в устах	4	1
550	уже упоминал	1	1
551	для россии	4	1
552	с так	1	1
553	сам он	2	1
554	есть основное	1	1
555	важно что	2	1
556	вопросу о	1	1
557	первый из	1	1
558	что ему	1	1
559	своего существования	1	1
560	иметь в	1	1
561	культуры из	1	1
562	не могло	1	1
563	только не	1	1
564	стихах все	1	1
565	о кончине	1	1
566	возможно и	1	1
567	дело в	1	1
568	бы неправильно	1	1
569	одна из	2	1
570	из четырех	1	1
571	с одним	1	1
572	как она	1	1
573	более что	2	1
574	пушкина но	3	1
575	вот что	3	1
576	установить по	1	1
577	тесной связи	1	1
578	сравнить с	1	1
579	ср с	3	1
580	и далее	3	1
581	мы встречаем	1	1
582	таков смысл	1	1
583	пушкина на	4	1
584	все то	1	1
585	вам вероятно	1	1
586	да рядом	1	1
587	могут быть	2	1
588	ему все	1	1
589	г г	2	1
590	где однако	1	1
591	несомненно было	1	1
592	той или	1	1
593	и свое	1	1
594	слова с	1	1
595	и возникает	1	1
596	п ср	1	1
597	всегда в	1	1
598	в применении	1	1
599	мне была	1	1
600	вот и	1	1
601	как мы	2	1
602	но мало	1	1
603	которого мы	1	1
604	в монастырь	1	1
605	при его	1	1
606	на нем	1	1
607	к убеждению	1	1
608	говоря уже	1	1
609	говорит и	2	1
610	без всякого	2	1
611	в ее	1	1
612	к нам	1	1
613	на основе	2	1
614	он вырос	1	1
615	совершенно ясно	1	1
616	свои силы	1	1
617	тот особый	1	1
618	отличаясь от	1	1
619	сам пушкин	1	1
620	и когда	1	1
621	и сам	1	1
622	что у	2	1
623	оно также	1	1
624	по аналогии	1	1
625	нельзя не	3	1
626	имею в	1	1
627	употреблено в	1	1
628	которая была	1	1
629	во многом	2	1
630	она была	1	1
631	разного рода	1	1
632	но у	1	1
633	точно также	1	1
634	поэтому в	1	1
635	это как	1	1
636	в словах	3	1
637	что отдельные	2	1
638	в каждой	2	1
639	образом в	1	1
640	находится в	1	1
641	все дело	1	1
642	тех кто	1	1
643	себе печать	1	1
644	свое изложение	1	1
645	язык и	1	1
646	ср еще	2	1
647	упоминает о	1	1
648	одного из	2	1
649	здесь слово	2	1
650	а также	4	1
651	времени в	1	1
652	и во	2	1
653	в обращении	1	1
654	во всех	2	1
655	однако с	1	1
656	той задаче	1	1
657	должно было	1	1
658	этом и	1	1
659	как его	1	1
660	в форме	2	1
661	и только	2	1
662	кто в	1	1
663	в развитии	2	1
664	все время	2	1
665	общем смысле	1	1
666	связь между	1	1
667	для самого	1	1
668	в литературе	1	1
669	сюда относится	2	1
670	указывает что	1	1
671	что здесь	4	1
672	значат то	1	1
673	которое было	1	1
674	и естественно	1	1
675	в двух	1	1
676	области тех	1	1
677	абсолютном и	1	1
678	он о	1	1
679	что новые	1	1
680	и так	1	1
681	а лишь	1	1
682	которому он	1	1
683	поэтому и	1	1
684	связанным с	2	1
685	наше время	1	1
686	европе и	1	1
687	за себя	2	1
688	он старался	1	1
689	вопрос об	1	1
690	это же	1	1
691	тот или	1	1
692	с одной	2	1
693	с которыми	2	1
694	нужно понимать	1	1
695	до наших	1	1
696	следует из	1	1
697	литературы в	1	1
698	можно установить	1	1
699	указания на	1	1
700	и у	2	1
701	я имею	3	1
702	себя и	2	1
703	действующего лица	1	1
704	целого ряда	1	1
705	сказать относительно	1	1
706	является не	1	1
707	от единства	3	1
708	для сравнения	1	1
709	не дает	1	1
710	и других	2	1
711	в ограниченном	1	1
712	которые в	2	1
713	не так	3	1
714	для него	3	1
715	и их	1	1
716	в новом	2	1
717	в известной	1	1
718	могло бы	1	1
719	слова в	1	1
720	содержания и	1	1
721	нас только	1	1
722	мы находим	2	1
723	и один	1	1
724	в конце	6	1
725	в современном	1	1
726	гораздо большей	1	1
727	но что	1	1
728	свое выражение	1	1
729	не из	1	1
730	он является	1	1
731	к той	1	1
732	от того	2	1
733	в других	1	1
734	же это	1	1
735	уже до	1	1
736	не укладывается	1	1
737	чтобы показать	1	1
738	с общим	1	1
739	связан с	3	1
740	одной стороны	3	1
741	в данный	1	1
742	этого основного	1	1
743	влияние на	1	1
744	и тех	1	1
745	речи а	1	1
746	было и	1	1
747	перед ним	1	1
748	в россии	6	1
749	года пушкин	1	1
750	что для	3	1
751	говорит о	1	1
752	к более	1	1
753	в некоторых	3	1
754	к сожалению	2	1
755	тем для	1	1
756	здесь дело	1	1
757	перед которой	1	1
758	однако и	1	1
759	что несмотря	1	1
760	его как	3	1
761	человек в	1	1
762	и принимает	1	1
763	долгое время	1	1
764	на которые	1	1
765	примером может	1	1
766	в одно	1	1
767	то она	2	1
768	но как	2	1
769	д разумеется	1	1
770	типа с	1	1
771	все более	2	1
772	нет ничего	1	1
773	я говорю	1	1
774	вышла в	1	1
775	эти слова	1	1
776	свое особое	1	1
777	я уже	1	1
778	в историю	1	1
779	явлениям связанным	1	1
780	к такому	2	1
781	что именно	2	1
782	он говорит	4	1
783	что за	1	1
784	наряду с	1	1
785	этой последней	1	1
786	применении к	1	1
787	совершенно иными	1	1
788	но основной	1	1
789	за рамки	2	1
790	такие явления	1	1
791	своего развития	1	1
792	как нельзя	1	1
793	это значит	1	1
794	которым он	1	1
795	кстати и	1	1
796	действительно как	1	1
797	или другого	1	1
798	ней на	1	1
799	какие же	1	1
800	его в	1	1
801	этой трагедии	4	1
802	наблюдал в	1	1
803	сплошь да	1	1
804	что мы	3	1
805	внимания на	2	1
806	о его	1	1
807	в начале	4	1
808	точно и	1	1
809	является как	2	1
810	но для	1	1
811	быть очень	1	1
812	говорить что	1	1
813	кроме того	3	1
814	к вопросу	1	1
815	с большой	1	1
816	в наше	1	1
817	каждой из	1	1
818	порою в	1	1
819	всего лишь	1	1
820	это уже	1	1
821	г а	3	1
822	том виде	1	1
823	здесь был	1	1
824	основной так	1	1
825	поэзии в	3	1
826	собственно говоря	1	1
827	бы он	1	1
828	или нет	1	1
829	и н	1	1
830	я хотел	1	1
831	в тенденции	1	1
832	языке а	1	1
833	только что	2	1
834	если можно	1	1
835	двадцатых годов	1	1
836	наблюдается стремление	1	1
837	укладывается в	1	1
838	г и	12	1
839	культурного быта	1	1
840	давно уже	1	1
841	отношении к	1	1
842	в стихах	2	1
843	идет разумеется	1	1
844	является его	1	1
845	гораздо больше	1	1
846	слово в	2	1
847	они возникли	1	1
848	не знает	1	1
849	сказать что	4	1
850	в эволюции	1	1
851	с русской	1	1
852	также в	1	1
853	внимания пушкина	1	1
854	на юге	1	1
855	есть и	1	1
856	который в	1	1
857	об отношении	1	1
858	которой я	3	1
859	жизни и	1	1
860	но эти	1	1
861	также не	1	1
862	в своих	8	1
863	я могу	1	1
864	к этому	3	1
865	все что	1	1
