N	2gram	Propp_Isto_5	KulturaY
319	в котором	1	1
320	по которым	2	1
321	едва ли	1	1
322	но те	1	1
323	встречается и	2	1
324	а как	2	1
325	есть не	1	1
326	мы не	5	1
327	еще можно	1	1
328	на первом	1	1
329	превратилась в	1	1
330	большую роль	1	1
331	время как	1	1
332	дело что	1	1
333	мы и	2	1
334	же что	1	1
335	и он	6	1
336	мог бы	1	1
337	на них	2	1
338	время в	2	1
339	дают нам	1	1
340	только после	3	1
341	не без	1	1
342	то мы	1	1
343	как правило	1	1
344	но как	1	1
345	только тогда	2	1
346	в китае	1	1
347	по отношению	2	1
348	уже как	1	1
349	совершенно ясно	4	1
350	себе и	1	1
351	что так	1	1
352	наблюдается у	1	1
353	говорилось выше	1	1
354	не представляет	1	1
355	к сожалению	1	1
356	относится к	1	1
357	так что	2	1
358	здесь очевидно	1	1
359	на известные	1	1
360	не видно	1	1
361	до его	2	1
362	как к	1	1
363	что как	1	1
364	мы имели	1	1
365	вспомним что	1	1
366	словом в	1	1
367	также то	1	1
368	и как	3	1
369	дает себя	1	1
370	говорит что	1	1
371	и к	1	1
372	каким-то образом	1	1
373	под тем	1	1
374	то в	2	1
375	которых идет	1	1
376	в себя	3	1
377	в которой	4	1
378	мы получаем	1	1
379	в целом	3	1
380	знает почему	1	1
381	за это	1	1
382	него здесь	1	1
383	во многих	1	1
384	еще один	2	1
385	сюда относятся	1	1
386	нами в	1	1
387	в себе	1	1
388	но он	2	1
389	как принцип	1	1
390	дальше и	1	1
391	самая постановка	1	1
392	мы можем	2	1
393	он должен	1	1
394	том чтобы	2	1
395	но дело	1	1
396	так например	2	1
397	борьбы и	1	1
398	а когда	1	1
399	связанных с	1	1
400	на почве	1	1
401	известно что	1	1
402	есть несколько	1	1
403	постановка вопроса	1	1
404	здесь нет	1	1
405	роль что	1	1
406	нет в	1	1
407	на особые	1	1
408	и уже	1	1
409	фигурирует в	2	1
410	здесь можно	2	1
411	представляет себе	1	1
412	вот пример	1	1
413	и некоторые	1	1
414	такой же	2	1
415	что собственно	1	1
416	и при	2	1
417	можно найти	2	1
418	видели в	1	1
419	я взял	1	1
420	на месте	1	1
421	который делает	1	1
422	этому же	1	1
423	место в	1	1
424	свой смысл	1	1
425	от себя	2	1
426	следующий случай	1	1
427	в поэме	1	1
428	в одном	1	1
429	начнем с	1	1
430	имеем здесь	2	1
431	борьбу с	1	1
432	их в	3	1
433	что этот	2	1
434	таких случаев	1	1
435	формы как	1	1
436	даже в	2	1
437	случае мы	1	1
438	что сказано	1	1
439	что есть	1	1
440	же представляет	1	1
441	виду что	1	1
442	самого начала	1	1
443	на котором	1	1
444	тогда когда	2	1
445	одна из	2	1
446	знать что	1	1
447	свою силу	1	1
448	до сих	2	1
449	имеет отношение	1	1
450	в старых	1	1
451	явление в	1	1
452	б в	2	1
453	на те	1	1
454	во всем	2	1
455	не знали	1	1
456	в стиле	1	1
457	такие же	1	1
458	тем это	2	1
459	здесь совершенно	1	1
460	далеко за	1	1
461	как только	1	1
462	с проблемой	1	1
463	наоборот в	2	1
464	а что	1	1
465	указывает на	1	1
466	все еще	4	1
467	где он	1	1
468	смысле в	1	1
469	приходит к	1	1
470	это время	2	1
471	без всякого	1	1
472	в ее	4	1
473	где и	1	1
474	на основе	1	1
475	с каким	1	1
476	с самого	1	1
477	то время	1	1
478	идет речь	1	1
479	примеров можно	3	1
480	обращаясь к	1	1
481	не трудно	1	1
482	связан с	2	1
483	здесь как	2	1
484	имени он	1	1
485	во многом	1	1
486	сказано выше	1	1
487	это мы	1	1
488	к тем	1	1
489	а все	1	1
490	что от	2	1
491	сделать следующее	2	1
492	есть первая	1	1
493	база в	1	1
494	основана на	1	1
495	составные части	1	1
496	находится в	2	1
497	сказывается и	1	1
498	во избежание	1	1
499	с полным	1	1
500	полемизировать с	1	1
501	о том	7	1
502	на вопрос	1	1
503	говорит об	1	1
504	просится в	1	1
505	все его	2	1
506	типична для	1	1
507	базу для	1	1
508	которых они	1	1
509	и требует	3	1
510	состоит не	1	1
511	от них	2	1
512	понимать язык	2	1
513	они создают	1	1
514	я думаю	1	1
515	повлечет за	1	1
516	но нет	1	1
517	повод к	1	1
518	можно проследить	4	1
519	вслед за	1	1
520	прочную базу	1	1
521	в него	5	1
522	мы уже	4	1
523	может иметь	1	1
524	значит что	2	1
525	что здесь	3	1
526	показывают что	3	1
527	но с	1	1
528	д и	1	1
529	обе эти	1	1
530	идет по	1	1
531	одной из	1	1
532	гораздо чаще	1	1
533	традиции в	1	1
534	то он	1	1
535	по мнению	1	1
536	и раньше	1	1
537	или его	1	1
538	по земле	1	1
539	они в	1	1
540	именно на	2	1
541	чаще всего	1	1
542	каким же	1	1
543	борьбы с	1	1
544	в виде	9	1
545	свидетельствует о	1	1
546	есть однако	1	1
547	или даже	1	1
548	социальной жизни	2	1
549	его и	2	1
550	превращаются в	2	1
551	это те	1	1
552	не сам	1	1
553	одно из	1	1
554	не так	1	1
555	для него	1	1
556	понимает что	1	1
557	ведь это	1	1
558	отношение к	1	1
559	ее не	1	1
560	тогда в	1	1
561	в руки	1	1
562	в других	2	1
563	и только	1	1
564	имели бы	1	1
565	возможно что	1	1
566	эта имеет	1	1
567	только у	2	1
568	или иной	1	1
569	также на	1	1
570	себе представить	1	1
571	вообще с	1	1
572	основной вывод	1	1
573	что два	1	1
574	в каких	1	1
575	я был	1	1
576	не потому	2	1
577	по всей	1	1
578	и др	3	1
579	новые и	1	1
580	одной стороны	7	1
581	чем речь	1	1
582	здесь дело	1	1
583	оно также	1	1
584	человек в	1	1
585	и я	1	1
586	с которым	2	1
587	не при	1	1
588	в одно	2	1
589	если не	4	1
590	связь с	8	1
591	можно утверждать	1	1
592	книге о	1	1
593	здесь уже	1	1
594	в европе	3	1
595	быть это	1	1
596	по своему	1	1
597	не был	1	1
598	наряду с	4	1
599	такого рода	1	1
600	и следует	1	1
601	характерно здесь	1	1
602	и там	1	1
603	только чтобы	1	1
604	жива и	1	1
605	когда он	2	1
606	два раза	1	1
607	согласно которому	1	1
608	в очень	1	1
609	том смысле	1	1
610	в это	2	1
611	сих пор	2	1
612	заставляет нас	1	1
613	из ряда	1	1
614	с большой	2	1
615	в книге	3	1
616	о типичных	1	1
617	и часто	1	1
618	не знаем	3	1
619	с изменением	1	1
620	что там	1	1
621	у них	1	1
622	бы в	1	1
623	в свете	3	1
624	только что	1	1
625	в этих	6	1
626	нет никаких	1	1
627	все вместе	2	1
628	е в	3	1
629	это естественно	1	1
630	же относится	1	1
631	можно привести	1	1
632	у которых	2	1
633	можно наблюдать	3	1
634	но эти	3	1
635	указывают на	2	1
636	становится тем	1	1
637	в искусстве	1	1
638	и другие	1	1
639	как на	1	1
640	они не	3	1
