N	2gram	Propp_Isto_5	Vladivir
415	без всяких	2	1
416	их в	3	1
417	он увидел	1	1
418	вместе со	1	1
419	она не	2	1
420	приводят к	1	1
421	таких случаях	2	1
422	в таких	3	1
423	с которой	1	1
424	этими двумя	1	1
425	как о	1	1
426	он еще	1	1
427	о них	1	1
428	нем в	1	1
429	не могло	1	1
430	судя по	1	1
431	правда в	1	1
432	одна из	2	1
433	вывод который	1	1
434	у этого	1	1
435	к небу	5	1
436	его тут	1	1
437	этих двух	1	1
438	или как	2	1
439	же после	1	1
440	же этот	1	1
441	связи с	8	1
442	не потому	2	1
443	в стиле	1	1
444	очень часто	1	1
445	когда они	2	1
446	а что	1	1
447	совместно с	1	1
448	четыре года	1	1
449	представляли себе	1	1
450	свою очередь	1	1
451	на нем	1	1
452	на другой	1	1
453	говорит например	1	1
454	нами выше	1	1
455	свою сторону	1	1
456	у разных	1	1
457	за нами	2	1
458	с самого	1	1
459	так в	2	1
460	роль в	2	1
461	рассудка и	1	1
462	что может	1	1
463	особенно в	2	1
464	свете нет	1	1
465	его ничем	1	1
466	сказано выше	1	1
467	найти в	1	1
468	можно только	1	1
469	показать как	1	1
470	а все	1	1
471	она тоже	1	1
472	и первые	1	1
473	если бы	2	1
474	уже сейчас	1	1
475	очень важен	1	1
476	о ней	1	1
477	сводится к	1	1
478	имеется много	1	1
479	уже были	1	1
480	сам был	1	1
481	того он	1	1
482	одного из	1	1
483	затем в	3	1
484	он с	1	1
485	в приведенных	1	1
486	небо в	1	1
487	от них	2	1
488	почти всегда	1	1
489	во всей	1	1
490	в другой	3	1
491	в литературе	1	1
492	в формах	2	1
493	на которой	2	1
494	но с	1	1
495	если сравнить	2	1
496	тот свет	1	1
497	целое в	1	1
498	не как	4	1
499	человека в	3	1
500	ли он	2	1
501	его образования	1	1
502	самые разнообразные	1	1
503	сказали что	1	1
504	не мешает	1	1
505	нас очень	1	1
506	богом и	2	1
507	это же	3	1
508	возвращается в	1	1
509	с одной	7	1
510	самом деле	2	1
511	в указанном	1	1
512	очень рано	1	1
513	непонятным и	1	1
514	же в	2	1
515	что не	1	1
516	право и	1	1
517	а то	1	1
518	одно из	1	1
519	как животное	1	1
520	ту же	2	1
521	представлений о	7	1
522	в одном	1	1
523	друг друга	3	1
524	мы можем	2	1
525	и никакой	1	1
526	и вместе	2	1
527	ее на	1	1
528	в других	2	1
529	и только	1	1
530	во власти	2	1
531	только у	2	1
532	но одно	1	1
533	попал в	2	1
534	как у	2	1
535	что человек	1	1
536	в свою	3	1
537	мы еще	1	1
538	говорит о	2	1
539	прежде всего	6	1
540	и пр	3	1
541	одной стороны	7	1
542	о второй	1	1
543	а за	1	1
544	а не	2	1
545	в руках	1	1
546	подобного рода	1	1
547	и выше	1	1
548	такие представления	2	1
549	о чем	2	1
550	вышли в	1	1
551	где уже	2	1
552	уже давно	1	1
553	нет никаких	1	1
554	видели и	3	1
555	если вся	1	1
556	можно утверждать	1	1
557	так же	5	1
558	другой день	1	1
559	в одной	1	1
560	то можно	1	1
561	по окончании	1	1
562	из которых	2	1
563	в изображении	1	1
564	в данном	3	1
565	не видел	1	1
566	что за	2	1
567	на колени	1	1
568	с некоторыми	1	1
569	и мировой	1	1
570	одновременно с	2	1
571	подробно описывает	1	1
572	но который	1	1
573	а потом	1	1
574	ней не	1	1
575	на свете	1	1
576	ко мне	1	1
577	в состоянии	1	1
578	и более	1	1
579	быть не	1	1
580	с этой	2	1
581	что здесь	3	1
582	сейчас же	1	1
583	на пути	1	1
584	на плечи	1	1
585	в основном	4	1
586	заставляет нас	1	1
587	уже прямой	1	1
588	в который	1	1
589	куда она	1	1
590	в особо	1	1
591	с большой	2	1
592	в более	3	1
593	в немецкой	1	1
594	и часто	1	1
595	верили что	1	1
596	моего отца	2	1
597	видно по	1	1
598	или в	6	1
599	это он	1	1
600	это уже	2	1
601	у них	1	1
602	бы в	1	1
603	делало его	1	1
604	он понимает	1	1
605	ее в	2	1
606	там он	2	1
607	в дом	2	1
608	хотя в	1	1
609	уже нет	1	1
610	связь с	8	1
611	гораздо больше	1	1
612	нас на	1	1
613	но если	1	1
614	с ней	2	1
615	то здесь	2	1
616	которым он	1	1
617	по которой	2	1
618	еще оставался	1	1
619	жена и	1	1
620	к другим	1	1
621	и другие	1	1
622	уже после	2	1
623	в таком	1	1
624	приведем еще	1	1
