N	2gram	Bakhtin_Fr_8	Psycholo
156	обратимся к	1	3
157	всех этих	3	3
158	но если	1	3
159	и сейчас	1	3
160	мы в	1	3
161	в которых	2	3
162	бы мы	1	3
163	совершенно иначе	1	3
164	их в	4	3
165	в то	12	3
166	в основе	4	3
167	эпизод с	2	3
168	и для	2	3
169	нет ни	2	3
170	во все	3	3
171	с ее	5	3
172	в пределах	5	3
173	в мире	2	3
174	так и	13	3
175	к анализу	1	3
176	и здесь	3	3
177	которой мы	1	3
178	что и	3	3
179	во всей	2	3
180	том как	1	3
181	дело с	1	3
182	с одной	4	3
183	конечно не	4	3
184	в виде	2	3
185	был бы	3	3
186	тому же	1	3
187	в одном	2	3
188	из нее	2	3
189	тем что	1	3
190	и из	1	3
191	до сих	8	3
192	но и	9	3
193	на этот	1	3
194	здесь в	3	3
195	не было	5	3
196	одной стороны	2	3
197	эти слова	1	3
198	из которых	2	3
199	он говорит	2	3
200	в той	6	3
201	еще раз	1	3
202	сих пор	8	3
203	что оно	1	3
204	все события	1	3
205	тот же	1	3
206	почему он	1	3
207	в своих	4	3
208	этот характер	1	2
209	также и	2	2
210	все остальное	1	2
211	и то	2	2
212	на две	2	2
213	почти всегда	1	2
214	что эти	2	2
215	все те	2	2
216	а как	1	2
217	при анализе	1	2
218	так чтобы	1	2
219	время как	1	2
220	и ее	4	2
221	литературы и	1	2
222	не был	4	2
223	бы то	2	2
224	с его	5	2
225	во всех	8	2
226	точка зрения	2	2
227	техникой и	1	2
228	себе и	2	2
229	они действительно	1	2
230	эту борьбу	1	2
231	в одной	1	2
232	что нет	1	2
233	и наконец	3	2
234	не в	3	2
235	и к	4	2
236	в действительности	2	2
237	но в	6	2
238	говорит не	1	2
239	тому как	1	2
240	бы и	2	2
241	всего романа	1	2
242	из этих	1	2
243	по словам	1	2
244	при этом	4	2
245	что ни	1	2
246	в нее	1	2
247	на все	1	2
248	и дает	1	2
249	только одно	1	2
250	в них	11	2
251	о которых	1	2
252	но вся	1	2
253	в приложении	1	2
254	такой же	5	2
255	не больше	1	2
256	большой толпы	1	2
257	в котором	2	2
258	в их	3	2
259	что всякий	1	2
260	приложении к	1	2
261	место в	1	2
262	оказывается что	1	2
263	вопрос о	1	2
264	и эти	2	2
265	даже в	4	2
266	же мы	1	2
267	не имеет	1	2
268	не по	1	2
269	начинает с	1	2
270	взглянуть на	1	2
271	только не	2	2
272	же время	10	2
273	и является	1	2
274	во всем	4	2
275	вместо того	1	2
276	свидетельствуют о	1	2
277	только с	1	2
278	не потому	2	2
279	и конечно	2	2
280	о них	2	2
281	в ее	6	2
282	нет никакой	1	2
283	то время	2	2
284	те же	1	2
285	времени и	4	2
286	которые с	1	2
287	и с	8	2
288	мире в	2	2
289	можно сказать	2	2
290	образом в	2	2
291	в виду	1	2
292	и та	1	2
293	но мы	1	2
294	должно было	1	2
295	тему о	1	2
296	и она	1	2
297	один из	5	2
298	почти все	2	2
299	связи с	6	2
300	уже в	2	2
301	ни одного	2	2
302	кажется что	1	2
303	его и	1	2
304	мы знаем	1	2
305	одно из	1	2
306	это нужно	1	2
307	образом что	1	2
308	видим что	2	2
309	с другой	2	2
310	именно в	1	2
311	а с	1	2
312	так вот	1	2
313	прежде всего	6	2
314	а на	2	2
315	не на	3	2
316	материал и	1	2
317	и потому	4	2
318	некоторые из	1	2
319	в тех	1	2
320	для понимания	2	2
321	он начинает	1	2
322	и другом	1	2
323	конкретной форме	1	2
324	совершается в	1	2
325	и от	1	2
326	в результате	5	2
327	все они	6	2
328	мы переходим	1	2
329	слово в	1	2
330	в вино	1	2
331	и эта	2	2
332	другой стороны	2	2
333	те которые	1	2
334	только он	1	1
335	этого в	1	1
336	говоря о	1	1
337	в обычном	1	1
338	с жизнью	1	1
339	человека и	2	1
340	начинается с	1	1
341	того же	1	1
342	этом понимании	1	1
343	самая структура	1	1
344	в средние	2	1
345	самих событий	1	1
346	очень много	2	1
347	тем же	1	1
348	из самых	1	1
349	и которому	1	1
350	и чрезвычайно	2	1
351	своего романа	2	1
352	он всегда	1	1
353	этому вопросу	2	1
354	в какой-то	1	1
355	действительности и	2	1
356	чтобы после	1	1
357	всего того	1	1
358	и значение	1	1
359	из всего	1	1
360	для своего	2	1
361	его была	1	1
362	он как	1	1
363	свою особую	1	1
364	и другая	1	1
365	к началу	2	1
366	и со	1	1
367	еще не	10	1
368	друг к	1	1
369	чем это	1	1
370	с какими	1	1
371	значение и	2	1
372	по отношению	1	1
373	в зеркале	1	1
374	несмотря на	2	1
375	и речи	1	1
376	за пределы	4	1
377	связи и	3	1
378	которые не	1	1
379	и сделал	1	1
380	независимо от	1	1
381	стороны и	1	1
382	как к	2	1
383	нельзя было	1	1
384	ничего более	1	1
385	очень сильное	1	1
386	нового и	1	1
387	масштабы и	1	1
388	месте где	1	1
389	и хотя	2	1
390	в этот	1	1
391	роль играет	1	1
392	поэтому он	1	1
393	точку зрения	1	1
394	в нашем	2	1
395	одной общей	1	1
396	прямой и	1	1
397	речи ни	1	1
398	и те	2	1
399	но ведь	1	1
400	огромное количество	1	1
401	слово это	1	1
402	так сказать	5	1
403	частности и	1	1
404	что одна	2	1
405	на его	6	1
406	главным образом	3	1
407	они совершенно	1	1
408	в поэтике	1	1
409	наши чувства	1	1
410	вообще не	1	1
411	новое и	3	1
412	и сам	2	1
413	чем она	1	1
414	века в	1	1
415	их из	1	1
416	из него	1	1
417	подобно тому	1	1
418	это конечно	1	1
419	то ни	2	1
420	связей в	2	1
421	указывали на	1	1
422	в совершенно	4	1
423	есть все	1	1
424	в другом	3	1
425	каждый акт	1	1
426	о какой	1	1
427	к другу	1	1
428	в глубине	1	1
429	по смыслу	1	1
430	зрения на	2	1
431	чувства к	1	1
432	этом смысле	1	1
433	много в	1	1
434	на характер	1	1
435	и смерти	1	1
436	и романа	1	1
437	за ним	1	1
438	и тон	1	1
439	что целью	1	1
440	эту тему	1	1
441	со своими	1	1
442	проходила по	1	1
443	при ее	1	1
444	и некоторые	2	1
445	понятия и	1	1
446	народа и	1	1
447	и еще	2	1
448	в эту	2	1
449	в этих	11	1
450	для него	2	1
451	мысль и	1	1
452	материалом как	1	1
453	этот реальный	1	1
454	во времена	3	1
455	его современников	1	1
456	на внутренней	1	1
457	его романа	1	1
458	мысли и	1	1
459	бы что	1	1
460	последовательности в	2	1
461	значение для	1	1
462	по сторонам	1	1
463	не раз	1	1
464	образом и	3	1
465	которые в	1	1
466	и более	4	1
467	не могли	2	1
468	его до	1	1
469	и вся	1	1
470	задачи и	1	1
471	в отношении	5	1
472	но они	1	1
473	а иногда	1	1
474	этот образ	1	1
475	действительные события	2	1
476	тогда когда	1	1
477	логической и	1	1
478	правда в	1	1
479	того как	2	1
480	здесь на	1	1
481	и эпизод	3	1
482	весь этот	2	1
483	как его	1	1
484	смысл его	1	1
485	и всегда	1	1
486	на язык	1	1
487	дело в	2	1
488	глазах и	1	1
489	с одним	2	1
490	заложенные в	1	1
491	эти четыре	1	1
492	правда некоторые	1	1
493	гениальным и	1	1
494	к концу	2	1
495	он хочет	1	1
496	за исключением	1	1
497	уже говорили	7	1
498	так называемый	1	1
499	совершенно новую	1	1
500	это уже	1	1
501	что на	2	1
502	глубине души	1	1
503	эти речи	1	1
504	один раз	1	1
505	он называет	2	1
506	уже о	1	1
507	начиная с	2	1
508	возникает из	1	1
509	и такие	2	1
510	отмечает что	1	1
511	и свое	1	1
512	если же	1	1
513	им по	1	1
514	значение это	1	1
515	смысл всех	1	1
516	но по	4	1
517	он мог	1	1
518	характер и	3	1
519	только то	1	1
520	на той	1	1
521	в монологе	1	1
522	его эстетическую	1	1
523	и видеть	1	1
524	с собой	2	1
525	границы и	1	1
526	начала и	4	1
527	классической и	1	1
528	она была	1	1
529	это только	1	1
530	что дело	1	1
531	является в	1	1
532	и вообще	1	1
533	другой характер	1	1
534	как форма	3	1
535	а также	3	1
536	время не	1	1
537	связанной с	1	1
538	это была	3	1
539	и во	2	1
540	чтобы вскрыть	1	1
541	все в	1	1
542	в которую	1	1
543	к нему	2	1
544	на протяжении	1	1
545	которых они	1	1
546	вся эта	2	1
547	творчества в	1	1
548	его с	1	1
549	на одном	2	1
550	это лишь	1	1
551	непосредственно в	1	1
552	романа в	2	1
553	разобранным нами	1	1
554	утрачивают свою	2	1
555	и подчеркивает	1	1
556	речи которые	1	1
557	условия для	1	1
558	в лице	1	1
559	эти эпизоды	2	1
560	но с	2	1
561	этого ряда	1	1
562	и ближайшие	1	1
563	совсем не	2	1
564	романа и	1	1
565	одной из	3	1
566	свет и	1	1
567	на другие	1	1
568	что даже	1	1
569	техники в	1	1
570	между тем	3	1
571	во времени	1	1
572	ее от	1	1
573	бы ни	1	1
574	именно на	1	1
575	события и	2	1
576	и у	1	1
577	только на	2	1
578	ни было	2	1
579	слова в	1	1
580	он непосредственно	1	1
581	действующего лица	1	1
582	еще очень	1	1
583	не из	1	1
584	это требует	1	1
585	и их	8	1
586	он весь	1	1
587	характер всего	1	1
588	это верно	1	1
589	событий так	1	1
590	или ином	1	1
591	и вместе	1	1
592	рядом с	3	1
593	в особенности	4	1
594	к его	3	1
595	со всем	1	1
596	и даже	8	1
597	не следует	1	1
598	силы но	1	1
599	общей точке	1	1
600	связаны с	6	1
601	не один	1	1
602	этом как	1	1
603	совершенно точно	1	1
604	к которому	3	1
605	действующих лиц	2	1
606	в предисловии	1	1
607	мы еще	1	1
608	и др	8	1
609	в некоторых	3	1
610	превращается в	1	1
611	отца в	1	1
612	даже на	1	1
613	которых мы	1	1
614	и самый	3	1
615	однако и	1	1
616	в ту	4	1
617	он даже	1	1
618	ни о	2	1
619	в живой	1	1
620	ребенка и	1	1
621	переходим к	4	1
622	на слово	1	1
623	действия в	1	1
624	она говорит	1	1
625	этой же	1	1
626	какая же	1	1
627	него в	1	1
628	прямо сказать	1	1
629	я уже	1	1
630	так в	1	1
631	вот пример	1	1
632	предисловии к	1	1
633	что за	1	1
634	называет совершенно	1	1
635	на эту	3	1
636	которые по	1	1
637	характера но	1	1
638	отношению к	1	1
639	чувства и	1	1
640	хотя он	2	1
641	там где	3	1
642	и которое	1	1
643	дело здесь	1	1
644	есть много	1	1
645	в условиях	5	1
646	но это	2	1
647	и действия	1	1
648	имел в	1	1
649	в чем	1	1
650	им в	1	1
651	в один	1	1
652	и всю	1	1
653	к другим	1	1
654	это как	1	1
655	и конца	1	1
656	заключить в	1	1
657	которых он	2	1
658	мы найдем	2	1
659	в связи	3	1
660	что кроме	1	1
661	от него	1	1
662	бы в	3	1
663	и ни	1	1
664	у которого	1	1
665	на языке	2	1
666	все остальные	2	1
667	по традиции	3	1
668	же в	1	1
669	есть уже	1	1
670	и другие	5	1
671	и целый	1	1
672	иначе чем	1	1
673	только можно	1	1
674	понимания и	1	1
675	нет ничего	1	1
676	нужно для	1	1
677	новый и	1	1
678	из тех	1	1
679	средние века	2	1
680	не быть	1	1
681	том или	1	1
682	речи и	3	1
683	равно как	1	1
684	их с	1	1
685	того нового	2	1
686	своего отца	1	1
687	тесно связаны	1	1
688	дела но	1	1
689	всем этом	1	1
690	но еще	1	1
691	того времени	4	1
692	гораздо более	1	1
