N	2gram	Bakhtin_Fr_7	Istorich
472	xvi века	1	1
473	и делает	1	1
474	в основе	1	1
475	ему не	1	1
476	птицы и	1	1
477	и несколько	1	1
478	одним из	1	1
479	у меня	1	1
480	обращается к	1	1
481	действует в	1	1
482	очень часто	3	1
483	на короне	1	1
484	правой руке	1	1
485	уже были	1	1
486	и заставляет	2	1
487	года он	2	1
488	характер этой	1	1
489	его за	1	1
490	с полной	1	1
491	к тому	2	1
492	ничего общего	1	1
493	здесь еще	1	1
494	с образом	3	1
495	правда не	2	1
496	и это	5	1
497	тогда я	1	1
498	с ее	3	1
499	на другой	2	1
500	в индии	2	1
501	роль в	2	1
502	внешне не	1	1
503	как с	1	1
504	живых в	1	1
505	легенды о	3	1
506	в глаза	1	1
507	особенно в	2	1
508	здесь нет	2	1
509	к первому	1	1
510	во второй	2	1
511	жизнь и	2	1
512	в последней	4	1
513	в эпоху	7	1
514	с ним	2	1
515	с некоторыми	1	1
516	иного порядка	1	1
517	но здесь	1	1
518	все его	3	1
519	в виду	4	1
520	о нем	3	1
521	вот почему	1	1
522	загробном мире	2	1
523	одного из	2	1
524	роль мы	1	1
525	особое значение	2	1
526	как наиболее	1	1
527	образом мы	1	1
528	нас в	3	1
529	доходит до	1	1
530	бы в	2	1
531	все стадии	1	1
532	тем более	1	1
533	высшей ступени	2	1
534	сказать и	1	1
535	ряд других	1	1
536	и об	1	1
537	в него	1	1
538	по содержанию	1	1
539	один из	1	1
540	это наиболее	1	1
541	что только	1	1
542	оказалось что	1	1
543	человека в	2	1
544	тот же	2	1
545	одной из	2	1
546	огонь в	1	1
547	к их	1	1
548	очень много	1	1
549	и так	2	1
550	до нас	5	1
551	он действует	2	1
552	а только	2	1
553	по другим	1	1
554	своего рода	2	1
555	в большинстве	2	1
556	только на	2	1
557	друг за	1	1
558	берет в	1	1
559	в начале	1	1
560	еще одну	1	1
561	здесь же	1	1
562	большинстве случаев	2	1
563	в воздух	1	1
564	все ужаснулись	1	1
565	одно из	1	1
566	совершенно отпадает	1	1
567	теснейшим образом	1	1
568	очень характерно	1	1
569	руки и	1	1
570	в ряде	3	1
571	заметить что	1	1
572	все подобные	1	1
573	к той	1	1
574	так описывает	1	1
575	смерти и	1	1
576	и делать	1	1
577	здесь находим	1	1
578	представление о	1	1
579	переосмысливается в	1	1
580	как у	1	1
581	нельзя сказать	1	1
582	именно в	2	1
583	по своим	1	1
584	что тот	1	1
585	лица в	1	1
586	к которому	1	1
587	уходит в	1	1
588	мы еще	1	1
589	если мы	1	1
590	обратиться к	1	1
591	прежде всего	11	1
592	выступает в	1	1
593	связано с	2	1
594	притом не	1	1
595	не было	3	1
596	нелишне будет	1	1
597	хочет видеть	1	1
598	в образах	2	1
599	у других	1	1
600	ничем не	3	1
601	власти и	2	1
602	для человека	1	1
603	он и	1	1
604	ее начало	1	1
605	этой же	1	1
606	и она	1	1
607	в центре	1	1
608	на голове	1	1
609	мертвых и	1	1
610	или по	1	1
611	за другом	1	1
612	к жизни	4	1
613	не видели	1	1
614	нужно прибавить	1	1
615	к образу	1	1
616	содержат в	1	1
617	и всей	1	1
618	в мир	1	1
619	с тремя	1	1
620	у своего	1	1
621	в это	3	1
622	в основном	1	1
623	образом на	1	1
624	я от	1	1
625	смерти а	1	1
626	здесь в	1	1
627	в более	4	1
628	эта смена	1	1
629	она может	1	1
630	в результате	2	1
631	в другое	5	1
632	жизни и	3	1
633	стали на	1	1
634	у них	2	1
635	уже знаем	1	1
636	еще более	2	1
637	и смысл	2	1
638	по ходу	1	1
639	и изобилие	1	1
640	как вы	1	1
641	к ее	1	1
642	присмотримся к	1	1
643	здесь только	2	1
644	не знает	3	1
645	это в	3	1
646	этот же	1	1
647	к его	1	1
648	все к	1	1
649	одновременно и	2	1
650	что ты	1	1
651	но эти	1	1
652	в загробном	1	1
653	в своих	1	1
654	тем самым	3	1
655	как на	1	1
656	том числе	4	1
657	они не	1	1
