N	2gram	Vygotskiy__5	Marksizm
138	и есть	7	3
139	между двумя	3	3
140	не имеют	2	3
141	высшей степени	2	3
142	теперь мы	1	3
143	имеет свою	3	3
144	психология должна	1	3
145	в сущности	13	3
146	по отношению	12	3
147	один и	3	3
148	в истории	2	3
149	общего с	2	3
150	целый ряд	1	3
151	и как	3	3
152	и к	2	3
153	в первом	3	3
154	в которой	5	3
155	к другому	1	3
156	понимания и	1	3
157	в корне	2	3
158	но все	2	3
159	его в	2	3
160	он не	8	3
161	он является	1	3
162	в высшей	2	3
163	том что	15	3
164	места в	1	3
165	в своей	2	3
166	и ее	1	3
167	в котором	2	3
168	более того	1	3
169	мы говорили	2	3
170	место в	1	3
171	речи в	6	3
172	в то	5	3
173	к этим	1	3
174	не имеет	4	3
175	этом отношении	5	3
176	в области	12	3
177	не могут	4	3
178	же самое	4	3
179	должны быть	2	3
180	не есть	4	3
181	и это	1	3
182	не существует	1	3
183	только при	1	3
184	из основных	3	3
185	сводится к	1	3
186	одного из	1	3
187	можно сказать	5	3
188	здесь в	1	3
189	и следовательно	6	3
190	того что	16	3
191	одной из	3	3
192	нуждается в	1	3
193	в какой	6	3
194	между тем	3	3
195	сознания как	1	3
196	по законам	1	3
197	не дает	2	3
198	из них	2	3
199	в систему	1	3
200	в целях	1	3
201	или иной	1	3
202	в каком	1	3
203	не было	1	3
204	на этот	4	3
205	все это	2	3
206	смысле этого	1	3
207	для первого	1	3
208	языковых явлений	1	3
209	этом случае	3	3
210	и от	2	3
211	в достаточной	1	3
212	сознания и	2	3
213	речи и	6	3
214	совершенно не	2	3
215	мы должны	8	3
216	первом случае	1	3
217	это и	3	3
218	ту же	2	2
219	одним из	2	2
220	же как	7	2
221	связана с	1	2
222	в какой-то	1	2
223	мы уже	1	2
224	той же	4	2
225	не приходится	1	2
226	совпадает с	2	2
227	это отношение	1	2
228	зависимости от	2	2
229	и он	1	2
230	свою очередь	3	2
231	но при	2	2
232	быть понято	1	2
233	первый план	1	2
234	быть в	2	2
235	в чем	3	2
236	то мы	1	2
237	что язык	1	2
238	из важнейших	1	2
239	сама по	4	2
240	в одной	1	2
241	как к	1	2
242	к данному	2	2
243	в своем	5	2
244	все остальные	1	2
245	в действительности	3	2
246	то в	3	2
247	формы в	1	2
248	в нашем	1	2
249	в себе	1	2
250	как он	6	2
251	если он	2	2
252	тем не	1	2
253	должна быть	5	2
254	в понимании	1	2
255	не как	1	2
256	из виду	2	2
257	одной и	1	2
258	из него	1	2
259	можно было	5	2
260	от нее	1	2
261	что все	6	2
262	в другом	6	2
263	конечно в	1	2
264	и с	3	2
265	бы в	4	2
266	глубокий и	1	2
267	всех областях	1	2
268	этом смысле	1	2
269	ни в	1	2
270	это положение	1	2
271	в общей	1	2
272	от него	1	2
273	должно быть	8	2
274	на первый	1	2
275	имеет место	2	2
276	и той	1	2
277	что система	2	2
278	точку зрения	1	2
279	не наоборот	1	2
280	и более	3	2
281	зрения и	1	2
282	тому что	5	2
283	этими двумя	2	2
284	мысли в	4	2
285	и сама	1	2
286	в основе	8	2
287	не могло	1	2
288	как она	3	2
289	и является	3	2
290	в сознании	1	2
291	тесно связана	1	2
292	у нас	2	2
293	для решения	1	2
294	могут быть	4	2
295	далеко за	4	2
296	числе и	1	2
297	является одним	1	2
298	к тому	6	2
299	его значение	1	2
300	она не	1	2
301	с ее	1	2
302	в виду	2	2
303	зрения так	1	2
304	язык и	2	2
305	что само	2	2
306	зрения не	1	2
307	как с	3	2
308	никогда не	5	2
309	то как	3	2
310	по аналогии	1	2
311	мог бы	1	2
312	между собой	13	2
313	если бы	8	2
314	и даже	2	2
315	по мере	2	2
316	и т.д	4	2
317	о том	8	2
318	различие в	1	2
319	и во	1	2
320	этот момент	1	2
321	во втором	1	2
322	что и	3	2
323	говорит он	2	2
324	и только	1	2
325	эта проблема	2	2
326	что он	25	2
327	является одной	1	2
328	между этими	1	2
329	в качестве	4	2
330	какой степени	1	2
331	где они	1	2
332	грамматических и	1	2
333	в единстве	2	2
334	в неразрывной	2	2
335	и других	1	2
336	и их	4	2
337	всяком случае	1	2
338	так как	16	2
339	мы можем	6	2
340	речь и	4	2
341	как раз	1	2
342	тем что	5	2
343	без всякой	1	2
344	моего сознания	1	2
345	или иначе	1	2
346	связаны с	1	2
347	и прежде	1	2
348	что не	1	2
349	деле если	1	2
350	вот в	1	2
351	зависит от	4	2
352	языка не	2	2
353	увидим в	1	2
354	одну из	1	2
355	там где	1	2
356	в частности	3	2
357	независимо от	1	2
358	из которых	3	2
359	для всех	1	2
360	какого рода	1	2
361	в тот	2	2
362	в первой	2	2
363	действительно ли	3	2
364	к проблеме	1	2
365	или хотя	1	2
366	этого слова	1	2
367	с этой	4	2
368	благодаря этому	2	2
369	этом вопросе	2	2
370	но для	1	2
371	на данном	1	2
372	в свою	4	2
373	но если	6	2
374	не знает	5	2
375	к его	3	2
376	отношению к	12	2
377	из этого	2	2
378	речи как	4	2
379	жизни и	2	2
380	это так	1	2
381	к этой	3	2
382	в своих	2	2
383	том числе	1	2
384	а между	1	1
385	также и	1	1
386	например в	1	1
387	этом она	1	1
388	речи все	1	1
389	словом как	1	1
390	через которые	2	1
391	и то	4	1
392	проблемы в	1	1
393	не что	1	1
394	к полному	2	1
395	мысли к	3	1
396	тем же	1	1
397	здесь и	1	1
398	отношения между	3	1
399	и внешних	1	1
400	исходит из	2	1
401	оно было	1	1
402	проблему и	1	1
403	момент когда	2	1
404	речевой деятельности	1	1
405	при анализе	2	1
406	связаны между	3	1
407	что между	4	1
408	которую мы	2	1
409	всем остальным	2	1
410	бы что	1	1
411	совершенно так	1	1
412	лежит очень	1	1
413	из сказанного	2	1
414	грамматические формы	1	1
415	мы попытались	1	1
416	говорить о	3	1
417	этапы развития	1	1
418	принадлежит к	2	1
419	в деле	1	1
420	всего сказанного	1	1
421	вместо того	3	1
422	в целом	4	1
423	те действия	1	1
424	он очень	1	1
425	может дать	1	1
426	является диаметрально	1	1
427	которые он	1	1
428	он сам	1	1
429	столь же	2	1
430	в различных	2	1
431	которое он	1	1
432	с его	1	1
433	есть функция	1	1
434	была первоначально	1	1
435	такова точка	1	1
436	только принять	1	1
437	различия между	1	1
438	и вопрос	1	1
439	на основе	2	1
440	но как	3	1
441	в голове	1	1
442	а только	4	1
443	со всеми	2	1
444	внутренней психической	1	1
445	ответ на	3	1
446	в общем	1	1
447	должны были	2	1
448	отношение к	11	1
449	и будет	1	1
450	известным образом	1	1
451	момент непосредственно	1	1
452	значение имеет	1	1
453	и единства	1	1
454	относится к	1	1
455	его на	2	1
456	части в	1	1
457	более и	1	1
458	к новому	1	1
459	ряд вопросов	1	1
460	этой последней	2	1
461	внутри в	1	1
462	просто как	1	1
463	образом с	2	1
464	этого еще	1	1
465	могли бы	6	1
466	из сознания	1	1
467	и понимания	1	1
468	она так	1	1
469	оказывается в	1	1
470	и наконец	1	1
471	более или	1	1
472	следующим образом	1	1
473	следует сказать	1	1
474	этой цели	1	1
475	самим же	1	1
476	языка т.е	1	1
477	именно эта	1	1
478	еще на	1	1
479	совершается переход	1	1
480	что это	1	1
481	в этой	6	1
482	в известном	8	1
483	с их	4	1
484	не те	1	1
485	иным путем	1	1
486	нами в	2	1
487	другом случае	1	1
488	направлено на	1	1
489	главным образом	1	1
490	чтобы он	1	1
491	происходит как	1	1
492	именно то	1	1
493	момента в	1	1
494	нее и	1	1
495	и социальной	1	1
496	функции и	3	1
497	речи таким	1	1
498	по всем	1	1
499	вообще не	4	1
500	к каждому	1	1
501	их в	2	1
502	и единство	2	1
503	имеют ничего	1	1
504	в плане	1	1
505	и развитых	1	1
506	подобно тому	4	1
507	и по	4	1
508	вообще без	1	1
509	его до	1	1
510	именно это	2	1
511	которое как	1	1
512	проблемы как	1	1
513	значительной степени	1	1
514	которые уже	1	1
515	мы его	4	1
516	как они	3	1
517	выходит далеко	3	1
518	этого вопроса	3	1
519	в совершенно	2	1
520	значение в	3	1
521	речи или	1	1
522	в школе	6	1
523	тем которые	1	1
524	может возникнуть	2	1
525	на все	5	1
526	этого мы	1	1
527	зрения на	1	1
528	ней нет	1	1
529	является общим	1	1
530	это не	4	1
531	которая как	2	1
532	не совпадает	2	1
533	после этого	1	1
534	и тем	3	1
535	же эта	1	1
536	эти же	2	1
537	языкового развития	2	1
538	останавливаться на	1	1
539	но уже	1	1
540	и во-вторых	1	1
541	части нашей	1	1
542	связями между	1	1
543	с тем	3	1
544	всегда и	1	1
545	мы видели	3	1
546	смысле с	1	1
547	еще в	3	1
548	может идти	3	1
549	как таковой	1	1
550	нисколько не	1	1
551	в других	1	1
552	в окружающей	1	1
553	или менее	1	1
554	все более	1	1
555	все главнейшие	1	1
556	и мышления	1	1
557	господствуют совершенно	1	1
558	языка если	1	1
559	сознания но	1	1
560	представить себе	1	1
561	бы привести	1	1
562	одним и	1	1
563	знает и	1	1
564	на которое	1	1
565	как совокупность	2	1
566	или вернее	1	1
567	далее в	1	1
568	критическому анализу	1	1
569	что я	2	1
570	от его	1	1
571	для всякого	1	1
572	является только	1	1
573	оно должно	1	1
574	образом и	1	1
575	которые в	1	1
576	области других	1	1
577	друг другу	2	1
578	что было	2	1
579	лежит не	1	1
580	возможно только	1	1
581	как осуществляется	11	1
582	и общей	1	1
583	отношениями которые	1	1
584	ни были	1	1
585	каждого отдельного	3	1
586	чистом виде	1	1
587	в меру	4	1
588	тем самым	8	1
589	с теми	1	1
590	и должен	1	1
591	мышления и	4	1
592	тогда когда	5	1
593	того как	5	1
594	они же	2	1
595	на поставленный	1	1
596	и отношений	3	1
597	на эти	1	1
598	она существует	1	1
599	известная доля	1	1
600	в самой	1	1
601	этих двух	3	1
602	того в	1	1
603	к ней	1	1
604	по своей	3	1
605	такая же	1	1
606	исследования мы	1	1
607	потому что	21	1
608	ничто не	2	1
609	же по	2	1
610	от конкретных	1	1
611	двумя сторонами	1	1
612	т.е от	1	1
613	с другом	7	1
614	перед ним	1	1
615	или только	1	1
616	стороны и	2	1
617	и понятием	1	1
618	и принадлежит	1	1
619	в духе	1	1
620	и различия	1	1
621	одной сфере	1	1
622	можно поставить	1	1
623	и другой	1	1
624	как только	1	1
625	отличается от	1	1
626	той или	1	1
627	к речи	1	1
628	мы могли	7	1
629	тот и	1	1
630	если же	1	1
631	возникает как	1	1
632	в применении	1	1
633	из всего	1	1
634	какой-нибудь звук	1	1
635	речи мы	3	1
636	не делает	1	1
637	от друга	4	1
638	отношения и	2	1
639	только не	3	1
640	только то	1	1
641	действия и	1	1
642	приводит к	7	1
643	диаметрально противоположной	1	1
644	и совершенно	1	1
645	природе своей	1	1
646	какие существуют	1	1
647	из двух	1	1
648	на нее	2	1
649	связан с	1	1
650	часто в	1	1
651	существенных своих	1	1
652	знаки и	1	1
653	строго говоря	1	1
654	достаточной мере	1	1
655	для этого	1	1
656	слова ведь	1	1
657	еще ни	1	1
658	в определенной	2	1
659	собой и	1	1
660	образом в	2	1
661	способным к	1	1
662	в контекст	1	1
663	влечет за	1	1
664	же необходимо	1	1
665	для мышления	1	1
666	не означает	4	1
667	совершенно иной	2	1
668	и что	12	1
669	находятся в	2	1
670	как чисто	2	1
671	все его	1	1
672	аналогии с	1	1
673	мере своего	1	1
674	в изложении	1	1
675	в которую	1	1
676	к нему	3	1
677	известном отношении	1	1
678	простой аналогией	1	1
679	и требует	2	1
680	своих больших	1	1
681	не возникнет	1	1
682	в форме	1	1
683	сознания может	2	1
684	может приобрести	1	1
685	на развитие	2	1
686	во внутренней	1	1
687	всей проблемы	1	1
688	в ту	1	1
689	знания и	2	1
690	в лучшем	3	1
691	один момент	1	1
692	образом как	1	1
693	мы видим	4	1
694	с ними	1	1
695	мы увидим	1	1
696	смысле является	1	1
697	непосредственно из	1	1
698	во времени	1	1
699	никаких новых	1	1
700	сознания в	3	1
701	с одной	3	1
702	без этого	1	1
703	так что	4	1
704	первостепенное значение	1	1
705	уже в	1	1
706	и они	1	1
707	значение и	1	1
708	время является	1	1
709	каким образом	1	1
710	или даже	1	1
711	при помощи	1	1
712	осуществляется с	1	1
713	языка но	1	1
714	связывается с	1	1
715	теснейшим образом	1	1
716	а потому	3	1
717	этапе развития	1	1
718	содержания и	1	1
719	менее чем	1	1
720	в одном	3	1
721	единство как	1	1
722	но что	3	1
723	само по	2	1
724	как через	2	1
725	процессов и	1	1
726	не доказывает	1	1
727	они становятся	1	1
728	само собой	1	1
729	друг от	4	1
730	были бы	1	1
731	источником их	1	1
732	являются с	1	1
733	только та	1	1
734	одной стороны	3	1
735	со стороны	1	1
736	между которыми	1	1
737	психологии эта	1	1
738	интересует только	1	1
739	тем мы	1	1
740	и нельзя	1	1
741	все равно	2	1
742	участвующих в	2	1
743	от пут	1	1
744	еще и	3	1
745	тому как	4	1
746	на которые	3	1
747	в природе	1	1
748	думается нам	1	1
749	себя и	2	1
750	и осуществляется	1	1
751	что для	2	1
752	этом слове	1	1
753	и самый	1	1
754	доля правды	1	1
755	как часть	1	1
756	и непосредственно	1	1
757	основу и	1	1
758	самый факт	1	1
759	о чем	2	1
760	что мы	4	1
761	под влиянием	1	1
762	проходит через	1	1
763	ни одному	1	1
764	является совершенно	1	1
765	он произносит	2	1
766	материал и	1	1
767	необходимы для	2	1
768	все основные	3	1
769	ответить на	4	1
770	ко всем	1	1
771	как это	8	1
772	как процесс	3	1
773	но не	10	1
774	речь не	3	1
775	система не	1	1
776	требует от	3	1
777	же самый	2	1
778	из какого	1	1
779	внутренних и	1	1
780	влияния на	1	1
781	к жизни	3	1
782	а если	1	1
783	в постановке	1	1
784	она есть	1	1
785	в той	6	1
786	применении к	1	1
787	внутреннего развития	1	1
788	нашего анализа	1	1
789	заложенное в	1	1
790	та которая	1	1
791	и там	1	1
792	по существу	3	1
793	друг с	7	1
794	значит что	5	1
795	это значит	5	1
796	чтобы сделать	2	1
797	лежит в	2	1
798	эти вопросы	1	1
799	находится под	1	1
800	является для	2	1
801	и систематичность	1	1
802	чем та	1	1
803	к другим	1	1
804	являются по	1	1
805	в более	2	1
806	в следующей	1	1
807	только мы	1	1
808	известной степени	1	1
809	как такая	1	1
810	хотя они	1	1
811	при таком	1	1
812	и может	3	1
813	чтобы понять	2	1
814	к одной	1	1
815	с языком	1	1
816	самого говорящего	1	1
817	существующие между	1	1
818	в большей	1	1
819	скажем что	1	1
820	его функции	1	1
821	изменяется и	1	1
822	и другие	2	1
823	ее основе	1	1
824	кроме самого	2	1
825	в системе	4	1
826	еще мало	1	1
827	с ней	1	1
828	была бы	1	1
829	но этот	2	1
830	конкретных форм	1	1
831	же мы	2	1
832	не способны	1	1
833	свою внутреннюю	2	1
834	допустить что	3	1
835	определяется и	1	1
836	сторонами одного	1	1
837	ее в	3	1
838	этой точки	4	1
839	гораздо более	1	1
840	которая не	1	1
