N	2gram	Losev_Prob_1	FransuaR
198	не будем	2	2
199	что это	3	2
200	он в	2	2
201	еще один	1	2
202	раз в	1	2
203	им в	1	2
204	и если	6	2
205	при этом	6	2
206	оно было	1	2
207	но именно	3	2
208	он должен	2	2
209	в начале	1	2
210	пить и	1	2
211	с представлением	1	2
212	так например	1	2
213	том же	1	2
214	конечно в	2	2
215	лишь в	1	2
216	всеми своими	2	2
217	было бы	8	2
218	но их	1	2
219	делает его	2	2
220	для них	2	2
221	с тем	5	2
222	несмотря на	3	2
223	одно из	2	2
224	и без	1	2
225	известной мере	1	2
226	и внешнее	1	2
227	даже в	1	2
228	в отношении	3	2
229	вплоть до	1	2
230	что эта	1	2
231	на котором	1	2
232	если в	1	2
233	больше чем	2	2
234	и притом	4	2
235	к ней	1	2
236	уже и	3	2
237	которая не	1	2
238	конечно и	1	2
239	начиная с	1	2
240	его для	2	2
241	не могут	2	2
242	что все	3	2
243	к тому	3	2
244	о таких	1	2
245	он оказывается	1	2
246	в каждом	1	2
247	должен быть	1	2
248	они вовсе	2	2
249	если мы	11	2
250	нам о	2	2
251	говорит и	3	2
252	данном случае	8	2
253	говорили что	2	2
254	и что	9	2
255	на том	4	2
256	том как	2	2
257	и вообще	4	2
258	мира а	1	2
259	же самое	9	2
260	и та	1	2
261	как ее	1	2
262	можно сказать	5	2
263	нас в	2	2
264	к нему	3	2
265	между тем	2	2
266	переходит в	1	2
267	в ту	1	2
268	в свете	1	2
269	и борьбы	1	2
270	всякого рода	1	2
271	напоминает нам	1	2
272	и жизни	1	2
273	в качестве	2	2
274	ведь это	2	2
275	в известной	1	2
276	здесь перед	3	2
277	мы можем	4	2
278	может быть	14	2
279	тут же	1	2
280	и только	4	2
281	а именно	12	2
282	мы еще	1	2
283	нужно сказать	3	2
284	один из	4	2
285	произведение в	1	2
286	здесь только	2	2
287	и слово	1	2
288	в одно	4	2
289	эти последние	2	2
290	в пределах	1	2
291	конечно не	1	2
292	раз то	1	2
293	слова и	1	2
294	несколько слов	1	2
295	в условиях	1	2
296	только для	3	2
297	которой можно	1	2
298	в другое	1	2
299	в эту	2	2
300	чтобы его	2	2
301	хотя бы	3	2
302	в системе	1	2
303	то что	42	2
304	в период	1	2
305	одновременно и	1	2
306	ко всему	1	2
307	это в	1	2
308	к этому	1	2
309	истории то	1	1
310	то на	2	1
311	он становится	1	1
312	течение всей	1	1
313	он может	1	1
314	то в	5	1
315	его представители	1	1
316	тем же	1	1
317	из самых	1	1
318	сам автор	1	1
319	не имеют	5	1
320	в какой-то	1	1
321	и этот	1	1
322	по его	2	1
323	которыми он	1	1
324	два места	1	1
325	есть не	6	1
326	для выражения	1	1
327	от всякой	1	1
328	том насколько	1	1
329	которую мы	1	1
330	нам в	1	1
331	что многие	1	1
332	который был	1	1
333	то это	1	1
334	ему приходилось	1	1
335	чем больше	4	1
336	и словом	1	1
337	это действительно	1	1
338	и глубоко	1	1
339	есть такие	1	1
340	то мы	1	1
341	и всего	1	1
342	видели что	1	1
343	особенно если	1	1
344	но как	6	1
345	нельзя понимать	1	1
346	не просто	23	1
347	даже самому	1	1
348	и свои	1	1
349	за пределы	6	1
350	и чем	1	1
351	что они	3	1
352	есть смерть	1	1
353	тем больше	1	1
354	высоких и	1	1
355	общего с	8	1
356	чем мы	1	1
357	что по	1	1
358	это тоже	2	1
359	самом начале	1	1
360	сливается с	1	1
361	бы и	1	1
362	самой природе	1	1
363	и сформулировать	1	1
364	за это	1	1
365	неверно не	1	1
366	тут и	1	1
367	бы не	1	1
368	всей своей	1	1
369	нами в	1	1
370	в себе	15	1
371	другом случае	1	1
372	сливаются в	3	1
373	самым существенным	1	1
374	ее как	1	1
375	на то	8	1
376	в наших	1	1
377	а скорее	1	1
378	о которой	1	1
379	момента в	1	1
380	и еще	3	1
381	которая является	2	1
382	xix века	1	1
383	не как	2	1
384	он пользуется	1	1
385	для понимания	1	1
386	чтобы в	1	1
387	в нее	1	1
388	поэтическим образом	2	1
389	но все	3	1
390	человека в	1	1
391	как оно	3	1
392	в одну	1	1
393	них не	1	1
394	на этой	2	1
395	г в	1	1
396	бы нам	2	1
397	известно что	1	1
398	и умереть	1	1
399	новой жизни	1	1
400	что большинство	1	1
401	начала и	1	1
402	мысли чтобы	1	1
403	этом образе	1	1
404	в жизни	3	1
405	на свои	1	1
406	солнце и	1	1
407	но уже	5	1
408	о которых	3	1
409	разгаре этих	1	1
410	далеко не	5	1
411	тот самый	1	1
412	что не	3	1
413	мир в	1	1
414	потому и	1	1
415	как таковой	1	1
416	и того	2	1
417	смысл и	3	1
418	их на	1	1
419	она сама	1	1
420	и всеми	1	1
421	в котором	5	1
422	что всякий	4	1
423	из земли	1	1
424	что я	1	1
425	признать что	1	1
426	мы сказали	1	1
427	всей истории	1	1
428	в памяти	1	1
429	и той	1	1
430	мысли или	1	1
431	которые в	2	1
432	тем не	18	1
433	но было	1	1
434	их в	4	1
435	на его	2	1
436	уже сказали	1	1
437	ясна и	1	1
438	что этот	2	1
439	для нее	1	1
440	со смертью	1	1
441	сам он	1	1
442	всего его	1	1
443	и вся	1	1
444	тому что	4	1
445	которые обычно	2	1
446	необходимо сказать	2	1
447	другое поэтому	1	1
448	раз и	9	1
449	точно и	1	1
450	без него	1	1
451	и науки	1	1
452	между людьми	1	1
453	его целом	1	1
454	что ему	1	1
455	же самую	1	1
456	мышления и	4	1
457	тогда когда	1	1
458	того как	3	1
459	одна из	1	1
460	имеют ничего	4	1
461	в процессе	1	1
462	это всегда	1	1
463	земли но	1	1
464	есть еще	3	1
465	и внутренней	1	1
466	все действие	1	1
467	для всего	2	1
468	из него	1	1
469	следовательно и	2	1
470	никогда не	7	1
471	и всегда	2	1
472	казалось бы	4	1
473	слово и	1	1
474	правда в	1	1
475	это то	1	1
476	он пытается	1	1
477	самую объективную	1	1
478	при всем	1	1
479	этих двух	1	1
480	и выражение	1	1
481	ровно ничего	4	1
482	же он	1	1
483	внешней и	1	1
484	как будто	3	1
485	в области	2	1
486	больше того	1	1
487	ведь все	1	1
488	не мыслится	1	1
489	к той	1	1
490	у нас	14	1
491	в специальном	1	1
492	с проблемой	1	1
493	является одним	1	1
494	что вы	3	1
495	бы он	1	1
496	той или	5	1
497	указывает на	14	1
498	всегда есть	6	1
499	и потому	2	1
500	время он	1	1
501	где он	1	1
502	из нее	1	1
503	правда не	1	1
504	особенности этого	1	1
505	и самое	1	1
506	вещами и	1	1
507	и болен	1	1
508	собою и	2	1
509	это только	2	1
510	без всякого	2	1
511	на другой	1	1
512	своего возникновения	1	1
513	чтобы быть	1	1
514	еще два	1	1
515	никак не	4	1
516	и образа	2	1
517	в дальнейшем	4	1
518	и сам	1	1
519	это вовсе	2	1
520	которая была	1	1
521	еще не	9	1
522	в скрытой	1	1
523	поэтому в	1	1
524	если бы	4	1
525	для этого	3	1
526	и существенно	1	1
527	остановимся на	1	1
528	смысле и	2	1
529	образом в	1	1
530	и смерть	1	1
531	находится в	1	1
532	о нем	3	1
533	часто и	2	1
534	было не	1	1
535	же необходимо	1	1
536	и поэтому	1	1
537	другими словами	3	1
538	притом в	1	1
539	или на	3	1
540	основе своей	1	1
541	ее и	1	1
542	времени в	1	1
543	на протяжении	1	1
544	и всю	2	1
545	которой мы	1	1
546	идет к	1	1
547	этому поводу	3	1
548	в языке	1	1
549	во всей	3	1
550	этот последний	2	1
551	и можно	1	1
552	тем более	5	1
553	не останавливается	1	1
554	своему содержанию	3	1
555	скрытой форме	1	1
556	поэтому все	1	1
557	быть и	3	1
558	но с	1	1
559	тот же	1	1
560	речи о	1	1
561	таких форм	1	1
562	от всего	3	1
563	и является	7	1
564	в разные	1	1
565	в стороне	1	1
566	которое мы	1	1
567	и ее	8	1
568	но то	1	1
569	по этому	3	1
570	не будет	2	1
571	именно на	3	1
572	себя в	1	1
573	построения и	1	1
574	есть чисто	1	1
575	не можем	2	1
576	только тогда	1	1
577	свидетельствует о	3	1
578	является не	2	1
579	не дает	1	1
580	в душе	1	1
581	из них	3	1
582	его и	1	1
583	мы знаем	1	1
584	истории этого	1	1
585	говорит о	3	1
586	ему отомстить	1	1
587	с этими	2	1
588	при всей	1	1
589	не о	2	1
590	этой пьесе	1	1
591	друг друга	1	1
592	не случайно	1	1
593	случае не	3	1
594	много и	1	1
595	никакого отношения	1	1
596	и будет	1	1
597	тем что	7	1
598	этого он	1	1
599	время уже	1	1
600	в других	5	1
601	в целях	2	1
602	смерти и	1	1
603	а потому	2	1
604	иное как	2	1
605	нами не	1	1
606	со всем	2	1
607	без всякой	2	1
608	основанной на	1	1
609	или иной	5	1
610	по которой	1	1
611	нельзя сказать	2	1
612	здесь нужно	1	1
613	являются только	2	1
614	что иное	2	1
615	было и	1	1
616	на ней	1	1
617	а главное	1	1
618	что для	2	1
619	его из	1	1
620	всеми другими	1	1
621	и пр	4	1
622	менее он	1	1
623	самом же	1	1
624	в любой	1	1
625	не знает	1	1
626	представления о	1	1
627	мы говорим	3	1
628	хотя он	1	1
629	ни о	5	1
630	мы остановимся	1	1
631	со своими	1	1
632	сейчас же	3	1
633	под влиянием	1	1
634	мира в	1	1
635	форм которые	1	1
636	если не	4	1
637	для этой	1	1
638	в это	2	1
639	но оно	1	1
640	не говорили	1	1
641	другое место	1	1
642	ни на	4	1
643	это такой	1	1
644	из трех	1	1
645	его содержание	1	1
646	самой действительности	3	1
647	к своему	1	1
648	не мертвый	1	1
649	что за	1	1
650	мы сразу	1	1
651	отношении он	1	1
652	да и	3	1
653	их внутренней	1	1
654	чтобы они	1	1
655	в человеческом	1	1
656	который он	1	1
657	в разгаре	1	1
658	понимать как	2	1
659	и некоторые	1	1
660	о его	2	1
661	видно что	1	1
662	это выражение	1	1
663	самое существенное	1	1
664	говорить что	2	1
665	многие из	1	1
666	одного и	2	1
667	самый который	1	1
668	всегда будет	1	1
669	и другим	2	1
670	не существует	6	1
671	такого например	1	1
672	поэтому здесь	1	1
673	которая в	1	1
674	есть система	1	1
675	но эти	1	1
676	от него	1	1
677	из себя	1	1
678	вопросом о	1	1
679	но зато	1	1
680	петра i	2	1
681	же деле	1	1
682	но вот	1	1
683	всех тех	1	1
684	процессе своего	1	1
685	это изображение	1	1
686	и эта	1	1
687	и при	2	1
688	мы здесь	2	1
689	знак что	1	1
690	не что	2	1
691	что под	1	1
692	в виде	15	1
693	важно для	1	1
694	но еще	2	1
695	ее в	2	1
696	в таком	9	1
697	этой цели	1	1
698	во всяком	7	1
699	ничего общего	11	1
