N	2gram	Bakhtin_Pr_2	Dialekti
228	идеей и	1	2
229	что если	3	2
230	время как	1	2
231	мы и	3	2
232	идею а	1	2
233	быть в	2	2
234	как один	1	2
235	я никогда	1	2
236	как таковая	1	2
237	но конечно	1	2
238	друг к	3	2
239	из этих	1	2
240	но как	2	2
241	точка зрения	7	2
242	относится к	2	2
243	с этим	1	2
244	бы и	3	2
245	не был	2	2
246	все эти	4	2
247	к самому	1	2
248	тоже не	2	2
249	мифа и	2	2
250	тому же	1	2
251	опять-таки не	1	2
252	в виде	1	2
253	не как	6	2
254	на земле	1	2
255	что тут	1	2
256	на этом	1	2
257	это конечно	1	2
258	в каждом	4	2
259	могла бы	1	2
260	в мире	3	2
261	к другу	3	2
262	это было	2	2
263	с другими	7	2
264	форму и	1	2
265	но уже	2	2
266	мы имеем	2	2
267	как и	14	2
268	для чего	1	2
269	между собою	1	2
270	есть он	1	2
271	до сих	2	2
272	со всей	2	2
273	в своей	6	2
274	можно найти	2	2
275	почти не	1	2
276	во всем	1	2
277	в которых	1	2
278	для всякого	1	2
279	и от	3	2
280	вещей и	1	2
281	того кто	1	2
282	не должна	3	2
283	образ не	1	2
284	не знает	4	2
285	можем сказать	2	2
286	раз и	1	2
287	если и	1	2
288	не менее	2	2
289	или что	1	2
290	как можно	1	2
291	иной раз	1	2
292	не рождается	1	2
293	к ним	3	2
294	в идее	2	2
295	себе самом	3	2
296	бы все	1	2
297	из того	1	2
298	сами не	1	2
299	и эта	3	2
300	этом отношении	2	2
301	нет ни	3	2
302	как только	1	2
303	отличается от	1	2
304	как не	5	2
305	на нем	1	2
306	другими словами	2	2
307	как с	1	2
308	и совершенно	1	2
309	в другом	1	2
310	можно только	1	2
311	по сравнению	2	2
312	них есть	1	2
313	в эпоху	1	2
314	для этого	3	2
315	но к	1	2
316	формулы и	2	2
317	каждом из	2	2
318	для того	1	2
319	и следовательно	7	2
320	в него	1	2
321	того что	3	2
322	в современной	1	2
323	и быть	1	2
324	с ними	4	2
325	и так	1	2
326	поэтому и	3	2
327	с одной	1	2
328	есть своя	1	2
329	же и	1	2
330	с живыми	1	2
331	уже не	6	2
332	и у	2	2
333	как более	1	2
334	из них	9	2
335	но есть	1	2
336	для него	9	2
337	и их	6	2
338	дальше в	1	2
339	были бы	2	2
340	именно как	1	2
341	со стороны	4	2
342	как у	2	2
343	что человек	1	2
344	именно в	3	2
345	здесь в	2	2
346	а с	3	2
347	о чем	1	2
348	он и	4	2
349	если это	1	2
350	в частности	1	2
351	как в	4	2
352	сравнению с	2	2
353	это за	1	2
354	еще не	9	2
355	сих пор	2	2
356	она должна	1	2
357	и для	2	2
358	лишь как	1	2
359	три основные	2	2
360	тем более	1	2
361	всегда есть	1	2
362	а о	3	2
363	о своем	1	2
364	они были	1	2
365	себе но	1	2
366	к этому	4	2
367	этой точки	2	2
368	которая не	2	2
369	этом совершенно	1	1
370	новое время	1	1
371	я и	3	1
372	лишь из	1	1
373	ни его	2	1
374	неотделима от	1	1
375	например в	2	1
376	сущность но	1	1
377	имеет как	1	1
378	только самый	1	1
379	что образ	2	1
380	есть мы	1	1
381	не остается	1	1
382	ним или	1	1
383	силы и	1	1
384	показаться что	1	1
385	бы для	1	1
386	мере в	1	1
387	показать что	2	1
388	и принципиально	1	1
389	автора то	1	1
390	и до	4	1
391	и нужно	1	1
392	над которым	1	1
393	и могут	2	1
394	той же	1	1
395	а как	4	1
396	от вас	1	1
397	мы не	1	1
398	ли быть	1	1
399	мир не	1	1
400	только благодаря	1	1
401	он как	3	1
402	вместо этого	1	1
403	свое отношение	1	1
404	же что	3	1
405	ничего в	1	1
406	проявляется в	2	1
407	на последнем	1	1
408	без которой	1	1
409	что по	1	1
410	от себя	1	1
411	во всех	4	1
412	первой степени	1	1
413	в ее	3	1
414	мы будем	1	1
415	своими собственными	1	1
416	в сторону	2	1
417	следовательно только	1	1
418	мы сейчас	1	1
419	друг от	2	1
420	друга и	1	1
421	нет и	3	1
422	принцип построения	1	1
423	чем же	2	1
424	в той	3	1
425	не входят	1	1
426	как образ	1	1
427	только ее	1	1
428	и схематически	1	1
429	и наконец	1	1
430	к идее	3	1
431	говорит об	1	1
432	а со	1	1
433	и к	2	1
434	и свою	2	1
435	еще на	1	1
436	в которой	2	1
437	эту идею	1	1
438	самой природе	1	1
439	формы в	2	1
440	бы не	3	1
441	так в	1	1
442	выражение в	3	1
443	часто даже	1	1
444	с их	4	1
445	эпохи и	1	1
446	говорит не	1	1
447	иначе и	1	1
448	земле и	1	1
449	и если	1	1
450	вообще не	1	1
451	теории и	1	1
452	грубое и	1	1
453	с сообщением	1	1
454	при этом	2	1
455	не изображаются	3	1
456	себе она	1	1
457	эпохи то	1	1
458	раз навсегда	1	1
459	и эти	1	1
460	есть именно	1	1
461	котором мы	1	1
462	изображения и	2	1
463	одной и	1	1
464	и по	2	1
465	людей и	2	1
466	так например	1	1
467	или иных	1	1
468	от других	1	1
469	таким образом	11	1
470	я вам	1	1
471	бы они	1	1
472	здесь мы	1	1
473	что все	3	1
474	же не	1	1
475	друг в	3	1
476	сознание и	4	1
477	же касается	1	1
478	и дальше	1	1
479	мы уже	3	1
480	них не	1	1
481	а по	1	1
482	сознание не	1	1
483	общего не	1	1
484	то есть	50	1
485	зрения на	5	1
486	они тоже	1	1
487	когда уже	1	1
488	или наконец	3	1
489	его в	3	1
490	за собою	1	1
491	не умеет	1	1
492	то все	1	1
493	же если	1	1
494	а это	1	1
495	не находится	1	1
496	характер не	1	1
497	в новое	1	1
498	в жизни	3	1
499	эти же	2	1
500	кажется что	2	1
501	победу над	1	1
502	он является	1	1
503	это положение	1	1
504	она и	3	1
505	далеко не	4	1
506	в этой	1	1
507	всю жизнь	1	1
508	со своими	6	1
509	не всегда	1	1
510	они являются	1	1
511	очень важное	1	1
512	его слово	1	1
513	в развитии	2	1
514	потому и	1	1
515	мере не	1	1
516	себе все	1	1
517	форму но	1	1
518	то стало	1	1
519	и становится	2	1
520	ибо не	1	1
521	что значит	2	1
522	как такое	1	1
523	еще недостаточно	1	1
524	сознания но	2	1
525	друг о	2	1
526	идеи однако	1	1
527	с идеей	2	1
528	место в	1	1
529	представление о	2	1
530	вещи не	1	1
531	он слышал	1	1
532	мы сказали	3	1
533	и они	1	1
534	и той	3	1
535	процесса и	1	1
536	надо чтобы	1	1
537	которые в	2	1
538	и ничего	1	1
539	но он	1	1
540	сами по	1	1
541	внимания и	1	1
542	тем не	1	1
543	еще раз	3	1
544	не могли	1	1
545	она или	1	1
546	зрения и	1	1
547	и очень	1	1
548	сознании в	1	1
549	случае в	1	1
550	мыслить для	1	1
551	тем самым	2	1
552	самого начала	1	1
553	в абсолютном	1	1
554	правда в	2	1
555	дело в	1	1
556	того как	3	1
557	а тогда	1	1
558	подлинная жизнь	3	1
559	о них	2	1
560	того чтобы	1	1
561	может только	1	1
562	человека от	2	1
563	жизни не	1	1
564	заложенные в	1	1
565	действительно в	1	1
566	ни тем	1	1
567	лишь с	1	1
568	меня и	1	1
569	истину в	1	1
570	не вытекает	1	1
571	мире и	1	1
572	и его	8	1
573	связи с	1	1
574	вот почему	3	1
575	здесь же	1	1
576	как будто	1	1
577	не потому	2	1
578	может показаться	1	1
579	с другом	2	1
580	у меня	3	1
581	и оно	2	1
582	но как-то	2	1
583	не могут	1	1
584	сознания как	1	1
585	должны быть	1	1
586	того о	1	1
587	всего что	1	1
588	идеи он	2	1
589	на это	1	1
590	если же	1	1
591	где он	1	1
592	него как	1	1
593	с образом	3	1
594	правда не	1	1
595	и которая	1	1
596	вы не	1	1
597	ни даже	1	1
598	атмосферы не	1	1
599	от друга	2	1
600	нужно сказать	1	1
601	здесь не	2	1
602	не вмещается	1	1
603	в каких	1	1
604	уже с	1	1
605	с самого	1	1
606	зрения не	1	1
607	то время	1	1
608	вас этот	1	1
609	на том	1	1
610	и когда	1	1
611	природе своей	2	1
612	и сам	3	1
613	что у	4	1
614	в образе	3	1
615	на нее	1	1
616	надо быть	1	1
617	жизнь а	1	1
618	по природе	3	1
619	и каждый	1	1
620	самого понятия	1	1
621	еще в	1	1
622	в результате	3	1
623	и смерть	1	1
624	говорят что	1	1
625	взаимоотношения с	1	1
626	и там	1	1
627	и должно	1	1
628	то они	2	1
629	это происходит	1	1
630	форме мы	1	1
631	того он	1	1
632	им не	1	1
633	которым она	1	1
634	происходит не	1	1
635	не стоит	1	1
636	все его	3	1
637	ли она	1	1
638	заключается в	1	1
639	все в	1	1
640	три основных	1	1
641	и три	1	1
642	переходит в	2	1
643	судить о	1	1
644	а потому	2	1
645	целиком в	1	1
646	и только	1	1
647	тотчас же	2	1
648	нельзя сказать	1	1
649	представления о	1	1
650	все время	3	1
651	раз на	1	1
652	а именно	3	1
653	не так	2	1
654	но тут	1	1
655	на почве	4	1
656	идея это	1	1
657	понимать не	1	1
658	его собственная	1	1
659	борьбы за	1	1
660	мне кажется	1	1
661	до ее	1	1
662	свой метод	2	1
663	только сам	1	1
664	своим предметом	1	1
665	всю ее	1	1
666	в какой	1	1
667	но ни	1	1
668	и полную	1	1
669	это очень	2	1
670	потому нет	1	1
671	или же	2	1
672	бы ни	1	1
673	все они	4	1
674	слова без	1	1
675	себя в	2	1
676	из которого	2	1
677	в глубины	1	1
678	есть в	8	1
679	да еще	1	1
680	уже в	4	1
681	только чисто	1	1
682	ним не	1	1
683	вымысел это	1	1
684	сказать о	1	1
685	не дает	1	1
686	в душе	1	1
687	и других	3	1
688	он может	2	1
689	менее всего	1	1
690	мир в	2	1
691	был бы	1	1
692	каком смысле	1	1
693	от другого	1	1
694	или как	1	1
695	не идея	1	1
696	с этими	1	1
697	для них	3	1
698	у него	6	1
699	другом в	1	1
700	человек как	1	1
701	как при	1	1
702	не доказывает	1	1
703	не видел	1	1
704	почве философского	1	1
705	от того	2	1
706	смерти и	1	1
707	в очень	1	1
708	идея не	1	1
709	нет нужды	1	1
710	имеет и	1	1
711	осмысления и	1	1
712	эти две	1	1
713	будет ли	1	1
714	только один	1	1
715	ну так	1	1
716	мы еще	1	1
717	идеи идея	1	1
718	и др	4	1
719	идеи как	2	1
720	нового времени	3	1
721	и наивной	1	1
722	к установке	1	1
723	бы никакого	1	1
724	превращается в	4	1
725	а на	2	1
726	может ли	1	1
727	а за	2	1
728	зависит от	1	1
729	его как	1	1
730	а вы	1	1
731	там где	6	1
732	идея эта	3	1
733	меня не	1	1
734	не об	3	1
735	жизнь в	1	1
736	и ему	1	1
737	если не	2	1
738	входить в	1	1
739	вместе с	1	1
740	эта идея	1	1
741	как одно	2	1
742	одно очень	1	1
743	к другой	1	1
744	в европе	1	1
745	и самые	1	1
746	где же	1	1
747	наряду с	1	1
748	перед нами	4	1
749	его жизни	2	1
750	при полном	2	1
751	быть только	2	1
752	происходит в	1	1
753	из этой	1	1
754	с которым	1	1
755	по существу	1	1
756	для понимания	2	1
757	своего развития	2	1
758	друг с	2	1
759	ней не	1	1
760	делать с	1	1
761	сходство и	1	1
762	зрения своей	1	1
763	и смерти	7	1
764	думает о	2	1
765	как из	1	1
766	того и	1	1
767	что мы	1	1
768	идеи только	1	1
769	у вас	2	1
770	только еще	1	1
771	но для	1	1
772	кроме того	1	1
773	о мире	5	1
774	они никогда	1	1
775	видят в	1	1
776	всего в	1	1
777	во мне	1	1
778	это уже	1	1
779	в полном	1	1
780	он видел	1	1
781	уже на	2	1
782	для автора	4	1
783	она может	1	1
784	мира и	1	1
785	поэтому для	1	1
786	о котором	1	1
787	это как	2	1
788	поэтому она	1	1
789	и перед	1	1
790	постоянно и	2	1
791	который является	1	1
792	достаточно глубоко	1	1
793	но именно	1	1
794	к этой	2	1
795	за него	1	1
796	также не	2	1
797	тут мы	1	1
798	по самой	2	1
799	сообщением о	1	1
800	иначе она	1	1
801	друга но	2	1
802	жизни в	2	1
803	лишь по	1	1
804	между ними	4	1
805	от своего	1	1
806	к его	1	1
807	жизни а	1	1
808	что идея	2	1
809	и жизнь	1	1
810	и идеи	5	1
811	есть то	1	1
812	дана как	1	1
813	всем этом	1	1
814	а я	1	1
815	о себе	3	1
816	и другие	4	1
817	то оно	2	1
818	они не	2	1
819	сущности не	1	1
820	который не	1	1
821	быть до	1	1
822	не философия	1	1
823	в таком	3	1
824	все что	3	1
