N	2gram	Losev_Vlad_1	Komedia
100	с самого	1	4
101	друг друга	1	4
102	так и	6	4
103	и поэтому	1	4
104	с помощью	1	4
105	сразу же	1	4
106	вовсе не	5	4
107	но и	19	4
108	до конца	1	4
109	а не	1	4
110	в связи	3	4
111	и для	2	4
112	бы в	1	4
113	тем более	2	4
114	хотя бы	2	4
115	речи о	1	4
116	так же	1	4
117	который в	1	3
118	на них	1	3
119	столь же	1	3
120	жениться на	1	3
121	с его	11	3
122	в отсутствие	1	3
123	и к	6	3
124	в которой	4	3
125	представляет собой	1	3
126	в этой	4	3
127	и тот	2	3
128	как он	4	3
129	на то	5	3
130	не могла	1	3
131	в нем	4	3
132	от нее	2	3
133	то ни	1	3
134	было бы	2	3
135	по всему	1	3
136	в них	2	3
137	далеко не	1	3
138	как и	4	3
139	чем в	1	3
140	и еще	2	3
141	но если	1	3
142	на месте	1	3
143	ни малейшего	1	3
144	в iii	1	3
145	тем не	2	3
146	их в	1	3
147	отец и	1	3
148	никогда не	9	3
149	ничего не	3	3
150	и мысли	1	3
151	же самое	1	3
152	судя по	1	3
153	на это	2	3
154	он так	2	3
155	одного из	1	3
156	и мы	2	3
157	тех пор	1	3
158	любовь к	1	3
159	одной из	2	3
160	нисколько не	2	3
161	с одной	1	3
162	в начале	3	3
163	что не	1	3
164	это обстоятельство	1	3
165	всяком случае	2	3
166	мы можем	1	3
167	в других	1	3
168	и даже	15	3
169	даже не	2	3
170	ему не	1	3
171	на этот	6	3
172	один из	4	3
173	если не	3	3
174	в частности	2	3
175	не может	6	3
176	конечно не	2	3
177	по своему	3	3
178	одной стороны	1	3
179	в течение	9	3
180	с этой	1	3
181	в целом	3	3
182	из своего	3	3
183	до тех	1	3
184	дело с	1	3
185	все что	2	3
186	во всяком	2	3
187	отношения к	1	2
188	из его	4	2
189	г в	1	2
190	в и	1	2
191	мы не	1	2
192	время как	1	2
193	представление о	1	2
194	и он	3	2
195	и на	3	2
196	и отец	2	2
197	бы то	1	2
198	во всех	1	2
199	в изображении	1	2
200	он говорит	2	2
201	за пределы	3	2
202	что они	3	2
203	и я	2	2
204	как в	3	2
205	в известной	1	2
206	ней в	1	2
207	что касается	3	2
208	в результате	2	2
209	с п	33	2
210	правда он	1	2
211	и хотя	1	2
212	не приходится	1	2
213	так или	1	2
214	то обстоятельство	2	2
215	раз в	1	2
216	если он	1	2
217	ни было	1	2
218	и если	5	2
219	на его	3	2
220	после этого	1	2
221	о которой	3	2
222	кто из	1	2
223	в силу	1	2
224	чтобы в	1	2
225	человека в	1	2
226	не с	1	2
227	с другими	1	2
228	это не	1	2
229	отца и	3	2
230	ни одной	1	2
231	на основании	2	2
232	над его	1	2
233	остается в	1	2
234	не мог	3	2
235	которую он	2	2
236	в г	1	2
237	и без	1	2
238	в котором	6	2
239	в их	1	2
240	в одном	1	2
241	сам он	1	2
242	тому что	1	2
243	она не	1	2
244	что с	2	2
245	вплоть до	1	2
246	что ему	1	2
247	дело не	2	2
248	что их	1	2
249	за то	1	2
250	больше чем	2	2
251	к концу	2	2
252	и после	1	2
253	бы по	1	2
254	в области	1	2
255	больше того	1	2
256	одним из	2	2
257	известной степени	1	2
258	нет ни	1	2
259	и это	2	2
260	как мы	9	2
261	и о	2	2
262	здесь не	3	2
263	то время	2	2
264	роль в	1	2
265	она была	2	2
266	в эпоху	1	2
267	а также	5	2
268	на вопрос	1	2
269	и во	1	2
270	которой мы	2	2
271	отрывки из	2	2
272	совсем в	1	2
273	оказался в	2	2
274	не как	1	2
275	тот же	3	2
276	к отцу	1	2
277	по мнению	1	2
278	не мешает	1	2
279	в качестве	6	2
280	уже в	7	2
281	этот раз	4	2
282	от отца	1	2
283	мы знаем	2	2
284	до того	1	2
285	этом отношении	1	2
286	от того	1	2
287	чувствует себя	1	2
288	или иначе	1	2
289	себя и	1	2
290	что для	4	2
291	не было	5	2
292	обстоятельство что	2	2
293	что мы	2	2
294	под влиянием	3	2
295	он и	6	2
296	и особенно	4	2
297	его на	2	2
298	из которых	1	2
299	к своему	3	2
300	не могут	1	2
301	по существу	2	2
302	его от	1	2
303	не испытывал	2	2
304	много лет	1	2
305	о его	2	2
306	видно что	5	2
307	и все	4	2
308	конце концов	3	2
309	свои чувства	2	2
310	нет никаких	1	2
311	г и	1	2
312	из этой	1	2
313	он понимает	1	2
314	е в	7	2
315	не будет	1	2
316	между ними	1	2
317	другой стороны	3	2
318	совершенно не	2	2
319	которым он	1	2
320	из этого	2	2
321	в свое	5	2
322	к этой	2	2
323	в своих	5	2
324	в таком	1	2
325	несколько десятков	1	1
326	два года	1	1
327	по адресу	1	1
328	а из	1	1
329	[ ср	1	1
330	всего это	1	1
331	из любви	1	1
332	и меня	1	1
333	и до	2	1
334	видеть в	1	1
335	если я	1	1
336	их жизни	1	1
337	мы имеем	1	1
338	это совершенно	1	1
339	вопрос о	1	1
340	этом не	2	1
341	и сестру	1	1
342	взгляды на	1	1
343	вся семья	1	1
344	весь дом	1	1
345	я не	4	1
346	ему в	2	1
347	это время	3	1
348	он сам	2	1
349	первый план	2	1
350	все эти	3	1
351	не был	5	1
352	говоря уже	1	1
353	в лондоне	5	1
354	в чем	2	1
355	не без	6	1
356	но не	3	1
357	с ]	35	1
358	но как	5	1
359	заметим что	1	1
360	к которой	1	1
361	с какими	1	1
362	в неловкое	1	1
363	в сторону	1	1
364	ответ на	2	1
365	а уже	1	1
366	себе и	1	1
367	относится к	1	1
368	которые не	1	1
369	в истории	4	1
370	тем больше	1	1
371	в одной	1	1
372	только об	1	1
373	как к	2	1
374	это был	5	1
375	как уже	1	1
376	и как	4	1
377	что по	1	1
378	его образа	1	1
379	себе на	1	1
380	более или	3	1
381	в этот	4	1
382	вступить с	1	1
383	для которого	1	1
384	стороны мы	1	1
385	внес в	1	1
386	говорил он	1	1
387	говорят о	1	1
388	из жизни	1	1
389	за это	2	1
390	в нашем	4	1
391	из этих	2	1
392	выражение в	1	1
393	им в	1	1
394	и оказалось	1	1
395	и те	1	1
396	больше всего	2	1
397	остались в	1	1
398	т д	2	1
399	он убежден	1	1
400	еще раньше	1	1
401	нее и	1	1
402	только отвращение	1	1
403	не к	1	1
404	по душе	1	1
405	ушел в	1	1
406	том чтобы	2	1
407	на жизнь	1	1
408	и решил	1	1
409	на этом	2	1
410	именно это	1	1
411	с такими	1	1
412	в каждом	1	1
413	для всей	1	1
414	что все	2	1
415	для характеристики	2	1
416	вызвать у	1	1
417	его ничем	1	1
418	мало кто	1	1
419	той же	2	1
420	говорил что	1	1
421	них не	1	1
422	этот брак	1	1
423	это было	6	1
424	которого не	1	1
425	который и	1	1
426	поэтому является	1	1
427	известно что	2	1
428	в свой	2	1
429	и тем	1	1
430	из первых	1	1
431	в это	2	1
432	во многом	2	1
433	для них	1	1
434	дорогая моя	1	1
435	сына по	1	1
436	ничего о	1	1
437	для своего	2	1
438	дела и	1	1
439	со своими	3	1
440	когда я	1	1
441	о первой	1	1
442	а потом	1	1
443	можно считать	2	1
444	бога и	2	1
445	с еще	1	1
446	вел себя	5	1
447	одно из	1	1
448	я этого	1	1
449	от своего	1	1
450	и поскольку	1	1
451	работы в	1	1
452	таким же	1	1
453	человек и	1	1
454	в №	1	1
455	это делает	2	1
456	каким был	1	1
457	место в	2	1
458	время своего	1	1
459	не столько	2	1
460	знаем что	2	1
461	работы было	1	1
462	что я	2	1
463	любовь и	1	1
464	люблю но	1	1
465	сам же	1	1
466	которые в	1	1
467	но он	5	1
468	теми же	1	1
469	женского пола	1	1
470	том и	1	1
471	том же	1	1
472	ним в	1	1
473	с мужем	1	1
474	он увидел	1	1
475	а вот	1	1
476	называет его	1	1
477	и вся	1	1
478	в атмосфере	1	1
479	могли дать	1	1
480	без того	1	1
481	с которой	1	1
482	свое время	6	1
483	то чего	1	1
484	и притом	3	1
485	на себе	1	1
486	он еще	1	1
487	не могло	1	1
488	он с	1	1
489	найти в	1	1
490	и весь	2	1
491	всего на	2	1
492	и по	8	1
493	своего первого	1	1
494	наряду со	1	1
495	по своей	4	1
496	меня и	1	1
497	гордился своим	1	1
498	во всем	4	1
499	к защите	1	1
500	вот что	3	1
501	и теперь	4	1
502	свидетельствуют о	3	1
503	со своим	5	1
504	что на	2	1
505	это новое	1	1
506	у меня	2	1
507	детей в	1	1
508	если у	1	1
509	уже о	1	1
510	все то	1	1
511	жизни когда	1	1
512	о браке	1	1
513	указывает на	2	1
514	слова с	1	1
515	замуж за	1	1
516	здесь мы	3	1
517	о них	1	1
518	однако по	1	1
519	правда не	1	1
520	был для	3	1
521	выходят за	1	1
522	время его	1	1
523	и от	5	1
524	как с	1	1
525	и совершенно	1	1
526	и когда	1	1
527	что у	4	1
528	его сыну	1	1
529	очень быстро	2	1
530	те же	1	1
531	особенно в	1	1
532	к его	3	1
533	которые он	1	1
534	жизнь и	3	1
535	без основания	1	1
536	строго говоря	1	1
537	он к	1	1
538	в настоящее	1	1
539	своего отца	1	1
540	не меньше	1	1
541	ней как	1	1
542	он нередко	1	1
543	сводится к	1	1
544	раз дело	1	1
545	того он	1	1
546	настоящее время	1	1
547	о конечном	1	1
548	никак не	4	1
549	правда у	1	1
550	его жизни	6	1
551	сам а	1	1
552	на что	2	1
553	там же	13	1
554	нас в	1	1
555	затем в	1	1
556	то в	1	1
557	от них	1	1
558	этому поводу	1	1
559	этот момент	2	1
560	этом и	2	1
561	ее на	1	1
562	одна цитата	1	1
563	того в	2	1
564	сомнения в	1	1
565	отношениях с	1	1
566	друзей и	1	1
567	для самого	1	1
568	раннем детстве	2	1
569	что здесь	1	1
570	казалось что	1	1
571	на которой	1	1
572	всего творчества	1	1
573	рассуждение о	1	1
574	мы сталкиваемся	1	1
575	ни к	1	1
576	он стал	2	1
577	ли он	1	1
578	только в	9	1
579	течение всей	4	1
580	прим с	1	1
581	на несколько	2	1
582	по этому	2	1
583	нам возможность	1	1
584	это же	1	1
585	которая была	1	1
586	а после	1	1
587	со всеми	1	1
588	в эти	7	1
589	человека с	1	1
590	и у	4	1
591	только на	3	1
592	ни одного	1	1
593	свою жизнь	1	1
594	это либо	1	1
595	целого ряда	1	1
596	этому вопросу	1	1
597	не из	2	1
598	сочувствие к	1	1
599	и других	2	1
600	не стал	2	1
601	что лучше	1	1
602	уже нет	1	1
603	пока не	1	1
604	намеков на	1	1
605	более далекого	1	1
606	с этими	3	1
607	вот с	1	1
608	как его	1	1
609	и никогда	2	1
610	уже была	1	1
611	для молодого	1	1
612	неловкое положение	1	1
613	не были	2	1
614	как сам	1	1
615	он сразу	1	1
616	что человек	1	1
617	по годам	1	1
618	этого человека	1	1
619	а именно	2	1
620	человека а	1	1
621	после смерти	4	1
622	с той	1	1
623	прямо называл	1	1
624	этому времени	2	1
625	а с	5	1
626	мы еще	1	1
627	в детстве	2	1
628	говорит о	1	1
629	с семьей	2	1
630	от намерения	1	1
631	он только	1	1
632	был в	3	1
633	у его	1	1
634	с которым	2	1
635	однако и	1	1
636	в руках	1	1
637	если этот	1	1
638	конечно на	1	1
639	в изучении	1	1
640	со страхом	1	1
641	которые как	1	1
642	как ни	1	1
643	было в	1	1
644	этой же	1	1
645	к старому	1	1
646	суждений о	2	1
647	своего мужа	1	1
648	он уже	4	1
649	и потому	6	1
650	впрочем не	2	1
651	незадолго до	1	1
652	так мы	1	1
653	не одно	1	1
654	далекого от	1	1
655	к жизни	2	1
656	лицом к	1	1
657	такого рода	4	1
658	не удалось	1	1
659	из последних	1	1
660	одновременно с	1	1
661	в ответ	2	1
662	в тех	2	1
663	некоторое время	2	1
664	да и	4	1
665	ничего необычного	1	1
666	своего времени	2	1
667	на свете	1	1
668	ко мне	1	1
669	в состоянии	1	1
670	быть не	1	1
671	себя их	1	1
672	на пути	1	1
673	с молодыми	1	1
674	можно сказать	6	1
675	в основном	1	1
676	фактов в	1	1
677	а то	1	1
678	отдельно от	1	1
679	не любил	1	1
680	традиционных представлений	1	1
681	писал в	1	1
682	под названием	2	1
683	многие из	1	1
684	еще одна	1	1
685	в с	1	1
686	отношениях между	1	1
687	ему только	1	1
688	если сравнить	1	1
689	а что	1	1
690	котором он	1	1
691	или в	1	1
692	в другой	1	1
693	о котором	2	1
694	а к	22	1
695	она уже	1	1
696	на первый	2	1
697	к счастью	1	1
698	для нас	4	1
699	или менее	3	1
700	у них	1	1
701	имел большое	1	1
702	всякого рода	2	1
703	в этих	1	1
704	не будучи	1	1
705	между первым	1	1
706	хотя в	1	1
707	бы на	1	1
708	но вот	1	1
709	отношении к	1	1
710	к лицу	1	1
711	перед его	1	1
712	жизни в	1	1
713	сведения о	2	1
714	но мнению	1	1
715	с ней	1	1
716	не говоря	1	1
717	сказать что	7	1
718	и только	1	1
719	появления в	1	1
720	но этот	3	1
721	жизни а	1	1
722	почему он	1	1
723	ко времени	2	1
724	из более	1	1
725	жизнь в	2	1
726	об этих	3	1
727	жизни и	5	1
728	мужа но	1	1
729	по поводу	12	1
730	и эта	1	1
731	уже после	1	1
732	как на	2	1
733	отцу и	1	1
734	еще три	1	1
