N	2gram	Losev_Prob_1	KulturaY
397	он был	1	1
398	иное как	2	1
399	этого никак	1	1
400	это действительно	1	1
401	бы то	1	1
402	с его	2	1
403	одно важное	1	1
404	только после	2	1
405	есть такие	1	1
406	как таковая	1	1
407	то мы	1	1
408	но конечно	1	1
409	сказать и	3	1
410	но как	6	1
411	и никто	1	1
412	есть своя	1	1
413	явлений и	1	1
414	только тогда	1	1
415	есть по	4	1
416	в общем	1	1
417	нет и	2	1
418	бы ничего	1	1
419	сама по	4	1
420	не представляет	1	1
421	который однако	1	1
422	к сожалению	1	1
423	относится к	1	1
424	так что	6	1
425	меньше всего	2	1
426	самое понятие	1	1
427	общего с	8	1
428	под этой	1	1
429	в нужном	1	1
430	два дня	2	1
431	помнить что	3	1
432	кроме того	2	1
433	кто не	1	1
434	этом же	1	1
435	что смысл	1	1
436	на анализе	1	1
437	и как	6	1
438	говорит что	1	1
439	что по	1	1
440	не делать	2	1
441	и к	1	1
442	не очень	2	1
443	чего же	1	1
444	то в	5	1
445	не приходится	1	1
446	в которой	2	1
447	мы получаем	3	1
448	сказать о	2	1
449	за это	1	1
450	не везде	1	1
451	из этих	2	1
452	во многих	2	1
453	один от	1	1
454	ни одна	1	1
455	еще один	1	1
456	в известном	1	1
457	что к	2	1
458	нами в	1	1
459	в себе	15	1
460	но он	3	1
461	другом случае	1	1
462	тому же	1	1
463	но ведь	3	1
464	в наших	1	1
465	как принцип	1	1
466	в случае	3	1
467	на начало	1	1
468	как оно	3	1
469	а скорее	1	1
470	его определения	1	1
471	мы можем	4	1
472	вообще от	1	1
473	в первую	1	1
474	не значит	2	1
475	которая является	2	1
476	период революции	1	1
477	бесчисленное количество	1	1
478	он должен	2	1
479	можем найти	1	1
480	ведь не	1	1
481	он пользуется	1	1
482	однако он	1	1
483	том чтобы	1	1
484	ознакомиться с	1	1
485	вообще не	2	1
486	такой смысл	1	1
487	предложения и	1	1
488	прежде чем	3	1
489	так например	1	1
490	или иных	2	1
491	тому чтобы	1	1
492	этом последнем	1	1
493	в каждом	1	1
494	то ни	1	1
495	не будет	2	1
496	в совершенно	1	1
497	связанных с	1	1
498	из всех	1	1
499	а по	1	1
500	первую очередь	1	1
501	бы нам	2	1
502	на почве	1	1
503	известно что	1	1
504	но их	1	1
505	что большинство	1	1
506	постановка вопроса	1	1
507	меня здесь	1	1
508	здесь нет	2	1
509	кажется что	1	1
510	одно то	1	1
511	бы совершенно	1	1
512	здесь однако	1	1
513	нет в	1	1
514	в последние	1	1
515	самого понятия	1	1
516	и качественно	1	1
517	далеко не	5	1
518	вообще во	3	1
519	может нас	2	1
520	словами та	1	1
521	и уже	3	1
522	и было	1	1
523	потому и	1	1
524	и некоторые	1	1
525	себе все	2	1
526	и становится	1	1
527	и при	2	1
528	я взял	1	1
529	просто в	2	1
530	место в	1	1
531	свой смысл	1	1
532	признать что	1	1
533	хорошо знаем	1	1
534	и уж	2	1
535	и той	1	1
536	не раз	1	1
537	которые в	2	1
538	нам в	1	1
539	есть именно	5	1
540	кто его	1	1
541	имеет смысл	1	1
542	их в	4	1
543	том и	1	1
544	однако в	2	1
545	с такими	2	1
546	том же	1	1
547	что этот	2	1
548	для нее	1	1
549	даже в	1	1
550	случае мы	1	1
551	и вся	1	1
552	тому что	4	1
553	у вас	2	1
554	вещи не	5	1
555	но еще	2	1
556	деле это	1	1
557	менее трудно	1	1
558	на котором	1	1
559	тогда когда	1	1
560	дело в	3	1
561	одна из	1	1
562	поскольку однако	1	1
563	этих знаков	1	1
564	не говорите	1	1
565	сталкиваемся с	1	1
566	до сих	3	1
567	что вы	3	1
568	для всего	2	1
569	его от	3	1
570	последние десятилетия	1	1
571	недостаточно для	1	1
572	смысл то	1	1
573	отнестись к	1	1
574	они являются	1	1
575	оно есть	1	1
576	явление в	1	1
577	буквальном смысле	3	1
578	которое не	1	1
579	только с	1	1
580	можем говорить	2	1
581	которому мы	1	1
582	слух и	1	1
583	в действительности	3	1
584	в стиле	1	1
585	именно то	3	1
586	когда мы	8	1
587	в газете	1	1
588	сомневаться не	1	1
589	основания в	1	1
590	с проблемой	1	1
591	а что	1	1
592	о таких	1	1
593	не говорили	1	1
594	указывает на	14	1
595	же такое	1	1
596	мысли о	1	1
597	не есть	29	1
598	все еще	1	1
599	настолько глубоко	1	1
600	имеет место	1	1
601	если же	1	1
602	где он	1	1
603	в настоящий	1	1
604	ничего общего	11	1
605	особенности этого	1	1
606	элементы в	1	1
607	у достоевского	1	1
608	это время	1	1
609	с ее	1	1
610	говорит и	3	1
611	без всякого	2	1
612	указывать на	2	1
613	в ее	3	1
614	еще два	1	1
615	уже с	2	1
616	только то	4	1
617	то время	1	1
618	понятия и	2	1
619	на поверхность	1	1
620	идет речь	1	1
621	например о	2	1
622	о нашей	1	1
623	учит нас	1	1
624	не с	1	1
625	связан с	1	1
626	это вовсе	2	1
627	здесь как	1	1
628	и которые	5	1
629	есть также	3	1
630	которая была	1	1
631	это мы	2	1
632	имеет дело	1	1
633	ли и	1	1
634	а все	1	1
635	них есть	1	1
636	бы говорить	1	1
637	поэтому в	1	1
638	бессмысленное и	1	1
639	на язык	1	1
640	языковое сознание	1	1
641	находится в	1	1
642	часто и	2	1
643	слова из	1	1
644	и возможно	1	1
645	оказываются не	1	1
646	о том	11	1
647	язык ни	1	1
648	внимание на	1	1
649	настоящее время	3	1
650	который является	2	1
651	почему же	1	1
652	не стоит	2	1
653	и просто	1	1
654	вот это-то	1	1
655	в чем	3	1
656	будет очень	2	1
657	не выходит	1	1
658	нас в	2	1
659	о природе	1	1
660	нас особенно	1	1
661	на протяжении	1	1
662	тем или	3	1
663	и требует	1	1
664	видели выше	1	1
665	переходит в	1	1
666	различие в	3	1
667	является ее	1	1
668	а потому	2	1
669	для нашего	2	1
670	можно проследить	1	1
671	от этих	1	1
672	бы вполне	2	1
673	в него	2	1
674	мы уже	5	1
675	насыщенность и	1	1
676	может иметь	2	1
677	значит что	3	1
678	с отдельными	1	1
679	что здесь	3	1
680	известном смысле	1	1
681	но с	1	1
682	д и	4	1
683	оно и	3	1
684	что даже	1	1
685	очень много	3	1
686	то он	2	1
687	и оба	1	1
688	знак и	1	1
689	то во	2	1
690	или его	2	1
691	что наши	1	1
692	тот или	1	1
693	то ему	1	1
694	именно на	3	1
695	указать на	1	1
696	не всякое	7	1
697	ни одного	1	1
698	ни было	1	1
699	даже целые	1	1
700	этого понятия	2	1
701	в виде	15	1
702	свидетельствует о	3	1
703	в понятие	1	1
704	его и	1	1
705	это те	1	1
706	не сам	1	1
707	одно из	2	1
708	не так	1	1
709	для него	2	1
710	и их	1	1
711	ли сказать	2	1
712	понимает что	1	1
713	ведь это	2	1
714	могло бы	1	1
715	мы находим	2	1
716	сами по	3	1
717	не для	2	1
718	понимать под	1	1
719	ее не	1	1
720	не случайно	1	1
721	много и	1	1
722	ему придется	1	1
723	на их	1	1
724	в других	5	1
725	о каком	1	1
726	и только	4	1
727	или иной	5	1
728	в данный	1	1
729	хоть и	1	1
730	которые можно	1	1
731	не потому	2	1
732	несколько примеров	1	1
733	чем он	1	1
734	от другого	2	1
735	человек в	1	1
736	самый факт	2	1
737	и я	1	1
738	только от	1	1
739	во внимание	2	1
740	и никак	1	1
741	с которым	1	1
742	решения вопроса	1	1
743	и слово	1	1
744	становится ясным	2	1
745	в одно	4	1
746	если не	4	1
747	есть одно	1	1
748	между собою	7	1
749	указывающий на	1	1
750	наше внимание	1	1
751	что поскольку	1	1
752	смысл который	1	1
753	чтобы мы	1	1
754	речь не	1	1
755	и понимать	1	1
756	а самый	1	1
757	раз его	1	1
758	быть это	1	1
759	по своему	9	1
760	слишком много	1	1
761	он говорит	1	1
762	фактом в	1	1
763	или и	1	1
764	которые являются	2	1
765	наряду с	1	1
766	последнем случае	1	1
767	такого рода	7	1
768	по содержанию	1	1
769	поскольку он	2	1
770	два раза	1	1
771	осознания а	1	1
772	все подобного	1	1
773	произведение в	1	1
774	в уже	1	1
775	она есть	5	1
776	в это	2	1
777	и тому	1	1
778	несколько слов	1	1
779	быть и	3	1
780	сих пор	3	1
781	заставляет нас	2	1
782	фактов в	1	1
783	это выражение	1	1
784	что нет	2	1
785	если ее	1	1
786	ничего кроме	1	1
787	самое существенное	1	1
788	здесь прежде	1	1
789	с большой	1	1
790	тех или	3	1
791	большее количество	1	1
792	и часто	2	1
793	не знаем	1	1
794	как хотите	1	1
795	уже на	2	1
796	тем и	2	1
797	в настоящее	3	1
798	бы даже	1	1
799	здесь я	1	1
800	везде и	1	1
801	говорят не	1	1
802	бы обратить	1	1
803	если посмотреть	1	1
804	только количественно	1	1
805	тем более	5	1
806	в свете	1	1
807	в ресторане	1	1
808	только что	2	1
809	в этих	3	1
810	или не	3	1
811	нет никаких	1	1
812	совершенно по-иному	1	1
813	может и	3	1
814	в период	1	1
815	о своем	2	1
816	это все	1	1
817	не мышление	1	1
818	форм которые	1	1
819	сколько угодно	3	1
820	не что	2	1
821	у которых	1	1
822	но эти	1	1
823	указывают на	2	1
824	в искусстве	3	1
825	однако мы	1	1
826	понимать что	2	1
827	как на	1	1
828	которая не	1	1
