N	2gram	Vygotskiy__1	Problema
373	и так	4	2
374	а потому	3	2
375	или его	3	2
376	не мешает	1	2
377	со всеми	4	2
378	совершенно неверно	1	2
379	в качестве	2	2
380	не можем	3	2
381	является не	1	2
382	от других	2	2
383	в ряд	1	2
384	этот раз	1	2
385	одно из	2	2
386	для него	1	2
387	но что	2	2
388	как такового	1	2
389	быть для	1	2
390	со всем	1	2
391	а эта	1	2
392	являются только	1	2
393	действующих лиц	1	2
394	что для	2	2
395	которых мы	1	2
396	она является	1	2
397	его как	1	2
398	вместе с	8	2
399	без всякой	1	2
400	тому как	7	2
401	есть как	1	2
402	а потом	1	2
403	поскольку он	1	2
404	по существу	4	2
405	в это	1	2
406	о его	1	2
407	имел в	1	2
408	сколько бы	1	2
409	в результате	4	2
410	тот кто	2	2
411	есть такая	1	2
412	только что	2	2
413	этой области	2	2
414	гораздо больше	1	2
415	о своем	1	2
416	от всех	3	2
417	для нашего	1	2
418	самой же	1	2
419	не что	1	2
420	а может	1	2
421	гораздо более	2	2
422	равным образом	1	1
423	художественном произведении	3	1
424	ту же	2	1
425	что отнюдь	1	1
426	художественного произведения	17	1
427	все остальное	1	1
428	в разные	2	1
429	есть самая	1	1
430	роль играет	1	1
431	изображения и	1	1
432	жизни мы	1	1
433	мысли а	2	1
434	которое мы	1	1
435	предмета с	2	1
436	определить как	1	1
437	из самых	1	1
438	что эти	3	1
439	оно было	2	1
440	и больше	1	1
441	которое может	2	1
442	чем именно	1	1
443	и этот	1	1
444	той же	3	1
445	из всех	2	1
446	с теорией	3	1
447	что изучение	1	1
448	должен нам	1	1
449	самое же	3	1
450	и само	1	1
451	которую мы	1	1
452	и свой	1	1
453	бы что	2	1
454	говоря и	1	1
455	именно к	1	1
456	этом не	2	1
457	в анализ	1	1
458	еще до	1	1
459	который был	1	1
460	искусства однако	1	1
461	время как	5	1
462	эстетики и	2	1
463	к смыслу	1	1
464	оно есть	2	1
465	множество отдельных	1	1
466	я не	1	1
467	точное понятие	1	1
468	которое не	1	1
469	но даже	2	1
470	но то	1	1
471	то это	1	1
472	которое в	1	1
473	первого взгляда	1	1
474	мы ее	1	1
475	учение об	1	1
476	и понятия	2	1
477	это время	1	1
478	может дать	2	1
479	обязателен для	1	1
480	быть в	2	1
481	это действительно	1	1
482	бы то	1	1
483	как таковая	1	1
484	то мы	1	1
485	а следовательно	1	1
486	что имел	1	1
487	о смерти	1	1
488	с самой	1	1
489	и всякий	2	1
490	явлений и	1	1
491	другие предметы	1	1
492	только тогда	7	1
493	а если	1	1
494	ее выражения	1	1
495	или иное	2	1
496	судить об	1	1
497	и чем	1	1
498	относится к	1	1
499	и поэтому	2	1
500	самое понятие	1	1
501	искусства не	5	1
502	смотрим на	1	1
503	решительно все	1	1
504	показать что	8	1
505	и нет	1	1
506	все же	5	1
507	то ясно	1	1
508	которое и	1	1
509	на другом	1	1
510	теория искусства	2	1
511	говорит что	5	1
512	с понятием	1	1
513	его к	1	1
514	к другим	2	1
515	тем же	3	1
516	духа и	1	1
517	к числу	2	1
518	очевидно в	1	1
519	есть ли	2	1
520	и систематического	1	1
521	искусстве или	1	1
522	бы и	2	1
523	мы при	1	1
524	самым существенным	1	1
525	предмете и	1	1
526	ужаса и	1	1
527	выражение в	1	1
528	думать что	1	1
529	может считаться	2	1
530	в известном	2	1
531	им в	3	1
532	от простого	1	1
533	имеются только	1	1
534	этот анализ	1	1
535	тому же	3	1
536	и те	1	1
537	в мышлении	2	1
538	всей его	1	1
539	а вовсе	1	1
540	теории и	1	1
541	должна быть	3	1
542	момента в	1	1
543	эта последняя	1	1
544	идеи и	1	1
545	этого вопроса	2	1
546	не к	1	1
547	в силу	3	1
548	новое и	1	1
549	с последней	1	1
550	д все	1	1
551	прошлого века	1	1
552	точно и	2	1
553	в нее	1	1
554	одно и	1	1
555	человека в	1	1
556	искусстве является	1	1
557	ясна и	1	1
558	тут не	1	1
559	а вместе	1	1
560	в одну	1	1
561	в каждом	3	1
562	что почти	1	1
563	вся их	1	1
564	в совершенно	4	1
565	себе либо	1	1
566	говорил что	1	1
567	для своей	1	1
568	теорией в	1	1
569	в художественном	3	1
570	заключается в	7	1
571	и других	3	1
572	отдельных свойств	1	1
573	мы на	1	1
574	подходит к	1	1
575	может стать	3	1
576	на почве	2	1
577	но их	1	1
578	указанием на	1	1
579	эти моменты	1	1
580	даже в	2	1
581	от всякой	1	1
582	народов как	1	1
583	и вы	1	1
584	смысле когда	1	1
585	теории все	1	1
586	показывает что	5	1
587	всеми другими	1	1
588	тот самый	1	1
589	этим и	1	1
590	мы видели	2	1
591	кажется как	1	1
592	и тому	1	1
593	и тогда	2	1
594	и становится	1	1
595	не так	1	1
596	часто в	1	1
597	другим и	1	1
598	и науки	1	1
599	именно и	2	1
600	в такой	2	1
601	и без	2	1
602	одним и	1	1
603	образ однако	1	1
604	прийти к	1	1
605	представление о	3	1
606	в известной	1	1
607	свой смысл	1	1
608	нему и	1	1
609	признать что	1	1
610	вопрос о	3	1
611	природы но	1	1
612	и другого	2	1
613	результате этого	1	1
614	его действия	3	1
615	и той	3	1
616	поэтому в	1	1
617	том чтобы	7	1
618	т п	16	1
619	ни было	1	1
620	том и	2	1
621	природу и	1	1
622	тому чтобы	3	1
623	том же	2	1
624	не должна	1	1
625	есть всегда	1	1
626	что эта	3	1
627	случае мы	1	1
628	я вас	1	1
629	почти все	2	1
630	между людьми	1	1
631	чистом виде	3	1
632	вплоть до	1	1
633	сущности говоря	3	1
634	иной раз	1	1
635	есть прежде	1	1
636	как о	1	1
637	дело не	1	1
638	на котором	1	1
639	тогда когда	5	1
640	если в	1	1
641	в процессе	5	1
642	этих знаков	1	1
643	в основе	2	1
644	и искусство	1	1
645	эта внутренняя	2	1
646	в языкознании	1	1
647	совершенно правильно	4	1
648	та или	1	1
649	самих же	1	1
650	не составляют	1	1
651	себе никак	1	1
652	анализа этих	1	1
653	как таковой	1	1
654	одна из	4	1
655	имеем дело	1	1
656	этих двух	2	1
657	мыслей и	2	1
658	чернила мы	1	1
659	х годов	5	1
660	и относится	1	1
661	словом или	1	1
662	только с	1	1
663	этом отношении	2	1
664	что на	3	1
665	этот закон	1	1
666	очень часто	4	1
667	исходить из	1	1
668	годов прошлого	1	1
669	должны быть	3	1
670	мы смотрим	1	1
671	содержанием и	1	1
672	в стихотворении	1	1
673	его с	1	1
674	того и	1	1
675	все еще	1	1
676	отказаться от	2	1
677	утверждать что	5	1
678	если же	2	1
679	должен быть	1	1
680	особенности этого	1	1
681	человечеству с	1	1
682	можно и	1	1
683	чрезвычайно сложным	1	1
684	поэтического образа	1	1
685	на другой	1	1
686	могут и	1	1
687	слова она	1	1
688	мысль о	1	1
689	то время	5	1
690	в пределах	1	1
691	идет речь	1	1
692	в условиях	1	1
693	только через	1	1
694	на нее	1	1
695	проблем и	1	1
696	здесь как	1	1
697	связанных с	1	1
698	изучения и	1	1
699	образ или	1	1
700	находится в	1	1
701	мы ощущаем	1	1
702	все дело	2	1
703	сводится к	1	1
704	и та	1	1
705	как ее	1	1
706	его жизни	1	1
707	одного из	1	1
708	почему же	1	1
709	представьте себе	1	1
710	имеет и	1	1
711	утверждает что	2	1
712	есть так	1	1
713	основе своей	1	1
714	ее и	2	1
715	не весь	1	1
716	это в	2	1
717	которой мы	1	1
718	идет к	1	1
719	которые мы	1	1
720	и теория	1	1
721	при исследовании	1	1
722	во втором	1	1
723	явление в	1	1
724	внешним образом	1	1
725	ее элементов	1	1
726	нас что	1	1
727	что бы	1	1
728	первой ступени	1	1
729	представления о	1	1
730	в ту	1	1
731	и об	1	1
732	в самый	1	1
733	познавательный процесс	1	1
734	выше всегда	1	1
735	известном смысле	1	1
736	содержится в	1	1
737	но с	1	1
738	видели что	2	1
739	что даже	2	1
740	символизма который	1	1
741	в стороне	1	1
742	в самое	1	1
743	который в	3	1
744	словами или	1	1
745	в голове	2	1
746	что внутренняя	2	1
747	для всех	4	1
748	или другую	1	1
749	вот что	2	1
750	конечно не	1	1
751	и разные	1	1
752	в нашей	1	1
753	всему человечеству	1	1
754	но самое	1	1
755	анализа и	1	1
756	не дает	2	1
757	в данной	1	1
758	его и	3	1
759	за ним	1	1
760	ту или	2	1
761	процесс и	1	1
762	мы знаем	3	1
763	это обстоятельство	3	1
764	что данный	1	1
765	и их	2	1
766	числу таких	1	1
767	могло бы	4	1
768	она будет	1	1
769	что то	2	1
770	явлений в	1	1
771	от того	3	1
772	в живописи	2	1
773	этих понятий	1	1
774	говорит этого	1	1
775	со стороны	4	1
776	выходит за	1	1
777	на примере	3	1
778	от другой	1	1
779	что человек	1	1
780	мы еще	1	1
781	присущи и	1	1
782	не обязателен	1	1
783	предмет и	1	1
784	больше и	1	1
785	ей не	1	1
786	хоть сколько-нибудь	1	1
787	мы скажем	1	1
788	мы станем	1	1
789	мы так	1	1
790	и самый	1	1
791	мысли так	2	1
792	человек есть	1	1
793	была бы	1	1
794	что обычно	1	1
795	сейчас представляется	1	1
796	для объективной	2	1
797	совершенно очевидно	3	1
798	под влиянием	3	1
799	через нее	1	1
800	говорит нам	1	1
801	что поскольку	2	1
802	иная чем	1	1
803	слова то	2	1
804	с первого	1	1
805	он уже	1	1
806	в одной	3	1
807	зачем же	1	1
808	к другой	1	1
809	из которых	3	1
810	и столь	1	1
811	случаях в	1	1
812	и к	3	1
813	для искусства	1	1
814	он говорит	1	1
815	не понимать	1	1
816	образ и	2	1
817	никакой возможности	1	1
818	вокруг себя	1	1
819	образом на	1	1
820	слов в	1	1
821	хотя он	1	1
822	для понимания	1	1
823	евгении онегине	3	1
824	из отдельных	2	1
825	который он	1	1
826	какие угодно	1	1
827	с этой	4	1
828	слова и	1	1
829	художественное произведение	10	1
830	нам приходится	1	1
831	это выражение	1	1
832	вещь а	1	1
833	и выражение	1	1
834	есть она	1	1
835	она должна	2	1
836	большее количество	1	1
837	не знаем	2	1
838	для выражения	5	1
839	самый который	1	1
840	для этой	1	1
841	и в-третьих	1	1
842	что я	4	1
843	отсюда ясно	1	1
844	и от	2	1
845	понять что	1	1
846	от него	2	1
847	и существенно	1	1
848	что по	3	1
849	будто бы	2	1
850	в свете	1	1
851	в памяти	1	1
852	утверждал что	2	1
853	тот же	2	1
854	но вот	1	1
855	в системе	1	1
856	всего человека	1	1
857	вносят в	1	1
858	это все	3	1
859	из тех	1	1
860	да не	1	1
861	только как	1	1
862	не быть	2	1
863	имеет место	2	1
864	мы считаем	2	1
865	одновременно и	1	1
866	когда начинают	1	1
867	т е	3	1
868	бы его	1	1
869	в трех	2	1
870	самое и	1	1
871	жизни и	3	1
872	но эти	1	1
873	закон который	1	1
874	к этой	2	1
875	это понятие	1	1
876	к этому	4	1
877	как на	3	1
