N	2gram	Vinokur_St_3	Psycholo
502	в их	3	1
503	если можно	1	1
504	ясно одно	1	1
505	представляла собой	1	1
506	трагедия не	1	1
507	собой все	1	1
508	от себя	1	1
509	приблизительно так	1	1
510	но эта	1	1
511	был не	1	1
512	своими словами	1	1
513	была не	2	1
514	бы быть	1	1
515	сказалось и	1	1
516	и вообще	1	1
517	даже в	1	1
518	тему которая	1	1
519	этих трех	2	1
520	дело как	1	1
521	ведет нас	1	1
522	а иногда	1	1
523	как о	2	1
524	считает что	2	1
525	басни хемницера	1	1
526	принадлежат к	1	1
527	дело в	1	1
528	ее с	1	1
529	к этим	2	1
530	на него	1	1
531	сталкиваемся с	1	1
532	героев и	1	1
533	г с	1	1
534	не могло	1	1
535	он мог	1	1
536	он с	1	1
537	смысл его	1	1
538	так много	1	1
539	возможно и	1	1
540	что ни	1	1
541	этих двух	2	1
542	или как	1	1
543	в русском	2	1
544	как она	1	1
545	к вам	1	1
546	поэзии лафонтен	1	1
547	это слово	3	1
548	вот что	3	1
549	следует из	1	1
550	поэтической формы	1	1
551	своей цели	1	1
552	этом отношении	4	1
553	одним из	1	1
554	в стиле	1	1
555	которого он	1	1
556	и оно	1	1
557	мы встречаем	1	1
558	в трагедии	6	1
559	и другой	1	1
560	и такие	2	1
561	выросла из	1	1
562	всего в	4	1
563	что является	1	1
564	бы он	1	1
565	это а	1	1
566	всегда в	1	1
567	в каждой	2	1
568	в применении	1	1
569	обычно в	1	1
570	предисловии к	2	1
571	то она	2	1
572	такого изображения	1	1
573	в некоторых	3	1
574	действующие лица	3	1
575	только при	1	1
576	с каким	1	1
577	народа то	1	1
578	в собственном	1	1
579	можно было	1	1
580	так и	5	1
581	не за	1	1
582	здесь он	1	1
583	те же	1	1
584	которая была	1	1
585	и каково	1	1
586	именно этот	1	1
587	в результате	2	1
588	мировой литературе	4	1
589	этого мало	1	1
590	весьма мало	1	1
591	в словах	3	1
592	по мере	1	1
593	все дело	1	1
594	но этого	1	1
595	трагедии в	3	1
596	может не	1	1
597	на вопрос	3	1
598	язык и	1	1
599	тот особый	1	1
600	всеми теми	1	1
601	два стиха	2	1
602	в новую	1	1
603	можно сказать	4	1
604	времени в	1	1
605	знает что	1	1
606	это было	8	1
607	этот элемент	1	1
608	которых в	1	1
609	этому поводу	2	1
610	раньше чем	3	1
611	или иначе	1	1
612	ним и	1	1
613	событиям которые	1	1
614	в форме	2	1
615	именно такое	1	1
616	особый тон	1	1
617	выше в	1	1
618	и она	1	1
619	темой для	1	1
620	находим и	1	1
621	по содержанию	1	1
622	указывает что	1	1
623	показывают что	1	1
624	моменты в	1	1
625	о двух	1	1
626	в поэтическом	1	1
627	трагедии и	2	1
628	эти отдельные	1	1
629	в большом	1	1
630	по этому	3	1
631	которых я	2	1
632	с которыми	2	1
633	какой степени	1	1
634	до наших	1	1
635	не зря	1	1
636	ряде случаев	2	1
637	и у	2	1
638	ни одного	1	1
639	себя и	2	1
640	в поэзии	2	1
641	целом вот	1	1
642	в начале	4	1
643	целого ряда	1	1
644	за счет	1	1
645	от других	1	1
646	не из	1	1
647	и других	2	1
648	но совершенно	1	1
649	что сама	1	1
650	только одно	1	1
651	и их	1	1
652	гораздо большей	1	1
653	не о	1	1
654	друг друга	1	1
655	имели дело	1	1
656	о другой	1	1
657	к той	1	1
658	нужное для	1	1
659	в других	1	1
660	указание на	1	1
661	смерти и	1	1
662	перейти к	1	1
663	не было	4	1
664	ней и	1	1
665	только у	1	1
666	пришли к	2	1
667	как у	1	1
668	именно в	1	1
669	по своим	1	1
670	а именно	1	1
671	к которому	3	1
672	не потому	2	1
673	он это	1	1
674	характерно для	1	1
675	в предисловии	2	1
676	тому как	1	1
677	ни на	2	1
678	тем о	2	1
679	что для	3	1
680	от этого	1	1
681	был в	1	1
682	целым рядом	1	1
683	в рассказе	3	1
684	что несмотря	1	1
685	лирики и	1	1
686	примером того	1	1
687	свое отражение	1	1
688	что из	2	1
689	совершенно очевидно	1	1
690	мы знаем	1	1
691	если не	1	1
692	для этой	1	1
693	виде в	1	1
694	именно поэтому	2	1
695	вступает в	1	1
696	в частности	1	1
697	с первого	1	1
698	как эти	1	1
699	в разговоре	1	1
700	решение вопроса	1	1
701	этой основной	1	1
702	применении к	1	1
703	одновременно с	1	1
704	как нельзя	1	1
705	здесь все	1	1
706	это значит	1	1
707	смысл в	1	1
708	каждый раз	2	1
709	так пушкин	2	1
710	внимания на	2	1
711	о его	1	1
712	отличается от	4	1
713	между прочим	3	1
714	ни для	1	1
715	спастись и	1	1
716	произведениями которые	1	1
717	следует в	1	1
718	нисколько не	1	1
719	этой сцене	1	1
720	сцены в	1	1
721	каждой из	1	1
722	не является	3	1
723	в мировой	3	1
724	множественном числе	1	1
725	этого рода	3	1
726	должна была	4	1
727	тем и	1	1
728	том виде	1	1
729	эту историю	1	1
730	что тогда	1	1
731	в отдельных	4	1
732	собственно говоря	1	1
733	и события	1	1
734	или нет	1	1
735	из гостей	1	1
736	и ни	2	1
737	теряет свою	1	1
738	же к	2	1
739	я думаю	2	1
740	поэт в	1	1
741	поэзии но	1	1
742	бы на	1	1
743	отношении к	1	1
744	гораздо больше	1	1
745	к традиционной	2	1
746	русская поэзия	2	1
747	заявлял что	1	1
748	и эта	1	1
749	они как	1	1
750	и так	1	1
751	автора в	1	1
752	в последнем	2	1
753	или иного	1	1
754	ко всему	1	1
755	тот и	1	1
756	есть и	1	1
757	с о	3	1
758	самое и	1	1
759	жизни и	1	1
760	это в	4	1
761	же нет	1	1
762	все что	1	1
763	этой точки	1	1
764	гораздо более	2	1
765	смысле что	1	1
