N	2gram	Bakhtin_Pr_3	Myshleni
126	этого слова	7	4
127	никогда не	8	4
128	не могут	1	4
129	к тому	5	4
130	что оно	2	4
131	и это	4	4
132	приводит к	1	4
133	мог бы	2	4
134	по сравнению	1	4
135	с ним	8	4
136	связь между	1	4
137	всяком случае	5	4
138	из них	5	4
139	мы знаем	2	4
140	говорит он	3	4
141	друг друга	2	4
142	речь и	1	4
143	и речь	2	4
144	но и	12	4
145	прежде всего	15	4
146	там где	7	4
147	независимо от	1	4
148	с этим	2	4
149	смысле этого	2	4
150	слова у	1	4
151	и все	19	4
152	а в	5	4
153	сказать что	2	4
154	мы увидим	2	4
155	речи как	1	4
156	во всяком	5	4
157	то в	2	3
158	в котором	3	3
159	видели что	1	3
160	но как	4	3
161	с которыми	2	3
162	по отношению	5	3
163	оно является	1	3
164	когда он	2	3
165	его к	3	3
166	в самом	8	3
167	бы сказать	1	3
168	им в	1	3
169	но на	4	3
170	что эти	1	3
171	этот процесс	1	3
172	как он	3	3
173	не как	3	3
174	и сам	5	3
175	на этом	4	3
176	значение в	1	3
177	его в	4	3
178	в жизни	2	3
179	в которых	2	3
180	которые в	2	3
181	их в	3	3
182	отдельными элементами	1	3
183	но только	2	3
184	во всем	3	3
185	отличается от	2	3
186	были бы	2	3
187	в себя	1	3
188	является в	1	3
189	как она	2	3
190	в него	3	3
191	с ними	6	3
192	путь к	1	3
193	внутренней речью	1	3
194	между тем	3	3
195	в виде	4	3
196	и их	1	3
197	этом отношении	1	3
198	или иной	2	3
199	к которому	2	3
200	а с	3	3
201	же точно	1	3
202	и слово	8	3
203	общения с	1	3
204	с этой	2	3
205	между ними	1	3
206	с ней	1	3
207	другой стороны	3	3
208	в свою	1	3
209	функции в	3	2
210	и то	3	2
211	но тем	1	2
212	своего мышления	1	2
213	между двумя	2	2
214	к другому	20	2
215	то же	14	2
216	а как	2	2
217	мы и	2	2
218	именно благодаря	1	2
219	в чем	5	2
220	с его	6	2
221	бы в	3	2
222	вступают в	1	2
223	хотя и	3	2
224	что по	1	2
225	говорили что	3	2
226	бы с	2	2
227	но все	5	2
228	с их	1	2
229	в себе	6	2
230	говорит не	1	2
231	не приводит	1	2
232	на его	4	2
233	к внутренней	1	2
234	заключает в	1	2
235	именно это	1	2
236	слова не	2	2
237	здесь мы	1	2
238	мышления с	1	2
239	в нем	19	2
240	главным образом	1	2
241	в мире	4	2
242	конечно в	2	2
243	об этом	1	2
244	зрения на	1	2
245	того или	2	2
246	с другими	4	2
247	лишь на	2	2
248	или другого	2	2
249	в них	2	2
250	благодаря такому	1	2
251	в один	1	2
252	в эту	1	2
253	в этих	1	2
254	в своей	3	2
255	таким же	1	2
256	и другого	3	2
257	в корне	1	2
258	и эти	1	2
259	однако в	2	2
260	бы быть	1	2
261	нас к	1	2
262	тому что	2	2
263	слова мы	2	2
264	на котором	1	2
265	одна из	1	2
266	в плане	6	2
267	к изучению	1	2
268	для всего	1	2
269	на себя	1	2
270	и его	16	2
271	же слова	2	2
272	очень часто	2	2
273	той или	2	2
274	все еще	1	2
275	оно не	1	2
276	свою очередь	1	2
277	говорит и	1	2
278	и может	1	2
279	это мы	1	2
280	ясно что	1	2
281	того и	1	2
282	еще в	3	2
283	поэтому в	1	2
284	для этого	3	2
285	находится в	2	2
286	в построении	1	2
287	внимание на	1	2
288	что каждый	1	2
289	и во	3	2
290	и только	2	2
291	другого в	2	2
292	все время	5	2
293	и заключается	1	2
294	эти последние	2	2
295	этом смысле	4	2
296	слово с	6	2
297	всех этих	2	2
298	не происходит	1	2
299	вопрос об	1	2
300	где они	1	2
301	так что	5	2
302	определения и	1	2
303	уже не	2	2
304	ни было	4	2
305	в начале	4	2
306	и других	1	2
307	слова в	7	2
308	в одном	5	2
309	противоречии с	2	2
310	каждый из	2	2
311	к той	1	2
312	и вместе	1	2
313	не появляется	1	2
314	настоящей главы	1	2
315	связан с	2	2
316	от другого	3	2
317	может ли	1	2
318	на этот	1	2
319	которых мы	2	2
320	мы остановимся	4	2
321	от всех	1	2
322	все более	1	2
323	ни на	1	2
324	и потому	2	2
325	речь не	1	2
326	у человека	2	2
327	с внутренней	1	2
328	тому как	2	2
329	и основной	1	2
330	некоторое время	1	2
331	должно быть	3	2
332	в реальном	3	2
333	и для	8	2
334	которых он	2	2
335	которых каждый	1	2
336	и от	5	2
337	или в	1	2
338	с уже	2	2
339	только что	3	2
340	все они	1	2
341	тот же	2	2
342	вступает в	2	2
343	отношению к	6	2
344	этот момент	1	2
345	к другим	2	2
346	в своих	1	2
347	как на	2	2
348	ту же	1	1
349	отношения к	1	1
350	также и	1	1
351	должен быть	1	1
352	своей основной	1	1
353	и до	1	1
354	из его	4	1
355	речи которая	1	1
356	с таким	4	1
357	и этот	2	1
358	по его	1	1
359	например в	2	1
360	бы уже	3	1
361	по мнению	1	1
362	социальной и	1	1
363	себе как	2	1
364	все уже	1	1
365	что уже	1	1
366	вопрос о	2	1
367	есть нечто	1	1
368	так чтобы	3	1
369	слова даны	1	1
370	они были	1	1
371	начала в	1	1
372	не способен	1	1
373	и он	2	1
374	и иначе	1	1
375	собой в	1	1
376	нам представляется	1	1
377	бы то	4	1
378	служит для	1	1
379	начала все	1	1
380	во всех	2	1
381	мысль что	2	1
382	тем как	1	1
383	бы она	1	1
384	ними в	1	1
385	без которого	1	1
386	как если	1	1
387	совсем не	3	1
388	слово не	2	1
389	тех же	1	1
390	он но	1	1
391	эта особенность	2	1
392	менее всего	1	1
393	отношение к	6	1
394	не просто	1	1
395	между словом	1	1
396	форме и	1	1
397	они действительно	2	1
398	сама по	2	1
399	принцип построения	1	1
400	во вне	1	1
401	по которому	2	1
402	бы невозможны	1	1
403	более и	1	1
404	всех реальных	1	1
405	в единый	1	1
406	явлениям в	1	1
407	в очень	1	1
408	этому его	1	1
409	не являются	1	1
410	всего как	1	1
411	самое важное	1	1
412	увидим что	2	1
413	видит с	1	1
414	и хотя	1	1
415	в этот	2	1
416	них как	1	1
417	за собой	3	1
418	сливается с	3	1
419	стоит перед	1	1
420	еще на	1	1
421	соответствовала бы	1	1
422	та же	2	1
423	в которой	2	1
424	бы и	4	1
425	он в	4	1
426	бы не	2	1
427	чем бы	1	1
428	тому же	2	1
429	но ведь	1	1
430	вследствие этого	2	1
431	вообще не	2	1
432	чтобы он	1	1
433	он ни	3	1
434	раз когда	1	1
435	чтобы они	1	1
436	те две	1	1
437	слова вполне	1	1
438	собой не	1	1
439	что еще	1	1
440	свои собственные	2	1
441	до конца	3	1
442	ни были	1	1
443	быть с	1	1
444	подобно тому	2	1
445	первых словах	1	1
446	лишь с	1	1
447	я например	2	1
448	внутреннюю речь	4	1
449	или слово	1	1
450	значительной степени	1	1
451	введение в	1	1
452	а вместе	1	1
453	над которой	1	1
454	то ни	4	1
455	а затем	1	1
456	что все	4	1
457	во внутреннюю	1	1
458	всего нашего	1	1
459	и с	15	1
460	них не	1	1
461	и обратно	1	1
462	он есть	2	1
463	но нам	1	1
464	приходит в	1	1
465	которым он	6	1
466	только одно	1	1
467	и вы	4	1
468	все равно	4	1
469	в слове	5	1
470	которой он	2	1
471	когда я	5	1
472	несмотря на	1	1
473	даже там	1	1
474	что второй	1	1
475	такой же	3	1
476	элемента в	1	1
477	нисколько не	2	1
478	их на	1	1
479	и становится	1	1
480	и видит	1	1
481	которую он	1	1
482	и при	1	1
483	в такой	3	1
484	и конкретных	1	1
485	опять как	1	1
486	от себя	6	1
487	и создавать	1	1
488	сих пор	1	1
489	что имеет	1	1
490	слова уже	1	1
491	над всеми	1	1
492	теми же	1	1
493	и более	1	1
494	тому чтобы	2	1
495	том же	1	1
496	и почти	2	1
497	и вообще	2	1
498	даже в	5	1
499	не для	2	1
500	раз и	3	1
501	на один	1	1
502	с точки	4	1
503	случае в	1	1
504	существует для	1	1
505	в сущности	11	1
506	и остается	1	1
507	на него	7	1
508	которого он	3	1
509	как здесь	1	1
510	чем он	1	1
511	именно с	1	1
512	что их	1	1
513	или как	2	1
514	к ней	2	1
515	развивается в	1	1
516	слове и	1	1
517	мире и	2	1
518	значит для	1	1
519	до того	1	1
520	входят в	2	1
521	доказать что	1	1
522	слова оно	1	1
523	человеком а	1	1
524	не такая	1	1
525	становится для	2	1
526	которого никогда	2	1
527	не суждение	1	1
528	и другим	1	1
529	для его	2	1
530	мысли о	2	1
531	и свое	1	1
532	него как	1	1
533	велико что	1	1
534	в применении	1	1
535	для себя	6	1
536	и которая	1	1
537	говорит сам	1	1
538	в виду	3	1
539	но при	1	1
540	в ней	3	1
541	всего этого	2	1
542	без всякого	1	1
543	сравнению со	1	1
544	же не	2	1
545	в ее	3	1
546	данном случае	1	1
547	назад и	1	1
548	характер и	3	1
549	говорит конечно	1	1
550	только не	1	1
551	уже с	2	1
552	первого же	1	1
553	в пределах	6	1
554	в дальнейшем	1	1
555	роль в	1	1
556	речи то	1	1
557	и совершенно	1	1
558	котором мы	1	1
559	в живых	1	1
560	что у	6	1
561	с известными	1	1
562	в другом	8	1
563	за то	1	1
564	особенно в	2	1
565	его ни	1	1
566	до сих	1	1
567	она была	1	1
568	во многих	1	1
569	момент во	1	1
570	что дело	1	1
571	слово и	1	1
572	понятно что	2	1
573	даны в	1	1
574	собой и	2	1
575	к другу	1	1
576	и действий	1	1
577	все те	2	1
578	в последнем	2	1
579	его построения	1	1
580	сводится к	3	1
581	о нем	2	1
582	на вопрос	4	1
583	слова как	2	1
584	он пришел	1	1
585	в глаза	3	1
586	или на	1	1
587	все его	2	1
588	в значительной	1	1
589	корни его	1	1
590	открытой и	1	1
591	от него	6	1
592	новое что	1	1
593	переходит в	2	1
594	нового слова	1	1
595	на одном	2	1
596	у другого	2	1
597	отметить что	1	1
598	во всей	1	1
599	в форме	2	1
600	в другой	2	1
601	выше в	1	1
602	не так	1	1
603	друг к	1	1
604	происходит в	1	1
605	на которой	1	1
606	ибо в	2	1
607	свое истинное	1	1
608	что только	1	1
609	наше рассмотрение	1	1
610	снова показывает	1	1
611	нуждается в	3	1
612	но ни	2	1
613	словом и	3	1
614	не идет	1	1
615	указывающие на	1	1
616	полностью с	1	1
617	деле не	1	1
618	между этими	1	1
619	человека с	3	1
620	голосом и	1	1
621	из которого	1	1
622	для всех	1	1
623	отношении друг	1	1
624	а напротив	1	1
625	как например	1	1
626	оно в	1	1
627	другой с	1	1
628	за ним	2	1
629	слова если	1	1
630	обратиться к	1	1
631	был бы	2	1
632	и навсегда	1	1
633	что выдвигает	1	1
634	в конце	5	1
635	вовсе не	11	1
636	слово как	1	1
637	этом мы	1	1
638	не о	4	1
639	как его	2	1
640	но что	1	1
641	у него	4	1
642	не случайно	1	1
643	случае не	1	1
644	нами еще	1	1
645	и делает	2	1
646	один в	2	1
647	и даже	7	1
648	выходит за	2	1
649	точек зрения	2	1
650	самом его	1	1
651	за пределы	2	1
652	им из	2	1
653	и между	1	1
654	такое же	1	1
655	в большинстве	2	1
656	что не	7	1
657	говорит о	2	1
658	эксперимент в	1	1
659	и своего	3	1
660	он только	3	1
661	мы скажем	1	1
662	выступают с	1	1
663	ничем не	1	1
664	так это	1	1
665	основной вопрос	1	1
666	а не	9	1
667	с которым	7	1
668	человек но	1	1
669	или с	1	1
670	не видит	1	1
671	уже давно	1	1
672	на который	2	1
673	с первого	1	1
674	ко всем	1	1
675	этот другой	2	1
676	для самого	1	1
677	человека к	1	1
678	приведенных в	1	1
679	со словом	3	1
680	первые слова	1	1
681	какого бы	1	1
682	может стать	1	1
683	уже вне	1	1
684	в данном	1	1
685	в той	2	1
686	что же	8	1
687	и там	1	1
688	со всею	2	1
689	в мир	1	1
690	в тот	1	1
691	да и	4	1
692	быть не	1	1
693	мы сказали	1	1
694	нам еще	1	1
695	дело идет	5	1
696	этом случае	2	1
697	в одних	1	1
698	точно и	1	1
699	но для	3	1
700	это последнее	1	1
701	как раз	4	1
702	всей этой	1	1
703	остается в	2	1
704	и часто	1	1
705	всего с	1	1
706	и слова	2	1
707	это как	3	1
708	лишь как	1	1
709	на других	1	1
710	конце концов	3	1
711	к речи	1	1
712	хотя бы	5	1
713	этот раз	1	1
714	или не	1	1
715	в темноте	2	1
716	реальных и	1	1
717	перейдем к	1	1
718	пришел к	1	1
719	но этот	2	1
720	тех самых	1	1
721	него в	1	1
722	бы его	4	1
723	это определение	1	1
724	совсем по	1	1
725	все основные	1	1
726	уже после	1	1
727	в продолжение	1	1
728	но в	16	1
729	каждое слово	2	1
730	который не	1	1
731	им и	3	1
