N	2gram	Bakhtin_Fr_8	VLabPisa
146	именно в	1	3
147	и отдельных	2	3
148	что и	3	3
149	в творчестве	5	3
150	далеко не	2	3
151	как целого	1	3
152	значительной мере	1	3
153	в которых	2	3
154	по поводу	1	3
155	в виду	1	3
156	и как	2	3
157	в другую	1	3
158	мы знаем	1	3
159	в которой	4	2
160	ни одного	2	2
161	и непосредственно	1	2
162	но с	2	2
163	с более	1	2
164	еще не	10	2
165	в другом	3	2
166	с нею	1	2
167	что образы	1	2
168	что нет	1	2
169	мы наблюдаем	3	2
170	одной из	3	2
171	как например	3	2
172	что многие	1	2
173	и для	2	2
174	еще и	3	2
175	многие из	2	2
176	вовсе не	6	2
177	числе и	2	2
178	каждый образ	1	2
179	не по	1	2
180	примеров можно	2	2
181	сих пор	8	2
182	было в	1	2
183	он в	1	2
184	до сих	8	2
185	в системе	1	2
186	с другими	1	2
187	того чтобы	4	2
188	другом месте	3	2
189	только то	1	2
190	можно было	1	2
191	на язык	1	2
192	а в	2	2
193	между ними	2	2
194	этот процесс	1	2
195	стороны и	1	2
196	в образе	3	2
197	как он	1	2
198	но не	5	2
199	и слова	1	2
200	роль в	5	2
201	необходимо и	1	2
202	частности в	1	2
203	и некоторые	2	2
204	до нас	1	2
205	об образе	1	2
206	а затем	1	2
207	что ни	1	2
208	что даже	1	2
209	и даже	8	2
210	хотя и	2	2
211	что для	3	2
212	в реальной	1	2
213	из которых	2	2
214	и весь	1	2
215	одном и	1	2
216	на вопрос	1	2
217	которые в	1	2
218	с реальной	1	2
219	для того	2	2
220	в большей	3	2
221	а как	1	2
222	но в	6	2
223	само собою	1	2
224	свидетельствуют о	1	2
225	они и	1	2
226	дель арте	1	2
227	тогда когда	1	2
228	что его	1	2
229	к его	3	2
230	лишь в	1	2
231	подчеркнуть что	1	2
232	смысле слова	1	2
233	в чем	1	2
234	мира и	2	2
235	труда и	1	2
236	но к	1	2
237	и потому	4	2
238	не быть	1	2
239	лица и	1	2
240	к ним	2	2
241	самый факт	1	2
242	то это	1	2
243	ту же	4	2
244	тому как	1	2
245	если бы	2	2
246	в книге	1	2
247	в особенности	4	2
248	между собою	2	2
249	не всегда	1	2
250	только не	2	2
251	одной стороны	2	2
252	из своих	1	2
253	нет ни	2	2
254	с одной	4	2
255	во всей	2	2
256	чтобы не	1	2
257	ни с	5	2
258	начинается его	1	2
259	в образах	1	2
260	как известно	1	2
261	он не	5	2
262	в науке	1	2
263	явления в	1	2
264	как у	1	2
265	этом процессе	2	2
266	в своих	4	2
267	том числе	3	2
268	также и	2	2
269	от них	1	2
270	подобно тому	1	2
271	отметить что	2	2
272	все они	6	2
273	единого и	1	2
274	начиная с	2	2
275	не подлежит	3	2
276	в области	5	2
277	в ней	4	2
278	много и	1	2
279	что она	2	2
280	носит в	1	2
281	заключается в	1	2
282	что оно	1	2
283	они не	5	2
284	так например	2	2
285	или иной	1	2
286	меньшей степени	3	2
287	представления об	1	2
288	войны и	1	2
289	же самое	1	2
290	и образов	1	2
291	он и	2	2
292	дня и	1	2
293	что по	1	1
294	по их	1	1
295	и из	1	1
296	с образами	1	1
297	каждый из	1	1
298	почти все	2	1
299	может только	1	1
300	и автор	1	1
301	этих особенностей	1	1
302	образом и	3	1
303	как мы	7	1
304	на его	6	1
305	по сравнению	1	1
306	еще раз	1	1
307	сравнению с	1	1
308	в форме	3	1
309	представлений о	1	1
310	областей знания	1	1
311	и особенно	1	1
312	этих рассказов	1	1
313	же наконец	1	1
314	для нас	1	1
315	которой мы	1	1
316	конкретной форме	1	1
317	и явлениями	4	1
318	которые похожи	1	1
319	даже на	1	1
320	их к	1	1
321	и наконец	3	1
322	этому и	1	1
323	эти образы	3	1
324	все те	2	1
325	даже несколько	1	1
326	данном случае	2	1
327	вопрос о	1	1
328	от всех	2	1
329	степень его	1	1
330	только со	1	1
331	ситуации и	1	1
332	но он	3	1
333	о котором	1	1
334	к пониманию	1	1
335	и ни	1	1
336	характерны для	1	1
337	существенные моменты	1	1
338	значение и	2	1
339	отдельных актов	1	1
340	то время	2	1
341	в более	1	1
342	он всегда	1	1
343	значение для	1	1
344	сущности и	1	1
345	системы образов	2	1
346	о своих	1	1
347	записные книжки	1	1
348	здесь не	1	1
349	имеет свои	1	1
350	мертвых душ	6	1
351	это как	1	1
352	на этот	1	1
353	это определение	1	1
354	этими двумя	1	1
355	после того	1	1
356	только на	2	1
357	кроме того	3	1
358	человека а	1	1
359	в каком	2	1
360	и все	6	1
361	и вместе	1	1
362	до самых	1	1
363	это одна	1	1
364	лежат в	1	1
365	др таким	1	1
366	в виде	2	1
367	на эту	3	1
368	еще недостаточно	2	1
369	эпохе в	1	1
370	наконец в	4	1
371	он носит	1	1
372	и борьба	1	1
373	с ним	2	1
374	этой системе	1	1
375	и так	1	1
376	как нечто	1	1
377	строго говоря	1	1
378	и во	2	1
379	время как	1	1
380	фактический материал	1	1
381	его и	1	1
382	это в	2	1
383	что эта	1	1
384	самом деле	2	1
385	и другие	5	1
386	очень много	2	1
387	как форма	3	1
388	романа в	2	1
389	дело не	2	1
390	результате этого	1	1
391	задачи и	1	1
392	некоторые черты	1	1
393	от него	1	1
394	работы в	1	1
395	первой части	3	1
396	начинается с	1	1
397	совершенно точно	1	1
398	из моментов	1	1
399	наиболее глубокий	1	1
400	италии и	2	1
401	казалось бы	3	1
402	которой он	1	1
403	жизнь в	1	1
404	указывает что	2	1
405	и многообразие	1	1
406	тем эти	2	1
407	есть и	5	1
408	и элементы	1	1
409	не знать	1	1
410	по ее	1	1
411	что самое	1	1
412	образ которого	1	1
413	сомнению что	1	1
414	собой в	1	1
415	на протяжении	1	1
416	или даже	1	1
417	полноту и	1	1
418	была найдена	1	1
419	у гоголя	5	1
420	в свете	4	1
421	ряд имен	2	1
422	же не	1	1
423	этому вопросу	2	1
424	места и	1	1
425	все его	3	1
426	между собой	1	1
427	ее основных	1	1
428	а именно	1	1
429	замыслы и	1	1
430	творчестве мы	1	1
431	этом смысле	1	1
432	зрения на	2	1
433	не имели	2	1
434	особенностей в	1	1
435	действительность отраженная	1	1
436	потому что	6	1
437	по определению	1	1
438	теперь на	1	1
439	теснейшим образом	2	1
440	то есть	24	1
441	дело с	1	1
442	в начале	1	1
443	кажется что	1	1
444	в таких	3	1
445	или отрицательной	1	1
446	видим что	2	1
447	для такого	1	1
448	было еще	1	1
449	в обычных	1	1
450	образов в	2	1
451	из мира	1	1
452	связанных с	1	1
453	становится в	1	1
454	типа как	1	1
455	порядка и	1	1
456	начинает с	1	1
457	от всей	1	1
458	представляется невозможным	1	1
459	отмечает и	1	1
460	в той	6	1
461	по другому	1	1
462	слова и	3	1
463	которые должны	1	1
464	еще более	1	1
465	и характер	1	1
466	связанный с	2	1
467	в рамки	1	1
468	очень часто	1	1
469	в этих	11	1
470	нельзя построить	1	1
471	и теснейшим	1	1
472	и сам	2	1
473	не имеет	1	1
474	роль играет	1	1
475	на свою	1	1
476	как в	1	1
477	момента в	1	1
478	с ее	5	1
479	о различных	1	1
480	он например	1	1
481	этого в	1	1
482	образов но	1	1
483	и других	4	1
484	на почве	1	1
485	и служит	1	1
486	если можно	1	1
487	у этого	2	1
488	говоря о	1	1
489	прямо и	1	1
490	из тех	1	1
491	том или	1	1
492	на одном	2	1
493	своего развития	1	1
494	мельчайших подробностей	1	1
495	видим в	1	1
496	с этой	2	1
497	только с	1	1
498	связаны с	6	1
499	его значение	1	1
500	между всеми	1	1
501	в определенном	1	1
502	логической связи	2	1
503	предисловии к	1	1
504	во времени	1	1
505	его самого	1	1
506	различных областей	1	1
507	ни в	2	1
508	но на	1	1
509	уже в	2	1
510	находится в	1	1
511	как будто	1	1
512	мертвые души	2	1
513	со всем	1	1
514	отражение в	2	1
515	мы в	1	1
516	тому же	1	1
517	и еще	2	1
518	типичны для	1	1
519	вообще в	1	1
520	положительной или	1	1
521	наконец все	1	1
522	науке и	1	1
523	он был	12	1
524	тем что	1	1
525	в новое	1	1
526	не один	1	1
527	и стиль	2	1
528	это что	1	1
529	знакомы в	1	1
530	еще к	1	1
531	как один	1	1
532	понятий и	1	1
533	уже не	3	1
534	могут иметь	1	1
535	действительности каждый	1	1
536	это было	1	1
537	в основе	4	1
538	новое время	2	1
539	по своему	8	1
540	однако и	1	1
541	что эти	2	1
542	даже из	1	1
543	как самый	1	1
544	в вечном	1	1
545	было свойственно	1	1
546	частности из	1	1
547	автора а	1	1
548	для этого	1	1
549	понятия и	1	1
550	и та	1	1
551	сложной и	1	1
552	так сказать	5	1
553	подлежит сомнению	3	1
554	это явление	1	1
555	того как	2	1
556	пределы не	1	1
557	и цельного	1	1
558	в едином	3	1
559	события и	2	1
560	и мира	1	1
561	и что	1	1
562	романа и	1	1
563	войну и	2	1
564	для их	1	1
565	что всякий	1	1
566	и образа	1	1
567	громадное значение	1	1
568	с жизнью	1	1
569	процесс этот	1	1
570	ее событий	1	1
571	под воздействием	1	1
572	не как	2	1
573	характер своего	1	1
574	нет ничего	1	1
575	несмотря на	2	1
576	даже для	1	1
577	цельного жизненного	1	1
578	материалом как	1	1
579	в известном	2	1
580	что реальный	1	1
581	как целое	2	1
582	самого автора	1	1
583	можно так	1	1
584	полагаем что	1	1
585	быть и	1	1
586	что мысль	1	1
587	образов их	1	1
588	истин и	1	1
589	право говорить	1	1
590	широко и	1	1
591	происходит в	1	1
592	уже о	1	1
593	или наоборот	1	1
594	у которого	1	1
595	этот последний	1	1
596	между этими	1	1
597	образы в	1	1
598	в духе	4	1
599	не был	4	1
600	а также	3	1
601	но по	4	1
602	и эти	2	1
603	году и	1	1
604	и практики	2	1
605	а иногда	1	1
606	хотя оно	1	1
607	едином и	1	1
608	в саду	1	1
609	мы видим	6	1
610	в систему	3	1
611	целый ряд	2	1
612	которые не	1	1
613	этих элементов	1	1
614	них и	2	1
615	оно и	1	1
616	в ту	4	1
617	этапе его	1	1
618	персонажей в	2	1
619	которых он	2	1
620	форм и	4	1
621	связанной с	1	1
622	один раз	1	1
623	и речи	1	1
624	но этим	1	1
625	благодаря этому	2	1
626	и это	1	1
627	конечно не	4	1
628	др и	1	1
629	со своими	1	1
630	и самый	3	1
631	себе и	2	1
632	мы полагаем	1	1
633	и определяет	1	1
634	и то	2	1
635	или ином	1	1
636	обратимся к	1	1
637	и свой	1	1
638	так выразиться	1	1
639	характерно что	2	1
640	к анализу	1	1
641	без всякой	1	1
642	еще в	1	1
643	самого начала	1	1
644	художественные образы	1	1
645	эти формы	1	1
646	наконец и	1	1
647	речь идет	1	1
648	является в	1	1
649	друг другу	2	1
650	весь роман	2	1
651	за это	2	1
652	мира в	1	1
653	людей это	1	1
654	появляются и	1	1
655	но это	2	1
656	той или	2	1
657	в данном	2	1
