N	2gram	Losev_Dial_2	FransuaR
335	перед нами	2	1
336	когда он	1	1
337	вещей домашнего	1	1
338	себе не	3	1
339	от этого	3	1
340	самом главном	1	1
341	но ее	1	1
342	где все	1	1
343	бы и	2	1
344	отношения с	1	1
345	что это	10	1
346	за это	1	1
347	в тех	2	1
348	сущности и	1	1
349	по форме	1	1
350	к религии	1	1
351	на любом	1	1
352	творчество и	1	1
353	во многих	1	1
354	если он	1	1
355	но на	1	1
356	не могла	1	1
357	все они	1	1
358	оно было	1	1
359	показал как	1	1
360	который часто	1	1
361	не как	2	1
362	душу и	1	1
363	мы выделяем	1	1
364	свое время	1	1
365	подобно тому	1	1
366	и по	4	1
367	всех своих	1	1
368	в образе	1	1
369	без исключения	1	1
370	в основу	1	1
371	это конечно	4	1
372	я бы	1	1
373	жить в	1	1
374	больше всего	1	1
375	то ни	1	1
376	как они	3	1
377	главным образом	1	1
378	чем я	1	1
379	есть все	1	1
380	об этой	2	1
381	на все	2	1
382	его в	3	1
383	это было	3	1
384	заключается в	4	1
385	весь мир	1	1
386	и тем	1	1
387	истории и	1	1
388	действий и	1	1
389	превращаются в	1	1
390	все равно	5	1
391	с тем	2	1
392	и уже	3	1
393	несмотря на	2	1
394	бы сказал	1	1
395	чем в	1	1
396	должно быть	7	1
397	слышит в	1	1
398	остается в	1	1
399	на первый	1	1
400	и при	2	1
401	и их	3	1
402	или точнее	3	1
403	образности и	1	1
404	именно и	1	1
405	есть свой	1	1
406	с точки	8	1
407	телом и	1	1
408	отнеслись к	1	1
409	живым телом	1	1
410	знаем что	1	1
411	от его	1	1
412	человеческого тела	1	1
413	но эта	1	1
414	образом и	1	1
415	поэтому мы	1	1
416	не в	8	1
417	она в	1	1
418	друг другу	1	1
419	и эти	1	1
420	и более	3	1
421	в прошлом	1	1
422	если хотите	2	1
423	уже сказали	1	1
424	что этот	3	1
425	по себе	18	1
426	тому что	2	1
427	будь я	1	1
428	и истории	1	1
429	этот конец	1	1
430	он остается	1	1
431	имеет свое	1	1
432	с теми	1	1
433	самого начала	2	1
434	и прочие	1	1
435	ничего не	3	1
436	и притом	7	1
437	ее с	1	1
438	часов и	1	1
439	не нуждается	4	1
440	прошлым и	1	1
441	о них	1	1
442	живого восприятия	1	1
443	но только	3	1
444	он мог	2	1
445	их из	2	1
446	только не	2	1
447	никогда не	9	1
448	слово и	1	1
449	но почему	1	1
450	эта сторона	1	1
451	поглощает но	1	1
452	все стороны	1	1
453	все дело	1	1
454	по своей	4	1
455	ему и	1	1
456	мире и	2	1
457	уже и	2	1
458	как будто	7	1
459	что на	2	1
460	вам только	1	1
461	или лучше	1	1
462	в стиле	1	1
463	одно и	4	1
464	на границе	1	1
465	наконец в	1	1
466	в древнейших	1	1
467	отличается от	1	1
468	сходство с	1	1
469	что оно	4	1
470	особый тип	1	1
471	всегда в	1	1
472	существует только	1	1
473	ли вы	1	1
474	вещей в	1	1
475	домашнего обихода	1	1
476	оно может	1	1
477	нас от	1	1
478	и образ	1	1
479	в собственном	1	1
480	нами выше	2	1
481	может только	2	1
482	только то	4	1
483	с самого	2	1
484	нечто другое	1	1
485	дано в	1	1
486	примеров можно	1	1
487	смысле но	1	1
488	например о	1	1
489	мозг и	1	1
490	и специфическое	1	1
491	на нее	1	1
492	за то	1	1
493	здесь как	1	1
494	во многом	1	1
495	она была	1	1
496	именно этот	1	1
497	том как	2	1
498	имеется в	2	1
499	жизнь и	5	1
500	мы в	2	1
501	понятно что	2	1
502	на что	1	1
503	и вообще	6	1
504	с ним	4	1
505	да да	2	1
506	и живой	1	1
507	возможна только	1	1
508	вот и	2	1
509	внимание на	1	1
510	и что	5	1
511	она всегда	1	1
512	все его	3	1
513	что эта	1	1
514	он берет	2	1
515	но весь	1	1
516	путь к	1	1
517	нем не	1	1
518	от них	1	1
519	судить о	1	1
520	на одном	1	1
521	и только	4	1
522	и где	3	1
523	которой все	1	1
524	что бы	2	1
525	нем и	2	1
526	все время	3	1
527	где ее	1	1
528	и она	2	1
529	говорит в	1	1
530	на почве	1	1
531	того что	6	1
532	наконец и	1	1
533	существенно и	1	1
534	что здесь	2	1
535	быть и	4	1
536	год и	1	1
537	и образы	2	1
538	обе эти	1	1
539	и одновременно	1	1
540	в узком	2	1
541	не имеет	1	1
542	к их	1	1
543	и часто	2	1
544	и оба	1	1
545	вопрос об	4	1
546	в теле	1	1
547	образ как	1	1
548	именно его	1	1
549	с одной	2	1
550	так что	7	1
551	что часто	1	1
552	и писателей	1	1
553	примеры из	1	1
554	новую и	1	1
555	в виде	2	1
556	ни с	4	1
557	следует что	2	1
558	всяком случае	2	1
559	ведь это	3	1
560	бы совершенно	1	1
561	и также	1	1
562	но что	7	1
563	само по	2	1
564	широко и	1	1
565	не видел	1	1
566	нее не	1	1
567	и вместе	1	1
568	ее на	1	1
569	вниз и	1	1
570	были бы	1	1
571	что пишет	1	1
572	дают в	1	1
573	и из	3	1
574	с другим	1	1
575	а именно	5	1
576	сказать несколько	1	1
577	человека но	2	1
578	как же	3	1
579	показывает что	1	1
580	что не	6	1
581	в живом	1	1
582	только к	2	1
583	говорит о	1	1
584	ничем не	1	1
585	связано с	1	1
586	превращается в	1	1
587	них и	1	1
588	не на	2	1
589	отнюдь не	6	1
590	не всегда	1	1
591	время оно	1	1
592	имея в	1	1
593	видим теперь	1	1
594	понимания его	1	1
595	так же	2	1
596	как это	7	1
597	только его	1	1
598	его на	1	1
599	из которых	1	1
600	в любой	2	1
601	не могут	4	1
602	в церковь	1	1
603	не дают	1	1
604	на примерах	1	1
605	выражение лица	2	1
606	тело и	3	1
607	тому как	1	1
608	которые по	1	1
609	быть только	2	1
610	да и	6	1
611	как средство	1	1
612	нельзя быть	1	1
613	на свете	5	1
614	и жизнь	2	1
615	в это	3	1
616	в свое	1	1
617	несколько слов	1	1
618	это выражение	1	1
619	ведь и	1	1
620	вокруг него	1	1
621	у вас	1	1
622	но для	1	1
623	в смысле	5	1
624	нисколько не	4	1
625	тех или	2	1
626	это уже	2	1
627	самого бытия	1	1
628	и человек	2	1
629	или в	2	1
630	в результате	2	1
631	мира и	1	1
632	о котором	3	1
633	это как	3	1
634	распадается в	1	1
635	ее и	1	1
636	это может	2	1
637	у которого	1	1
638	будто бы	3	1
639	дана в	1	1
640	же в	2	1
641	как человек	1	1
642	себе и	3	1
643	в целях	3	1
644	к самому	1	1
645	пор не	1	1
646	с ними	2	1
647	всею своею	1	1
648	не знает	1	1
649	другой стороны	4	1
650	а ведь	1	1
651	в живописи	1	1
652	но этот	1	1
653	религии и	1	1
654	не что	3	1
655	который не	1	1
656	время не	3	1
657	целей и	1	1
658	это была	1	1
659	в голову	1	1
660	вполне понятно	1	1
661	также не	1	1
662	ее в	2	1
663	с прочими	1	1
664	как на	1	1
665	в таком	4	1
666	во всяком	2	1
667	гораздо более	1	1
