N	2gram	Losev_Vlad_2	Mirosoze
521	к ним	1	1
522	потом мы	1	1
523	мир на	1	1
524	но из	2	1
525	и увидел	1	1
526	рядом с	1	1
527	бы из	1	1
528	не были	1	1
529	русской мысли	1	1
530	и из	2	1
531	влияние на	1	1
532	как у	2	1
533	и русская	1	1
534	нам всем	1	1
535	а именно	6	1
536	чем он	1	1
537	и говорил	1	1
538	очень интересно	1	1
539	он во	1	1
540	же о	1	1
541	он считал	1	1
542	и др	1	1
543	что не	2	1
544	обратиться к	1	1
545	чувствовал что	1	1
546	так глубоко	2	1
547	нужно сказать	1	1
548	яснее и	2	1
549	а на	1	1
550	не на	2	1
551	и проще	1	1
552	человеческую и	1	1
553	было для	2	1
554	свое собственное	1	1
555	нее к	1	1
556	занимает не	1	1
557	если не	2	1
558	с л	3	1
559	есть бог	1	1
560	все более	1	1
561	в частности	2	1
562	историю как	1	1
563	к его	2	1
564	оно имеет	1	1
565	над ним	1	1
566	мы опять	1	1
567	в столь	1	1
568	она есть	1	1
569	в течение	5	1
570	наряду с	2	1
571	пишет в	1	1
572	да и	3	1
573	для понимания	1	1
574	который он	1	1
575	в это	4	1
576	о жизни	1	1
577	только бога	1	1
578	является для	1	1
579	что мы	1	1
580	было сказано	1	1
581	своей жизни	3	1
582	но это	4	1
583	о его	5	1
584	имел в	1	1
585	от нас	2	1
586	в смысле	1	1
587	под влиянием	3	1
588	сознании и	1	1
589	и часто	2	1
590	уже на	3	1
591	всегда была	1	1
592	бы даже	1	1
593	этой веры	1	1
594	что только	1	1
595	но когда	1	1
596	целый ряд	1	1
597	из себя	1	1
598	иное чем	1	1
599	еще более	3	1
600	тем более	3	1
601	ни к	1	1
602	первая и	1	1
603	я в	3	1
604	православия и	1	1
605	личности и	1	1
606	к леонтьев	12	1
607	и страданий	1	1
608	как кризис	1	1
609	от всякого	1	1
610	он же	2	1
611	в период	1	1
612	соловьева в	20	1
613	отношением к	1	1
614	а ведь	1	1
615	обычно не	1	1
616	от всех	1	1
617	не что	1	1
618	ко всему	4	1
619	та же	1	1
620	можно назвать	2	1
621	в своих	2	1
622	теократии но	1	1
623	в состояние	1	1
624	и свою	1	1
625	так же	4	1
626	во всяком	6	1
627	он часто	1	1
628	они не	1	1
