N	2gram	Medvedev_F_2	Problema
262	но для	1	3
263	через то	1	2
264	в которой	2	2
265	момент в	1	2
266	построения но	1	2
267	и может	3	2
268	других случаях	1	2
269	и с	9	2
270	все время	6	2
271	от всех	2	2
272	не будет	2	2
273	нас не	1	2
274	учения о	1	2
275	быть даже	2	2
276	для всего	2	2
277	для них	3	2
278	разница между	2	2
279	науки а	2	2
280	крайней мере	1	2
281	кроме того	2	2
282	как такового	6	2
283	друг другу	1	2
284	собственно говоря	1	2
285	же мы	1	2
286	гораздо более	1	2
287	то он	1	2
288	вместе с	6	2
289	говоря уже	1	2
290	и так	1	2
291	иное как	1	2
292	мы не	3	2
293	говорим о	2	2
294	можем говорить	1	2
295	с другими	10	2
296	то во	1	2
297	как его	2	2
298	во всякой	1	2
299	то или	1	2
300	того или	4	2
301	и нельзя	1	2
302	или когда	1	2
303	не можем	1	2
304	и другое	2	2
305	на что	1	2
306	его как	2	2
307	например о	1	2
308	для него	7	2
309	знаем что	1	2
310	особенно в	3	2
311	уже с	1	2
312	но если	1	2
313	это только	1	2
314	между тем	2	2
315	термина и	1	2
316	и чтобы	1	2
317	что иное	1	2
318	этом случае	1	2
319	однако уже	1	2
320	как они	4	2
321	которые в	1	2
322	не имеет	2	2
323	который является	1	2
324	даже вообще	1	2
325	в конкретном	1	2
326	и при	1	2
327	из этих	3	2
328	в качестве	2	2
329	ее в	2	2
330	что если	1	2
331	нет никакой	1	2
332	к его	2	2
333	поскольку он	2	2
334	что будет	1	2
335	что к	1	2
336	ведь это	1	2
337	больше по	1	2
338	поэтому и	1	2
339	не то	3	2
340	в сущности	4	2
341	естественно что	1	2
342	должно быть	2	2
343	том как	1	2
344	в первом	7	2
345	этого понятия	1	2
346	едва ли	2	2
347	что для	2	2
348	не о	4	2
349	мы имеем	1	2
350	вопроса о	2	2
351	этой области	1	2
352	без всякого	1	2
353	взятые в	1	2
354	может иметь	1	2
355	на один	2	2
356	является не	2	2
357	есть его	1	2
358	этой действительности	1	2
359	на первый	2	2
360	том который	1	2
361	со всем	1	2
362	мы возьмем	1	2
363	по крайней	1	2
364	не имеющих	1	2
365	с этими	1	2
366	по преимуществу	5	2
367	он в	2	2
368	же как	3	2
369	могут быть	6	2
370	тем и	2	2
371	не для	1	2
372	не что	1	2
373	не могут	7	2
374	как для	1	2
375	с собой	1	2
376	она не	2	2
377	вещи а	1	2
378	то на	1	2
379	в результате	6	2
380	мы будем	1	2
381	не как	4	2
382	от других	1	2
383	с его	11	2
384	следовательно в	1	2
385	известной степени	4	2
386	но что	1	2
387	понять его	1	2
388	по существу	7	2
389	или иного	5	2
390	о его	1	2
391	можно будет	2	2
392	и всю	1	2
393	и до	3	2
394	в области	3	2
395	в понятии	2	2
396	в целях	2	2
397	он стоит	1	2
398	является в	2	2
399	чем же	3	2
400	он должен	1	2
401	это было	3	2
402	и должно	5	2
403	значение не	1	2
404	так или	1	2
405	и особенно	1	2
406	например в	3	2
407	смысле и	1	2
408	не будем	1	2
409	в эту	1	2
410	себе что	1	2
411	и все-таки	1	2
412	всего иного	1	2
413	особого рода	1	2
414	и заключается	1	2
415	или иначе	1	2
416	но такое	1	2
417	без всякой	3	2
418	являются только	2	2
419	и поэтому	1	1
420	если и	1	1
421	одним из	1	1
422	случае уже	1	1
423	к смыслу	1	1
424	что многие	1	1
425	и этот	1	1
426	для всех	1	1
427	уже о	1	1
428	и понятия	1	1
429	или иное	1	1
430	все же	8	1
431	и никаких	1	1
432	к дальнейшему	1	1
433	научной абстракции	1	1
434	можно и	3	1
435	точного определения	1	1
436	и художественный	1	1
437	в другом	1	1
438	вопрос о	1	1
439	является у	1	1
440	должны быть	1	1
441	а ведь	1	1
442	приходится с	1	1
443	путаницы в	1	1
444	место в	3	1
445	не чем	1	1
446	на их	1	1
447	это то	1	1
448	только как	1	1
449	из себя	1	1
450	ни одна	2	1
451	или другой	1	1
452	жизни и	3	1
453	и самый	1	1
454	бы то	1	1
455	всего необходим	1	1
456	от этого	3	1
457	его с	3	1
458	является одним	1	1
459	было и	2	1
460	особенно если	1	1
461	моменты в	1	1
462	каждый из	3	1
463	общению и	1	1
464	иным как	1	1
465	совершается не	1	1
466	даже не	2	1
467	начинается с	1	1
468	является их	1	1
469	нет в	1	1
470	окрашенное и	1	1
471	только тогда	1	1
472	но конечно	1	1
473	как на	1	1
474	первом и	1	1
475	здесь и	4	1
476	по которой	1	1
477	и хочет	1	1
478	не к	2	1
479	обработке и	2	1
480	т п	9	1
481	и борьбы	1	1
482	этом последнем	1	1
483	многие из	1	1
484	земли но	1	1
485	думать что	1	1
486	и их	3	1
487	не путем	1	1
488	должна быть	5	1
489	к другим	2	1
490	правда только	1	1
491	во что	1	1
492	чем иным	1	1
493	его понимают	1	1
494	так чтобы	1	1
495	образом не	2	1
496	отсюда вывод	1	1
497	имеет и	1	1
498	и больше	1	1
499	самого понятия	1	1
500	был и	2	1
501	как таковая	2	1
502	понятий как	1	1
503	оно было	1	1
504	он стал	1	1
505	т е	26	1
506	с самим	1	1
507	только тем	2	1
508	же такое	1	1
509	содержания но	1	1
510	конечно и	1	1
511	с проблемой	3	1
512	дела и	1	1
513	даже в	2	1
514	утверждал что	1	1
515	нашего сознания	1	1
516	указания на	1	1
517	для определения	2	1
518	виду мы	1	1
519	связанные с	1	1
520	не их	1	1
521	дает нам	1	1
522	в условиях	1	1
523	не так	2	1
524	бы не	1	1
525	а белый	1	1
526	этого факта	2	1
527	образом на	1	1
528	именно тем	1	1
529	таких форм	1	1
530	смысла как	1	1
531	время иметь	1	1
532	слова для	1	1
533	в некоторых	4	1
534	не зная	1	1
535	на котором	2	1
536	в смысле	1	1
537	в системе	1	1
538	от него	2	1
539	закономерные и	1	1
540	из тех	1	1
541	тому чтобы	2	1
542	другой язык	2	1
543	не дает	1	1
544	в художественном	2	1
545	все остальное	4	1
546	так оно	1	1
547	на язык	2	1
548	от действительности	1	1
549	является самым	1	1
550	трудности и	2	1
551	если он	1	1
552	этого и	1	1
553	символистами а	1	1
554	говорили уже	1	1
555	правда в	2	1
556	слово и	2	1
557	и хотели	1	1
558	всего его	1	1
559	притом еще	1	1
560	методе и	1	1
561	мы ни	2	1
562	до известной	3	1
563	его к	1	1
564	явление в	1	1
565	его целом	1	1
566	единства и	2	1
567	встречаются в	1	1
568	в проблему	1	1
569	сводится к	5	1
570	этих величин	1	1
571	художественное произведение	2	1
572	вступает в	1	1
573	к этому	4	1
574	который был	1	1
575	всего как	1	1
576	системы или	1	1
577	самим собою	1	1
578	и некоторые	1	1
579	из него	2	1
580	проникает в	1	1
581	своей статье	3	1
582	что на	2	1
583	того идеального	1	1
584	изображения и	1	1
585	кажется что	1	1
586	в чисто	1	1
587	самое же	1	1
588	связанных с	1	1
589	для понимания	6	1
590	что даже	1	1
591	но тогда	1	1
592	внутреннего смысла	1	1
593	мышления в	1	1
594	мы видели	4	1
595	слова и	7	1
596	и образ	1	1
597	к ней	1	1
598	символизм а	1	1
599	здесь по-видимому	1	1
600	других областях	1	1
601	к своему	1	1
602	элементов но	1	1
603	именно эта	1	1
604	в самый	2	1
605	тут не	1	1
606	это будет	1	1
607	и других	2	1
608	языке и	1	1
609	он об	1	1
610	эту систему	1	1
611	был не	1	1
612	он оказывается	1	1
613	и сам	1	1
614	прошлого не	1	1
615	оказалось что	1	1
616	литературы но	1	1
617	и без	1	1
618	настоящего времени	1	1
619	анализа этих	1	1
620	между людьми	1	1
621	в художественной	1	1
622	ее и	2	1
623	требует от	1	1
624	богов и	1	1
625	выражение в	1	1
626	имеет значение	2	1
627	о каком	3	1
628	сам не	1	1
629	события в	1	1
630	если в	3	1
631	что из	1	1
632	лишь в	7	1
633	белый в	1	1
634	тот же	1	1
635	то ни	2	1
636	он является	1	1
637	для нее	2	1
638	только с	1	1
639	мало ли	1	1
640	в определенном	1	1
641	наоборот только	2	1
642	указанных нами	1	1
643	и от	2	1
644	всего то	1	1
645	этом понятии	2	1
646	случае мы	1	1
647	чем он	4	1
648	тем же	3	1
649	ли и	1	1
650	но на	1	1
651	предмета с	1	1
652	находится в	2	1
653	конечно не	1	1
654	но эти	1	1
655	как таковой	3	1
656	в одной	2	1
657	принципы и	2	1
658	до настоящего	1	1
659	именно и	1	1
660	к сожалению	2	1
661	же необходимо	1	1
662	сам он	2	1
663	а все	2	1
664	вещь и	1	1
665	нам в	1	1
666	просто с	1	1
667	он был	2	1
668	на почве	9	1
669	в языке	6	1
670	под влиянием	1	1
671	его из	2	1
672	логика и	1	1
673	определения и	1	1
674	входящих в	1	1
675	учение об	1	1
676	той же	1	1
677	то это	3	1
678	от этих	2	1
679	нужно понимать	2	1
680	в основе	5	1
681	в каждом	1	1
682	со стороны	2	1
683	то чем	1	1
684	ведь всякий	1	1
685	образом в	1	1
686	мы бы	1	1
687	но оно	1	1
688	мы указали	1	1
689	нет но	1	1
690	своей научной	2	1
691	в известной	2	1
692	произведения а	3	1
693	но даже	1	1
694	вещь а	1	1
695	иной раз	1	1
696	значимость в	1	1
697	и та	1	1
698	для которых	1	1
699	является чем-то	1	1
700	ни стало	2	1
701	весьма разнообразно	1	1
702	которая только	1	1
703	а вовсе	1	1
704	и навсегда	1	1
705	они должны	2	1
706	все вообще	1	1
707	и хорошо	1	1
708	не сам	1	1
709	в скрытой	1	1
710	этом отношении	7	1
711	физическим явлением	1	1
712	остается в	1	1
713	художественного произведения	6	1
714	события и	1	1
715	то никакие	1	1
716	миф и	1	1
717	в россии	1	1
718	слова мы	1	1
719	конструкции мы	1	1
720	в процессе	9	1
721	в историю	1	1
722	о них	1	1
723	говоря в	1	1
724	и само	1	1
725	говорить только	1	1
726	художественном произведении	1	1
727	познания в	1	1
728	все дело	3	1
729	на этом	2	1
730	и литературы	1	1
731	ближе к	1	1
732	является для	2	1
733	значения для	1	1
734	другим способом	1	1
735	вообще на	1	1
736	более отчетливо	1	1
737	в трех	1	1
738	именно этот	1	1
739	не раз	1	1
740	представление о	2	1
741	уже сам	1	1
742	до последнего	1	1
743	в символизме	1	1
744	должен быть	1	1
745	является только	1	1
746	этих двух	2	1
747	этот вопрос	2	1
748	в общем	5	1
749	к самому	1	1
750	и к	4	1
751	не приходится	3	1
752	бы совершенно	2	1
753	с определенным	1	1
754	первый план	2	1
755	этого он	1	1
756	поставить вопрос	2	1
757	все они	1	1
758	существу и	1	1
759	и нет	1	1
760	в такой	2	1
761	если же	2	1
762	о значении	1	1
763	самое понятие	2	1
764	это время	2	1
765	им в	1	1
766	и вся	1	1
767	сказали не	1	1
768	была бы	3	1
769	в конкретной	1	1
770	слова из	1	1
771	этом не	1	1
772	в систему	2	1
773	которое в	1	1
774	которая не	1	1
775	изучения и	3	1
776	которыми он	1	1
777	не из	1	1
778	где же	1	1
779	перерабатывается в	1	1
780	подходит к	1	1
781	представляется нам	1	1
782	вообще является	1	1
783	этих понятий	1	1
784	как об	1	1
785	том чтобы	1	1
786	что бы	1	1
787	показать что	1	1
788	одного из	3	1
789	пр но	3	1
790	он становится	3	1
791	и языка	1	1
792	совершенно очевидно	1	1
793	именно у	1	1
794	что эта	2	1
795	просто как	1	1
796	отношении он	1	1
797	как художественный	1	1
798	конструкции как	1	1
799	этого однако	1	1
800	в пределах	12	1
801	ее не	1	1
802	символа должно	1	1
803	понятий под	1	1
804	всех тех	1	1
805	том насколько	1	1
806	не имея	1	1
807	позиции в	1	1
808	и эта	1	1
809	а если	1	1
810	как о	4	1
811	которое не	1	1
812	существенным и	1	1
813	это все	1	1
814	какой-нибудь другой	1	1
815	мы знаем	3	1
816	он уже	1	1
817	как ее	3	1
818	всей его	1	1
819	и должен	1	1
820	ее как	2	1
821	имеет место	1	1
822	во втором	7	1
