N	2gram	Losev_Prob_3	Analitik
151	во всех	2	2
152	в стихе	1	2
153	со всеми	1	2
154	отличие от	3	2
155	это и	7	2
156	сама по	8	2
157	не видно	1	2
158	по сути	1	2
159	и той	1	2
160	когда он	2	2
161	могли бы	4	2
162	но в	12	2
163	бы и	1	2
164	все эти	7	2
165	в тех	3	2
166	в себе	8	2
167	на его	1	2
168	что она	1	2
169	в нем	9	2
170	о которой	1	2
171	поведение в	1	2
172	не как	1	2
173	о его	2	2
174	например как	2	2
175	одной и	1	2
176	и по	2	2
177	входит в	1	2
178	это не	9	2
179	с самим	3	2
180	в жизни	1	2
181	в них	1	2
182	о которых	3	2
183	пушкина и	3	2
184	с тем	5	2
185	несмотря на	1	2
186	с точки	2	2
187	в отличие	2	2
188	от его	2	2
189	тем не	10	2
190	но они	1	2
191	даже в	1	2
192	чистом виде	2	2
193	вплоть до	1	2
194	дело в	4	2
195	которого он	1	2
196	художественной литературы	1	2
197	представляется нам	1	2
198	могут быть	2	2
199	сравнении с	2	2
200	что пушкин	1	2
201	в дальнейшем	1	2
202	не с	1	2
203	поэтому в	1	2
204	об этом	3	2
205	произведения как	1	2
206	и здесь	5	2
207	в глаза	1	2
208	можно отметить	1	2
209	но с	2	2
210	только в	19	2
211	то в	3	2
212	и ее	3	2
213	с одной	2	2
214	все они	2	2
215	но сам	1	2
216	для всех	1	2
217	с нею	2	2
218	всяком случае	6	2
219	нуждается в	1	2
220	его внешней	2	2
221	произведения и	2	2
222	мы можем	6	2
223	тем что	4	2
224	указание на	1	2
225	одной стороны	1	2
226	этом как	1	2
227	там где	1	2
228	что мы	8	2
229	не может	7	2
230	вместе с	2	2
231	и потому	7	2
232	по своему	2	2
233	в той	3	2
234	когда мы	15	2
235	да и	5	2
236	этого слова	5	2
237	в контексте	2	2
238	ни для	2	2
239	и для	2	2
240	и от	9	2
241	хотя и	5	2
242	и все	3	2
243	не должен	1	2
244	в сравнении	2	2
245	же в	3	2
246	хотя в	1	2
247	то что	23	2
248	нам не	2	2
249	сказать что	16	2
250	совершенно не	4	2
251	а также	4	2
252	в искусстве	4	2
253	во всяком	9	2
254	гораздо более	5	2
255	не явно	1	1
256	ни своей	1	1
257	произведения но	1	1
258	речь идет	1	1
259	у гоголя	8	1
260	таком случае	4	1
261	сам по	6	1
262	тому например	1	1
263	получает в	1	1
264	на самом	7	1
265	символом некоторого	1	1
266	и есть	5	1
267	человек который	1	1
268	тем же	2	1
269	и до	2	1
270	не имеют	4	1
271	жизни здесь	1	1
272	есть на	1	1
273	мы уже	4	1
274	и само	1	1
275	на первом	1	1
276	что если	1	1
277	вопрос о	1	1
278	сути дела	1	1
279	именно те	1	1
280	никак не	9	1
281	что иное	4	1
282	тоже можно	1	1
283	оно есть	1	1
284	план в	1	1
285	бы ни	1	1
286	мы и	2	1
287	говорил о	1	1
288	в таком	5	1
289	целое и	2	1
290	между собой	1	1
291	он сам	4	1
292	иное как	4	1
293	всего этого	1	1
294	я на	1	1
295	там и	3	1
296	то мы	1	1
297	а отношение	1	1
298	не требует	1	1
299	стихотворения в	1	1
300	мы будем	2	1
301	не все	1	1
302	присущей ему	1	1
303	уже как	3	1
304	произведение не	1	1
305	друг от	2	1
306	за пределы	5	1
307	говорилось выше	2	1
308	один и	1	1
309	в истории	1	1
310	идет о	1	1
311	независимо от	1	1
312	вполне самостоятельное	2	1
313	имела бы	1	1
314	тех случаях	1	1
315	чего нет	1	1
316	в одноименной	1	1
317	привносит в	1	1
318	который будет	1	1
319	мертвых душ	2	1
320	имеет в	1	1
321	себе не	2	1
322	поскольку мы	1	1
323	от этого	1	1
324	и хотя	1	1
325	или иную	1	1
326	сливается с	1	1
327	не можем	1	1
328	и у	2	1
329	как то	1	1
330	же самой	4	1
331	так или	1	1
332	и отдав	1	1
333	бы не	1	1
334	за себя	2	1
335	поскольку в	1	1
336	в известном	2	1
337	и тот	1	1
338	во многих	1	1
339	на то	3	1
340	у а	1	1
341	никакой возможности	1	1
342	время и	2	1
343	свою собственную	3	1
344	однако он	1	1
345	том чтобы	1	1
346	какой бы	1	1
347	но дело	1	1
348	в нее	1	1
349	такого же	2	1
350	и создающей	1	1
351	здесь мы	1	1
352	однако все	1	1
353	этим самым	1	1
354	не станем	1	1
355	факт что	1	1
356	и может	2	1
357	целое как	1	1
358	произведения с	1	1
359	в другом	2	1
360	бы быть	3	1
361	себя не	2	1
362	это было	2	1
363	в художественном	3	1
364	заключается в	4	1
365	с другими	3	1
366	который и	1	1
367	он есть	2	1
368	отца и	1	1
369	своя собственная	1	1
370	есть и	2	1
371	отличать от	1	1
372	случае совершенно	1	1
373	как об	1	1
374	во внимание	2	1
375	которой он	1	1
376	или попросту	1	1
377	есть он	2	1
378	в чистом	3	1
379	потому и	1	1
380	мере не	1	1
381	в один	1	1
382	остается в	1	1
383	со всей	1	1
384	всех этих	2	1
385	демонстрирует и	1	1
386	в войне	1	1
387	этом случае	5	1
388	от своего	1	1
389	в своей	5	1
390	это делает	1	1
391	страсти и	1	1
392	разного рода	2	1
393	еще нет	2	1
394	себе а	3	1
395	мысли и	1	1
396	от себя	2	1
397	как предмет	1	1
398	дело уже	1	1
399	втором случае	1	1
400	для данного	1	1
401	произведения в	2	1
402	для этого	6	1
403	однако к	1	1
404	для нее	2	1
405	или иного	3	1
406	же мы	1	1
407	случае мы	1	1
408	нас к	2	1
409	же самого	1	1
410	же во	1	1
411	автора и	1	1
412	с ним	7	1
413	дело когда	1	1
414	понимаем как	1	1
415	от нас	2	1
416	с теми	2	1
417	как о	5	1
418	на себе	3	1
419	на него	1	1
420	в основе	2	1
421	у него	1	1
422	бы мы	2	1
423	само по	3	1
424	того чтобы	1	1
425	его сторон	1	1
426	казалось бы	1	1
427	поскольку оно	1	1
428	как носитель	1	1
429	слова как	2	1
430	или иная	3	1
431	имеющие никакого	1	1
432	и является	4	1
433	потому что	25	1
434	со своим	2	1
435	связи с	8	1
436	своей цели	1	1
437	не столь	1	1
438	как будто	3	1
439	не нуждается	1	1
440	является ни	2	1
441	у нас	10	1
442	и далее	1	1
443	именно таковы	1	1
444	до полного	1	1
445	к самому	2	1
446	не могут	1	1
447	стихотворения пушкина	1	1
448	бы он	1	1
449	пожалуй только	1	1
450	мы могли	4	1
451	как некое	1	1
452	что при	2	1
453	и своя	1	1
454	для себя	2	1
455	как мы	8	1
456	и о	5	1
457	от друга	2	1
458	такое что	2	1
459	самим собою	1	1
460	только при	4	1
461	формы и	3	1
462	реальной действительности	1	1
463	нет никакой	1	1
464	сознания с	1	1
465	что у	3	1
466	не за	1	1
467	в одну	1	1
468	особенно в	1	1
469	мог бы	1	1
470	учение о	1	1
471	является в	2	1
472	строго говоря	1	1
473	же рода	2	1
474	если бы	3	1
475	мы читаем	2	1
476	другое дело	2	1
477	образом в	1	1
478	о ней	2	1
479	именно потому	3	1
480	искусства и	2	1
481	в самой	2	1
482	свое произведение	2	1
483	все его	1	1
484	художественный образ	9	1
485	мы понимаем	1	1
486	того или	6	1
487	связь между	1	1
488	истории в	1	1
489	или как	3	1
490	жизни но	2	1
491	от них	1	1
492	а потому	1	1
493	отметить что	1	1
494	во всей	3	1
495	и только	6	1
496	не обязательно	2	1
497	тем более	3	1
498	герой нашего	1	1
499	резко отличается	1	1
500	интерпретация и	1	1
501	в соотношении	1	1
502	может иметь	3	1
503	и прочих	1	1
504	того что	8	1
505	д и	4	1
506	мы захотели	2	1
507	с указанием	1	1
508	всякого рода	4	1
509	с художественным	1	1
510	произведения то	2	1
511	за ней	1	1
512	цели и	1	1
513	есть ни	3	1
514	так что	12	1
515	промежуток времени	1	1
516	есть в	3	1
517	не имеющие	1	1
518	да еще	2	1
519	своим собственным	2	1
520	или даже	5	1
521	в мифе	3	1
522	глаза и	1	1
523	их как	1	1
524	ту или	1	1
525	себе в	1	1
526	могло бы	3	1
527	слова в	1	1
528	вовсе не	37	1
529	случае не	3	1
530	и никогда	1	1
531	не говорит	1	1
532	к той	1	1
533	нет в	1	1
534	для того	1	1
535	что на	1	1
536	являются здесь	1	1
537	на второй	1	1
538	до сих	2	1
539	его сущности	1	1
540	функцию в	1	1
541	или иначе	1	1
542	перестают быть	1	1
543	ее в	1	1
544	а именно	8	1
545	есть от	2	1
546	чем он	2	1
547	души это	1	1
548	и между	1	1
549	а с	2	1
550	себя и	1	1
551	обратить внимание	1	1
552	героев и	1	1
553	и заняты	1	1
554	только по	1	1
555	что им	1	1
556	он только	2	1
557	зависит от	1	1
558	на этот	4	1
559	она является	1	1
560	стремится к	1	1
561	уже давно	1	1
562	было сказано	1	1
563	содержания к	1	1
564	без которых	1	1
565	трактуются как	1	1
566	в одно	1	1
567	с произведением	1	1
568	оказывается не	1	1
569	художественности и	3	1
570	со словом	1	1
571	осени в	1	1
572	значении этого	1	1
573	требует от	1	1
574	из которых	2	1
575	ему без	1	1
576	а если	1	1
577	вступление в	1	1
578	нашего анализа	1	1
579	для первого	1	1
580	в литературе	1	1
581	для их	1	1
582	дело здесь	4	1
583	главного героя	1	1
584	тот факт	1	1
585	нам еще	1	1
586	с этой	3	1
587	действительности не	1	1
588	бытия с	1	1
589	в гораздо	1	1
590	художественное произведение	8	1
591	сих пор	2	1
592	действительность в	1	1
593	не будем	2	1
594	но это	8	1
595	между прочим	2	1
596	и тогда	3	1
597	каждой из	1	1
598	это уже	3	1
599	искусства это	1	1
600	случаях когда	1	1
601	в стихотворении	2	1
602	в связи	7	1
603	как на	2	1
604	а все	1	1
605	именно такого	1	1
606	в отдельных	1	1
607	обращается к	1	1
608	себя самого	1	1
609	от него	2	1
610	но еще	1	1
611	на свою	1	1
612	бы в	2	1
613	же есть	2	1
614	своих героев	2	1
615	мы должны	7	1
616	стороны в	1	1
617	от всего	1	1
618	хотя бы	3	1
619	будто бы	3	1
620	но если	6	1
621	мертвые души	2	1
622	тезис о	1	1
623	к ее	1	1
624	не обладает	1	1
625	здесь только	7	1
626	нами не	1	1
627	этот вопрос	3	1
628	которые здесь	2	1
629	только как	1	1
630	их с	1	1
631	по одному	1	1
632	первом случае	1	1
633	не что	4	1
634	оно не	1	1
635	из этого	3	1
636	героя в	2	1
637	жизнь в	3	1
638	жизни и	6	1
639	к этой	1	1
640	произведения есть	1	1
641	и другие	3	1
642	в своих	1	1
643	они не	1	1
644	слова это	2	1
