N	2gram	Tiupa_Narr_1	Problema
114	в конечном	3	4
115	от всех	2	4
116	с ними	1	4
117	композиционная форма	1	4
118	всех его	2	4
119	в форме	5	4
120	и только	2	4
121	события бытия	1	4
122	к которому	2	4
123	что не	4	4
124	более того	1	4
125	и потому	2	4
126	хотя бы	4	4
127	может и	1	4
128	между ними	2	4
129	сказать что	4	4
130	другой стороны	4	4
131	также и	1	3
132	например в	2	3
133	едва ли	1	3
134	действительности и	1	3
135	говорить о	2	3
136	композиционных форм	1	3
137	на них	1	3
138	бы то	3	3
139	мы будем	1	3
140	точка зрения	6	3
141	иногда и	1	3
142	нет и	2	3
143	и к	1	3
144	в целом	1	3
145	он не	3	3
146	то ни	3	3
147	в мире	9	3
148	а как	1	3
149	с другими	1	3
150	и тем	4	3
151	в слове	1	3
152	несмотря на	2	3
153	том что	14	3
154	есть его	1	3
155	тем не	3	3
156	акта и	1	3
157	на него	3	3
158	имеем дело	2	3
159	же время	4	3
160	все то	2	3
161	как только	1	3
162	хотя и	3	3
163	и от	1	3
164	приводит к	2	3
165	если бы	1	3
166	основе своей	4	3
167	на ее	1	3
168	этом смысле	1	3
169	одной из	4	3
170	мы увидим	1	3
171	с одной	7	3
172	со всеми	1	3
173	слова не	1	3
174	и должна	1	3
175	как такового	1	3
176	и даже	3	3
177	бытия в	3	3
178	оно не	2	3
179	себя и	2	3
180	одной стороны	7	3
181	его как	2	3
182	на фоне	1	3
183	связь с	1	3
184	в область	2	3
185	и на	3	3
186	в тех	1	3
187	здесь совершенно	2	3
188	да и	4	3
189	но это	1	3
190	не является	8	3
191	она может	2	3
192	с содержанием	1	3
193	от него	1	3
194	и все	2	3
195	ни было	3	3
196	не знает	1	3
197	в таком	2	3
198	они не	2	3
199	он может	1	2
200	и есть	1	2
201	в котором	1	2
202	др в	1	2
203	есть не	1	2
204	мы имеем	2	2
205	совпадает с	1	2
206	но она	1	2
207	имеют место	2	2
208	и он	3	2
209	оно может	2	2
210	событие как	1	2
211	столь же	3	2
212	со словами	2	2
213	в чем	1	2
214	с его	6	2
215	но как	2	2
216	не все	5	2
217	с совершенно	1	2
218	при решении	1	2
219	в едином	1	2
220	или иное	2	2
221	от содержания	1	2
222	дает нам	1	2
223	как к	2	2
224	себе не	2	2
225	и у	1	2
226	что это	3	2
227	бы не	2	2
228	ни одна	1	2
229	лица и	2	2
230	материала не	1	2
231	на этом	1	2
232	человека в	2	2
233	здесь мы	1	2
234	входя в	1	2
235	лишь в	1	2
236	только там	1	2
237	как таковой	1	2
238	и конец	1	2
239	на первый	2	2
240	и при	1	2
241	нуждающиеся в	1	2
242	все и	1	2
243	и более	1	2
244	не могли	1	2
245	том же	1	2
246	и вообще	1	2
247	а иногда	2	2
248	она не	2	2
249	вне ее	1	2
250	дело в	1	2
251	одна из	3	2
252	в единство	1	2
253	исторического или	1	2
254	в самой	1	2
255	связь и	1	2
256	а лишь	1	2
257	связи с	4	2
258	этом отношении	3	2
259	у нас	1	2
260	представляется нам	1	2
261	к себе	5	2
262	не могут	1	2
263	отличается от	4	2
264	же самое	1	2
265	что оно	1	2
266	в работах	1	2
267	события так	1	2
268	что все	1	2
269	в себя	6	2
270	особенно в	3	2
271	и здесь	1	2
272	в другом	1	2
273	в значительной	2	2
274	и во	1	2
275	этот момент	1	2
276	не довлеет	1	2
277	человека как	1	2
278	в него	1	2
279	мир в	1	2
280	того что	1	2
281	довлеет себе	1	2
282	в современной	1	2
283	в двух	2	2
284	нуждается в	5	2
285	что он	6	2
286	в какой	2	2
287	и ее	2	2
288	на мир	1	2
289	себя в	5	2
290	можно определить	1	2
291	в нашей	1	2
292	в начале	1	2
293	не дает	1	2
294	ни с	1	2
295	цели и	1	2
296	что и	1	2
297	вовсе не	1	2
298	форма романа	1	2
299	то или	3	2
300	тем что	3	2
301	лишь для	1	2
302	в особенности	4	2
303	событие в	2	2
304	или иной	5	2
305	связаны с	1	2
306	здесь в	1	2
307	форме и	1	2
308	характерно для	1	2
309	и пр	1	2
310	и определяет	1	2
311	не было	2	2
312	в россии	1	2
313	в связи	2	2
314	в частности	14	2
315	событие не	4	2
316	как это	6	2
317	подхода к	1	2
318	и оценки	1	2
319	из которых	4	2
320	к своему	1	2
321	событием и	1	2
322	по существу	2	2
323	можно сказать	5	2
324	того или	2	2
325	в культуре	2	2
326	является как	1	2
327	искусства как	1	2
328	или в	2	2
329	о котором	1	2
330	и события	1	2
331	той или	4	2
332	но зато	1	2
333	в равной	1	2
334	говорить и	1	2
335	в свою	3	2
336	к его	1	2
337	или иного	2	2
338	не нуждается	1	2
339	по поводу	1	2
340	и эта	1	2
341	бы все	1	1
342	ни своей	2	1
343	решении этой	1	1
344	это и	3	1
345	мере в	1	1
346	с природой	1	1
347	чего не	1	1
348	от самого	1	1
349	в первом	3	1
350	к другому	2	1
351	из его	1	1
352	все те	4	1
353	и за	1	1
354	и могут	1	1
355	который в	2	1
356	им самим	1	1
357	бы уже	1	1
358	и ничего	1	1
359	мир не	1	1
360	высказывания в	6	1
361	что иное	2	1
362	жизненной позиции	4	1
363	на себя	3	1
364	с ее	3	1
365	жизни как	3	1
366	которое в	1	1
367	о роли	1	1
368	меньшей степени	1	1
369	и самого	3	1
370	мифологическое мышление	2	1
371	становится в	1	1
372	иное как	2	1
373	время в	2	1
374	но далеко	1	1
375	и осмысленного	1	1
376	поэтики к	1	1
377	по своему	1	1
378	во внешнем	2	1
379	в противовес	4	1
380	в общем	1	1
381	в новом	1	1
382	существенным образом	2	1
383	событийный характер	2	1
384	момента более	1	1
385	формы события	1	1
386	идет о	2	1
387	и где	1	1
388	в полном	2	1
389	могли бы	1	1
390	как уже	1	1
391	что по	2	1
392	оказывается с	1	1
393	поскольку мы	1	1
394	это определение	1	1
395	как таковое	1	1
396	в противоположность	2	1
397	то в	6	1
398	или причастной	1	1
399	и внутреннего	1	1
400	ни один	1	1
401	формы в	1	1
402	принципиальное различие	1	1
403	в этой	5	1
404	но он	1	1
405	имеет для	1	1
406	о других	1	1
407	высказывания не	1	1
408	не могла	1	1
409	она все	1	1
410	соотнесении с	1	1
411	они в	2	1
412	в понимании	1	1
413	в принципе	4	1
414	не как	2	1
415	но имеющие	1	1
416	бытия это	1	1
417	свое время	1	1
418	его от	1	1
419	подобно тому	2	1
420	образа и	1	1
421	именно это	2	1
422	поэтому форма	1	1
423	этом последнем	1	1
424	подход к	2	1
425	его характера	1	1
426	и ей	2	1
427	в совершенно	1	1
428	мы уже	1	1
429	бы быть	3	1
430	зрения на	2	1
431	это было	1	1
432	от одного	2	1
433	и иных	1	1
434	с прошлым	1	1
435	истории и	2	1
436	в один	1	1
437	главы абзацы	1	1
438	все равно	1	1
439	изнутри себя	1	1
440	в общей	2	1
441	и уже	1	1
442	ночь и	1	1
443	необходимо учитывать	1	1
444	она неизбежно	1	1
445	обратимся к	3	1
446	еще одного	1	1
447	природу совершенно	1	1
448	не становится	1	1
449	к предмету	1	1
450	к одному	1	1
451	породившего этот	1	1
452	себе а	1	1
453	в которых	1	1
454	мысли и	1	1
455	только самим	1	1
456	силу и	1	1
457	однако в	2	1
458	по себе	5	1
459	так называемого	1	1
460	вплоть до	2	1
461	до известной	1	1
462	культурной жизни	1	1
463	словами о	1	1
464	как о	1	1
465	бытия и	1	1
466	иметь в	1	1
467	как формы	2	1
468	именно с	1	1
469	этих двух	1	1
470	ориентация на	1	1
471	только когда	1	1
472	во всей	2	1
473	история не	1	1
474	к концу	1	1
475	всякое событие	2	1
476	и является	1	1
477	мире и	1	1
478	и обогащающие	1	1
479	следует отметить	2	1
480	в процессе	1	1
481	ли это	1	1
482	ему не	1	1
483	и со	1	1
484	есть к	1	1
485	личности в	2	1
486	очень часто	1	1
487	данного произведения	1	1
488	значительной степени	2	1
489	протяжении всего	1	1
490	говоря словами	2	1
491	события на	1	1
492	приходит к	2	1
493	как не	1	1
494	здесь отсутствует	1	1
495	свою очередь	3	1
496	события как	2	1
497	или исторического	1	1
498	языка и	2	1
499	если в	3	1
500	за пределами	1	1
501	целому и	1	1
502	зрения не	1	1
503	фоне которых	1	1
504	однако эта	1	1
505	на том	3	1
506	что у	2	1
507	по аналогии	1	1
508	было в	2	1
509	мог бы	3	1
510	произведения не	1	1
511	осуществляется в	1	1
512	строго говоря	1	1
513	к языку	1	1
514	с человеком	2	1
515	но может	1	1
516	этой проблемы	1	1
517	о ней	3	1
518	возможна только	1	1
519	может обладать	1	1
520	на что	1	1
521	для нас	1	1
522	а также	7	1
523	события в	2	1
524	или особенно	1	1
525	отталкивается от	1	1
526	на протяжении	6	1
527	нем не	1	1
528	суть не	1	1
529	во втором	4	1
530	и взаимодействия	1	1
531	в глазах	1	1
532	них в	1	1
533	резко отличается	1	1
534	возможно лишь	1	1
535	быть и	1	1
536	ему необходимо	1	1
537	кроме самого	1	1
538	и быть	1	1
539	к их	1	1
540	или же	1	1
541	не происходит	1	1
542	человека с	1	1
543	есть в	2	1
544	быть воспринята	1	1
545	уже не	5	1
546	ее а	1	1
547	у большинства	1	1
548	есть уже	1	1
549	его жизненной	1	1
550	или даже	2	1
551	из них	3	1
552	его и	1	1
553	для него	2	1
554	форм но	1	1
555	сами по	2	1
556	не о	3	1
557	может служить	1	1
558	если оно	1	1
559	как событие	3	1
560	на некоторые	1	1
561	образом не	1	1
562	отсутствует и	1	1
563	этому термину	1	1
564	именно как	1	1
565	в наличии	1	1
566	точек зрения	2	1
567	он живет	1	1
568	до сих	1	1
569	или иначе	3	1
570	нас в	1	1
571	именно в	6	1
572	а о	1	1
573	всякое высказывание	1	1
574	личности героя	1	1
575	обратиться к	1	1
576	равной степени	1	1
577	а на	1	1
578	пространстве на	1	1
579	поэтому ни	1	1
580	сдвиг в	1	1
581	культуры как	1	1
582	человеческой жизни	1	1
583	с которым	1	1
584	как ни	2	1
585	все время	1	1
586	одну из	2	1
587	о чем	2	1
588	что мы	2	1
589	слова которое	1	1
590	и ему	1	1
591	перевод его	1	1
592	слова от	1	1
593	так же	2	1
594	в историю	1	1
595	однако для	1	1
596	исследований в	1	1
597	в столь	1	1
598	видит в	1	1
599	для обозначения	1	1
600	случае художественного	1	1
601	образом и	1	1
602	в той	6	1
603	тому как	2	1
604	место только	1	1
605	первом случае	2	1
606	жизненную позицию	2	1
607	быть не	1	1
608	или хотя	1	1
609	времени эта	1	1
610	этого слова	2	1
611	к событию	1	1
612	и формы	1	1
613	события а	2	1
614	благодаря этому	1	1
615	аналогии с	1	1
616	впрочем не	1	1
617	есть то	1	1
618	сих пор	1	1
619	в смысле	1	1
620	в следующей	1	1
621	хотя они	1	1
622	и может	1	1
623	не существует	3	1
624	к тому	7	1
625	не подлежит	1	1
626	в результате	2	1
627	мира и	2	1
628	на большую	1	1
629	которая в	2	1
630	это может	1	1
631	для современной	1	1
632	в собственно	1	1
633	понят и	1	1
634	ценностной позиции	1	1
635	отношению ко	1	1
636	хотя в	2	1
637	и жанровые	1	1
638	но всегда	1	1
639	в готовом	1	1
640	жизни в	3	1
641	отношением к	1	1
642	в иной	2	1
643	себе самому	1	1
644	жизни а	2	1
645	в характере	1	1
646	не что	2	1
647	в свое	1	1
648	но именно	1	1
649	в действительности	1	1
650	действия или	1	1
651	быть признана	1	1
652	жизни и	3	1
653	только таким	1	1
654	положении оказывается	1	1
655	которая не	1	1
