N	2gram	Bakhtin_Pr_4	Narrotol
109	в целом	1	3
110	в нашем	1	3
111	но именно	3	3
112	он не	4	3
113	беседы с	1	3
114	и с	7	3
115	это не	5	3
116	в жизни	5	3
117	в слове	3	3
118	не всегда	1	3
119	еще раз	1	3
120	себя внимание	2	3
121	их в	3	3
122	однако в	1	3
123	не менее	2	3
124	но они	1	3
125	о них	1	3
126	как будто	1	3
127	у нас	2	3
128	начиная с	1	3
129	и о	3	3
130	но при	3	3
131	еще в	1	3
132	о нем	6	3
133	обращается к	1	3
134	его жизни	1	3
135	лишь в	2	3
136	между тем	2	3
137	что он	6	3
138	по отношению	5	3
139	в прозе	1	3
140	могло бы	2	3
141	может служить	1	3
142	именно в	1	3
143	при всей	1	3
144	не было	2	3
145	как это	1	3
146	главного героя	2	3
147	но для	3	3
148	и все	9	3
149	жизни а	1	3
150	отношению к	5	3
151	героя в	3	3
152	что в	4	3
153	в сфере	1	2
154	и через	2	2
155	обращено к	1	2
156	тем же	3	2
157	ситуации в	1	2
158	всех его	3	2
159	язык как	1	2
160	героя но	2	2
161	и для	3	2
162	высказывания в	1	2
163	в сущности	7	2
164	не вполне	1	2
165	и чужого	1	2
166	меньшей степени	2	2
167	между собой	1	2
168	события в	1	2
169	как если	2	2
170	друг на	2	2
171	если в	2	2
172	отличие от	3	2
173	во сне	2	2
174	один и	1	2
175	в той	3	2
176	из уст	1	2
177	зрения как	2	2
178	та же	1	2
179	раз в	2	2
180	роль в	1	2
181	на то	3	2
182	героя к	1	2
183	так сказать	5	2
184	слово это	1	2
185	и еще	1	2
186	и вот	1	2
187	одно и	1	2
188	человека в	1	2
189	а по	1	2
190	входит в	1	2
191	я в	1	2
192	и иных	1	2
193	все равно	2	2
194	на друга	2	2
195	он и	4	2
196	жизни но	1	2
197	и тогда	1	2
198	в этих	4	2
199	сводятся к	1	2
200	в отличие	3	2
201	сих пор	8	2
202	у тургенева	4	2
203	в повести	3	2
204	она не	3	2
205	дело в	3	2
206	и сама	1	2
207	дело не	1	2
208	не могло	2	2
209	ничего не	2	2
210	этих двух	4	2
211	и является	2	2
212	связи с	1	2
213	к жизни	2	2
214	не столь	1	2
215	втором эпизоде	1	2
216	они и	1	2
217	как мы	12	2
218	у себя	1	2
219	с ее	3	2
220	здесь не	4	2
221	другой стороны	3	2
222	в произведении	2	2
223	в пределах	10	2
224	что может	1	2
225	особенно в	5	2
226	по мере	4	2
227	с ним	2	2
228	точек зрения	4	2
229	со словами	1	2
230	за пределами	1	2
231	слово то	3	2
232	никак не	3	2
233	до сих	8	2
234	один голос	1	2
235	с другой	3	2
236	другого сознания	1	2
237	в форме	1	2
238	и только	3	2
239	большей или	2	2
240	он уже	2	2
241	всяком случае	1	2
242	они могут	1	2
243	себя в	3	2
244	только на	3	2
245	до конца	4	2
246	его и	1	2
247	сами по	2	2
248	в конце	3	2
249	к ним	4	2
250	не о	1	2
251	друг друга	6	2
252	мы можем	4	2
253	и даже	3	2
254	в области	1	2
255	о своей	1	2
256	в результате	2	2
257	было и	1	2
258	и притом	1	2
259	что не	1	2
260	слово но	2	2
261	героя и	4	2
262	и стал	1	2
263	что мы	2	2
264	оснований для	1	2
265	вместе с	2	2
266	в присутствии	2	2
267	по своим	1	2
268	установкой на	1	2
269	вот я	1	2
270	да и	4	2
271	в первой	2	2
272	слов в	2	2
273	быть и	1	2
274	рассказа но	1	2
275	в связи	1	2
276	с установкой	1	2
277	но зато	1	2
278	хотя бы	2	2
279	жизни в	1	2
280	в романе	6	2
281	между ними	10	2
282	сказать что	2	2
283	в свою	1	2
284	все что	2	2
285	в таком	1	2
286	во всяком	2	2
287	в роли	1	2
288	одним из	3	1
289	же как	2	1
290	чтобы не	1	1
291	не знаем	1	1
292	сам по	3	1
293	связи между	2	1
294	получает в	1	1
295	на самом	1	1
296	в стороне	1	1
297	так у	1	1
298	оказываются в	1	1
299	в приведенном	3	1
300	и есть	1	1
301	собственным голосом	1	1
302	но главное	1	1
303	и до	3	1
304	мы уже	3	1
305	он ничего	2	1
306	в гостиной	1	1
307	из всех	1	1
308	например в	4	1
309	второй смысл	1	1
310	повестях белкина	1	1
311	этом не	1	1
312	он как	2	1
313	то и	2	1
314	принадлежит к	1	1
315	из того	1	1
316	слова о	1	1
317	в некотором	1	1
318	мы и	3	1
319	первого и	1	1
320	слово не	9	1
321	он существует	1	1
322	и сами	1	1
323	в последних	1	1
324	установки на	5	1
325	в различных	3	1
326	тем как	2	1
327	различия между	1	1
328	от лица	1	1
329	могло быть	1	1
330	мы будем	2	1
331	а только	1	1
332	языка например	1	1
333	не входит	2	1
334	которую она	1	1
335	человеческих отношений	1	1
336	отношение к	3	1
337	слова героя	2	1
338	установка человека	1	1
339	автору в	1	1
340	в особом	2	1
341	с этим	2	1
342	и лишь	1	1
343	так можно	1	1
344	что когда-то	1	1
345	может обойтись	1	1
346	еще и	4	1
347	такое слово	4	1
348	когда он	2	1
349	целый ряд	2	1
350	и наконец	4	1
351	от ее	1	1
352	и к	9	1
353	он на	1	1
354	со своей	1	1
355	и придает	1	1
356	из жизни	1	1
357	что это	1	1
358	же слово	1	1
359	бы не	2	1
360	чужих слов	4	1
361	во многих	1	1
362	из другого	1	1
363	тоже не	1	1
364	к своей	1	1
365	что автор	1	1
366	приводит к	4	1
367	речи но	1	1
368	отношение между	2	1
369	но ведь	2	1
370	как он	3	1
371	тип слова	2	1
372	но на	2	1
373	направлено на	3	1
374	человек не	1	1
375	чужое слово	40	1
376	что она	1	1
377	чрезвычайно существенно	1	1
378	главное в	1	1
379	одному из	1	1
380	этот эпизод	1	1
381	не как	3	1
382	однако он	1	1
383	в силу	1	1
384	в корне	2	1
385	одном высказывании	1	1
386	новое и	1	1
387	друг с	5	1
388	и по	2	1
389	соответствии со	1	1
390	людей и	4	1
391	таким образом	4	1
392	но все	2	1
393	значительной степени	1	1
394	этом последнем	1	1
395	в одну	1	1
396	значение в	2	1
397	той же	3	1
398	говорить не	1	1
399	его в	1	1
400	деле в	1	1
401	он есть	2	1
402	художественной и	1	1
403	лишь на	1	1
404	голосов как	1	1
405	в большей	2	1
406	выходя из	1	1
407	из истории	1	1
408	произведении и	1	1
409	все слова	1	1
410	он является	1	1
411	в кухне	2	1
412	в повестях	1	1
413	далеко не	3	1
414	жизни то	1	1
415	в ее	1	1
416	и само	2	1
417	в не	1	1
418	нет своего	1	1
419	автора и	2	1
420	в один	1	1
421	нисколько не	1	1
422	или менее	3	1
423	во время	1	1
424	или точнее	1	1
425	два слова	2	1
426	неразрывно связано	1	1
427	нами два	2	1
428	не становится	1	1
429	в котором	5	1
430	с точки	9	1
431	и благодаря	1	1
432	в их	4	1
433	что вся	1	1
434	оно живет	1	1
435	себе а	2	1
436	речь рассказчика	1	1
437	в которых	2	1
438	нельзя понять	1	1
439	в авторском	1	1
440	что еще	1	1
441	что я	6	1
442	и они	2	1
443	рождение и	1	1
444	точку зрения	1	1
445	но во	1	1
446	что было	1	1
447	обращение к	1	1
448	ни было	1	1
449	внимание и	1	1
450	для нее	1	1
451	любовь к	4	1
452	даже в	1	1
453	тому что	1	1
454	к каждому	1	1
455	вернемся к	2	1
456	раз и	4	1
457	к некоторым	1	1
458	все для	1	1
459	так как	5	1
460	его личности	1	1
461	и смех	1	1
462	освободиться от	1	1
463	того как	2	1
464	при любой	1	1
465	чтобы стать	1	1
466	и автор	1	1
467	и уже	1	1
468	преимущественно в	1	1
469	жизни не	2	1
470	слова как	3	1
471	это сделать	1	1
472	по своей	3	1
473	определения как	1	1
474	во всем	4	1
475	как не	1	1
476	мы бы	1	1
477	только с	1	1
478	снята а	1	1
479	с другом	5	1
480	развернуты в	1	1
481	именно оно	1	1
482	в мировой	1	1
483	могут быть	2	1
484	понимает и	1	1
485	отличается от	3	1
486	не любил	1	1
487	мере того	1	1
488	для его	1	1
489	указывает на	2	1
490	подчеркнуть что	1	1
491	если же	5	1
492	стороны жизни	1	1
493	словами в	3	1
494	от друга	1	1
495	в виду	4	1
496	во внутренний	1	1
497	здесь также	1	1
498	для всего	1	1
499	в более	1	1
500	и совершенно	2	1
501	и сам	5	1
502	в другом	2	1
503	из двух	1	1
504	на нее	1	1
505	не с	1	1
506	их непрерывной	1	1
507	это вовсе	2	1
508	живет в	2	1
509	в последующих	3	1
510	на которую	1	1
511	речь как	1	1
512	чем у	3	1
513	с собой	3	1
514	во второй	1	1
515	еще одного	1	1
516	глава пятая	1	1
517	является в	1	1
518	поэтому в	1	1
519	сохраняется но	1	1
520	с этого	1	1
521	из одного	2	1
522	и вообще	1	1
523	остановимся на	2	1
524	поэтому их	1	1
525	один человек	1	1
526	фоне его	1	1
527	и вся	1	1
528	даже из	1	1
529	лишь одно	1	1
530	произведения как	1	1
531	и здесь	4	1
532	т.п в	1	1
533	определенным образом	1	1
534	голоса в	1	1
535	уже иначе	1	1
536	в смерти	2	1
537	для нас	2	1
538	существует вне	1	1
539	в значительной	1	1
540	на устную	6	1
541	к слову	2	1
542	рассказчика а	1	1
543	во всех	5	1
544	нем не	1	1
545	подумал он	1	1
546	на одном	1	1
547	что и	3	1
548	в художественной	1	1
549	он его	1	1
550	высказывания даже	2	1
551	все время	2	1
552	к ней	2	1
553	в него	6	1
554	и мы	1	1
555	в жизнь	1	1
556	звучит как	1	1
557	в формах	3	1
558	оно и	2	1
559	в двух	1	1
560	к различным	2	1
561	мы увидим	6	1
562	по данному	2	1
563	становления в	1	1
564	между этими	3	1
565	бы ни	2	1
566	с одной	1	1
567	и мысли	2	1
568	со всеми	1	1
569	с которыми	1	1
570	на предмет	6	1
571	к одному	6	1
572	того же	3	1
573	и у	1	1
574	уже в	4	1
575	вопроса о	1	1
576	направленность не	1	1
577	такие определения	1	1
578	героя с	2	1
579	первого лица	1	1
580	языка как	1	1
581	их как	2	1
582	на своего	1	1
583	а то	3	1
584	автор как	1	1
585	для другого	2	1
586	рассказа от	1	1
587	бытия и	3	1
588	которые могут	1	1
589	в карты	1	1
590	тем что	3	1
591	на том	2	1
592	указание на	1	1
593	продолжает определять	1	1
594	этот второй	3	1
595	дистанцию по	1	1
596	друг от	1	1
597	в последние	1	1
598	никого не	1	1
599	даже не	1	1
600	и братьев	1	1
601	он живет	1	1
602	следует подчеркнуть	1	1
603	для героев	1	1
604	который не	1	1
605	и ему	1	1
606	вследствие этой	1	1
607	не обязательно	1	1
608	если только	2	1
609	до этого	1	1
610	которых мы	1	1
611	а именно	1	1
612	для этого	2	1
613	или меньшей	2	1
614	случаев в	1	1
615	наконец в	1	1
616	а с	1	1
617	и знает	1	1
618	отдельного слова	1	1
619	что для	1	1
620	данного высказывания	1	1
621	связано с	1	1
622	о влиянии	1	1
623	одной стороны	1	1
624	он только	2	1
625	на этот	2	1
626	а главное	1	1
627	не на	1	1
628	их друг	1	1
629	его как	2	1
630	место действия	1	1
631	там где	2	1
632	время оно	1	1
633	и слово	1	1
634	с помощью	3	1
635	в диалогической	1	1
636	именно поэтому	1	1
637	на фоне	6	1
638	третьего типа	15	1
639	о себе	5	1
640	так же	3	1
641	границы между	1	1
642	и потому	1	1
643	он ее	1	1
644	в строгом	2	1
645	со словом	2	1
646	себя за	1	1
647	этих случаях	2	1
648	что за	1	1
649	в тех	1	1
650	прямая речь	2	1
651	ней не	1	1
652	рассказ в	3	1
653	и смерти	1	1
654	на другое	1	1
655	слова и	7	1
656	чужой голос	2	1
657	установки и	1	1
658	как один	1	1
659	голоса и	1	1
660	своей жизни	1	1
661	но это	6	1
662	при условии	1	1
663	все это	6	1
664	дистанцию между	1	1
665	числе и	3	1
666	в книге	1	1
667	известной степени	1	1
668	которых он	1	1
669	не имея	1	1
670	не речевой	1	1
671	хотя они	1	1
672	имеют для	1	1
673	в пределе	1	1
674	сознания и	2	1
675	о котором	2	1
676	слов с	2	1
677	это позволяет	1	1
678	еще более	3	1
679	все они	1	1
680	отношении к	2	1
681	и общечеловеческой	1	1
682	отсутствует но	1	1
683	сон в	2	1
684	друга но	2	1
685	от первого	1	1
686	есть от	2	1
687	это все	1	1
688	слова с	7	1
689	не знает	4	1
690	на более	1	1
691	гораздо существеннее	1	1
692	была бы	1	1
693	речи и	5	1
694	совершенно не	4	1
695	остается на	2	1
696	они еще	1	1
697	прямой речи	1	1
698	в свое	2	1
699	более или	3	1
700	тексте а	1	1
701	к этой	1	1
702	в речь	3	1
703	художественной литературе	1	1
704	по поводу	1	1
705	к этому	1	1
706	это время	1	1
707	том числе	4	1
708	они не	2	1
