N	2gram	Losev_Dial_1	Istorich
214	на нее	1	2
215	здесь он	1	2
216	здесь как	1	2
217	об этом	4	2
218	еще в	1	2
219	если бы	12	2
220	ничего не	17	2
221	из других	1	2
222	приближается к	1	2
223	язык и	1	2
224	или на	2	2
225	можно сказать	6	2
226	все его	1	2
227	должно было	1	2
228	ним и	1	2
229	того что	2	2
230	значит что	14	2
231	но так	2	2
232	ли он	1	2
233	во всем	2	2
234	то в	7	2
235	этого мифа	1	2
236	так что	15	2
237	и они	1	2
238	следует за	2	2
239	из них	2	2
240	вовсе не	7	2
241	мы можем	4	2
242	у него	1	2
243	уже и	3	2
244	и вместе	1	2
245	во власти	1	2
246	со стороны	2	2
247	до сих	2	2
248	как у	2	2
249	и быть	2	2
250	такое же	1	2
251	но есть	2	2
252	говорит о	5	2
253	а не	14	2
254	с которым	1	2
255	один из	3	2
256	со своими	1	2
257	что мы	1	2
258	и потому	3	2
259	а если	1	2
260	как бы	11	2
261	по существу	1	2
262	это значит	11	2
263	и этим	1	2
264	с этой	2	2
265	сих пор	2	2
266	но для	1	2
267	думают что	6	2
268	и для	2	2
269	это уже	1	2
270	также не	1	2
271	с ней	2	2
272	сказать что	10	2
273	и при	2	2
274	совершенно не	8	2
275	к его	1	2
276	сам в	1	2
277	к этому	2	2
278	жизни и	3	2
279	явлений это	1	1
280	также и	7	1
281	говорится в	1	1
282	что образ	1	1
283	сам по	6	1
284	пусть не	1	1
285	силы и	1	1
286	же теперь	1	1
287	человеческим голосом	1	1
288	мы имели	1	1
289	после долгих	1	1
290	и есть	16	1
291	смерти с	1	1
292	тем же	1	1
293	есть категория	1	1
294	почти всегда	4	1
295	проникает в	1	1
296	должна быть	3	1
297	и могут	1	1
298	той же	1	1
299	из мифа	3	1
300	теперь мы	1	1
301	что уже	2	1
302	место в	1	1
303	во всю	1	1
304	есть сказка	1	1
305	время как	2	1
306	я не	5	1
307	из того	2	1
308	они были	2	1
309	но даже	1	1
310	которое в	2	1
311	же что	1	1
312	думаю что	1	1
313	и этого	1	1
314	не нужно	2	1
315	он встречается	1	1
316	быть в	2	1
317	не был	2	1
318	то мы	2	1
319	его так	1	1
320	нас интересует	1	1
321	не требует	1	1
322	носят одежду	1	1
323	на самом	3	1
324	совсем не	1	1
325	но как	2	1
326	не то	6	1
327	нужно быть	2	1
328	холод и	2	1
329	отношение к	5	1
330	себе и	2	1
331	что они	3	1
332	думать что	3	1
333	человек может	1	1
334	отнюдь не	9	1
335	и я	1	1
336	чем же	1	1
337	себя за	1	1
338	одно очень	1	1
339	если на	1	1
340	дает нам	1	1
341	стороны и	3	1
342	что как	2	1
343	вспомним что	1	1
344	что касается	2	1
345	говорит что	3	1
346	и наконец	1	1
347	и к	1	1
348	себе не	5	1
349	следующим образом	1	1
350	но в	6	1
351	в противоположность	5	1
352	есть ли	1	1
353	и отчасти	1	1
354	и говорит	1	1
355	та же	3	1
356	мы получаем	2	1
357	исследователи вроде	1	1
358	он состоит	1	1
359	часто даже	1	1
360	по боку	1	1
361	на нем	2	1
362	только на	3	1
363	в себе	11	1
364	чем его	1	1
365	этого образа	1	1
366	если он	1	1
367	однако сказать	1	1
368	и если	1	1
369	дальше и	2	1
370	что она	7	1
371	при этом	1	1
372	всех этих	3	1
373	и еще	3	1
374	в силу	1	1
375	и вот	6	1
376	или другое	1	1
377	мало того	1	1
378	д все	1	1
379	мы его	1	1
380	друг в	1	1
381	о движении	1	1
382	главным образом	1	1
383	форма есть	1	1
384	на ту	1	1
385	попытки объяснения	1	1
386	же путем	2	1
387	с неба	1	1
388	можно узнать	1	1
389	было бы	12	1
390	уже знаем	1	1
391	на почве	1	1
392	предметы в	2	1
393	чаще всего	2	1
394	не соответствует	1	1
395	в жизни	1	1
396	и находит	1	1
397	люди не	1	1
398	он является	1	1
399	это положение	1	1
400	и вы	3	1
401	она и	1	1
402	этого не	1	1
403	а за	1	1
404	и уже	1	1
405	этим и	1	1
406	одна и	2	1
407	для чего	2	1
408	и мифа	2	1
409	в развитии	1	1
410	самых ранних	1	1
411	и тогда	2	1
412	смысл и	4	1
413	только тем	1	1
414	не указывает	1	1
415	одно дело	1	1
416	сходны с	1	1
417	и сейчас	2	1
418	общества и	1	1
419	с магическими	1	1
420	этого представления	1	1
421	с точки	12	1
422	в их	3	1
423	в своем	5	1
424	на свою	1	1
425	свой смысл	2	1
426	данного мифа	2	1
427	и эти	1	1
428	и более	4	1
429	миф и	4	1
430	в конце	4	1
431	на всю	4	1
432	же может	2	1
433	формы как	1	1
434	зевс или	1	1
435	стоит в	1	1
436	но они	2	1
437	тем самым	1	1
438	что эта	4	1
439	виду что	1	1
440	солнцем по	1	1
441	и другое	2	1
442	самого начала	1	1
443	меня не	1	1
444	как о	2	1
445	дело не	2	1
446	не имеет	15	1
447	правда в	1	1
448	в науке	3	1
449	я буду	1	1
450	два мира	1	1
451	такова картина	1	1
452	часто в	1	1
453	о них	1	1
454	иметь в	3	1
455	они к	1	1
456	он с	1	1
457	это мы	4	1
458	сейчас видно	1	1
459	и неизменно	1	1
460	сами и	1	1
461	находятся в	1	1
462	же время	4	1
463	этих двух	1	1
464	явление в	1	1
465	к ней	4	1
466	или его	2	1
467	мире и	1	1
468	по земле	1	1
469	же он	2	1
470	в сознании	3	1
471	здесь же	1	1
472	формы для	1	1
473	в каком	8	1
474	ли это	3	1
475	однако это	1	1
476	это также	1	1
477	как только	2	1
478	должны быть	1	1
479	к тому	4	1
480	его с	3	1
481	о происхождении	1	1
482	указывает на	3	1
483	всегда есть	2	1
484	оно не	1	1
485	утверждать что	3	1
486	на это	1	1
487	где он	1	1
488	с мифом	1	1
489	с образом	1	1
490	на тот	1	1
491	находясь в	1	1
492	и о	3	1
493	мифа в	1	1
494	в виду	5	1
495	вывод что	1	1
496	здесь не	1	1
497	что там	1	1
498	на другой	1	1
499	другими словами	2	1
500	с каким	1	1
501	смысл но	1	1
502	с самого	1	1
503	то время	1	1
504	идет речь	2	1
505	оно также	1	1
506	чего он	1	1
507	мог бы	2	1
508	как же	5	1
509	можно только	2	1
510	она тоже	1	1
511	основана на	1	1
512	что под	2	1
513	он сам	5	1
514	для этого	2	1
515	действия не	1	1
516	это может	2	1
517	даже не	3	1
518	говорят что	1	1
519	авторы этих	1	1
520	также на	1	1
521	форму но	1	1
522	того он	1	1
523	говорит об	1	1
524	все вещи	1	1
525	никак не	6	1
526	мифе о	1	1
527	а также	1	1
528	с целью	1	1
529	доходит до	1	1
530	чтобы получить	1	1
531	эти два	2	1
532	и только	1	1
533	вслед за	2	1
534	в ту	1	1
535	может иметь	3	1
536	на те	1	1
537	другое не	1	1
538	что подобный	1	1
539	как из	1	1
540	понимать не	1	1
541	но с	3	1
542	же могут	1	1
543	хотя бы	6	1
544	то он	2	1
545	ветер или	1	1
546	характерна для	2	1
547	природой и	1	1
548	вступить в	1	1
549	она его	1	1
550	спускается в	1	1
551	сказали что	2	1
552	еще и	3	1
553	даже если	3	1
554	и так	2	1
555	всяком случае	2	1
556	однако одно	1	1
557	не мешает	4	1
558	героем является	1	1
559	гибель всего	1	1
560	было так	1	1
561	же и	2	1
562	это тоже	1	1
563	и у	2	1
564	есть более	4	1
565	вопроса о	1	1
566	море и	1	1
567	еще одно	1	1
568	борьбы с	1	1
569	что не	7	1
570	другое то	1	1
571	а это	1	1
572	а то	1	1
573	убить его	1	1
574	не дает	1	1
575	не так	1	1
576	для него	2	1
577	себе в	1	1
578	именно такую	1	1
579	в котором	4	1
580	это верно	1	1
581	с этими	1	1
582	ее не	1	1
583	само по	5	1
584	в систему	1	1
585	дальше в	2	1
586	небе и	1	1
587	не видел	1	1
588	и всякий	2	1
589	ее на	2	1
590	тошнит и	1	1
591	нет в	1	1
592	смерти и	1	1
593	в очень	1	1
594	еще ничего	1	1
595	были бы	2	1
596	быть названа	1	1
597	имели бы	1	1
598	не были	1	1
599	ней и	1	1
600	и даже	13	1
601	или иной	3	1
602	отсюда становится	1	1
603	имеет и	1	1
604	есть не	3	1
605	что человек	2	1
606	здесь в	2	1
607	эти две	1	1
608	в каких	1	1
609	я был	1	1
610	он это	1	1
611	а с	2	1
612	мы еще	1	1
613	что для	3	1
614	то и	2	1
615	не было	6	1
616	относится к	2	1
617	не знает	2	1
618	которое по	1	1
619	поэтому миф	1	1
620	от мира	1	1
621	и самые	1	1
622	в друга	1	1
623	и оно	1	1
624	при более	1	1
625	мы пока	1	1
626	стороны в	2	1
627	в мифологии	4	1
628	уже давно	1	1
629	или другого	1	1
630	очень важное	1	1
631	принципы и	1	1
632	видели в	1	1
633	ни на	6	1
634	как это	4	1
635	к другой	1	1
636	пространства и	2	1
637	одну из	1	1
638	к своему	1	1
639	ни от	2	1
640	конечно не	3	1
641	где же	1	1
642	только как	2	1
643	становится все	1	1
644	и там	1	1
645	а потом	5	1
646	ней не	1	1
647	на свете	1	1
648	в состоянии	1	1
649	в современной	2	1
650	как будто	1	1
651	только о	1	1
652	есть и	5	1
653	было ни	1	1
654	вверх и	1	1
655	не касается	1	1
656	сейчас же	1	1
657	надо однако	1	1
658	как таковой	4	1
659	к другим	1	1
660	неба и	1	1
661	видят в	1	1
662	происходит не	1	1
663	д и	2	1
664	только одна	1	1
665	и часто	1	1
666	где и	1	1
667	происходит в	1	1
668	и от	2	1
669	это можно	1	1
670	что оно	5	1
671	мира и	1	1
672	заметим что	1	1
673	или другой	4	1
674	от него	4	1
675	в основе	3	1
676	у них	3	1
677	не говорит	4	1
678	или нет	3	1
679	бы в	3	1
680	к этой	1	1
681	только что	3	1
682	все они	1	1
683	месяц и	1	1
684	есть уже	1	1
685	хотя в	1	1
686	к ее	1	1
687	но если	5	1
688	всего мира	1	1
689	как иначе	1	1
690	миф содержит	1	1
691	из этого	1	1
692	и жизнь	1	1
693	в самом	3	1
694	рассматривается здесь	1	1
695	самое обыкновенное	1	1
696	представление которое	1	1
697	что такое	10	1
698	себе но	2	1
699	а я	1	1
700	в воде	2	1
701	жизни народов	1	1
702	в искусстве	1	1
703	и другие	1	1
704	в таком	1	1
705	точно так	2	1
706	во всяком	4	1
707	все что	1	1
708	этой точки	2	1
