N	2gram	Tiupa_Teor_1	FransuaR
165	жизнь и	1	2
166	на фоне	2	2
167	в условиях	1	2
168	на языке	2	2
169	что в	9	2
170	мире в	1	2
171	того чтобы	1	2
172	в самой	2	2
173	связи с	1	2
174	могут быть	4	2
175	здесь не	1	2
176	на основе	2	2
177	от внешней	1	2
178	в пределах	5	2
179	особенно в	1	2
180	в произведении	3	2
181	и т.д	3	2
182	в другом	3	2
183	одного из	1	2
184	первого из	1	2
185	можно сказать	3	2
186	можно охарактеризовать	2	2
187	нуждается в	1	2
188	всего что	1	2
189	в формах	2	2
190	одной из	2	2
191	целого и	1	2
192	в качестве	24	2
193	есть в	2	2
194	никто не	2	2
195	в конце	2	2
196	у него	1	2
197	и даже	2	2
198	смысла и	1	2
199	из наиболее	1	2
200	одну из	1	2
201	в связи	1	2
202	вместе с	2	2
203	так же	2	2
204	такого рода	8	2
205	тому как	1	2
206	статье о	1	2
207	вокруг себя	1	2
208	по существу	1	2
209	для понимания	2	2
210	эти два	1	2
211	и становится	1	2
212	не подлежит	1	2
213	хотя и	3	2
214	и другие	2	2
215	природой и	1	2
216	совершенно не	1	2
217	ее в	2	2
218	в противоположность	2	2
219	все что	1	2
220	значения этого	1	1
221	других факторов	1	1
222	кто бы	1	1
223	внутреннее единство	1	1
224	например в	1	1
225	мире это	1	1
226	художественном произведении	1	1
227	и то	2	1
228	между всеми	1	1
229	этого мира	1	1
230	тем же	1	1
231	здесь и	1	1
232	традиции однако	1	1
233	говоря о	3	1
234	несколько иной	1	1
235	той же	1	1
236	есть не	1	1
237	литературы но	1	1
238	еще на	1	1
239	мы имеем	7	1
240	единство и	1	1
241	до минимума	1	1
242	но она	2	1
243	не вполне	2	1
244	вся система	1	1
245	как я	1	1
246	но напротив	2	1
247	того же	3	1
248	всех сторон	1	1
249	карнавального смеха	1	1
250	на них	1	1
251	в чем	1	1
252	и мира	2	1
253	могло быть	2	1
254	внутренняя форма	1	1
255	коем случае	2	1
256	и смягчает	1	1
257	по отношению	4	1
258	вступают в	1	1
259	так что	1	1
260	в центре	1	1
261	в одной	1	1
262	независимо от	1	1
263	как в	5	1
264	первых двух	1	1
265	перед нами	2	1
266	а и	4	1
267	именно эта	1	1
268	со своей	3	1
269	к чему	2	1
270	в которой	2	1
271	в целом	3	1
272	сливается с	1	1
273	вытесненные из	1	1
274	он в	1	1
275	то я	1	1
276	и те	1	1
277	не могла	1	1
278	теми же	1	1
279	к миру	1	1
280	он не	3	1
281	игра с	1	1
282	действительности и	1	1
283	вполне сложившейся	1	1
284	в силу	1	1
285	и по	2	1
286	на этом	1	1
287	его можно	1	1
288	в большой	1	1
289	время эти	1	1
290	однако все	2	1
291	могла бы	2	1
292	что все	1	1
293	об этом	2	1
294	в единстве	1	1
295	его в	2	1
296	входит в	1	1
297	это не	2	1
298	своего значения	1	1
299	по мысли	1	1
300	в итоге	2	1
301	из характернейших	1	1
302	непосредственным предметом	1	1
303	она и	1	1
304	грани между	1	1
305	кладет начало	1	1
306	все моменты	1	1
307	только во	1	1
308	напротив мы	1	1
309	и конец	1	1
310	места в	1	1
311	имен и	1	1
312	таким же	1	1
313	внешней формой	1	1
314	в такой	1	1
315	не становится	1	1
316	эстетическое восприятие	1	1
317	внутренняя граница	2	1
318	значение для	1	1
319	не менее	4	1
320	литературы как	1	1
321	аспекте его	1	1
322	образом и	1	1
323	не в	7	1
324	том же	1	1
325	лично для	1	1
326	он выступает	1	1
327	и вся	1	1
328	она не	1	1
329	и гротескные	1	1
330	случае в	1	1
331	стоит в	1	1
332	до известной	2	1
333	строя и	1	1
334	означает что	1	1
335	после того	1	1
336	дело в	2	1
337	области художественного	1	1
338	обнаруживает тот	1	1
339	свободы и	1	1
340	все без	1	1
341	только не	2	1
342	на язык	1	1
343	имеются и	2	1
344	из древнейших	1	1
345	я не	2	1
346	потому что	3	1
347	и теперь	1	1
348	ничто не	1	1
349	шире и	1	1
350	смысл этой	1	1
351	входят в	1	1
352	с тем	1	1
353	однако это	1	1
354	это по	1	1
355	будущее в	1	1
356	не могут	2	1
357	и сам	1	1
358	вокруг него	1	1
359	и другим	1	1
360	к тому	2	1
361	служить и	1	1
362	указывает на	1	1
363	но из	1	1
364	слова с	1	1
365	для того	1	1
366	оно не	1	1
367	должен быть	1	1
368	значении в	1	1
369	значения и	2	1
370	к нам	2	1
371	он мог	1	1
372	начало и	1	1
373	здесь мы	1	1
374	что может	2	1
375	во второй	7	1
376	если бы	3	1
377	для этого	1	1
378	в коем	2	1
379	и внешней	3	1
380	эта сторона	1	1
381	и здесь	2	1
382	на их	1	1
383	она же	1	1
384	к действительности	3	1
385	и который	2	1
386	того или	3	1
387	на всех	1	1
388	что и	2	1
389	во всей	1	1
390	в художественной	1	1
391	у одного	2	1
392	первых же	1	1
393	о своих	1	1
394	того что	4	1
395	происходит в	1	1
396	жизнь на	2	1
397	и одновременно	4	1
398	мы видим	1	1
399	в какой	2	1
400	для себя	1	1
401	целом ряде	1	1
402	и весьма	1	1
403	еще и	1	1
404	они могут	1	1
405	и ее	3	1
406	все они	1	1
407	что из	1	1
408	от одной	1	1
409	из которого	3	1
410	не входит	1	1
411	с нею	1	1
412	своего рода	7	1
413	этом что	1	1
414	в большинстве	2	1
415	себя и	1	1
416	является не	1	1
417	но самое	1	1
418	большинстве случаев	1	1
419	и их	1	1
420	узнает в	1	1
421	слова в	2	1
422	и мотивов	1	1
423	в прошлом	1	1
424	художественная литература	1	1
425	к ним	1	1
426	отклонения от	1	1
427	с системой	1	1
428	как раз	2	1
429	чтобы оно	1	1
430	только на	1	1
431	на уровне	2	1
432	и глубже	1	1
433	с мотивом	1	1
434	а о	1	1
435	именно таков	1	1
436	к которому	3	1
437	на которые	1	1
438	что не	1	1
439	говорит о	1	1
440	быть названо	2	1
441	перед тем	1	1
442	более того	1	1
443	не на	2	1
444	а не	9	1
445	от мира	1	1
446	долгое время	1	1
447	на время	1	1
448	ближе к	1	1
449	не существует	1	1
450	и ему	1	1
451	если не	1	1
452	с помощью	1	1
453	в частности	16	1
454	если она	1	1
455	к своему	1	1
456	по своему	2	1
457	одновременно и	1	1
458	есть как	2	1
459	серьезного отношения	1	1
460	типа так	1	1
461	иллюстрации к	1	1
462	своей жизни	2	1
463	его за	1	1
464	о его	1	1
465	с этими	1	1
466	самое существенное	1	1
467	в более	1	1
468	это уже	1	1
469	не является	4	1
470	известной степени	3	1
471	и для	2	1
472	жизнью в	1	1
473	и от	1	1
474	которая в	1	1
475	одного текста	1	1
476	бы в	1	1
477	не более	1	1
478	и как	2	1
479	от всего	1	1
480	частной жизни	2	1
481	и позволило	1	1
482	в стихах	1	1
483	с ними	1	1
484	с ней	1	1
485	на смену	4	1
486	теперь в	1	1
487	специально для	1	1
488	в свою	3	1
489	имеет место	2	1
490	или иного	3	1
491	отношению к	4	1
492	на это	1	1
493	художественного творчества	1	1
494	героя как	1	1
495	существенный момент	1	1
496	с высокой	1	1
