N	2gram	Nazirov_Tv_1	Komedia
331	то есть	12	1
332	этого случая	1	1
333	на этой	1	1
334	это было	1	1
335	дома и	1	1
336	цивилизации и	1	1
337	следует рассматривать	1	1
338	перед нами	2	1
339	должен был	1	1
340	начала и	1	1
341	в жизни	2	1
342	героя или	1	1
343	а с	1	1
344	все равно	1	1
345	соответствии с	3	1
346	в моменты	1	1
347	с тем	1	1
348	всю жизнь	1	1
349	его перед	1	1
350	и уже	1	1
351	не заметить	1	1
352	жизни но	1	1
353	пародия на	1	1
354	слова и	1	1
355	в этих	2	1
356	можно только	1	1
357	не так	3	1
358	отрыве от	1	1
359	но если	3	1
360	о первой	1	1
361	ли можно	1	1
362	а как	2	1
363	он понимал	1	1
364	эпизоде с	1	1
365	однако этот	1	1
366	в отличие	2	1
367	миф о	1	1
368	особое место	1	1
369	войне и	1	1
370	реки в	1	1
371	и более	1	1
372	его до	1	1
373	том же	1	1
374	времени а	2	1
375	по себе	1	1
376	тому что	1	1
377	этой области	1	1
378	с развитием	1	1
379	между людьми	2	1
380	и против	2	1
381	вплоть до	1	1
382	комический эффект	1	1
383	не знающих	1	1
384	и другое	1	1
385	самого начала	3	1
386	в русской	5	1
387	если в	2	1
388	что их	1	1
389	времени у	4	1
390	не по	3	1
391	которого он	2	1
392	а может	1	1
393	он с	1	1
394	человека во	1	1
395	связанное с	1	1
396	его падение	1	1
397	м п	2	1
398	в мирное	1	1
399	века с	2	1
400	до того	1	1
401	каждый раз	1	1
402	что на	1	1
403	за ними	1	1
404	вот в	2	1
405	один раз	1	1
406	к себе	1	1
407	не могут	1	1
408	включается в	1	1
409	мало чем	1	1
410	те и	1	1
411	стремлением к	1	1
412	по возможности	1	1
413	давно умершего	1	1
414	даже и	1	1
415	уже на	1	1
416	в каждом	3	1
417	отказаться от	2	1
418	и это	1	1
419	vii в	1	1
420	но при	1	1
421	как один	1	1
422	отсюда же	2	1
423	данном случае	2	1
424	особенно в	1	1
425	действия и	1	1
426	с самого	3	1
427	говорили что	1	1
428	во главе	2	1
429	на поверхность	1	1
430	говорить о	1	1
431	в дальнейшем	3	1
432	и когда	2	1
433	и давно	1	1
434	это вовсе	1	1
435	участия в	1	1
436	иногда в	1	1
437	в изображении	1	1
438	жизнь и	1	1
439	в последней	1	1
440	снова сталкиваемся	1	1
441	с ним	3	1
442	означает что	1	1
443	зрения у	1	1
444	эпизод в	1	1
445	воли и	3	1
446	о войне	1	1
447	о нем	1	1
448	пышные празднества	1	1
449	не означает	2	1
450	и что	1	1
451	в глаза	2	1
452	утверждает что	1	1
453	все его	1	1
454	размышляя о	1	1
455	из составных	1	1
456	как было	1	1
457	главный герой	1	1
458	жизни он	2	1
459	в отрыве	1	1
460	природы в	1	1
461	может и	1	1
462	отметить что	1	1
463	тезис о	1	1
464	наконец в	1	1
465	достижения цели	1	1
466	в лице	2	1
467	в литературе	2	1
468	того что	3	1
469	впечатление не	1	1
470	в двух	2	1
471	действие в	1	1
472	нуждается в	1	1
473	хотя бы	5	1
474	к их	1	1
475	спускается в	1	1
476	наше время	2	1
477	во времени	3	1
478	вопрос об	1	1
479	больше чем	2	1
480	за ней	1	1
481	всегда с	1	1
482	себя в	1	1
483	так что	2	1
484	человеческой личности	3	1
485	завершение в	1	1
486	в жанре	1	1
487	больше не	4	1
488	более активный	1	1
489	в душе	1	1
490	на эту	4	1
491	к своим	1	1
492	в современном	2	1
493	о которой	1	1
494	ее не	1	1
495	не случайно	4	1
496	заметить что	1	1
497	на том	2	1
498	само собой	1	1
499	не противоречит	1	1
500	тогда же	1	1
501	представление о	3	1
502	уважение к	1	1
503	на этот	1	1
504	далеко не	3	1
505	в ряде	1	1
506	на чем	1	1
507	было и	1	1
508	в стремлении	1	1
509	человек может	2	1
510	он считал	1	1
511	на которых	1	1
512	с презрением	1	1
513	элементов и	1	1
514	к человеку	3	1
515	естественно что	1	1
516	в соответствии	3	1
517	превращается в	1	1
518	а наоборот	1	1
519	тоской и	1	1
520	его как	2	1
521	к уже	1	1
522	человек есть	1	1
523	самых важных	1	1
524	о чем	1	1
525	общества в	1	1
526	него не	1	1
527	современная наука	1	1
528	время для	1	1
529	самый сильный	1	1
530	главного персонажа	1	1
531	для этой	2	1
532	следовало бы	2	1
533	связь с	1	1
534	эти слова	2	1
535	скорее наоборот	1	1
536	в данном	2	1
537	к жизни	2	1
538	ненависть к	1	1
539	мы узнаем	1	1
540	нашу задачу	1	1
541	времени с	1	1
542	году он	1	1
543	как бы	17	1
544	сам не	1	1
545	критики и	1	1
546	герой в	2	1
547	бросается в	1	1
548	материал для	1	1
549	на мосту	1	1
550	с этой	1	1
551	он чувствует	2	1
552	в основном	4	1
553	о его	1	1
554	и поступков	1	1
555	этих строк	1	1
556	критического реализма	1	1
557	с большой	4	1
558	в книге	3	1
559	от имени	1	1
560	это уже	5	1
561	обращается к	1	1
562	в положение	1	1
563	от него	1	1
564	в духе	2	1
565	места в	1	1
566	еще более	2	1
567	ее основных	1	1
568	именно поэтому	1	1
569	хотя в	1	1
570	прекрасно знал	1	1
571	отношении к	1	1
572	мог не	1	1
573	не знает	2	1
574	сказать что	2	1
575	больше всего	1	1
576	к его	1	1
577	автора в	1	1
578	ко всему	1	1
579	была борьба	1	1
580	время не	2	1
581	представляется ему	1	1
582	жизни и	3	1
583	человека к	1	1
584	к этой	1	1
585	и другие	3	1
586	именно здесь	1	1
587	это в	3	1
588	гораздо более	2	1
589	в таком	1	1
590	событий в	1	1
