N	2gram	Tiupa_Narr_1	Myslijsy
340	он сам	2	1
341	в чем	1	1
342	во всех	1	1
343	действующее лицо	2	1
344	но не	5	1
345	самым мы	1	1
346	могло быть	1	1
347	но как	2	1
348	отдельных лиц	1	1
349	не все	5	1
350	эта особенность	1	1
351	в новом	1	1
352	отличие от	5	1
353	друг от	1	1
354	нет и	2	1
355	в известном	2	1
356	как говорит	3	1
357	первый взгляд	2	1
358	субъекта и	2	1
359	дает нам	1	1
360	того не	1	1
361	что первое	1	1
362	как нам	1	1
363	что нет	2	1
364	перед нами	4	1
365	та же	2	1
366	а во-вторых	1	1
367	лучше сказать	1	1
368	сказать о	1	1
369	и через	1	1
370	не оставляет	1	1
371	может считаться	1	1
372	в этой	5	1
373	одно на	1	1
374	к двум	1	1
375	действие может	1	1
376	но на	1	1
377	быть только	1	1
378	например как	2	1
379	предполагает с	1	1
380	широкое и	1	1
381	он ни	1	1
382	раз когда	1	1
383	слова а	1	1
384	они в	2	1
385	скоро и	1	1
386	есть переход	1	1
387	состоит именно	2	1
388	и совершенно	1	1
389	том чтобы	1	1
390	и сам	1	1
391	свое время	1	1
392	какой бы	1	1
393	на этом	1	1
394	но все	4	1
395	что этот	1	1
396	изучения природы	1	1
397	а по	2	1
398	по выражению	2	1
399	входит в	1	1
400	который и	1	1
401	что никогда	1	1
402	должен был	1	1
403	им самим	1	1
404	понимание было	1	1
405	самого важного	2	1
406	далеко не	5	1
407	восприятие и	1	1
408	жизни то	1	1
409	мы видели	1	1
410	в развитии	1	1
411	и было	1	1
412	обратимся к	3	1
413	и тогда	1	1
414	и того	1	1
415	не мог	4	1
416	одного и	1	1
417	на первый	2	1
418	самой его	1	1
419	поводу этой	1	1
420	в следующем	1	1
421	а от	1	1
422	к предмету	1	1
423	не представляется	1	1
424	своего рода	12	1
425	и другого	1	1
426	есть его	1	1
427	но он	1	1
428	с человеком	2	1
429	тому чтобы	1	1
430	бы быть	3	1
431	от тех	1	1
432	к языку	1	1
433	возникает в	1	1
434	истории и	2	1
435	как о	1	1
436	дело в	1	1
437	к этим	1	1
438	не по	1	1
439	к изучению	1	1
440	в толпе	1	1
441	для кого	1	1
442	вытекает из	1	1
443	что весьма	1	1
444	ничего не	2	1
445	на наш	1	1
446	а до	3	1
447	такова например	1	1
448	этих двух	1	1
449	нечто большее	1	1
450	этот способ	2	1
451	сознание это	1	1
452	как будто	3	1
453	этом отношении	3	1
454	перед ним	1	1
455	все то	2	1
456	начиная с	1	1
457	истории не	1	1
458	числе и	4	1
459	бы он	1	1
460	той или	4	1
461	они и	1	1
462	утверждать что	2	1
463	всегда в	1	1
464	для образования	1	1
465	его признаков	1	1
466	то она	2	1
467	от друга	1	1
468	как не	1	1
469	узком значении	1	1
470	называемой в	1	1
471	в собственном	2	1
472	представляется возможным	1	1
473	в себя	6	1
474	в произведении	3	1
475	всей своей	2	1
476	в пределах	2	1
477	роль в	2	1
478	в другом	1	1
479	почему в	1	1
480	времени и	7	1
481	неразрывное единство	1	1
482	во второй	2	1
483	является в	1	1
484	как у	1	1
485	состоящий в	1	1
486	о ней	3	1
487	о нем	4	1
488	возможна только	1	1
489	это то	1	1
490	следует иметь	1	1
491	религиозные и	1	1
492	что каждый	1	1
493	на что	1	1
494	историю при	1	1
495	а также	7	1
496	может не	3	1
497	как было	3	1
498	времени в	2	1
499	не заключает	1	1
500	или меньшую	1	1
501	и во	1	1
502	во втором	4	1
503	на одном	1	1
504	это предполагает	1	1
505	разумеется это	1	1
506	в форме	5	1
507	чем и	1	1
508	другого в	1	1
509	них в	1	1
510	вслед за	4	1
511	с не	1	1
512	еще только	1	1
513	если это	1	1
514	или может	1	1
515	оно еще	1	1
516	себя с	1	1
517	оно и	1	1
518	одной из	4	1
519	дело с	2	1
520	известного рода	1	1
521	на чем	2	1
522	в разные	1	1
523	как пламя	1	1
524	с прежним	1	1
525	от нас	1	1
526	с соответствующими	1	1
527	или же	1	1
528	большее а	1	1
529	с одной	7	1
530	в качестве	21	1
531	человека с	1	1
532	на всем	1	1
533	имеет уже	1	1
534	разные времена	1	1
535	в нашей	1	1
536	свидетельствует о	1	1
537	из них	3	1
538	но от	2	1
539	к содержанию	3	1
540	одно из	2	1
541	в пространстве	4	1
542	например первым	1	1
543	при всей	4	1
544	иногда и	1	1
545	бытия и	1	1
546	у него	4	1
547	тогда в	2	1
548	образом не	1	1
549	не противоречит	1	1
550	по-видимому только	1	1
551	по направлению	1	1
552	из двух	3	1
553	в данный	1	1
554	что слова	1	1
555	здесь в	1	1
556	к которому	2	1
557	а с	3	1
558	прежде всего	4	1
559	процесс в	1	1
560	одной стороны	7	1
561	ей не	2	1
562	их друг	1	1
563	следующее место	1	1
564	его по	2	1
565	было для	1	1
566	то по	1	1
567	человеческой жизни	1	1
568	чтобы определить	1	1
569	не об	1	1
570	его как	2	1
571	если не	4	1
572	в связи	2	1
573	свою речь	1	1
574	связь с	1	1
575	в частности	14	1
576	границы между	1	1
577	как это	6	1
578	без помощи	1	1
579	надо было	1	1
580	этого момента	1	1
581	к самому	2	1
582	к своему	1	1
583	для обозначения	1	1
584	всего предшествующего	1	1
585	образом и	1	1
586	в столь	1	1
587	исходя из	2	1
588	на другое	1	1
589	и формы	1	1
590	на разных	1	1
591	благодаря этому	1	1
592	предполагает их	1	1
593	не могло	2	1
594	говорит и	2	1
595	это явление	1	1
596	все же	7	1
597	что разумеется	1	1
598	в следующей	1	1
599	что могло	1	1
600	обнаруживаются только	1	1
601	образом достигает	1	1
602	не подлежит	1	1
603	или в	2	1
604	мира и	2	1
605	о котором	1	1
606	которая в	2	1
607	человек и	1	1
608	постоянно и	1	1
609	обращается к	1	1
610	место только	1	1
611	слов с	1	1
612	как уже	1	1
613	подлежит сомнению	1	1
614	но о	3	1
615	бы все	1	1
616	большую или	1	1
617	от всего	1	1
618	надо полагать	2	1
619	отношению ко	1	1
620	же в	4	1
621	человеческой деятельности	1	1
622	первый раз	1	1
623	здесь только	1	1
624	что ни	1	1
625	а о	1	1
626	не знает	1	1
627	другой стороны	4	1
628	не быть	1	1
629	от всех	2	1
630	в свое	1	1
631	на свет	1	1
632	жизни и	3	1
633	но еще	1	1
634	и эта	1	1
635	том числе	6	1
636	случае его	1	1
