N	2gram	Propp_Isto_5	Psycholo
165	и сейчас	1	3
166	мы в	1	3
167	в которых	3	3
168	бы мы	2	3
169	борьбу с	1	3
170	их в	3	3
171	что этот	2	3
172	тем самым	1	3
173	она не	2	3
174	в то	3	3
175	в основе	1	3
176	в самых	1	3
177	совершенно неожиданно	1	3
178	ли это	1	3
179	материала в	1	3
180	и для	2	3
181	он видит	4	3
182	нас от	1	3
183	и говорит	1	3
184	в пределах	4	3
185	и здесь	7	3
186	что и	6	3
187	во всей	1	3
188	вслед за	1	3
189	том как	2	3
190	или его	1	3
191	с одной	7	3
192	конечно не	1	3
193	мы получим	1	3
194	в виде	9	3
195	всяком случае	1	3
196	в одном	1	3
197	из нее	2	3
198	тем что	10	3
199	и из	3	3
200	до сих	2	3
201	но и	13	3
202	здесь в	1	3
203	и затем	2	3
204	не было	1	3
205	одной стороны	7	3
206	мы легко	2	3
207	из которых	2	3
208	сих пор	2	3
209	что оно	1	3
210	нам придется	1	3
211	указывает на	1	3
212	тот же	1	3
213	к этой	1	3
214	в своих	1	3
215	точно так	1	3
216	во всяком	1	3
217	также и	1	2
218	сам по	1	2
219	он может	2	2
220	силы и	1	2
221	между двумя	1	2
222	на две	1	2
223	из его	1	2
224	почти всегда	1	2
225	а как	2	2
226	мы имеем	14	2
227	нас это	1	2
228	время как	1	2
229	и ее	1	2
230	это время	2	2
231	мы читаем	1	2
232	не был	1	2
233	во всех	2	2
234	и всякий	1	2
235	иметь дело	1	2
236	себе и	1	2
237	со стороны	2	2
238	как говорит	1	2
239	в одной	1	2
240	что касается	1	2
241	и наконец	1	2
242	не в	6	2
243	и к	1	2
244	но в	1	2
245	тому как	1	2
246	не упоминается	1	2
247	представляет собой	7	2
248	по которым	2	2
249	думать что	1	2
250	нами в	1	2
251	если он	1	2
252	при этом	1	2
253	т д	18	2
254	в легенде	1	2
255	едва ли	1	2
256	в нее	6	2
257	о которых	2	2
258	он знает	1	2
259	такой же	2	2
260	которую он	1	2
261	остается совершенно	1	2
262	можно найти	2	2
263	в котором	1	2
264	который делает	1	2
265	в их	1	2
266	но которые	1	2
267	место в	1	2
268	оказывается что	2	2
269	вопрос о	2	2
270	и эти	1	2
271	быть не	1	2
272	даже в	2	2
273	и другое	1	2
274	в русской	3	2
275	не имеет	1	2
276	не по	1	2
277	же время	1	2
278	за которой	1	2
279	во всем	2	2
280	только одна	1	2
281	не потому	2	2
282	в руки	1	2
283	перед ним	1	2
284	нам что	1	2
285	но все	5	2
286	просто на	2	2
287	чтобы сделать	1	2
288	как только	1	2
289	перейти к	1	2
290	что при	3	2
291	о них	1	2
292	без всякого	1	2
293	в ее	4	2
294	то время	1	2
295	переход к	1	2
296	на нее	2	2
297	и с	3	2
298	основана на	1	2
299	ничего не	2	2
300	можно сказать	2	2
301	образом в	2	2
302	в виду	1	2
303	о ней	1	2
304	автор не	1	2
305	сводится к	1	2
306	и неожиданно	1	2
307	но мы	3	2
308	знает что	1	2
309	должно было	2	2
310	и она	3	2
311	один из	2	2
312	мы увидим	5	2
313	ли он	2	2
314	за ней	2	2
315	связи с	8	2
316	уже в	2	2
317	чтобы он	2	2
318	в нашей	1	2
319	его и	2	2
320	мы знаем	8	2
321	одно из	1	2
322	это нужно	1	2
323	даже не	1	2
324	видим что	5	2
325	с другой	9	2
326	в каких	1	2
327	а с	1	2
328	прежде всего	6	2
329	а на	2	2
330	в руках	1	2
331	ее на	1	2
332	одна и	1	2
333	этот рассказ	1	2
334	материал и	1	2
335	ни на	1	2
336	до этого	2	2
337	и потому	2	2
338	к другой	1	2
339	над ним	3	2
340	быть это	1	2
341	в тех	1	2
342	есть как	1	2
343	по существу	2	2
344	он начинает	1	2
345	в это	2	2
346	на пути	1	2
347	заставляет нас	1	2
348	видят в	1	2
349	и от	1	2
350	его не	3	2
351	показать как	1	2
352	ее и	3	2
353	хотя бы	1	2
354	все они	1	2
355	героя и	3	2
356	другой стороны	8	2
357	в искусстве	1	2
358	себя как	1	1
359	ли можно	1	1
360	еще можно	1	1
361	человека и	2	1
362	того же	2	1
363	на другой	1	1
364	и должны	1	1
365	стоим перед	1	1
366	мы имели	1	1
367	тем же	1	1
368	нас на	1	1
369	не имеют	1	1
370	когда это	1	1
371	есть не	1	1
372	этого нет	1	1
373	или какую-нибудь	1	1
374	превратилась в	1	1
375	и другая	1	1
376	мы получаем	1	1
377	привести и	1	1
378	но даже	1	1
379	мы и	2	1
380	что можно	1	1
381	которое в	1	1
382	и заставляет	1	1
383	как таковые	2	1
384	еще не	8	1
385	идущее от	1	1
386	то мы	1	1
387	они должны	1	1
388	но как	1	1
389	легко может	1	1
390	бросаются в	1	1
391	заметим что	1	1
392	если в	3	1
393	по отношению	2	1
394	очевидно что	2	1
395	несмотря на	2	1
396	то обстоятельство	1	1
397	относится к	1	1
398	и я	1	1
399	в истории	4	1
400	по обычаю	1	1
401	мы проследим	1	1
402	себя за	1	1
403	что во	2	1
404	дает нам	1	1
405	стороны и	1	1
406	как к	1	1
407	такого рода	1	1
408	словом в	1	1
409	узнает что	1	1
410	пытается убить	1	1
411	и хотя	4	1
412	или во	1	1
413	он думает	1	1
414	он делает	2	1
415	только один	3	1
416	достигает как	1	1
417	главным образом	1	1
418	можно вычитать	1	1
419	наконец он	1	1
420	он должен	1	1
421	и сам	2	1
422	наших глазах	1	1
423	является тот	1	1
424	д все	1	1
425	из него	2	1
426	подобно тому	1	1
427	теперь с	1	1
428	наконец его	1	1
429	о движении	1	1
430	в глубине	1	1
431	или просто	1	1
432	формы как	1	1
433	кульминационный пункт	1	1
434	еще одно	1	1
435	чтобы герой	1	1
436	этом мы	1	1
437	идет от	1	1
438	за ним	4	1
439	но уже	3	1
440	он же	2	1
441	она и	1	1
442	со своими	2	1
443	и некоторые	1	1
444	народа и	1	1
445	мотиве который	1	1
446	перед собой	1	1
447	и еще	1	1
448	в этих	6	1
449	вещи в	1	1
450	для него	1	1
451	что такое	1	1
452	его сейчас	1	1
453	она в	1	1
454	свой смысл	1	1
455	от его	1	1
456	и сопоставить	1	1
457	весь ход	1	1
458	начнем с	1	1
459	силу и	2	1
460	что никакой	1	1
461	без всяких	2	1
462	и более	1	1
463	на крыльях	1	1
464	то с	1	1
465	что есть	1	1
466	из каких-то	1	1
467	но они	1	1
468	а иногда	1	1
469	что с	1	1
470	особенно ярко	1	1
471	тогда когда	2	1
472	уже из	1	1
473	правда в	1	1
474	того как	4	1
475	он еще	1	1
476	подошел к	1	1
477	в могиле	2	1
478	это мы	1	1
479	в необычайном	1	1
480	так много	1	1
481	найти в	1	1
482	и всегда	1	1
483	находятся в	1	1
484	верно но	1	1
485	или как	2	1
486	глазах и	1	1
487	к ней	1	1
488	развивается в	1	1
489	связь и	1	1
490	мы стоим	1	1
491	уже говорили	1	1
492	в сознании	1	1
493	здесь же	1	1
494	из того	1	1
495	это уже	2	1
496	что на	1	1
497	и легенды	1	1
498	имеем здесь	2	1
499	однако это	1	1
500	обстоятельство что	1	1
501	один раз	1	1
502	его зовут	2	1
503	в которое	1	1
504	на это	1	1
505	должен быть	2	1
506	некоторой степени	1	1
507	которые нужны	1	1
508	убивает его	6	1
509	свою очередь	1	1
510	меня в	2	1
511	отсюда уже	1	1
512	а другая	1	1
513	а когда	1	1
514	на той	1	1
515	него можно	1	1
516	в дальнейшем	4	1
517	вождем и	1	1
518	с собой	1	1
519	не трудно	1	1
520	каждого из	1	1
521	остается только	1	1
522	это только	1	1
523	что от	2	1
524	она тоже	1	1
525	таких примеров	2	1
526	которых с	1	1
527	составные части	1	1
528	он сам	1	1
529	и вообще	3	1
530	где каждый	1	1
531	быть в	1	1
532	уже были	1	1
533	как форма	1	1
534	другими словами	1	1
535	на наших	1	1
536	два разных	1	1
537	а также	1	1
538	происходит не	1	1
539	он умер	1	1
540	в которую	2	1
541	к нему	3	1
542	если с	1	1
543	которых они	1	1
544	его с	1	1
545	на одном	2	1
546	ним и	2	1
547	в другой	3	1
548	с матерью	1	1
549	это лишь	1	1
550	его так	1	1
551	ряд других	1	1
552	бы допустить	1	1
553	и связи	1	1
554	другое не	1	1
555	показывают что	3	1
556	но так	2	1
557	куда она	1	1
558	но с	1	1
559	этой точки	1	1
560	части его	2	1
561	совсем не	1	1
562	одной из	1	1
563	на другие	1	1
564	вступить в	1	1
565	и действительно	5	1
566	именно на	2	1
567	было так	1	1
568	же и	1	1
569	и у	1	1
570	только на	1	1
571	слова в	1	1
572	понятным что	1	1
573	а зачем	1	1
574	а то	1	1
575	могиле и	1	1
576	ее они	1	1
577	эти два	1	1
578	не так	1	1
579	себе в	1	1
580	но нет	1	1
581	это верно	1	1
582	с этими	1	1
583	ее не	1	1
584	до некоторой	1	1
585	и вместе	2	1
586	он один	1	1
587	для художественного	1	1
588	представляют собой	3	1
589	были бы	1	1
590	в особенности	3	1
591	к его	2	1
592	со всем	1	1
593	ней и	1	1
594	и даже	1	1
595	отца он	1	1
596	совершенно точно	1	1
597	эти две	1	1
598	иначе мы	1	1
599	мы еще	1	1
600	и др	3	1
601	в некоторых	4	1
602	превращается в	7	1
603	отца в	1	1
604	здесь дело	1	1
605	шаг в	1	1
606	в ту	1	1
607	с которым	2	1
608	строй в	1	1
609	совершенно очевидно	1	1
610	и ты	1	1
611	включить в	1	1
612	уже давно	1	1
613	него в	1	1
614	так в	2	1
615	знаем о	2	1
616	то можно	1	1
617	вот пример	1	1
618	женщина и	1	1
619	мы опять	3	1
620	вида не	1	1
621	что за	2	1
622	в течение	2	1
623	и основной	1	1
624	два основных	1	1
625	отношению к	2	1
626	только чтобы	1	1
627	там где	6	1
628	ней не	1	1
629	это значит	2	1
630	настолько очевидно	1	1
631	текста для	1	1
632	к следующему	1	1
633	они видят	2	1
634	во власти	2	1
635	только для	1	1
636	но это	7	1
637	и таким	2	1
638	вокруг него	1	1
639	но для	2	1
640	к другим	1	1
641	неба и	1	1
642	рассматривать как	1	1
643	по дороге	1	1
644	становится понятным	2	1
645	которых он	1	1
646	в связи	4	1
647	формы и	2	1
648	не объясняет	2	1
649	это можно	1	1
650	или в	6	1
651	думает что	1	1
652	от него	1	1
653	из себя	4	1
654	бы в	1	1
655	убил его	1	1
656	целое с	1	1
657	все остальные	1	1
658	же в	2	1
659	есть уже	1	1
660	и другие	1	1
661	она его	1	1
662	к ее	1	1
663	и целый	1	1
664	гораздо больше	1	1
665	нет ничего	1	1
666	в свою	3	1
667	с ней	2	1
668	то здесь	2	1
669	равно как	1	1
670	него нет	1	1
671	по которой	2	1
672	что под	1	1
673	не единственный	1	1
674	допустить что	1	1
675	указывают на	2	1
676	спросить себя	1	1
677	двух типов	1	1
678	во сне	2	1
