N	2gram	Propp_Isto_4	Problemy
177	и во	2	3
178	говорит он	1	3
179	в него	1	3
180	но так	1	3
181	в том	3	3
182	человека с	3	3
183	большинстве случаев	1	3
184	а с	1	3
185	под влиянием	1	3
186	он уже	2	3
187	но для	2	3
188	бы в	1	3
189	только что	3	3
190	его к	3	3
191	только с	2	3
192	другой стороны	4	3
193	им и	1	3
194	жизни и	1	3
195	например в	3	2
196	он может	2	2
197	это и	5	2
198	не хочет	2	2
199	все те	1	2
200	той же	1	2
201	а как	2	2
202	для его	1	2
203	и тут	1	2
204	та же	1	2
205	совпадает с	1	2
206	мы и	1	2
207	и он	3	2
208	него он	1	2
209	меня в	1	2
210	в которых	4	2
211	во всех	1	2
212	друг на	1	2
213	никакого внимания	1	2
214	с этим	2	2
215	показать что	1	2
216	в своем	2	2
217	когда он	6	2
218	увидим что	2	2
219	нет здесь	1	2
220	в этот	4	2
221	к чему	1	2
222	в большинстве	1	2
223	вообще не	1	2
224	т д	24	2
225	всех этих	1	2
226	он должен	3	2
227	и если	3	2
228	подобно тому	1	2
229	такого же	2	2
230	бы они	1	2
231	те же	3	2
232	было бы	2	2
233	то все	1	2
234	он есть	1	2
235	мог бы	1	2
236	по всему	1	2
237	в них	1	2
238	если я	1	2
239	глаза и	1	2
240	был бы	1	2
241	но я	1	2
242	он дает	1	2
243	своего рода	1	2
244	тем не	2	2
245	однако в	2	2
246	между двумя	12	2
247	тому что	1	2
248	во время	7	2
249	этом случае	3	2
250	к ней	1	2
251	как на	1	2
252	же он	4	2
253	о нем	1	2
254	очень часто	1	2
255	и говорит	1	2
256	всей своей	1	2
257	так в	4	2
258	особенно в	1	2
259	жизнь и	1	2
260	собой и	1	2
261	о том	4	2
262	все его	1	2
263	на нее	1	2
264	переходит в	3	2
265	в форме	2	2
266	и только	5	2
267	еще более	1	2
268	врывается в	1	2
269	и об	1	2
270	быть и	1	2
271	один из	1	2
272	но с	1	2
273	тот же	1	2
274	мы увидим	3	2
275	что даже	1	2
276	при всей	1	2
277	в эти	1	2
278	вот этот	2	2
279	конечно не	2	2
280	уже не	5	2
281	мы знаем	8	2
282	ты меня	3	2
283	не для	1	2
284	остановимся только	1	2
285	друг друга	1	2
286	и делает	1	2
287	связан с	3	2
288	к которому	1	2
289	им из	1	2
290	он во	1	2
291	говорит о	2	2
292	не было	1	2
293	на друга	1	2
294	их друг	1	2
295	о чем	3	2
296	когда она	1	2
297	вступает в	1	2
298	человек в	1	2
299	но этот	2	2
300	себя за	1	2
301	не знал	1	2
302	это в	1	2
303	смысле этого	2	2
304	тому как	1	2
305	или другого	1	2
306	с этой	2	2
307	которой он	2	2
308	это уже	2	2
309	вопрос о	4	2
310	в другой	3	2
311	а к	1	2
312	обращается к	1	2
313	его нельзя	1	2
314	будто бы	1	2
315	на одно	1	2
316	которых он	1	2
317	сказать что	2	2
318	на который	1	2
319	одним из	1	1
320	начинается с	2	1
321	мы здесь	2	1
322	с кем	1	1
323	силы и	1	1
324	тех же	2	1
325	своей основной	1	1
326	ясно что	1	1
327	его же	1	1
328	что эти	1	1
329	был и	1	1
330	в доме	4	1
331	входящих в	1	1
332	по его	2	1
333	основной функции	1	1
334	приводят к	1	1
335	время как	1	1
336	но она	1	1
337	они были	1	1
338	но даже	1	1
339	то это	5	1
340	не совсем	1	1
341	из которых	5	1
342	и заставляет	1	1
343	зависимости от	1	1
344	такое же	4	1
345	меньшей степени	1	1
346	и самого	1	1
347	собой в	2	1
348	он был	1	1
349	а еще	1	1
350	суждение о	1	1
351	со словами	1	1
352	их так	1	1
353	глаза на	1	1
354	сказать и	1	1
355	все будет	1	1
356	в юности	1	1
357	людей на	1	1
358	видели что	3	1
359	то он	1	1
360	к которой	1	1
361	к богу	1	1
362	не все	1	1
363	а и	1	1
364	вступают в	2	1
365	тут же	2	1
366	не просто	4	1
367	хочет убить	2	1
368	в главе	2	1
369	нельзя дать	1	1
370	анализ этого	1	1
371	тебе и	1	1
372	заставить его	2	1
373	сих пор	5	1
374	в центре	1	1
375	независимо от	1	1
376	в различные	1	1
377	и пр	11	1
378	всей этой	1	1
379	перед нами	3	1
380	говорит что	2	1
381	что по	1	1
382	земель но	1	1
383	исторические корни	1	1
384	часть этого	1	1
385	считает ее	1	1
386	ясно и	1	1
387	и хотя	1	1
388	нему с	1	1
389	еще на	1	1
390	оттого что	1	1
391	нее он	1	1
392	за это	2	1
393	в ответ	1	1
394	в этой	2	1
395	им в	1	1
396	и тот	2	1
397	особое место	1	1
398	роль в	1	1
399	говорят о	1	1
400	не могла	1	1
401	очень велико	1	1
402	главным образом	2	1
403	к миру	1	1
404	одному из	1	1
405	первоначально как	1	1
406	же это	2	1
407	в узком	1	1
408	отца а	1	1
409	тот случай	1	1
410	из него	1	1
411	так например	2	1
412	выражение его	1	1
413	на то	3	1
414	в нее	1	1
415	эта же	1	1
416	одно и	1	1
417	человека в	1	1
418	количество их	1	1
419	здесь мы	2	1
420	совпадают с	1	1
421	а затем	3	1
422	и может	1	1
423	об этом	7	1
424	и второй	1	1
425	выражением этого	1	1
426	них не	1	1
427	а его	1	1
428	может стать	1	1
429	и мы	1	1
430	в свой	2	1
431	в мир	1	1
432	этом мы	1	1
433	но уже	1	1
434	она и	1	1
435	ни одной	2	1
436	очень любят	1	1
437	все было	1	1
438	случайно он	1	1
439	со своими	1	1
440	здесь можно	2	1
441	как таковой	1	1
442	в других	2	1
443	и становится	1	1
444	в этих	7	1
445	бы на	1	1
446	можно сказать	1	1
447	дошли до	1	1
448	и при	3	1
449	таким же	6	1
450	можно найти	2	1
451	раз к	1	1
452	человеком и	2	1
453	все знают	1	1
454	свой смысл	1	1
455	уже почти	1	1
456	должны были	1	1
457	но эта	4	1
458	и эти	1	1
459	и более	3	1
460	что этот	4	1
461	нас к	7	1
462	мир он	1	1
463	место занимает	1	1
464	она не	3	1
465	от нас	1	1
466	есть нечто	1	1
467	на котором	3	1
468	одна из	2	1
469	на два	1	1
470	в основе	1	1
471	не случайно	2	1
472	категорию и	1	1
473	миром он	1	1
474	это мы	2	1
475	найти в	1	1
476	тогда когда	1	1
477	не лучше	1	1
478	именно с	1	1
479	сам герой	1	1
480	и весь	1	1
481	этих двух	1	1
482	и по	5	1
483	это сделать	1	1
484	а ты	1	1
485	на уме	1	1
486	его он	1	1
487	связи с	3	1
488	мы бы	1	1
489	здесь же	1	1
490	он бросает	3	1
491	доказать что	1	1
492	его имя	1	1
493	и несколько	1	1
494	вот в	1	1
495	и указал	1	1
496	не могут	2	1
497	такого отношения	1	1
498	когда мы	1	1
499	случаях когда	3	1
500	сравнительно с	1	1
501	только еще	1	1
502	себе что	1	1
503	и мне	1	1
504	все еще	3	1
505	здесь еще	1	1
506	я тебя	2	1
507	тогда я	1	1
508	момент в	1	1
509	как не	1	1
510	на нем	5	1
511	здесь не	4	1
512	говорит и	1	1
513	данном случае	3	1
514	на основе	1	1
515	затем его	1	1
516	в особенности	2	1
517	приводит к	1	1
518	в дальнейшем	6	1
519	на свой	1	1
520	как с	1	1
521	с собой	5	1
522	чтобы дать	1	1
523	за то	1	1
524	когда герой	4	1
525	что дело	1	1
526	по сравнению	3	1
527	является в	1	1
528	между собой	1	1
529	должны признать	1	1
530	смысле и	1	1
531	можно бы	1	1
532	от тебя	1	1
533	еще резче	2	1
534	на все	1	1
535	характер этого	1	1
536	внимание на	1	1
537	он пришел	1	1
538	или на	2	1
539	его тело	1	1
540	после того	2	1
541	вообще имеет	1	1
542	нет у	1	1
543	связь между	2	1
544	путь к	1	1
545	функций в	1	1
546	ним и	1	1
547	его герой	1	1
548	ними в	1	1
549	героя он	2	1
550	средство а	1	1
551	в середине	1	1
552	достигает вершины	1	1
553	и она	1	1
554	которых каждый	1	1
555	пусть ты	1	1
556	происходит в	2	1
557	героя от	1	1
558	перед тобой	1	1
559	уходит в	1	1
560	что здесь	7	1
561	на которой	2	1
562	по своей	2	1
563	в большей	1	1
564	что только	1	1
565	ночам и	1	1
566	нем не	1	1
567	два года	2	1
568	и действительно	3	1
569	по мнению	1	1
570	у тебя	2	1
571	и выходит	1	1
572	теснейшая связь	1	1
573	себя в	2	1
574	из которого	1	1
575	со своим	1	1
576	эти черты	1	1
577	что если	1	1
578	или не	1	1
579	чтобы он	2	1
580	этот момент	2	1
581	убить его	1	1
582	и других	3	1
583	или просто	2	1
584	и их	2	1
585	руки и	1	1
586	до того	1	1
587	другую сторону	1	1
588	среди которых	1	1
589	власти над	3	1
590	мы можем	6	1
591	в некоторых	5	1
592	речь и	1	1
593	и показывает	1	1
594	выдает себя	1	1
595	отвечают на	1	1
596	не хотел	1	1
597	к той	1	1
598	и вместе	1	1
599	они становятся	1	1
600	разработан в	1	1
601	в очень	1	1
602	что на	2	1
603	без всякой	1	1
604	меня и	2	1
605	до сих	5	1
606	мы еще	1	1
607	предмет и	1	1
608	обратиться к	1	1
609	его из	1	1
610	первоначально это	1	1
611	мы скажем	1	1
612	на этот	2	1
613	а сам	2	1
614	у других	1	1
615	ничем не	1	1
616	не верит	1	1
617	власти и	1	1
618	уже давно	1	1
619	он просит	2	1
620	чтобы убить	1	1
621	пришел к	1	1
622	которые будут	1	1
623	фигурирует в	1	1
624	к его	1	1
625	я тебе	7	1
626	или право	1	1
627	в данном	3	1
628	на себя	4	1
629	на тот	1	1
630	чтобы заставить	1	1
631	и там	2	1
632	это его	1	1
633	образом на	1	1
634	действительно как	1	1
635	все как	1	1
636	бога и	1	1
637	человека который	1	1
638	в основном	1	1
639	в который	2	1
640	герой по	1	1
641	так он	1	1
642	в самые	1	1
643	но тот	1	1
644	или в	3	1
645	узком смысле	1	1
646	между ними	3	1
647	и видит	1	1
648	которая в	1	1
649	уже совсем	1	1
650	себе герой	1	1
651	и ни	1	1
652	здесь только	1	1
653	ты не	1	1
654	одной из	1	1
655	бы вам	1	1
656	является и	3	1
657	который не	1	1
658	отца по	1	1
659	в своих	1	1
660	велико что	1	1
661	героя как	1	1
662	и вновь	1	1
