N	2gram	Bakhtin_Pr_1	Hudozhes
220	приводит к	3	2
221	роль в	1	2
222	те же	2	2
223	с самим	1	2
224	которая была	1	2
225	до сих	2	2
226	во второй	1	2
227	смерти не	1	2
228	все те	2	2
229	поэтому она	1	2
230	о нем	9	2
231	жизни не	2	2
232	в другом	1	2
233	того или	1	2
234	во втором	1	2
235	и только	1	2
236	один из	2	2
237	здесь не	1	2
238	ли он	1	2
239	впрочем и	1	2
240	именно на	2	2
241	было так	1	2
242	же и	2	2
243	и у	3	2
244	ни одного	2	2
245	произведения не	1	2
246	его и	2	2
247	себе в	1	2
248	из них	1	2
249	т п	3	2
250	вовсе не	7	2
251	ее на	1	2
252	сих пор	2	2
253	другого и	1	2
254	как у	1	2
255	именно в	5	2
256	как же	4	2
257	личной жизни	2	2
258	себя и	2	2
259	что не	1	2
260	жизнь в	1	2
261	два человека	1	2
262	в духе	3	2
263	в данном	2	2
264	или иного	1	2
265	главного героя	1	2
266	что же	4	2
267	в контексте	2	2
268	и от	2	2
269	и для	4	2
270	у которого	1	2
271	потому что	8	2
272	хотя бы	2	2
273	точки зрения	19	2
274	а о	1	2
275	личности и	1	2
276	между ними	2	2
277	и эта	1	2
278	сказать что	3	2
279	и внутренне	3	2
280	что даже	1	2
281	т е	21	2
282	себе но	1	2
283	с внешней	1	2
284	как на	3	2
285	эта новая	1	1
286	отношения к	3	1
287	одним из	6	1
288	например в	3	1
289	функции в	1	1
290	самим по	1	1
291	становится в	1	1
292	мир где	1	1
293	это и	5	1
294	с какой-то	1	1
295	было как	1	1
296	и так	1	1
297	к другому	2	1
298	на две	1	1
299	с изображением	1	1
300	высшей степени	1	1
301	собою в	1	1
302	слезами и	1	1
303	на материале	3	1
304	мы имеем	1	1
305	мы не	1	1
306	личностным и	1	1
307	себе как	1	1
308	не была	1	1
309	в сущности	5	1
310	время как	1	1
311	в каждой	1	1
312	и самого	4	1
313	героя делающая	1	1
314	бы то	2	1
315	во всех	1	1
316	иного рода	1	1
317	именно тем	1	1
318	то он	2	1
319	нею в	1	1
320	точка зрения	12	1
321	себе он	1	1
322	к которой	1	1
323	его сознания	2	1
324	автора но	2	1
325	с собою	2	1
326	себе и	3	1
327	это сравнение	1	1
328	нет и	1	1
329	в свои	1	1
330	за пределы	7	1
331	и чем	1	1
332	в настоящем	2	1
333	ни одна	1	1
334	во что	2	1
335	в одной	6	1
336	в той	2	1
337	как к	3	1
338	на минуту	1	1
339	художественного видения	7	1
340	и нет	2	1
341	как нам	1	1
342	дистанция между	1	1
343	хотя и	1	1
344	сознания в	1	1
345	самосознания героя	1	1
346	его к	2	1
347	себе не	1	1
348	от этого	1	1
349	о самом	1	1
350	и говорит	1	1
351	за собой	1	1
352	в которой	2	1
353	отношения между	1	1
354	ни один	3	1
355	он в	3	1
356	все эти	9	1
357	произведения здесь	1	1
358	не оставляет	1	1
359	осознает себя	1	1
360	чужих слов	1	1
361	чужое слово	2	1
362	нами в	2	1
363	будто и	1	1
364	ее как	3	1
365	действительно становится	2	1
366	так сказать	4	1
367	так мало	1	1
368	автора не	1	1
369	к миру	1	1
370	он все	2	1
371	мыслей в	1	1
372	глухим к	1	1
373	же это	1	1
374	и когда	1	1
375	них нет	1	1
376	и неприятие	1	1
377	их в	4	1
378	же становится	1	1
379	какой бы	2	1
380	известном смысле	1	1
381	него в	2	1
382	лишь с	1	1
383	дистанции между	1	1
384	ни был	2	1
385	но все	5	1
386	не следует	1	1
387	слова не	1	1
388	в каждом	8	1
389	здесь мы	2	1
390	то ни	2	1
391	он просто	1	1
392	как автор	1	1
393	и внутренняя	1	1
394	противоречия между	1	1
395	а его	2	1
396	в музыке	2	1
397	и других	1	1
398	которая как	1	1
399	то все	1	1
400	зрения и	2	1
401	столь характерное	1	1
402	авторского сознания	5	1
403	даже в	4	1
404	видеть и	1	1
405	авторский замысел	1	1
406	бы уже	2	1
407	к области	1	1
408	на свои	1	1
409	тенденция к	1	1
410	быть только	1	1
411	она и	1	1
412	достоевского и	7	1
413	не всегда	1	1
414	он и	5	1
415	выйти за	2	1
416	он от	1	1
417	вопроса а	1	1
418	думает о	1	1
419	я ты	1	1
420	в один	2	1
421	и еще	1	1
422	бытии и	1	1
423	никак не	2	1
424	таким же	3	1
425	человек и	2	1
426	взгляд на	1	1
427	о герое	4	1
428	этом новом	1	1
429	то для	1	1
430	на свою	1	1
431	самого героя	8	1
432	признать что	1	1
433	и другого	1	1
434	рядом в	1	1
435	характерное для	1	1
436	одном из	1	1
437	художественного мира	5	1
438	образом и	1	1
439	но он	2	1
440	не превращает	1	1
441	теми же	1	1
442	далека от	1	1
443	не могли	1	1
444	в конце	6	1
445	позиции по	1	1
446	слов о	1	1
447	приходится искать	1	1
448	единственный способ	1	1
449	и тонкое	1	1
450	любовь к	1	1
451	же мы	1	1
452	произведения и	2	1
453	раз и	4	1
454	весь в	1	1
455	хоть одно	1	1
456	с миром	1	1
457	и притом	1	1
458	и другое	1	1
459	мысли в	2	1
460	автора он	1	1
461	самого начала	2	1
462	дело в	1	1
463	только из	1	1
464	ее с	1	1
465	на себе	2	1
466	было не	1	1
467	же его	1	1
468	и над	1	1
469	та или	1	1
470	не могло	1	1
471	земли в	1	1
472	например не	1	1
473	всей его	2	1
474	найти в	1	1
475	и всегда	1	1
476	в самой	6	1
477	или иная	1	1
478	того в	1	1
479	к концу	1	1
480	слове и	1	1
481	героя это	1	1
482	а лишь	2	1
483	рождается в	1	1
484	героя а	5	1
485	строгой определенности	2	1
486	в области	1	1
487	не слышит	1	1
488	ему не	1	1
489	может показаться	1	1
490	сказать он	1	1
491	именно оно	1	1
492	своими социальными	1	1
493	в момент	1	1
494	героя который	1	1
495	поэтому не	2	1
496	во все	2	1
497	последнее слово	8	1
498	во внешних	1	1
499	отличается от	3	1
500	об одном	1	1
501	глубокое и	3	1
502	всего в	1	1
503	с авторской	2	1
504	его с	1	1
505	от нее	1	1
506	бы он	2	1
507	все еще	1	1
508	для героя	1	1
509	героев в	3	1
510	в героях	1	1
511	потому не	1	1
512	не существует	1	1
513	ни стало	1	1
514	себе самом	9	1
515	которым она	1	1
516	музыки и	1	1
517	в себя	3	1
518	с самого	1	1
519	не возникает	2	1
520	личный опыт	1	1
521	и про	1	1
522	чуждо и	1	1
523	голосов для	1	1
524	в мышлении	1	1
525	времени и	1	1
526	в плоскости	4	1
527	его героев	6	1
528	но у	4	1
529	является в	1	1
530	был не	1	1
531	в настоящее	1	1
532	по себе	8	1
533	и духовное	1	1
534	и лишена	1	1
535	образом в	1	1
536	автор не	1	1
537	именно потому	2	1
538	он здесь	1	1
539	и здесь	3	1
540	люди с	1	1
541	художественная воля	3	1
542	своего характера	1	1
543	настоящее время	1	1
544	этом произведении	1	1
545	слово то	1	1
546	и что	2	1
547	позиция личности	1	1
548	не позволяет	2	1
549	времени в	1	1
550	заключается в	1	1
551	все в	3	1
552	и лишь	1	1
553	будто он	1	1
554	его личности	1	1
555	из своего	2	1
556	в другой	3	1
557	тотчас же	1	1
558	внешнее и	1	1
559	художественном мире	3	1
560	доминантой художественного	1	1
561	вся жизнь	1	1
562	случае и	1	1
563	того что	1	1
564	как например	2	1
565	быть и	1	1
566	но с	3	1
567	оно и	1	1
568	и одновременно	3	1
569	согласиться с	1	1
570	бы эти	1	1
571	всю ее	1	1
572	проникнуть в	1	1
573	в самое	1	1
574	и потому	6	1
575	бы его	1	1
576	на своей	1	1
577	но как	3	1
578	во времени	3	1
579	значимость этого	1	1
580	собственного голоса	1	1
581	на мир	6	1
582	в уста	3	1
583	его любовь	1	1
584	значимость и	2	1
585	так что	2	1
586	в точке	1	1
587	не знающего	1	1
588	к идее	2	1
589	уже в	3	1
590	героя с	3	1
591	в начале	1	1
592	эта особенность	4	1
593	него и	1	1
594	себе то	1	1
595	других героев	1	1
596	за ним	3	1
597	следует что	1	1
598	искать в	2	1
599	или даже	2	1
600	истолковывает как	1	1
601	ведь это	2	1
602	могло бы	1	1
603	я в	1	1
604	не для	1	1
605	так как	6	1
606	то время	1	1
607	при всей	1	1
608	не о	2	1
609	может служить	1	1
610	отношении к	3	1
611	независимо от	1	1
612	принципиально не	1	1
613	и никогда	1	1
614	этом отношении	3	1
615	от того	4	1
616	героя его	2	1
617	бы это	1	1
618	лишь для	1	1
619	при внутренней	1	1
620	объясняется именно	1	1
621	были бы	4	1
622	ней и	1	1
623	и даже	2	1
624	делающая его	1	1
625	этом как	1	1
626	по своим	2	1
627	а именно	1	1
628	человека а	1	1
629	в соединении	1	1
630	чужой мысли	3	1
631	бытия в	3	1
632	наконец в	2	1
633	героя о	4	1
634	и люди	1	1
635	полагаем что	1	1
636	что бы	1	1
637	настоящего времени	1	1
638	а на	1	1
639	это прежде	1	1
640	его смерти	1	1
641	у меня	1	1
642	на которых	1	1
643	до конца	8	1
644	более того	5	1
645	сознание героя	1	1
646	а так	1	1
647	не то	1	1
648	там где	10	1
649	рассказа до	1	1
650	бы оно	1	1
651	вступает в	1	1
652	и она	1	1
653	качестве личности	1	1
654	одно слово	1	1
655	ни на	1	1
656	как одно	1	1
657	себе самому	3	1
658	внутреннего человека	1	1
659	в пределах	13	1
660	что за	1	1
661	чем в	2	1
662	такого рода	1	1
663	и жизнью	1	1
664	это за	1	1
665	по существу	3	1
666	другого человека	4	1
667	лежит в	1	1
668	дело здесь	2	1
669	с этой	2	1
670	объект ее	1	1
671	глава третья	1	1
672	слова и	1	1
673	я сам	1	1
674	этом случае	1	1
675	в условиях	2	1
676	но это	4	1
677	в аспекте	1	1
678	в рассказах	1	1
679	сознания это	1	1
680	к которому	1	1
681	с автором	1	1
682	свое внешнее	1	1
683	он видел	1	1
684	слова но	2	1
685	для автора	2	1
686	мира и	7	1
687	ее и	1	1
688	души в	1	1
689	как теперь	1	1
690	бы в	3	1
691	на языке	2	1
692	же в	2	1
693	рассказа что	1	1
694	как дело	1	1
695	от ее	2	1
696	в творчестве	5	1
697	лишь по	1	1
698	чужому слову	1	1
699	с ней	1	1
700	пределы своего	1	1
701	не знает	3	1
702	только как	2	1
703	другой стороны	3	1
704	совершенно не	1	1
705	жизни а	2	1
706	точно так	1	1
707	первом случае	1	1
708	перед нею	1	1
709	у толстого	2	1
710	героя в	4	1
711	в действительности	1	1
712	к этой	1	1
713	в искусстве	1	1
714	люди и	1	1
715	случае если	1	1
716	в своих	3	1
717	героя как	2	1
718	это в	1	1
719	за личностью	1	1
720	к этому	1	1
721	в таком	1	1
