N	2gram	Vinokur_Ku_1	Myshleni
799	это часто	1	1
800	бы он	1	1
801	той или	1	1
802	тем более	2	1
803	главным образом	1	1
804	это еще	1	1
805	показывает в	1	1
806	противоречии с	1	1
807	исследования не	1	1
808	обстоит дело	1	1
809	развития когда	1	1
810	фразу в	1	1
811	от всякого	1	1
812	должен быть	4	1
813	гораздо больше	1	1
814	чем можно	1	1
815	нам не	3	1
816	может и	1	1
817	слово в	1	1
818	в свою	3	1
819	слова с	1	1
820	это понятие	1	1
821	лишь тогда	1	1
822	совершенно не	1	1
823	не что	1	1
824	есть и	1	1
825	только о	1	1
826	но попробуем	1	1
827	не сказал	1	1
828	но эти	1	1
829	к этому	1	1
830	значение в	1	1
831	точно так	1	1
832	все что	1	1
833	этой точки	2	1
