N	2gram	Ircho_Kome_2	Problemy
190	в художественном	1	2
191	и слова	1	2
192	когда он	1	2
193	целый ряд	2	2
194	и как	1	2
195	не было	3	2
196	от этого	2	2
197	себе как	1	2
198	бы и	2	2
199	так в	2	2
200	время и	1	2
201	но все	3	2
202	об этом	2	2
203	самим собой	1	2
204	на все	1	2
205	хотя бы	2	2
206	этом смысле	2	2
207	себя внимание	5	2
208	автора и	1	2
209	которую он	1	2
210	могло бы	1	2
211	не менее	4	2
212	которые в	2	2
213	не могли	1	2
214	речь и	1	2
215	того как	3	2
216	одна из	2	2
217	ничего не	1	2
218	и является	1	2
219	то и	1	2
220	у нас	1	2
221	к тому	12	2
222	той или	1	2
223	представим себе	1	2
224	в другом	1	2
225	можно было	4	2
226	времени и	1	2
227	остановимся на	1	2
228	с ним	1	2
229	автор не	1	2
230	между тем	4	2
231	от них	1	2
232	в античной	2	2
233	здесь в	3	2
234	все время	2	2
235	и следовательно	1	2
236	для определенного	1	2
237	образов и	1	2
238	пор не	1	2
239	так что	5	2
240	с нею	1	2
241	да еще	2	2
242	и они	1	2
243	не принимает	1	2
244	речь в	1	2
245	для него	1	2
246	в известной	1	2
247	а в	3	2
248	в других	2	2
249	о которых	1	2
250	к самому	1	2
251	или иной	1	2
252	на этот	4	2
253	в руках	4	2
254	там где	1	2
255	в одно	1	2
256	вместе с	9	2
257	в духе	2	2
258	со словом	1	2
259	при всем	3	2
260	себя на	1	2
261	в результате	1	2
262	о котором	1	2
263	для нас	3	2
264	находим в	1	2
265	в системе	1	2
266	сказать что	1	2
267	и жизнь	2	2
268	во всяком	2	2
269	все что	1	2
270	этого последнего	1	1
271	так у	1	1
272	и есть	2	1
273	перед лицом	2	1
274	i почти	1	1
275	из самых	2	1
276	и чрезвычайно	1	1
277	из другого	1	1
278	в какой-то	2	1
279	видеть в	1	1
280	в доме	6	1
281	обойтись без	1	1
282	сравнению с	1	1
283	входит в	1	1
284	на себе	1	1
285	не вполне	2	1
286	вместо того	1	1
287	от друга	1	1
288	из того	1	1
289	первого и	1	1
290	в каждой	1	1
291	это время	3	1
292	в ней	3	1
293	между собой	1	1
294	время в	1	1
295	за свое	1	1
296	в нашем	2	1
297	то мы	1	1
298	в обеих	3	1
299	как правило	3	1
300	обстояло дело	1	1
301	же она	1	1
302	друг от	1	1
303	да так	1	1
304	в собственном	1	1
305	для создания	1	1
306	как к	1	1
307	достаточно назвать	2	1
308	в одних	1	1
309	в распоряжении	1	1
310	однако не	1	1
311	не являются	1	1
312	в ожидании	1	1
313	со своей	3	1
314	та же	1	1
315	из жизни	1	1
316	что это	4	1
317	в целом	4	1
318	сказать о	2	1
319	так или	3	1
320	есть для	2	1
321	определяет все	1	1
322	что автор	1	1
323	с их	4	1
324	поражение в	1	1
325	самым существенным	1	1
326	тому же	11	1
327	из его	2	1
328	корнями в	1	1
329	и если	2	1
330	на его	1	1
331	что она	2	1
332	в ее	2	1
333	сказать в	1	1
334	политики и	1	1
335	объясняется в	1	1
336	и еще	2	1
337	друга у	1	1
338	концы с	1	1
339	в силу	2	1
340	совпадающее с	1	1
341	строить свою	1	1
342	в первом	2	1
343	что у	4	1
344	i в	1	1
345	раскрывается с	1	1
346	от нее	1	1
347	же не	2	1
348	все поведение	1	1
349	связанных с	2	1
350	а по	1	1
351	его в	4	1
352	знает что	1	1
353	для нее	1	1
354	и мы	1	1
355	затем и	2	1
356	уж не	1	1
357	на афинской	4	1
358	выходя из	1	1
359	в них	4	1
360	ни одной	1	1
361	берет на	2	1
362	и определяет	1	1
363	их взаимоотношения	1	1
364	не всегда	2	1
365	и уже	1	1
366	несмотря на	1	1
367	мы знаем	3	1
368	чем в	2	1
369	их автора	1	1
370	в один	2	1
371	и тогда	1	1
372	во время	6	1
373	во второй	1	1
374	от своего	1	1
375	слова совершенно	1	1
376	молодого человека	9	1
377	не должен	1	1
378	по сравнению	1	1
379	же направлении	1	1
380	место в	4	1
381	не столько	1	1
382	с концами	1	1
383	которой они	1	1
384	такую же	1	1
385	другом и	1	1
386	друг другу	3	1
387	обращение к	1	1
388	по всем	2	1
389	тем самым	1	1
390	однако в	2	1
391	в устах	1	1
392	даже в	2	1
393	заставляет его	1	1
394	жизни между	1	1
395	тому что	4	1
396	и очень	1	1
397	между людьми	1	1
398	дня и	1	1
399	но они	1	1
400	и роль	1	1
401	самого начала	1	1
402	и самую	1	1
403	освободиться от	1	1
404	что их	2	1
405	здесь на	1	1
406	весь этот	1	1
407	как его	1	1
408	и внутренней	1	1
409	его участников	1	1
410	иметь в	1	1
411	мир героев	1	1
412	человека если	1	1
413	примерно в	1	1
414	только его	1	1
415	и без	1	1
416	действительности но	1	1
417	показывает нам	1	1
418	раннего творчества	1	1
419	связи с	3	1
420	в более	1	1
421	внешней и	1	1
422	в сознании	1	1
423	что речь	1	1
424	не столь	2	1
425	как будто	4	1
426	что на	3	1
427	в области	1	1
428	и самой	1	1
429	своей страсти	2	1
430	среди них	1	1
431	да рядом	1	1
432	мы найдем	3	1
433	человека в	3	1
434	всего в	2	1
435	его с	1	1
436	бы он	1	1
437	для его	1	1
438	частной жизни	1	1
439	они и	1	1
440	все еще	1	1
441	и поэтому	3	1
442	о существовании	1	1
443	не делает	1	1
444	а затем	5	1
445	того чтобы	6	1
446	как не	2	1
447	теперь что	1	1
448	или еще	1	1
449	с самого	2	1
450	роль в	2	1
451	если они	1	1
452	не с	1	1
453	собой в	1	1
454	речь как	1	1
455	еще в	4	1
456	введенные в	1	1
457	является в	1	1
458	но иногда	1	1
459	случаев и	1	1
460	в эпоху	1	1
461	с человеком	1	1
462	взаимоотношения с	1	1
463	не был	1	1
464	тому и	1	1
465	второй пример	1	1
466	из произведений	3	1
467	в драматическом	1	1
468	за пределами	1	1
469	его жизни	1	1
470	или на	2	1
471	на что	2	1
472	после того	2	1
473	все его	1	1
474	одного произведения	1	1
475	а у	3	1
476	нем не	2	1
477	или иначе	3	1
478	хотя у	1	1
479	быть даже	1	1
480	наконец в	2	1
481	в жизнь	2	1
482	в литературе	1	1
483	еще несколько	1	1
484	один из	5	1
485	не приходит	2	1
486	в двух	6	1
487	наиболее ярко	1	1
488	мы видим	1	1
489	с каждым	1	1
490	в какой	2	1
491	для себя	1	1
492	человека все	1	1
493	тема в	1	1
494	приходит в	1	1
495	они могут	1	1
496	в уста	2	1
497	теперь в	2	1
498	с одной	2	1
499	с которыми	2	1
500	типов но	1	1
501	человека с	1	1
502	и у	2	1
503	отношений к	1	1
504	и типов	3	1
505	обстоит дело	1	1
506	к своим	1	1
507	никто не	3	1
508	всяком случае	2	1
509	без слов	1	1
510	как их	1	1
511	у нее	2	1
512	среди которых	1	1
513	не о	1	1
514	может служить	1	1
515	на меня	1	1
516	время на	1	1
517	в очень	1	1
518	не укладывается	1	1
519	в последние	4	1
520	чувствует себя	1	1
521	никого не	1	1
522	жизни в	1	1
523	из двух	1	1
524	от ее	2	1
525	одной стороны	2	1
526	со стороны	2	1
527	даже не	3	1
528	героев здесь	1	1
529	не обязательно	1	1
530	нельзя сказать	1	1
531	именно в	1	1
532	к которому	1	1
533	а с	1	1
534	по всей	1	1
535	что не	1	1
536	что для	4	1
537	приближаться к	1	1
538	в соответствии	1	1
539	опять же	5	1
540	в любой	1	1
541	и самый	1	1
542	не на	1	1
543	однако и	1	1
544	так называемой	3	1
545	из героев	1	1
546	взаимоотношения между	1	1
547	если эти	1	1
548	оснований для	1	1
549	в связи	3	1
550	ведь он	1	1
551	все более	1	1
552	свою речь	1	1
553	каждом из	1	1
554	люди и	1	1
555	двух последних	1	1
556	и особенно	3	1
557	но там	3	1
558	как это	4	1
559	отрывок из	1	1
560	знать друг	1	1
561	без труда	1	1
562	почти всех	1	1
563	до настоящего	1	1
564	в речах	2	1
565	в тех	3	1
566	и там	1	1
567	у самого	1	1
568	и другой	1	1
569	пределах одной	1	1
570	как две	1	1
571	в это	2	1
572	еще раз	1	1
573	сплошь да	1	1
574	и единственного	1	1
575	у вас	1	1
576	является как	1	1
577	о мире	1	1
578	этот образ	1	1
579	с членами	1	1
580	отношений и	1	1
581	в другой	2	1
582	нет ничего	1	1
583	иначе обстоит	1	1
584	впечатление которое	1	1
585	ни было	2	1
586	лишь тогда	1	1
587	по поводу	3	1
588	бедного человека	1	1
589	от первого	1	1
590	в свою	1	1
591	в трагическом	1	1
592	была бы	1	1
593	в частности	4	1
594	от всех	2	1
595	второстепенные персонажи	1	1
596	к несказанному	1	1
597	в характере	1	1
598	в последнем	1	1
599	на это	2	1
600	а может	1	1
601	и эта	1	1
602	к этому	5	1
603	как следствие	1	1
604	как на	1	1
605	социального положения	2	1
