N	2gram	Ircho_Kome_3	KulturaY
129	в таком	2	4
130	в слове	1	4
131	речь идет	5	3
132	я и	1	3
133	то в	1	3
134	той же	1	3
135	мы не	2	3
136	в ней	4	3
137	только после	1	3
138	но не	1	3
139	но как	1	3
140	по отношению	5	3
141	очевидно что	1	3
142	отношение к	5	3
143	то обстоятельство	2	3
144	отнюдь не	4	3
145	и к	3	3
146	бы не	2	3
147	тому же	6	3
148	он не	5	3
149	в первую	1	3
150	и с	4	3
151	с этой	3	3
152	не так	3	3
153	но если	3	3
154	в которых	5	3
155	так называемого	1	3
156	в отношении	4	3
157	она не	2	3
158	в то	6	3
159	не имеет	3	3
160	на него	4	3
161	не по	7	3
162	был бы	2	3
163	что на	1	3
164	обстоятельство что	2	3
165	в результате	2	3
166	на вопрос	2	3
167	но и	4	3
168	нас в	1	3
169	этих слов	2	3
170	это не	2	3
171	и только	1	3
172	в какой	3	3
173	на мой	1	3
174	уже в	2	3
175	ни в	10	3
176	мы находим	1	3
177	то это	5	3
178	а именно	1	3
179	а с	1	3
180	первую очередь	1	3
181	по существу	2	3
182	пор еще	1	3
183	мой взгляд	1	3
184	к тому	6	3
185	формы и	1	3
186	другой стороны	2	3
187	по поводу	1	3
188	они не	1	3
189	чтобы не	1	2
190	по адресу	1	2
191	тем же	3	2
192	к другому	1	2
193	отношению к	3	2
194	мы имеем	1	2
195	на себя	4	2
196	и говорить	1	2
197	здесь не	2	2
198	для обозначения	2	2
199	отличие от	2	2
200	за пределы	2	2
201	что они	2	2
202	относится к	1	2
203	и я	2	2
204	более чем	5	2
205	как к	1	2
206	когда он	4	2
207	и как	1	2
208	более или	1	2
209	но в	5	2
210	для которого	1	2
211	и тот	3	2
212	как он	3	2
213	по происхождению	1	2
214	если же	2	2
215	и если	2	2
216	быть с	1	2
217	свое время	1	2
218	состоит в	2	2
219	на этом	1	2
220	но все	4	2
221	что все	1	2
222	значение в	1	2
223	и дальше	1	2
224	его в	8	2
225	с другими	2	2
226	приходит в	1	2
227	чем в	3	2
228	себя внимание	1	2
229	в статье	1	2
230	такой же	1	2
231	остается в	2	2
232	или менее	1	2
233	в этих	1	2
234	из того	3	2
235	и без	2	2
236	в котором	2	2
237	в отличие	1	2
238	не как	2	2
239	сам же	1	2
240	точку зрения	1	2
241	однако в	4	2
242	а вот	1	2
243	вернемся к	1	2
244	разумеется при	1	2
245	не о	3	2
246	может служить	1	2
247	к новым	1	2
248	дело не	2	2
249	очень плохо	1	2
250	по своему	3	2
251	никак не	1	2
252	в текст	1	2
253	уже о	1	2
254	а что	1	2
255	говоря уже	1	2
256	в пределах	2	2
257	в печати	1	2
258	есть также	1	2
259	мог бы	1	2
260	к его	1	2
261	когда в	1	2
262	по тому	2	2
263	и здесь	4	2
264	язык и	1	2
265	можно сказать	1	2
266	путь к	1	2
267	моменты в	1	2
268	сразу же	4	2
269	в двух	3	2
270	все они	1	2
271	в качестве	2	2
272	конечно не	3	2
273	ни одного	1	2
274	не дает	4	2
275	а то	1	2
276	в одном	2	2
277	в некоторых	1	2
278	ответа на	1	2
279	на русский	1	2
280	только что	7	2
281	не говоря	1	2
282	на этот	3	2
283	о чем	7	2
284	какой мере	2	2
285	что мы	2	2
286	именно поэтому	1	2
287	в частности	3	2
288	эти слова	1	2
289	вместе с	9	2
290	так же	4	2
291	тому как	1	2
292	в тех	1	2
293	быть не	1	2
294	материал для	1	2
295	еще раз	1	2
296	только для	2	2
297	все это	5	2
298	к вопросу	1	2
299	чтобы понять	1	2
300	то не	1	2
301	не с	2	2
302	последнего времени	1	2
303	е в	2	2
304	не знает	3	2
305	равно как	2	2
306	первом случае	1	2
307	в кругу	1	2
308	в свое	2	2
309	это в	2	2
310	во всяком	3	2
311	том числе	1	2
312	отношения к	2	1
313	например в	1	1
314	в объяснении	1	1
315	что ты	2	1
316	в силе	1	1
317	из всех	2	1
318	да еще	1	1
319	он знает	4	1
320	во времени	1	1
321	именно к	1	1
322	надеяться что	1	1
323	было все	1	1
324	время как	2	1
325	на себе	1	1
326	вся семья	1	1
327	в изложении	1	1
328	не совсем	2	1
329	п т	1	1
330	характером и	1	1
331	было до	1	1
332	и на	2	1
333	между собой	4	1
334	он сам	1	1
335	бы то	2	1
336	серьезные возражения	1	1
337	глаза на	1	1
338	подходить к	1	1
339	сомневаться что	1	1
340	же на	1	1
341	очевидно и	1	1
342	в сторону	1	1
343	не входит	1	1
344	тут же	4	1
345	нет и	4	1
346	которые не	1	1
347	первая из	1	1
348	мы обязаны	1	1
349	идет о	3	1
350	в одной	1	1
351	ты с	1	1
352	с этим	3	1
353	это был	1	1
354	что касается	2	1
355	перед нами	1	1
356	как уже	1	1
357	принято было	1	1
358	себе дело	1	1
359	литературного жанра	1	1
360	не такое	1	1
361	о каком-либо	1	1
362	роль играет	1	1
363	всего лишь	2	1
364	действия и	1	1
365	в которой	3	1
366	отказывается от	1	1
367	цитат и	2	1
368	чуть ли	1	1
369	что пока	1	1
370	сказать не	1	1
371	раз в	2	1
372	им в	1	1
373	имеем в	1	1
374	и те	1	1
375	если он	2	1
376	не могла	3	1
377	от которого	1	1
378	в понимании	1	1
379	моменты которые	1	1
380	не к	1	1
381	образом и	1	1
382	дает и	1	1
383	мало того	1	1
384	его от	2	1
385	постольку поскольку	1	1
386	в каждом	1	1
387	здесь мы	1	1
388	не будет	2	1
389	отрывке из	1	1
390	в другом	2	1
391	конечно в	1	1
392	сказать в	1	1
393	образом если	1	1
394	подходит к	1	1
395	ко второму	1	1
396	и мы	3	1
397	известно что	1	1
398	отца и	2	1
399	после этого	2	1
400	чаще всего	1	1
401	объясняется это	1	1
402	не ясно	2	1
403	он является	1	1
404	все равно	3	1
405	показывает что	1	1
406	которым очень	1	1
407	этого не	1	1
408	не всегда	1	1
409	когда я	1	1
410	как должен	1	1
411	можно считать	1	1
412	из нашего	1	1
413	одним понятием	1	1
414	не мог	2	1
415	мысли что	1	1
416	вопроса об	1	1
417	в г	2	1
418	во время	6	1
419	он понимает	2	1
420	и поскольку	1	1
421	таким же	1	1
422	и ее	2	1
423	в следующем	1	1
424	мы конечно	1	1
425	всяком случае	3	1
426	на месте	3	1
427	бы к	1	1
428	не находит	1	1
429	чем более	1	1
430	представление о	2	1
431	то его	1	1
432	что я	1	1
433	признать что	1	1
434	одном из	1	1
435	недавнее время	1	1
436	для данного	1	1
437	из контекста	1	1
438	начнем с	1	1
439	друг другу	1	1
440	о его	2	1
441	по крайней	1	1
442	бы сразу	1	1
443	чтобы она	1	1
444	того кто	2	1
445	как видим	2	1
446	ему как	1	1
447	шла о	2	1
448	случае в	1	1
449	как можно	1	1
450	что с	2	1
451	и остается	1	1
452	к этим	1	1
453	в основе	2	1
454	с выводами	1	1
455	без конца	1	1
456	не могло	1	1
457	не напрасно	1	1
458	достаточно хорошо	1	1
459	так много	1	1
460	же время	5	1
461	те моменты	1	1
462	таким путем	1	1
463	того в	1	1
464	по своей	1	1
465	во всем	1	1
466	и его	6	1
467	ставить вопрос	1	1
468	бы по	2	1
469	знают что	1	1
470	что речь	1	1
471	тем легче	1	1
472	обращает на	1	1
473	идет здесь	1	1
474	необходимости в	1	1
475	от их	1	1
476	в задачу	1	1
477	он называет	2	1
478	не давая	1	1
479	служить объектом	1	1
480	же самое	3	1
481	всего в	1	1
482	ли что	1	1
483	ли в	2	1
484	в самых	1	1
485	прошлом и	2	1
486	отказаться от	2	1
487	на это	3	1
488	приобретают смысл	1	1
489	рассуждать о	1	1
490	то ни	3	1
491	приходит к	1	1
492	на помощь	1	1
493	от друга	1	1
494	свою очередь	6	1
495	без всякого	2	1
496	подходе к	1	1
497	здесь также	1	1
498	нет никакой	1	1
499	приводит к	3	1
500	никогда не	3	1
501	с известными	1	1
502	она была	2	1
503	это только	1	1
504	мы в	1	1
505	них есть	1	1
506	жанра в	1	1
507	здесь снова	1	1
508	о котором	1	1
509	отрицать что	1	1
510	в известной	2	1
511	сводится к	1	1
512	именно потому	2	1
513	может представить	1	1
514	одного из	3	1
515	никакой необходимости	1	1
516	в пользу	1	1
517	может не	1	1
518	затем в	1	1
519	в конечном	2	1
520	по этому	1	1
521	как теперь	1	1
522	к нему	5	1
523	но он	1	1
524	которой мы	2	1
525	этому поводу	1	1
526	п здесь	1	1
527	тем как	1	1
528	с уже	2	1
529	во втором	1	1
530	нуждается в	2	1
531	речь шла	2	1
532	не понимая	1	1
533	повод к	1	1
534	крайней мере	1	1
535	котором он	1	1
536	не надо	1	1
537	них в	1	1
538	вслед за	1	1
539	все время	2	1
540	в лучшем	1	1
541	дать в	1	1
542	что здесь	1	1
543	чтобы выяснить	1	1
544	хорошо известно	1	1
545	но так	1	1
546	мы сталкиваемся	1	1
547	собой разумеется	2	1
548	мы видим	1	1
549	речи о	4	1
550	одной из	3	1
551	в себе	4	1
552	в стороне	1	1
553	до нас	4	1
554	и после	2	1
555	который в	3	1
556	от них	1	1
557	это же	1	1
558	образ как	1	1
559	которых на	1	1
560	и хочу	1	1
561	в начале	3	1
562	целого ряда	1	1
563	является не	1	1
564	этому вопросу	1	1
565	конечном счете	2	1
566	его имени	1	1
567	не стал	1	1
568	на время	1	1
569	за ним	2	1
570	мы знаем	2	1
571	в правах	1	1
572	и их	1	1
573	понимает что	2	1
574	внимание те	1	1
575	очевидно также	1	1
576	и со	2	1
577	в современном	1	1
578	вот с	1	1
579	то время	2	1
580	отношении к	1	1
581	и дурной	1	1
582	они будут	2	1
583	к одной	2	1
584	образом что	1	1
585	само собой	4	1
586	друг от	1	1
587	поэтической речи	1	1
588	с общим	1	1
589	возможно что	3	1
590	со стороны	11	1
591	выходит за	1	1
592	что целый	1	1
593	отличаются от	1	1
594	всякого другого	1	1
595	такое же	2	1
596	что для	2	1
597	превращается в	1	1
598	а на	2	1
599	сообщает о	1	1
600	а по	5	1
601	а так	1	1
602	когда же	1	1
603	и ты	2	1
604	в остальных	1	1
605	если не	3	1
606	речи что	1	1
607	действительно будет	1	1
608	так называемых	1	1
609	не видит	1	1
610	нет никаких	2	1
611	до этого	2	1
612	и потому	1	1
613	друга в	1	1
614	к самому	1	1
615	так мы	1	1
616	из которых	2	1
617	мы опять	1	1
618	слишком много	1	1
619	к жизни	1	1
620	делают это	1	1
621	наряду с	2	1
622	дома т	1	1
623	в первой	1	1
624	исходя из	2	1
625	и отсутствие	1	1
626	ли не	2	1
627	такого использования	1	1
628	иногда слова	1	1
629	намек на	1	1
630	впрочем не	1	1
631	я мог	1	1
632	с этими	1	1
633	в смысле	1	1
634	не любил	1	1
635	здесь прежде	1	1
636	она должна	1	1
637	и для	4	1
638	и от	1	1
639	е о	1	1
640	же что	1	1
641	у них	1	1
642	не должен	1	1
643	значительно более	1	1
644	теперь же	3	1
645	этот рассказ	1	1
646	г и	2	1
647	но вот	1	1
648	несмотря на	4	1
649	я говорю	2	1
650	а о	2	1
651	в свою	7	1
652	между ними	2	1
653	имеет ничего	1	1
654	в свой	1	1
655	положений и	1	1
656	самое что	1	1
657	на своем	1	1
658	к этому	6	1
659	к числу	1	1
660	об этих	1	1
661	к этой	2	1
662	и эта	1	1
663	все что	3	1
664	этой точки	1	1
