N	2gram	Potebnia_M_3	KulturaY
245	на все	2	2
246	заключается в	1	2
247	видно уже	1	2
248	данном случае	1	2
249	все равно	4	2
250	с тем	7	2
251	как и	10	2
252	не всегда	2	2
253	мы видели	4	2
254	в своей	2	2
255	таким же	1	2
256	в их	2	2
257	в которых	2	2
258	есть явление	1	2
259	и более	1	2
260	тем самым	7	2
261	в современном	1	2
262	не должно	1	2
263	в устах	1	2
264	только для	1	2
265	тем меньше	1	2
266	таких случаях	1	2
267	о значении	1	2
268	что эта	2	2
269	она не	2	2
270	мало того	1	2
271	это дает	1	2
272	уже из	1	2
273	того как	4	2
274	но что	2	2
275	например что	1	2
276	из предыдущего	1	2
277	образом в	3	2
278	но здесь	1	2
279	следовательно и	1	2
280	под этим	1	2
281	но слово	3	2
282	и далее	1	2
283	всего что	1	2
284	оно не	4	2
285	иметь в	2	2
286	свою очередь	3	2
287	говоря уже	1	2
288	нам и	1	2
289	в буквальном	2	2
290	на том	1	2
291	привести в	2	2
292	что у	1	2
293	что для	4	2
294	когда в	2	2
295	это только	1	2
296	и вообще	3	2
297	мы могли	1	2
298	одного из	1	2
299	после того	1	2
300	то тем	3	2
301	как у	1	2
302	к нему	3	2
303	в глазах	1	2
304	язык в	1	2
305	во французском	1	2
306	тех пор	1	2
307	которое было	2	2
308	с ними	1	2
309	самым мы	1	2
310	он уже	1	2
311	или же	4	2
312	с одной	7	2
313	же и	3	2
314	конечно не	1	2
315	следовало бы	1	2
316	а это	1	2
317	был бы	2	2
318	не говорит	1	2
319	и речь	1	2
320	и даже	2	2
321	еще и	1	2
322	но есть	1	2
323	этом слове	1	2
324	превращается в	1	2
325	на этот	1	2
326	не на	1	2
327	и следовательно	3	2
328	но оно	6	2
329	на который	1	2
330	представить себе	3	2
331	так мы	1	2
332	который мы	1	2
333	смысле этого	7	2
334	быть не	2	2
335	с этой	2	2
336	между прочим	1	2
337	и правда	1	2
338	и от	4	2
339	сознания и	1	2
340	о котором	1	2
341	то не	2	2
342	и все	3	2
343	мы должны	4	2
344	разговоре не	1	2
345	язык не	2	2
346	нам не	1	2
347	в свою	3	2
348	не говоря	3	2
349	только как	5	2
350	но можно	1	2
351	в свое	2	2
352	себе не	4	2
353	это определение	1	2
354	случае если	1	2
355	по поводу	4	2
356	это в	2	2
357	мысль и	1	2
358	это неверно	1	1
359	народ в	1	1
360	а под	1	1
361	предполагает что	1	1
362	ту пору	1	1
363	экономии и	1	1
364	в такой	1	1
365	сам по	5	1
366	и без	7	1
367	он может	1	1
368	на деле	5	1
369	которое мы	2	1
370	не отражается	1	1
371	он требует	1	1
372	в котором	4	1
373	противном случае	1	1
374	едва ли	1	1
375	и должен	1	1
376	по его	1	1
377	и приобретает	1	1
378	а как	2	1
379	есть не	7	1
380	бы уже	1	1
381	мы не	9	1
382	на первом	1	1
383	своем языке	2	1
384	случай где	1	1
385	всего постороннего	2	1
386	есть нечто	4	1
387	время как	1	1
388	один пример	1	1
389	же что	6	1
390	и средство	1	1
391	себе что	2	1
392	жизни это	1	1
393	и он	1	1
394	с большим	1	1
395	следовательно в	1	1
396	и говорить	1	1
397	то конечно	1	1
398	мог бы	1	1
399	принадлежит и	1	1
400	предложение это	1	1
401	он был	1	1
402	на них	1	1
403	слово на	1	1
404	столь же	4	1
405	время в	3	1
406	бы то	1	1
407	отделаться от	2	1
408	говорят только	1	1
409	с его	1	1
410	только после	1	1
411	не без	1	1
412	то слово	3	1
413	сказать и	1	1
414	предположить что	1	1
415	нам его	1	1
416	своего материала	1	1
417	но как	2	1
418	словами когда	1	1
419	явлений и	2	1
420	только тогда	9	1
421	о слове	2	1
422	по отношению	5	1
423	есть по	1	1
424	себе и	1	1
425	нет и	1	1
426	бы ничего	1	1
427	сама по	2	1
428	который однако	1	1
429	относится к	4	1
430	так что	7	1
431	как сочетание	1	1
432	же получает	1	1
433	несомненно что	2	1
434	самое понятие	1	1
435	для деятельности	1	1
436	независимо от	5	1
437	общего с	1	1
438	что именно	4	1
439	из уст	1	1
440	что действительно	1	1
441	значение его	1	1
442	что как	2	1
443	помнить что	1	1
444	в противном	1	1
445	живое слово	1	1
446	языка к	1	1
447	и как	5	1
448	что по	2	1
449	не делать	1	1
450	до тех	1	1
451	образом они	1	1
452	уже отчасти	1	1
453	то в	1	1
454	в которой	3	1
455	в целом	3	1
456	сказать о	1	1
457	же слово	2	1
458	из этих	9	1
459	во многих	1	1
460	но без	2	1
461	еще один	1	1
462	и отношения	1	1
463	что к	1	1
464	бы только	1	1
465	в себе	16	1
466	но он	1	1
467	возможен только	1	1
468	том самом	1	1
469	тому же	1	1
470	в наших	1	1
471	не могла	2	1
472	не получили	1	1
473	что без	1	1
474	как оно	1	1
475	ряд слов	1	1
476	если для	1	1
477	слово в	4	1
478	более простые	1	1
479	что сказать	1	1
480	мы можем	3	1
481	зависит не	1	1
482	не нуждаются	1	1
483	он должен	1	1
484	к одному	5	1
485	первым и	1	1
486	слова которое	1	1
487	том чтобы	2	1
488	предложения и	1	1
489	языком и	1	1
490	одной и	4	1
491	под конец	1	1
492	прежде чем	2	1
493	так например	2	1
494	о таком	1	1
495	этом последнем	2	1
496	в каждом	3	1
497	не будет	3	1
498	в совершенно	1	1
499	того кто	1	1
500	будто в	1	1
501	от такой	2	1
502	с течением	1	1
503	те или	1	1
504	которого не	1	1
505	и наша	1	1
506	кажется что	1	1
507	одно то	1	1
508	бы совершенно	1	1
509	само собою	1	1
510	языка для	1	1
511	далеко не	4	1
512	до сознания	1	1
513	в слове	32	1
514	есть дело	2	1
515	и вне	1	1
516	перестает быть	4	1
517	здесь можно	1	1
518	представляет себе	1	1
519	оно имеет	3	1
520	знаем его	1	1
521	и было	1	1
522	потому и	1	1
523	себе все	1	1
524	что собственно	2	1
525	на таких	1	1
526	мы как	1	1
527	существительных и	1	1
528	и при	4	1
529	что такая	1	1
530	видели в	1	1
531	место в	3	1
532	смысле то	2	1
533	и той	2	1
534	в одном	2	1
535	которые в	1	1
536	начнем с	1	1
537	быть может	3	1
538	есть именно	1	1
539	кто его	1	1
540	и действия	2	1
541	их в	2	1
542	однако в	1	1
543	с такими	1	1
544	том же	2	1
545	что этот	1	1
546	где нет	1	1
547	бы быть	2	1
548	даже в	2	1
549	тому что	3	1
550	что есть	2	1
551	виду что	1	1
552	на котором	2	1
553	тогда когда	9	1
554	только из	1	1
555	первая половина	1	1
556	с и	3	1
557	и когда	1	1
558	до сих	3	1
559	оттенки в	1	1
560	значение этого	1	1
561	случаях как	1	1
562	невозможно но	1	1
563	оно есть	3	1
564	при котором	1	1
565	во всем	1	1
566	буквальном смысле	2	1
567	не нужен	1	1
568	которое не	2	1
569	течением времени	1	1
570	в действительности	5	1
571	именно то	2	1
572	они выделены	1	1
573	д а	1	1
574	и именно	1	1
575	когда мы	2	1
576	слова но	2	1
577	наоборот в	1	1
578	указывает на	6	1
579	мысли о	2	1
580	не есть	17	1
581	слова с	3	1
582	глагола что	1	1
583	ничего общего	2	1
584	смысле в	2	1
585	приходит к	1	1
586	смысле что	1	1
587	связи со	1	1
588	без всякого	1	1
589	указывать на	2	1
590	в ее	2	1
591	с каким	2	1
592	полное право	1	1
593	в понятиях	1	1
594	что подобные	1	1
595	присоединения к	1	1
596	только то	1	1
597	с самого	1	1
598	то время	4	1
599	понятия и	2	1
600	с языком	1	1
601	выражения и	1	1
602	нужно будет	1	1
603	можно убедиться	1	1
604	развития языка	1	1
605	не с	1	1
606	здесь как	3	1
607	отдельными словами	2	1
608	во многом	2	1
609	к тем	2	1
610	а все	1	1
611	понятно что	1	1
612	составные части	1	1
613	на язык	1	1
614	находится в	1	1
615	самом смысле	1	1
616	но нужно	1	1
617	имеет еще	1	1
618	число слов	1	1
619	о том	2	1
620	не имеющими	1	1
621	точно таким	1	1
622	речи то	1	1
623	и содержание	2	1
624	все его	1	1
625	теперь и	1	1
626	в чем	3	1
627	форма как	1	1
628	нас в	1	1
629	этих слов	2	1
630	ее от	1	1
631	состоит не	3	1
632	от них	2	1
633	видели выше	1	1
634	различие в	1	1
635	я думаю	2	1
636	а потому	6	1
637	но нет	1	1
638	оно или	1	1
639	от присоединения	1	1
640	ее содержание	1	1
641	вслед за	3	1
642	язык есть	2	1
643	дело нисколько	1	1
644	бы вполне	1	1
645	языка мы	2	1
646	мы уже	2	1
647	превращенный в	1	1
648	значит что	1	1
649	что здесь	1	1
650	как например	1	1
651	пор еще	1	1
652	фраза из	1	1
653	одной из	2	1
654	гораздо чаще	1	1
655	что даже	4	1
656	в какой	2	1
657	и некоторым	1	1
658	становится для	1	1
659	например можно	1	1
660	не идет	1	1
661	то он	2	1
662	и такое	3	1
663	впрочем и	2	1
664	знак и	1	1
665	или его	1	1
666	определение в	1	1
667	что язык	2	1
668	какова должна	1	1
669	видеть что	2	1
670	ни было	1	1
671	в поэзии	1	1
672	в виде	2	1
673	д не	1	1
674	в понятие	1	1
675	есть однако	1	1
676	каким образом	1	1
677	не составляет	2	1
678	или даже	1	1
679	е не	1	1
680	его и	1	1
681	даст нам	1	1
682	отличны от	1	1
683	не сам	1	1
684	одно из	5	1
685	для него	9	1
686	могло бы	1	1
687	иначе как	1	1
688	сами по	1	1
689	отношение к	2	1
690	для меня	4	1
691	ее не	1	1
692	к ним	1	1
693	должен был	1	1
694	заметить что	3	1
695	в других	2	1
696	чтобы показать	1	1
697	этом можно	1	1
698	имели бы	1	1
699	нужно было	1	1
700	себе представить	3	1
701	понятие или	1	1
702	связь слова	1	1
703	я был	1	1
704	чем он	1	1
705	и между	4	1
706	по всей	1	1
707	от другого	3	1
708	слов а	1	1
709	одного только	1	1
710	одной стороны	3	1
711	непосредственно к	1	1
712	самое слово	2	1
713	и непосредственно	1	1
714	и я	1	1
715	только от	3	1
716	с которым	1	1
717	и слово	6	1
718	в одно	3	1
719	творчество в	1	1
720	если не	4	1
721	форма слова	4	1
722	есть одно	2	1
723	между собою	6	1
724	связь с	3	1
725	такой степени	2	1
726	из совокупности	1	1
727	одно слово	2	1
728	слово становится	1	1
729	суждений о	1	1
730	за тем	3	1
731	эта необходимость	1	1
732	такое мышление	1	1
733	что первая	1	1
734	по своему	2	1
735	он говорит	2	1
736	в область	1	1
737	если оно	1	1
738	слово как	5	1
739	эти слова	2	1
740	и следует	2	1
741	по содержанию	2	1
742	это различие	1	1
743	тем казалось	1	1
744	и там	1	1
745	явлением в	1	1
746	когда он	1	1
747	то к	3	1
748	думать о	1	1
749	в очень	1	1
750	том смысле	3	1
751	к чему	1	1
752	более сложных	1	1
753	она есть	1	1
754	слова есть	3	1
755	в первые	1	1
756	еще раз	2	1
757	сих пор	3	1
758	заставляет нас	2	1
759	читателя или	1	1
760	в пример	1	1
761	есть язык	1	1
762	из ряда	1	1
763	теперь весьма	1	1
764	слова так	1	1
765	случае он	1	1
766	это отличие	1	1
767	большее количество	1	1
768	не знаем	3	1
769	уже на	2	1
770	тем и	3	1
771	в связь	1	1
772	явление это	1	1
773	бы даже	1	1
774	в голову	1	1
775	что только	6	1
776	давно уже	1	1
777	обращается к	1	1
778	в ряду	3	1
779	бы в	2	1
780	тем более	4	1
781	только что	8	1
782	в этих	1	1
783	я в	1	1
784	или не	1	1
785	что вообще	2	1
786	всей совокупности	1	1
787	то вопрос	1	1
788	может и	1	1
789	первый раз	1	1
790	между ними	1	1
791	необходимое условие	1	1
792	следует искать	1	1
793	но эти	1	1
794	указывают на	1	1
795	в искусстве	3	1
796	и целого	1	1
797	понимать что	1	1
798	мысли не	3	1
799	как на	5	1
800	которая не	2	1
