N	2gram	Bakhtin_Fr_5	Psycholo
685	да и	1	1
686	в первой	4	1
687	для понимания	1	1
688	который он	1	1
689	мы сказали	1	1
690	смысл в	1	1
691	тенденцию к	1	1
692	за нею	1	1
693	обычной жизни	1	1
694	только для	2	1
695	но это	5	1
696	общественной жизни	1	1
697	точно и	1	1
698	самое существенное	1	1
699	здесь в	4	1
700	это явление	2	1
701	и выражение	1	1
702	рассуждение о	1	1
703	любовь к	1	1
704	в следующей	1	1
705	известной степени	4	1
706	и времени	1	1
707	и другим	1	1
708	в пределе	3	1
709	которая в	1	1
710	вот это	2	1
711	от всех	5	1
712	еще более	1	1
713	тем более	1	1
714	воспринимать все	1	1
715	дана в	1	1
716	находим в	3	1
717	на улице	2	1
718	все они	4	1
719	во время	12	1
720	свои чувства	1	1
721	от обычной	1	1
722	к самым	2	1
723	с ними	1	1
724	месте в	1	1
725	выведена из	1	1
726	жизни а	1	1
727	игры и	1	1
728	отношению к	1	1
729	ко всему	2	1
730	что под	1	1
731	именно здесь	1	1
732	можно назвать	1	1
733	во всяком	1	1
734	ничего общего	1	1
