N	2gram	Ircho_Kome_3	Psycholo
128	речь идет	5	3
129	например в	1	3
130	тем же	3	3
131	той же	1	3
132	вопрос о	1	3
133	из которых	2	3
134	в которых	5	3
135	но не	1	3
136	конечном счете	2	3
137	с этим	3	3
138	стороны и	2	3
139	в своем	8	3
140	хотя и	5	3
141	что по	1	3
142	и к	3	3
143	но в	5	3
144	уже в	2	3
145	в этой	3	3
146	им в	1	3
147	его и	1	3
148	тому же	6	3
149	состоит в	2	3
150	в силу	2	3
151	и по	1	3
152	в каждом	1	3
153	не будет	2	3
154	с тем	4	3
155	в слове	1	3
156	мы знаем	2	3
157	в своей	5	3
158	представление о	2	3
159	в отличие	1	3
160	точку зрения	1	3
161	случае в	1	3
162	что эта	2	3
163	во всем	1	3
164	что на	1	3
165	у меня	1	3
166	все то	1	3
167	не могут	2	3
168	чтобы показать	1	3
169	что при	1	3
170	и это	2	3
171	что все	1	3
172	нет никакой	1	3
173	роль в	2	3
174	и когда	1	3
175	так и	4	3
176	что у	1	3
177	по тому	2	3
178	он не	5	3
179	в конечном	2	3
180	нуждается в	2	3
181	в частности	3	3
182	дело с	3	3
183	который в	3	3
184	только на	1	3
185	и других	1	3
186	это обстоятельство	3	3
187	человека не	2	3
188	в конце	7	3
189	от того	2	3
190	и только	1	3
191	до сих	9	3
192	не было	2	3
193	же точно	1	3
194	какой мере	2	3
195	под влиянием	2	3
196	в одной	1	3
197	из его	2	3
198	исходя из	2	3
199	в состоянии	1	3
200	сих пор	9	3
201	конце концов	2	3
202	т е	16	3
203	жизни и	1	3
204	все что	3	3
205	как на	1	3
206	в таком	2	3
207	того же	6	2
208	и без	2	2
209	идет о	3	2
210	из всех	2	2
211	как мы	2	2
212	этом не	1	2
213	человека и	2	2
214	в чем	1	2
215	но как	1	2
216	и всякий	1	2
217	отношение к	5	2
218	что они	2	2
219	если она	1	2
220	независимо от	1	2
221	как к	1	2
222	когда он	4	2
223	к числу	1	2
224	более или	1	2
225	в себя	1	2
226	действия и	1	2
227	представляет собой	3	2
228	и тот	3	2
229	как он	3	2
230	в нем	3	2
231	совпадают с	4	2
232	и дальше	1	2
233	и с	4	2
234	не дает	4	2
235	его в	8	2
236	и тем	1	2
237	в них	3	2
238	далеко не	3	2
239	то чтобы	1	2
240	не всегда	1	2
241	такой же	1	2
242	или менее	1	2
243	с точки	3	2
244	стало быть	1	2
245	одном из	1	2
246	теми же	1	2
247	тем не	3	2
248	их в	3	2
249	том и	1	2
250	том же	1	2
251	не менее	5	2
252	в основе	2	2
253	принадлежат к	1	2
254	ничего не	3	2
255	таким путем	1	2
256	и теперь	1	2
257	в сознании	1	2
258	что речь	1	2
259	этом отношении	2	2
260	ли это	1	2
261	же самое	3	2
262	отказаться от	2	2
263	на это	3	2
264	если же	2	2
265	на вопрос	2	2
266	и поэтому	4	2
267	приходит к	1	2
268	без всякого	2	2
269	отношений и	1	2
270	приводит к	3	2
271	это только	1	2
272	с ним	5	2
273	в настоящее	1	2
274	и здесь	4	2
275	настоящее время	1	2
276	там же	1	2
277	но и	4	2
278	нас в	1	2
279	и во	2	2
280	что с	2	2
281	этих слов	2	2
282	этому поводу	1	2
283	в другой	1	2
284	который стал	1	2
285	к нему	5	2
286	что здесь	1	2
287	тот же	2	2
288	и потому	1	2
289	по мнению	2	2
290	по этому	1	2
291	в качестве	2	2
292	вот что	1	2
293	из них	5	2
294	одно из	1	2
295	и их	1	2
296	в одном	2	2
297	к ним	3	2
298	на долю	3	2
299	как раз	6	2
300	представлений в	1	2
301	себя и	2	2
302	следует различать	1	2
303	что для	2	2
304	говорит о	1	2
305	о чем	7	2
306	намек на	1	2
307	в связи	4	2
308	интересно отметить	1	2
309	к жизни	1	2
310	и там	1	2
311	в изучении	1	2
312	и таким	1	2
313	она должна	1	2
314	это новое	1	2
315	не знаем	1	2
316	и может	1	2
317	и от	1	2
318	его не	2	2
319	бы в	4	2
320	к этой	2	2
321	и как	1	2
322	только что	7	2
323	по самой	1	2
324	до тех	3	2
325	этого материала	1	2
326	из этого	2	2
327	по поводу	1	2
328	это в	2	2
329	и наиболее	1	1
330	в объяснении	1	1
331	поэтической речи	1	1
332	хотя к	1	1
333	драматическом искусстве	1	1
334	или гибели	1	1
335	в первом	1	1
336	в силе	1	1
337	едва ли	7	1
338	он уже	1	1
339	она то	1	1
340	прийти к	1	1
341	именно к	1	1
342	еще до	1	1
343	становится совершенно	1	1
344	принадлежит к	1	1
345	на тему	1	1
346	я не	1	1
347	и ее	2	1
348	которое не	1	1
349	ему в	1	1
350	то это	5	1
351	для нашей	1	1
352	замечено что	1	1
353	решение вопроса	1	1
354	в сцене	1	1
355	установления истины	1	1
356	это время	1	1
357	в ней	4	1
358	свою очередь	6	1
359	развития с	1	1
360	собой в	1	1
361	меньше чем	2	1
362	еще не	6	1
363	и на	2	1
364	бы то	2	1
365	взгляде на	1	1
366	с его	3	1
367	во всех	2	1
368	только после	1	1
369	тем как	1	1
370	там и	1	1
371	не без	1	1
372	по своему	3	1
373	при объяснении	1	1
374	в обеих	1	1
375	очевидно и	1	1
376	в сторону	1	1
377	которую она	1	1
378	ответ на	1	1
379	для всякого	1	1
380	нет и	4	1
381	человеку и	1	1
382	за пределы	2	1
383	относится к	1	1
384	меньше всего	4	1
385	возникает между	1	1
386	в известной	2	1
387	перед нами	1	1
388	на человека	1	1
389	могли бы	1	1
390	как уже	1	1
391	и наконец	1	1
392	не являются	1	1
393	чем к	2	1
394	конечно не	3	1
395	можно сделать	1	1
396	и хотя	2	1
397	то в	1	1
398	стороны мы	1	1
399	стремится не	1	1
400	в тех	1	1
401	выражение в	1	1
402	только один	2	1
403	и те	1	1
404	эту мысль	1	1
405	на его	2	1
406	сцену в	1	1
407	в статье	1	1
408	человек не	1	1
409	главное в	1	1
410	и почему	1	1
411	и еще	3	1
412	эта последняя	1	1
413	в понимании	1	1
414	моменты которые	1	1
415	он должен	1	1
416	к одному	1	1
417	ни было	2	1
418	но вместе	1	1
419	стихов с	1	1
420	что ни	3	1
421	чтобы их	1	1
422	основе своей	1	1
423	одному и	1	1
424	является не	1	1
425	в нее	1	1
426	но все	4	1
427	человека в	2	1
428	для всей	1	1
429	а затем	2	1
430	есть все	1	1
431	в мире	2	1
432	конечно в	1	1
433	об этом	7	1
434	говорил что	1	1
435	времени и	1	1
436	а как	2	1
437	особенно в	1	1
438	подходит к	1	1
439	это не	2	1
440	живет в	1	1
441	и мы	3	1
442	ни разу	1	1
443	за ней	2	1
444	чаще всего	1	1
445	на этот	3	1
446	и системы	1	1
447	ни одной	2	1
448	все равно	3	1
449	и переживает	1	1
450	совершенно особый	1	1
451	ею и	1	1
452	чем в	3	1
453	и тому	1	1
454	еще раз	1	1
455	или к	1	1
456	мысли что	1	1
457	места в	1	1
458	но если	3	1
459	из общего	1	1
460	заключить что	1	1
461	можно выдвинуть	1	1
462	на месте	3	1
463	из которой	2	1
464	знаем что	1	1
465	работы было	1	1
466	признать что	1	1
467	должны были	1	1
468	образом и	1	1
469	такую же	1	1
470	над ними	1	1
471	однако в	4	1
472	с такими	1	1
473	ним в	1	1
474	этой работы	1	1
475	с которой	1	1
476	вплоть до	2	1
477	как можно	1	1
478	установленных фактов	1	1
479	виду что	1	1
480	в людях	1	1
481	самого начала	4	1
482	дело не	2	1
483	то чего	1	1
484	к новым	1	1
485	все вопросы	1	1
486	в самых	1	1
487	особый характер	1	1
488	это опять	1	1
489	человека т	1	1
490	на котором	1	1
491	найти в	1	1
492	это совершенно	1	1
493	того как	1	1
494	это мнение	1	1
495	почти во	1	1
496	своей природе	1	1
497	наряду со	1	1
498	людей и	2	1
499	не останется	1	1
500	прибегать к	1	1
501	с новой	1	1
502	связи с	5	1
503	следует что	3	1
504	перед ним	3	1
505	точке зрения	1	1
506	с выводами	1	1
507	обстоятельство что	2	1
508	именно это	1	1
509	ли не	2	1
510	как только	1	1
511	числе и	1	1
512	все еще	2	1
513	говоря можно	1	1
514	которой она	1	1
515	из ее	1	1
516	того самого	1	1
517	классов в	1	1
518	стихи о	1	1
519	но при	2	1
520	перед необходимостью	1	1
521	с самого	4	1
522	в пределах	2	1
523	с общим	1	1
524	с известными	1	1
525	из двух	1	1
526	этому что	1	1
527	его жизни	1	1
528	здесь нет	4	1
529	она была	2	1
530	том как	3	1
531	по ее	2	1
532	по сравнению	2	1
533	строго говоря	1	1
534	в эпоху	2	1
535	не меньше	1	1
536	очень удачно	1	1
537	сводится к	1	1
538	именно потому	2	1
539	то они	1	1
540	и та	1	1
541	обращается к	3	1
542	в глаза	3	1
543	одного из	3	1
544	можно сказать	1	1
545	а также	2	1
546	может не	1	1
547	аналогии с	2	1
548	нас от	1	1
549	но ничего	1	1
550	поскольку он	1	1
551	в согласии	1	1
552	во втором	1	1
553	к установлению	1	1
554	тех пор	3	1
555	чтобы выяснить	1	1
556	но так	1	1
557	в ту	1	1
558	как мало	1	1
559	образом как	1	1
560	прямо называл	1	1
561	в двух	3	1
562	одной из	3	1
563	последних десятилетий	1	1
564	и между	1	1
565	близкое к	1	1
566	непосредственно из	1	1
567	должен быть	2	1
568	к источнику	1	1
569	в стороне	1	1
570	равно что	1	1
571	ссылкой на	1	1
572	не мешает	2	1
573	отнести только	1	1
574	в т	3	1
575	внимание что	1	1
576	более тонкой	1	1
577	а напротив	1	1
578	в нашей	1	1
579	если в	1	1
580	этому вопросу	1	1
581	каким образом	1	1
582	за ним	2	1
583	этот раз	2	1
584	не так	3	1
585	все основания	1	1
586	мы находим	1	1
587	же очевидно	1	1
588	может служить	1	1
589	не найдем	1	1
590	русский язык	1	1
591	они будут	2	1
592	ее на	1	1
593	в других	3	1
594	интересующей нас	1	1
595	разу не	1	1
596	жизни в	1	1
597	ей не	1	1
598	выходит за	1	1
599	что целый	1	1
600	что человек	1	1
601	один шаг	2	1
602	в свою	7	1
603	действующих лиц	1	1
604	такое же	2	1
605	а с	1	1
606	мы еще	1	1
607	для произведения	3	1
608	соответствии с	1	1
609	близко к	1	1
610	на которых	1	1
611	да не	1	1
612	сам себе	1	1
613	была бы	1	1
614	один раз	1	1
615	действия в	1	1
616	как ни	1	1
617	так называемых	1	1
618	было в	1	1
619	и открыть	1	1
620	случаях эта	1	1
621	самой своей	1	1
622	относятся к	1	1
623	в разной	1	1
624	образом на	1	1
625	так мы	1	1
626	известные черты	1	1
627	частности о	1	1
628	прошлого века	1	1
629	он говорит	2	1
630	сравнению с	2	1
631	произведение если	1	1
632	первом случае	1	1
633	а потом	1	1
634	быть только	1	1
635	из этой	2	1
636	хотя он	1	1
637	для понимания	2	1
638	она на	1	1
639	развития но	1	1
640	в это	1	1
641	как из	2	1
642	от окружающих	1	1
643	о его	2	1
644	этом вопросе	1	1
645	не к	1	1
646	над его	2	1
647	думают что	1	1
648	между собой	4	1
649	переживания и	1	1
650	предпосылки что	1	1
651	и само	1	1
652	или в	1	1
653	группы только	1	1
654	а к	1	1
655	полном согласии	1	1
656	а ради	1	1
657	то не	1	1
658	совершенно открыто	1	1
659	хотя бы	4	1
660	которой мы	2	1
661	но вот	1	1
662	даже при	2	1
663	так с	1	1
664	приходится признать	1	1
665	все художественные	1	1
666	между ними	2	1
667	настаивает на	2	1
668	только как	2	1
669	в их	2	1
670	роль играет	1	1
671	от противоречий	1	1
672	для нашего	1	1
673	бы его	1	1
674	при изучении	1	1
675	в действительности	1	1
676	которым они	1	1
677	а нечто	1	1
678	раз потому	1	1
679	от ее	1	1
680	том числе	1	1
