N	3gram	Tiupa_Disk_2	TeoriaLi
335	повествователя о ней	1	1
336	строго отграниченная система	1	1
337	можно припоминая и	1	1
338	подготовившем почву для	1	1
339	слова манифестирующего двоякий	1	1
340	стремится к однозначности	1	1
341	именно это ощущение	1	1
342	есть нарушение запрета	1	1
343	жизненный опыт запечатлеваемый	1	1
344	слова не сводится	1	1
345	ценностно-смысловой картины мира	1	1
346	выводится в просторную	1	1
347	бросает звук в	1	1
348	запечатлеваемый и запечатлевающий	1	1
349	или острота наизнанку	1	1
350	смыслом ни в	1	1
351	человека с его	1	1
352	посрамляющий умершее солнце	1	1
353	и романного слова	1	1
354	где слово деритуализовано	1	1
355	отношению к самому	1	1
356	излагаемой жизни как	1	1
357	анекдот ни притча	1	1
358	эта возможность иного	1	1
359	составляет преломляющая несобственно-прямая	1	1
360	стратегии художественного письма	1	1
361	полускрытой рассеянной чужой	1	1
362	в архитектуру души	1	1
363	в стихотворении пушкина	1	1
364	субъектом инициативного самообнаружения	1	1
365	речь включая разные	1	1
366	реакцию предварительное знакомство	1	1
367	во внешнем мире	1	1
368	знает к его	1	1
369	обладать собственным смыслом	1	1
370	нем звучит один	1	1
371	это бывает в	1	1
372	есть профанация священного	1	1
373	при этом и	1	1
374	в мире на	1	1
375	мире случайности полноценная	1	1
376	в классическом романе	2	1
377	живет в готовом	1	1
378	биография и не	1	1
379	о том что	3	1
380	видения мира романного	1	1
381	субъектом ролевого действия	1	1
382	реальному человеческому существованию	1	1
383	не знает к	1	1
384	переходит к позиции	1	1
385	и оценки и	1	1
386	в себе самом	1	1
387	совершенно иными границами	1	1
388	или субъектом инициативного	1	1
389	формы скрытой полускрытой	1	1
390	как исполненной некоторого	1	1
391	мире императивной нормы	1	1
392	непредсказуемое стечение обстоятельств	1	1
393	изобразителя жизни повествователя	1	1
394	включает в себя	1	1
395	субъектом этического выбора	1	1
396	образом ориентировано на	1	1
397	фон романного видения	1	1
398	под сводами чужой	1	1
399	и прежде всего	2	1
400	автора с читателем	1	1
401	глупость неуместность ошибка	1	1
402	и реализатором самобытного	1	1
403	в мире императивной	1	1
404	его ценностно-смысловой позиции	1	1
405	о ней установка	1	1
406	почву для жизнеописания	1	1
407	острота наизнанку глупость	1	1
408	с содержанием анекдота	1	1
409	по сути дела	1	1
410	становления и развития	1	1
411	образа и романного	1	1
412	и развития самоопределяющегося	1	1
413	неуместность ошибка оговорка	1	1
414	в сказании или	2	1
415	мне бог сойти	1	1
416	сказании или притче	1	1
417	запечатлевающий основу такой	1	1
418	искусство заинтересовывать судьбой	1	1
419	последних двух веков	2	1
420	мере в какой	1	1
421	герой жизнеописания может	1	1
422	между автором и	1	1
423	себе самому тогда	1	1
424	любопытство к реальному	1	1
425	ни притча не	1	1
426	собственным смыслом ни	1	1
427	ответную реакцию предварительное	1	1
428	к его ценностно-смысловой	1	1
429	позиции учителя жизни	1	1
430	звук в архитектуру	1	1
431	двуголосого слова манифестирующего	1	1
432	есть субъектом самоопределения	1	1
433	к одному из	1	1
434	в большинстве случаев	1	1
435	необыкновенное в новелле	1	1
436	иных пространственно-временных масштабов	1	1
437	возможность иной интонации	1	1
438	себя и возможность	1	1
439	анекдота не столько	1	1
440	самоопределяющегося субъекта жизни	1	1
441	ночной жанр посрамляющий	1	1
442	та или иная	1	1
443	и оцененном мире	1	1
444	в силу своей	1	1
445	возможна только в	1	1
446	противоположность характеру типу	1	1
447	той мере в	1	1
448	масштабов и соотношений	1	1
449	не столько от	1	1
450	соотношений такая возможность	1	1
451	мира с совершенно	1	1
452	жизненным опытом выводится	1	1
453	знакомство слушателей с	1	1
454	анекдота выбор лексики	1	1
455	не может обладать	1	1
456	двоякий жизненный опыт	1	1
457	звучит один голос	1	1
458	бы непосредственного присутствия	1	1
459	диалогизированного слова прямой	1	1
460	и сам текст	1	1
461	в той мере	1	1
462	всем потому что	1	1
463	вследствие которого он	1	1
464	это игра случая	1	1
465	ней установка не	1	1
466	мира романного образа	1	1
467	сам текст анекдота	1	1
468	возможность совершенно иной	1	1
469	очередь по отношению	1	1
470	жеста и как	1	1
471	притча не знают	1	1
472	судьбой отдельных лиц	1	1
473	принципиально недопустимая в	1	1
474	не на раскрытие	1	1
475	иллюстрировалась общая идея	1	1
476	только в вероятностном	1	1
477	непредубежденное любопытство к	1	1
478	с совершенно иными	1	1
479	разные формы скрытой	1	1
480	и сближение но	1	1
481	ее содержание к	1	1
482	состоит в придании	1	1
483	в эпических жанрах	1	1
484	принципиальное различие между	1	1
485	сойти с ума	1	1
486	зримого жеста и	1	1
487	тогда как притчу	1	1
488	до которого анекдот	1	1
489	иными границами между	1	1
490	ослабляет и смягчает	1	1
491	или напротив дискредитирующе	1	1
492	в нем звучит	1	1
493	иного языка и	1	1
494	поэтому анекдот невозможно	1	1
495	например в значительной	1	1
496	отграниченная система смыслов	1	1
497	сколько от мастерства	1	1
498	предел до которого	1	1
499	которого он от	1	1
500	обычно является сюжетообразующим	1	1
501	биография возможна только	1	1
502	состоит в совмещении	1	1
503	его под сводами	1	1
504	скрытой полускрытой рассеянной	1	1
