N	2gram	Medvedev_F_1	Problemy
217	как если	2	2
218	не входит	1	2
219	если в	1	2
220	в общем	3	2
221	оно является	1	2
222	нет и	2	2
223	сама по	2	2
224	с этим	2	2
225	вот как	1	2
226	стороны и	4	2
227	в художественном	3	2
228	как нам	1	2
229	когда он	3	2
230	целый ряд	3	2
231	и как	3	2
232	не было	3	2
233	увидим что	1	2
234	от этого	2	2
235	бы и	1	2
236	так в	1	2
237	но ведь	2	2
238	широком смысле	1	2
239	бы ни	5	2
240	развиваться в	1	2
241	время и	1	2
242	должна быть	7	2
243	разобранная нами	1	2
244	оно должно	3	2
245	и по	1	2
246	но все	2	2
247	на все	3	2
248	лишь в	8	2
249	хотя бы	5	2
250	может стать	1	2
251	на почве	13	2
252	этом романе	1	2
253	этом смысле	1	2
254	и тем	1	2
255	и само	1	2
256	переходим к	1	2
257	строгом смысле	2	2
258	которую он	1	2
259	что такое	2	2
260	нами два	1	2
261	почти не	2	2
262	могло бы	2	2
263	не менее	11	2
264	одна из	2	2
265	не могло	5	2
266	следовательно и	2	2
267	ничего не	2	2
268	только и	4	2
269	жизни не	2	2
270	к ней	2	2
271	своей природе	1	2
272	отношении к	2	2
273	и является	2	2
274	если только	1	2
275	у нас	5	2
276	могут быть	1	2
277	к тому	3	2
278	людей в	1	2
279	языка и	1	2
280	в произведении	2	2
281	в другом	1	2
282	из одного	1	2
283	с ним	2	2
284	все в	2	2
285	лишь как	5	2
286	между тем	2	2
287	от них	1	2
288	тем как	1	2
289	в языке	1	2
290	здесь в	2	2
291	все время	2	2
292	и всякое	3	2
293	отчасти и	4	2
294	как стиль	1	2
295	же он	1	2
296	так что	1	2
297	этого нельзя	1	2
298	для него	3	2
299	сами по	2	2
300	а в	6	2
301	но вся	1	2
302	именно как	12	2
303	или иной	1	2
304	для этого	4	2
305	влияние на	3	2
306	предмет и	1	2
307	в конкретном	3	2
308	и пр	17	2
309	его как	3	2
310	там где	1	2
311	материал и	1	2
312	вместе с	2	2
313	в строгом	2	2
314	в духе	1	2
315	в данном	1	2
316	если оно	1	2
317	лингвистики и	1	2
318	в первой	1	2
319	об особенностях	1	2
320	этого слова	3	2
321	и различные	1	2
322	при всем	1	2
323	и нужна	1	2
324	сознания и	1	2
325	в результате	2	2
326	и важно	1	2
327	для нас	1	2
328	в литературной	1	2
329	его жизнь	1	2
330	не дает	2	2
331	в системе	2	2
332	видения и	1	2
333	сказать что	1	2
334	есть и	1	2
335	к другим	2	2
336	значение в	3	2
337	во всяком	4	2
338	они не	3	2
339	существенное влияние	1	1
340	менее глубокой	1	1
341	чтобы не	2	1
342	по основному	1	1
343	этом пункте	2	1
344	на самом	7	1
345	он может	1	1
346	показаться что	1	1
347	и есть	1	1
348	всякое иное	2	1
349	и существеннее	1	1
350	из самых	1	1
351	и чрезвычайно	1	1
352	по преимуществу	1	1
353	в нашу	1	1
354	оно было	2	1
355	определяется в	1	1
356	формы сами	1	1
357	на материале	1	1
358	сравнению с	1	1
359	это совершенно	1	1
360	входит в	6	1
361	не во	1	1
362	преломляется в	1	1
363	не адекватно	1	1
364	этом не	1	1
365	и стиль	1	1
366	несколько упрощаем	1	1
367	вместо того	1	1
368	от друга	2	1
369	в каждой	1	1
370	это время	1	1
371	в ней	10	1
372	той роли	1	1
373	литературы и	2	1
374	его по-своему	1	1
375	и сами	1	1
376	между собой	1	1
377	всем этим	2	1
378	художественные функции	2	1
379	в широком	3	1
380	время в	3	1
381	время здесь	1	1
382	реагировать на	2	1
383	в сюжете	1	1
384	в нашем	2	1
385	одним словом	5	1
386	могло быть	1	1
387	а только	2	1
388	эта особенность	1	1
389	менее всего	2	1
390	это последнее	3	1
391	друг от	2	1
392	его собственном	1	1
393	и речи	1	1
394	большое значение	1	1
395	среде но	1	1
396	своих последних	1	1
397	один и	1	1
398	к третьему	1	1
399	разных типов	1	1
400	характер и	1	1
401	мы дадим	1	1
402	вследствие чего	1	1
403	без другого	1	1
404	этом его	1	1
405	как к	3	1
406	что как	1	1
407	ней в	1	1
408	достаточно назвать	1	1
409	все остальные	1	1
410	однако не	2	1
411	большинстве же	1	1
412	нами в	1	1
413	возможных способов	1	1
414	здесь несколько	1	1
415	своего художественного	1	1
416	себе не	1	1
417	стиля и	2	1
418	о самом	1	1
419	времени как	1	1
420	та же	1	1
421	в целом	6	1
422	этих моментов	1	1
423	так или	1	1
424	учение о	4	1
425	с их	1	1
426	таковы три	1	1
427	романа но	1	1
428	сюда относятся	1	1
429	важное место	1	1
430	иначе и	1	1
431	на какой-то	1	1
432	из его	1	1
433	а вовсе	2	1
434	и если	2	1
435	на его	2	1
436	в ее	8	1
437	есть одна	1	1
438	сказать в	1	1
439	к миру	2	1
440	человек не	3	1
441	и задачи	1	1
442	высшей степени	1	1
443	они в	1	1
444	и социальной	1	1
445	меняется в	1	1
446	свою собственную	1	1
447	на таком	1	1
448	он должен	3	1
449	его конкретной	1	1
450	концы с	1	1
451	в силу	1	1
452	же тенденция	1	1
453	и вот	2	1
454	в первом	1	1
455	ни были	2	1
456	что у	1	1
457	ней не	1	1
458	это конечно	1	1
459	от нее	2	1
460	на всю	2	1
461	связанных с	1	1
462	на этой	1	1
463	занимает очень	1	1
464	его в	3	1
465	но чисто	1	1
466	выходит за	1	1
467	эту последнюю	2	1
468	для нее	1	1
469	всеми своими	1	1
470	деле в	1	1
471	всегда наличны	1	1
472	лишь на	1	1
473	не боится	3	1
474	литературном произведении	3	1
475	за ней	1	1
476	ведь в	1	1
477	он является	1	1
478	в них	3	1
479	она и	1	1
480	ни одной	1	1
481	в высшей	1	1
482	их взаимоотношения	1	1
483	но лишь	1	1
484	ее основные	1	1
485	место и	1	1
486	и уже	1	1
487	несмотря на	1	1
488	очень важное	1	1
489	жизни но	2	1
490	мы знаем	1	1
491	и тогда	1	1
492	общем не	1	1
493	все должно	1	1
494	что если	1	1
495	во второй	1	1
496	при изучении	1	1
497	в эпохи	1	1
498	оценок в	1	1
499	мы замечаем	1	1
500	в такой	1	1
501	не становится	1	1
502	не изучены	1	1
503	не должен	1	1
504	по сравнению	1	1
505	место в	7	1
506	не столько	1	1
507	с концами	1	1
508	нельзя понять	3	1
509	для всякого	2	1
510	но эта	2	1
511	поэтому мы	1	1
512	такую же	1	1
513	друг другу	1	1
514	что было	2	1
515	этом необходимо	1	1
516	превратиться в	1	1
517	бы о	1	1
518	тем самым	3	1
519	словах в	1	1
520	возможно только	1	1
521	и делают	1	1
522	воздействует на	1	1
523	конкретных анализов	1	1
524	не должна	7	1
525	и единого	1	1
526	же случаев	1	1
527	и вся	1	1
528	тому что	1	1
529	и очень	1	1
530	и разновидности	1	1
531	лишь косвенно	1	1
532	основные функции	1	1
533	проблем не	1	1
534	виду что	2	1
535	самого начала	1	1
536	этими двумя	1	1
537	мысли в	2	1
538	дальше что	1	1
539	мышления и	1	1
540	здесь на	1	1
541	и притом	1	1
542	к этим	1	1
543	весь этот	1	1
544	как его	1	1
545	и отдельных	1	1
546	выдвинул у	1	1
547	и снова	1	1
548	чтобы стать	2	1
549	но только	1	1
550	для всего	1	1
551	и всегда	1	1
552	и без	1	1
553	и лишь	2	1
554	чуткое ухо	1	1
555	правда это	2	1
556	идеологических оценок	1	1
557	а лишь	2	1
558	связи с	3	1
559	и сама	1	1
560	к какому-нибудь	1	1
561	серьезность и	1	1
562	в более	1	1
563	в сознании	1	1
564	отстоявшихся идеологических	1	1
565	из истории	1	1
566	только с	1	1
567	его изучения	1	1
568	что на	1	1
569	точном смысле	1	1
570	в области	3	1
571	может показаться	1	1
572	стиля как	1	1
573	с первой	1	1
574	настоящего времени	2	1
575	знаковом материале	1	1
576	последнее слово	1	1
577	логикой в	1	1
578	нисколько не	2	1
579	лежит в	1	1
580	должны быть	5	1
581	определенное место	2	1
582	всего в	3	1
583	как своего	1	1
584	не поняв	1	1
585	все усиливается	1	1
586	его с	2	1
587	критика и	3	1
588	его значение	1	1
589	они и	1	1
590	часть и	1	1
591	поэтического языка	1	1
592	что при	1	1
593	но сама	1	1
594	данную эпоху	2	1
595	правда не	1	1
596	пр он	1	1
597	они вовсе	1	1
598	и самое	1	1
599	как таковым	2	1
600	того чтобы	1	1
601	как один	1	1
602	данном случае	1	1
603	упрощаем и	1	1
604	с разных	1	1
605	с самого	1	1
606	а особенно	1	1
607	сознания с	1	1
608	роль в	1	1
609	мы наблюдаем	1	1
610	стремиться к	1	1
611	глубже и	1	1
612	если они	1	1
613	на нее	2	1
614	не с	2	1
615	во многом	1	1
616	произведения не	1	1
617	глубоко и	2	1
618	еще в	2	1
619	и функции	1	1
620	его разновидностях	1	1
621	они становятся	2	1
622	с этого	1	1
623	как чисто	1	1
624	смысле и	1	1
625	собственно в	1	1
626	часто и	2	1
627	произведения как	2	1
628	не был	1	1
629	нашей работы	3	1
630	его жизни	1	1
631	или на	2	1
632	каждом своем	1	1
633	может не	1	1
634	на всех	1	1
635	языке как	1	1
636	воздействия на	3	1
637	смысле не	1	1
638	являются в	1	1
639	или иначе	2	1
640	и всякая	2	1
641	функций в	2	1
642	эти два	1	1
643	на одном	1	1
644	наконец в	3	1
645	в художественной	1	1
646	резко отличается	1	1
647	эту плоскость	1	1
648	о предмете	1	1
649	и самые	1	1
650	эта тенденция	1	1
651	в литературе	5	1
652	в каждую	1	1
653	быть и	4	1
654	на которой	1	1
655	один из	3	1
656	в двух	1	1
657	наиболее ярко	1	1
658	романа и	1	1
659	мы видим	1	1
660	стиль в	1	1
661	характерный для	1	1
662	проникнуть в	1	1
663	происходит лишь	1	1
664	в стороне	1	1
665	должен был	1	1
666	несколько подробнее	2	1
667	определенной художественной	1	1
668	здесь невозможны	1	1
669	точка зрения	2	1
670	кроме этого	1	1
671	изнутри и	1	1
672	с одной	4	1
673	именно на	1	1
674	со всеми	3	1
675	с которыми	1	1
676	своего собственного	1	1
677	из которого	1	1
678	значительно и	1	1
679	он их	1	1
680	и типов	2	1
681	литературный стиль	1	1
682	обстоит дело	1	1
683	не произошло	1	1
684	это значение	1	1
685	и отчетливой	1	1
686	а это	1	1
687	его и	2	1
688	одно направление	1	1
689	же они	2	1
690	в роман	1	1
691	отражает в	1	1
692	никто не	1	1
693	всяком случае	4	1
694	самого слова	1	1
695	как их	2	1
696	у нее	1	1
697	каждом элементе	1	1
698	не о	3	1
699	из системы	2	1
700	даже и	2	1
701	дистанцию по	1	1
702	на лингвистику	1	1
703	жизни в	2	1
704	от ее	1	1
705	одной стороны	4	1
706	со стороны	5	1
707	даже не	1	1
708	определить и	1	1
709	границу между	1	1
710	и сознание	1	1
711	специфических особенностей	2	1
712	его себе	1	1
713	именно в	8	1
714	а именно	1	1
715	строится в	1	1
716	к которому	2	1
717	понимали и	1	1
718	а с	1	1
719	и др	5	1
720	что не	1	1
721	в живом	6	1
722	что для	1	1
723	связано с	1	1
724	эти идеи	1	1
725	самом же	1	1
726	смысла и	1	1
727	несколько иное	1	1
728	жизни их	1	1
729	человека но	1	1
730	ничем не	3	1
731	и самый	2	1
732	не на	2	1
733	есть лишь	2	1
734	однако и	1	1
735	так называемой	1	1
736	и социальных	1	1
737	нами особенность	1	1
738	здесь этот	1	1
739	мы остановимся	1	1
740	время оно	1	1
741	для историка	1	1
742	но есть	2	1
743	здесь имеет	1	1
744	оснований для	1	1
745	в связи	4	1
746	быть адекватно	1	1
747	все более	2	1
748	в сторону	1	1
749	художественное значение	1	1
750	деле это	1	1
751	особого типа	1	1
752	ни на	3	1
753	и особенно	2	1
754	и потому	9	1
755	как это	6	1
756	подхода к	2	1
757	пространства и	1	1
758	автора в	1	1
759	почти всех	1	1
760	до настоящего	2	1
761	ибо оно	1	1
762	и переживания	1	1
763	к действительности	2	1
764	данной эпохи	1	1
765	пор почти	1	1
766	в форме	1	1
767	различные типы	1	1
768	как целое	1	1
769	зрения своей	1	1
770	историка литературы	4	1
771	в это	1	1
772	эти вопросы	1	1
773	является для	2	1
774	свести концы	1	1
775	не меняет	1	1
776	этого замысла	1	1
777	о мире	2	1
778	вещь а	1	1
779	этот образ	2	1
780	живет и	1	1
781	мысли не	1	1
782	совершается в	2	1
783	исключительно как	1	1
784	что делает	1	1
785	в точном	1	1
786	по принципу	1	1
787	мира и	1	1
788	в другой	2	1
789	может войти	2	1
790	романе и	1	1
791	его структуру	1	1
792	увидим дальше	1	1
793	к этой	4	1
794	обрабатывается именно	1	1
795	ни было	2	1
796	же деле	1	1
797	разных сторон	1	1
798	бы оно	2	1
799	направление и	1	1
800	не есть	2	1
801	по поводу	1	1
802	социально и	1	1
803	в свою	8	1
804	и глубокого	1	1
805	на их	2	1
806	с ней	1	1
807	отношением к	1	1
808	была бы	2	1
809	в частности	4	1
810	от всех	3	1
811	жизни а	1	1
812	своего предмета	1	1
813	в последнем	1	1
814	перескакивает через	1	1
815	одновременно и	1	1
816	мира все	1	1
817	дает лишь	1	1
818	ли они	1	1
819	в данную	1	1
820	в простую	1	1
821	в своих	2	1
822	и эта	1	1
823	это в	1	1
824	часто встречается	1	1
825	свое и	1	1
826	к этому	1	1
827	как на	4	1
