N	2gram	Vygotskiy__2	Tvorches
257	этого в	1	1
258	в сфере	1	1
259	же как	2	1
260	того пункта	1	1
261	связана с	4	1
262	должно стать	1	1
263	этом пункте	2	1
264	переход от	4	1
265	но тем	1	1
266	и есть	2	1
267	эта теория	2	1
268	этой теории	3	1
269	и до	3	1
270	и этот	1	1
271	также и	2	1
272	мы уже	6	1
273	ни даже	1	1
274	на пороге	1	1
275	умственного развития	1	1
276	мы имеем	3	1
277	что если	2	1
278	единство и	1	1
279	ошибки но	1	1
280	рассматривается как	3	1
281	он как	2	1
282	в сущности	9	1
283	говорить о	2	1
284	среды на	2	1
285	принадлежит к	2	1
286	но даже	1	1
287	то это	1	1
288	что можно	3	1
289	этот жест	2	1
290	не способен	1	1
291	из ее	1	1
292	который может	1	1
293	и самого	2	1
294	вопрос об	2	1
295	одно из	1	1
296	по этому	6	1
297	он был	1	1
298	между собой	1	1
299	столь же	2	1
300	воображение и	1	1
301	бы то	1	1
302	во всех	2	1
303	как правило	1	1
304	мышления как	5	1
305	определения этого	1	1
306	видит в	2	1
307	наряду с	2	1
308	друг на	1	1
309	действия и	3	1
310	его сознания	1	1
311	по отношению	6	1
312	вообще как	1	1
313	а и	1	1
314	мы снова	1	1
315	в истории	6	1
316	как говорит	2	1
317	с этим	3	1
318	для создания	1	1
319	более и	1	1
320	и где	1	1
321	сознания в	1	1
322	целый ряд	2	1
323	как уже	2	1
324	к этой	3	1
325	его к	2	1
326	и к	6	1
327	один ряд	1	1
328	он на	3	1
329	за собой	2	1
330	для которого	3	1
331	со своей	1	1
332	к чему	2	1
333	бы и	3	1
334	к необходимости	2	1
335	что это	6	1
336	формы в	1	1
337	он в	3	1
338	все эти	3	1
339	учение о	1	1
340	еще один	2	1
341	в известном	2	1
342	смысла но	1	1
343	и потребности	2	1
344	сливаются в	1	1
345	имеем в	1	1
346	тому же	1	1
347	что игра	1	1
348	и если	1	1
349	связанные с	1	1
350	своем развитии	2	1
351	да и	1	1
352	чем для	2	1
353	не повторяет	1	1
354	этого вопроса	1	1
355	не к	1	1
356	собой не	1	1
357	что еще	1	1
358	и вот	1	1
359	с представлением	1	1
360	для утверждения	1	1
361	на этом	1	1
362	находим у	1	1
363	новую принципиально	1	1
364	в основу	1	1
365	а вместе	1	1
366	подход к	2	1
367	то ни	1	1
368	значение в	3	1
369	им как	1	1
370	на ту	1	1
371	на все	2	1
372	на этой	2	1
373	она связана	1	1
374	его в	1	1
375	это было	1	1
376	заключается в	8	1
377	было бы	10	1
378	центральное место	1	1
379	по мысли	1	1
380	приходит в	1	1
381	нам по	1	1
382	за ней	1	1
383	он приходит	1	1
384	от человеческого	1	1
385	же именно	1	1
386	ни в	2	1
387	для них	1	1
388	принципиально отличную	1	1
389	но мы	3	1
390	в них	4	1
391	о которых	3	1
392	является более	1	1
393	все равно	2	1
394	показывает что	1	1
395	на грани	1	1
396	в моменты	1	1
397	с этой	2	1
398	с тем	1	1
399	всю жизнь	1	1
400	на друга	1	1
401	ибо он	2	1
402	нигде не	1	1
403	до степени	1	1
404	смысле с	1	1
405	чем в	2	1
406	можно считать	2	1
407	о которой	1	1
408	на первый	1	1
409	отрыве от	2	1
410	видит причину	2	1
411	свою собственную	2	1
412	что такое	1	1
413	и ее	3	1
414	именно и	1	1
415	же это	2	1
416	но которые	1	1
417	еще с	1	1
418	не от	1	1
419	бы что	2	1
420	всякий раз	2	1
421	как одна	1	1
422	но эта	3	1
423	живут в	1	1
424	образом и	1	1
425	впечатления от	1	1
426	и более	2	1
427	почему-то не	1	1
428	том же	2	1
429	на всю	1	1
430	человека чем	1	1
431	по себе	7	1
432	тому что	1	1
433	в отношении	6	1
434	с развитием	4	1
435	а от	1	1
436	в таких	1	1
437	отличную от	1	1
438	что эта	6	1
439	что с	5	1
440	и другое	2	1
441	в смысле	1	1
442	не имеет	4	1
443	что их	1	1
444	у кого	1	1
445	к этим	1	1
446	на него	1	1
447	в процессе	11	1
448	мы все	1	1
449	кстати что	1	1
450	в уме	1	1
451	в нас	1	1
452	значение при	1	1
453	в игру	1	1
454	все без	1	1
455	для всего	2	1
456	нельзя не	1	1
457	казалось бы	8	1
458	вот это	1	1
459	контакт с	3	1
460	действительности но	1	1
461	в самой	3	1
462	учения о	2	1
463	того в	1	1
464	как она	1	1
465	в другую	1	1
466	показал что	5	1
467	эта тенденция	1	1
468	он хочет	1	1
469	уже говорили	3	1
470	только с	1	1
471	одним словом	1	1
472	и делает	1	1
473	в области	1	1
474	у нас	1	1
475	один раз	1	1
476	начиная с	1	1
477	его принцип	1	1
478	его мышления	1	1
479	к себе	2	1
480	не могут	2	1
481	относиться к	1	1
482	но все	2	1
483	в других	2	1
484	мы по	1	1
485	что оно	4	1
486	бы он	1	1
487	что на	2	1
488	указывает на	2	1
489	не есть	1	1
490	оно не	1	1
491	она не	1	1
492	человека имеет	1	1
493	и это	3	1
494	опираясь на	2	1
495	для всей	2	1
496	он явно	1	1
497	действия к	1	1
498	один мир	1	1
499	эта мысль	1	1
500	и о	1	1
501	но по	1	1
502	самого процесса	1	1
503	вывод что	1	1
504	отношения и	1	1
505	в ее	1	1
506	от внешней	5	1
507	другой стороны	1	1
508	в собственном	3	1
509	как по	2	1
510	только не	1	1
511	и говорит	1	1
512	только то	1	1
513	говорили что	1	1
514	о прямом	1	1
515	и пространство	1	1
516	что у	3	1
517	его решения	1	1
518	самого автора	2	1
519	особенно в	1	1
520	полном согласии	1	1
521	утверждает что	3	1
522	на голову	1	1
523	но у	1	1
524	момента и	1	1
525	остается не	1	1
526	по мере	1	1
527	общее место	1	1
528	автора к	2	1
529	и здесь	1	1
530	и должно	1	1
531	своей книге	2	1
532	и возможно	1	1
533	в действительной	1	1
534	прямо и	1	1
535	и что	8	1
536	или на	1	1
537	даже у	1	1
538	самому себе	2	1
539	все та	1	1
540	нас в	2	1
541	как у	2	1
542	вопросу о	1	1
543	связь между	5	1
544	к нему	1	1
545	в отрыве	1	1
546	и всю	2	1
547	между тем	1	1
548	при исследовании	1	1
549	эти два	1	1
550	это указание	2	1
551	вообще и	1	1
552	движения в	1	1
553	все время	3	1
554	ряд других	1	1
555	так говорит	1	1
556	делает это	1	1
557	в жизнь	1	1
558	в современной	1	1
559	с человеческим	1	1
560	известном смысле	1	1
561	социальной среды	5	1
562	себя с	1	1
563	контакта с	1	1
564	как он	6	1
565	действие в	1	1
566	и резкое	1	1
567	будь то	1	1
568	положение в	1	1
569	должен был	1	1
570	человека во	1	1
571	с одной	7	1
572	вот что	1	1
573	человека к	2	1
574	знал что	1	1
575	принцип удовольствия	2	1
576	характерной для	1	1
577	для всех	4	1
578	в серьезных	1	1
579	не принял	1	1
580	если мы	6	1
581	то и	1	1
582	но с	2	1
583	и обратно	2	1
584	мышления и	16	1
585	то у	1	1
586	он принадлежит	1	1
587	обманывает нас	1	1
588	мы знаем	7	1
589	к мысли	1	1
590	ведь это	1	1
591	могло бы	1	1
592	в одном	2	1
593	сами по	1	1
594	и со	1	1
595	для ясности	1	1
596	к ним	1	1
597	но что	2	1
598	с какой-нибудь	1	1
599	заметить что	2	1
600	тем что	2	1
601	не обладает	1	1
602	понимая под	1	1
603	маленький ребенок	1	1
604	же деле	1	1
605	развития в	6	1
606	не надо	3	1
607	и из	2	1
608	до сих	1	1
609	ряд с	1	1
610	линии развития	2	1
611	к которому	6	1
612	с той	1	1
613	для этого	3	1
614	чем он	1	1
615	по выражению	1	1
616	а с	4	1
617	естественно что	1	1
618	и их	5	1
619	самом же	1	1
620	похожие на	1	1
621	тот самый	1	1
622	одной стороны	7	1
623	связи с	9	1
624	на этот	6	1
625	а наоборот	1	1
626	в ребенке	1	1
627	на которых	2	1
628	и самый	2	1
629	в руках	1	1
630	заметим кстати	1	1
631	роднит их	1	1
632	когда же	1	1
633	когда она	2	1
634	виде в	1	1
635	с помощью	5	1
636	так можно	1	1
637	связь с	2	1
638	и мышление	1	1
639	из элементов	1	1
640	него в	1	1
641	бы ее	1	1
642	как это	6	1
643	возникает из	4	1
644	о возможности	1	1
645	на втором	2	1
646	и целый	1	1
647	внешних условий	1	1
648	но сам	1	1
649	в сферу	1	1
650	не обманывает	1	1
651	утверждая что	1	1
652	это есть	2	1
653	во все	2	1
654	что же	2	1
655	самого себя	1	1
656	человек с	2	1
657	материал для	1	1
658	сих пор	1	1
659	человеческого поведения	1	1
660	только для	3	1
661	отличается от	1	1
662	же самое	2	1
663	и тогда	2	1
664	как раз	4	1
665	в полном	2	1
666	к вопросу	2	1
667	и сам	3	1
668	в более	2	1
669	сведено к	1	1
670	форм и	1	1
671	уже на	1	1
672	другого то	1	1
673	в связи	6	1
674	природе как	1	1
675	но на	3	1
676	и научная	1	1
677	он по	1	1
678	согласно этой	1	1
679	во время	3	1
680	не встречается	1	1
681	и крайне	1	1
682	значило бы	1	1
683	от него	1	1
684	тем более	3	1
685	не дают	1	1
686	у которого	1	1
687	мы должны	6	1
688	ни было	1	1
689	сверх того	1	1
690	очень хорошо	2	1
691	тезис о	1	1
692	в целях	1	1
693	это все	2	1
694	этот вопрос	5	1
695	и внутренне	1	1
696	их с	1	1
697	природе и	1	1
698	к его	2	1
699	но этот	1	1
700	жизни а	1	1
701	отношению к	5	1
702	этот момент	1	1
703	из своей	1	1
704	приводит нас	2	1
705	а может	1	1
706	с самим	1	1
