N	2gram	Vygotskiy__2	StatiiOP
353	позволяет себе	1	2
354	одной стороны	1	2
355	здесь дело	2	2
356	по крайней	1	2
357	впечатление будто	1	2
358	так называемой	1	2
359	его собственной	1	2
360	который не	3	2
361	нет никаких	1	2
362	на который	2	2
363	ни на	3	2
364	и их	3	2
365	такого рода	1	2
366	по существу	3	2
367	том смысле	1	2
368	этого слова	1	2
369	в свое	2	2
370	этом случае	1	2
371	точно и	2	2
372	и тогда	1	2
373	при таком	4	2
374	которой можно	1	2
375	ни одного	1	2
376	в этих	2	2
377	хотя в	1	2
378	что этот	2	2
379	несмотря на	4	2
380	дело с	8	2
381	в своих	9	2
382	справедливо указывает	2	2
383	литературы а	1	1
384	а между	1	1
385	позволю себе	1	1
386	скорей наоборот	1	1
387	и ясных	1	1
388	непонятным почему	1	1
389	чтобы не	1	1
390	художественного произведения	5	1
391	случае есть	1	1
392	как известно	1	1
393	словами и	1	1
394	на деле	8	1
395	впечатление что	2	1
396	на две	1	1
397	из его	1	1
398	знаков препинания	1	1
399	исходит из	5	1
400	материала который	3	1
401	объясняется и	2	1
402	едва ли	4	1
403	в зависимости	1	1
404	поэзии так	1	1
405	и этот	2	1
406	поэзии и	7	1
407	его не	1	1
408	их и	1	1
409	полагает что	2	1
410	смотреть на	1	1
411	к нашей	1	1
412	если я	1	1
413	каком случае	1	1
414	так чтобы	1	1
415	на тему	1	1
416	почти исключительно	1	1
417	с но	2	1
418	от друга	1	1
419	но даже	2	1
420	дают возможность	1	1
421	совершенно непонятным	4	1
422	с нашими	1	1
423	зависимости от	1	1
424	одной в	1	1
425	что оба	1	1
426	на нем	1	1
427	и на	5	1
428	время в	1	1
429	бы то	2	1
430	с его	2	1
431	мысль что	2	1
432	оно совершенно	2	1
433	видит в	3	1
434	но как	3	1
435	а только	3	1
436	только при	1	1
437	в стихе	7	1
438	и нуждается	1	1
439	вытекает ли	1	1
440	должны были	1	1
441	очевидно что	2	1
442	друг от	1	1
443	общего правила	1	1
444	и таким	2	1
445	во что	1	1
446	писатель в	1	1
447	было написано	1	1
448	как говорит	3	1
449	домик в	1	1
450	ответ в	1	1
451	некоторые частные	1	1
452	показать что	5	1
453	кроме того	1	1
454	что по	2	1
455	мысль в	1	1
456	и какой	1	1
457	и к	3	1
458	нем нужно	1	1
459	не очень	1	1
460	себе как	1	1
461	не приходится	1	1
462	другое соображение	1	1
463	частный вопрос	1	1
464	бы с	2	1
465	сюжет и	1	1
466	он в	3	1
467	в нашем	1	1
468	у каждого	1	1
469	этого совершенно	1	1
470	так в	2	1
471	им в	1	1
472	и до	4	1
473	другом случае	1	1
474	и кто	1	1
475	как он	2	1
476	если он	1	1
477	ответом на	3	1
478	что каждая	2	1
479	чем-то вроде	1	1
480	не знать	1	1
481	школой в	1	1
482	на одну	2	1
483	которая является	1	1
484	которые тем	1	1
485	в узком	2	1
486	не как	3	1
487	и вот	3	1
488	сказал что	1	1
489	громадное большинство	1	1
490	у читателя	1	1
491	вникнуть в	1	1
492	нашего времени	1	1
493	в плане	1	1
494	или правильнее	1	1
495	том же	2	1
496	с фактами	2	1
497	в одну	1	1
498	том случае	4	1
499	в таких	1	1
500	а по	1	1
501	на все	5	1
502	с целью	1	1
503	это было	3	1
504	те или	1	1
505	мы на	1	1
506	в глазах	1	1
507	нечего и	1	1
508	то все	2	1
509	и дает	1	1
510	какая из	1	1
511	капитанской дочке	1	1
512	критики как	1	1
513	в коломне	1	1
514	которым он	1	1
515	только одно	1	1
516	он является	1	1
517	в них	2	1
518	является для	1	1
519	далеко не	5	1
520	показывает что	3	1
521	которое имеет	1	1
522	но вытекает	1	1
523	на основании	1	1
524	с тем	11	1
525	всю жизнь	2	1
526	и следовало	1	1
527	во внимание	2	1
528	которой он	1	1
529	всегда и	1	1
530	и было	1	1
531	иначе говоря	4	1
532	когда в	1	1
533	которую он	1	1
534	узнать что	1	1
535	бы на	1	1
536	общее правило	1	1
537	от своего	1	1
538	и при	2	1
539	что такая	1	1
540	представить себе	3	1
541	нас не	1	1
542	это только	3	1
543	место в	2	1
544	мы в	3	1
545	не столько	1	1
546	полная несостоятельность	1	1
547	случае всякий	1	1
548	путем в	1	1
549	которые должны	2	1
550	а есть	1	1
551	это утверждение	1	1
552	том чтобы	3	1
553	что было	1	1
554	только все	2	1
555	и эти	2	1
556	на другую	1	1
557	том и	2	1
558	однако в	1	1
559	и наоборот	2	1
560	быть не	1	1
561	следующими словами	1	1
562	истории о	1	1
563	по себе	12	1
564	же мы	3	1
565	счастливый а	1	1
566	нет никакого	1	1
567	потому не	1	1
568	лиц и	2	1
569	и другое	2	1
570	хотелось бы	1	1
571	в русской	1	1
572	считает что	2	1
573	на котором	1	1
574	тогда когда	3	1
575	одна из	1	1
576	что их	1	1
577	бы много	1	1
578	к этим	1	1
579	в процессе	2	1
580	но только	4	1
581	татьяны в	1	1
582	казалось бы	2	1
583	на язык	1	1
584	в разных	1	1
585	того как	4	1
586	это то	2	1
587	что называют	2	1
588	таким путем	4	1
589	своей задачей	1	1
590	и является	1	1
591	и чувства	1	1
592	о чем-то	1	1
593	уже и	1	1
594	и делает	1	1
595	больше того	2	1
596	не потому	2	1
597	и далее	2	1
598	один раз	1	1
599	не могут	3	1
600	когда мы	2	1
601	отличается от	2	1
602	одного слова	1	1
603	которой приходится	1	1
604	и другим	1	1
605	к тому	7	1
606	в наши	1	1
607	отказаться от	3	1
608	то ни	2	1
609	исследователь который	1	1
610	как мы	1	1
611	и о	1	1
612	в виду	3	1
613	но при	1	1
614	и говорить	2	1
615	ни стало	1	1
616	и говорит	2	1
617	только то	1	1
618	с самого	1	1
619	виде так	1	1
620	и была	1	1
621	на том	2	1
622	и когда	4	1
623	то как	3	1
624	он так	1	1
625	времени и	1	1
626	было в	1	1
627	ссылается на	3	1
628	на которую	2	1
629	чем все	1	1
630	еще в	1	1
631	разного рода	1	1
632	является в	1	1
633	он к	1	1
634	разумеется что	1	1
635	мы вправе	1	1
636	образом в	3	1
637	вот это	1	1
638	о ней	4	1
639	о нем	1	1
640	поэтому как	1	1
641	и та	1	1
642	его словам	1	1
643	который заключается	1	1
644	в глаза	2	1
645	утверждает что	5	1
646	после того	2	1
647	и просто	1	1
648	с того	2	1
649	что его	5	1
650	можно сказать	1	1
651	все его	1	1
652	не просто	1	1
653	что самое	2	1
654	поэта к	1	1
655	которые мы	4	1
656	даже по	1	1
657	того материала	3	1
658	всякой научной	1	1
659	показывает как	1	1
660	в другой	1	1
661	быть даже	1	1
662	что бы	1	1
663	известную долю	2	1
664	сообщены в	1	1
665	в свете	2	1
666	что тот	3	1
667	форм как	1	1
668	сюда относится	1	1
669	же можно	1	1
670	указывает что	4	1
671	для таких	1	1
672	что только	1	1
673	тот же	6	1
674	этого материала	2	1
675	или иные	1	1
676	всю свою	1	1
677	языка на	1	1
678	как нечто	2	1
679	эти утверждения	1	1
680	свою эпоху	1	1
681	место из	2	1
682	и из	6	1
683	именно на	2	1
684	какой степени	1	1
685	не имеют	2	1
686	мы очень	1	1
687	уже не	1	1
688	если мы	12	1
689	отношений к	1	1
690	всем его	1	1
691	этого понятия	1	1
692	он эту	1	1
693	каким образом	3	1
694	и других	3	1
695	его и	1	1
696	свой список	1	1
697	был бы	1	1
698	не так	2	1
699	ведь это	1	1
700	слова в	2	1
701	в одном	2	1
702	сами по	3	1
703	с этими	2	1
704	можно с	1	1
705	к ним	2	1
706	не о	1	1
707	с него	1	1
708	естественно что	1	1
709	каждый из	2	1
710	которые могут	1	1
711	и никогда	2	1
712	почему это	2	1
713	от того	4	1
714	само собой	3	1
715	что таким	1	1
716	были бы	3	1
717	русской поэзии	1	1
718	с общим	1	1
719	пророк и	1	1
720	с другим	1	1
721	не один	1	1
722	ведь на	1	1
723	с той	4	1
724	собой разумеется	1	1
725	случаев в	1	1
726	одну кучу	1	1
727	такое же	2	1
728	чтения этой	1	1
729	после прочтения	1	1
730	объясняется тем	1	1
731	обратиться к	1	1
732	больше и	1	1
733	рифме в	1	1
734	в некоторых	1	1
735	в соответствии	1	1
736	связано с	1	1
737	в рифме	1	1
738	я позволю	1	1
739	чтобы убедиться	1	1
740	которых мы	3	1
741	и заменой	1	1
742	до конца	3	1
743	не на	2	1
744	именно так	1	1
745	рядом других	1	1
746	в руках	2	1
747	меньше всего	2	1
748	именно такой	1	1
749	чем на	1	1
750	только несколько	1	1
751	объясняется только	1	1
752	оснований для	1	1
753	и ему	1	1
754	поэта в	1	1
755	но что	2	1
756	вместе с	2	1
757	его создания	1	1
758	мы говорим	1	1
759	тот факт	1	1
760	что именно	3	1
761	который видит	2	1
762	из которых	2	1
763	какого бы	1	1
764	к своему	2	1
765	не дают	1	1
766	и довольно	1	1
767	узкого круга	1	1
768	и там	1	1
769	это его	1	1
770	для понимания	1	1
771	сам не	1	1
772	и другой	3	1
773	этих случаев	1	1
774	критики и	1	1
775	и смерти	1	1
776	этом и	1	1
777	пушкина было	1	1
778	говорить что	1	1
779	похоже на	1	1
780	этом смысле	1	1
781	только частный	1	1
782	практике но	1	1
783	один человек	1	1
784	указать на	1	1
785	факт что	1	1
786	от той	1	1
787	тем и	2	1
788	и от	2	1
789	или в	1	1
790	узком смысле	1	1
791	обращается к	1	1
792	всего что	1	1
793	это может	2	1
794	у них	2	1
795	но еще	1	1
796	бы в	1	1
797	эти особенности	1	1
798	конце концов	3	1
799	против того	1	1
800	ряд таких	1	1
801	которое должно	1	1
802	исключительно в	1	1
803	отношении к	3	1
804	фактами в	1	1
805	в стихах	1	1
806	чтобы лучше	1	1
807	к самым	1	1
808	слово в	1	1
809	но эта	2	1
810	что форма	4	1
811	когда говорит	3	1
812	работы и	1	1
813	на более	1	1
814	состоит из	2	1
815	в капитанской	1	1
816	совершенно серьезно	1	1
817	их с	2	1
818	оно не	2	1
819	из этого	4	1
820	большей частью	1	1
821	поэта является	1	1
822	и другие	1	1
823	такое заключение	1	1
824	к этому	1	1
825	как на	5	1
826	точно так	3	1
827	они не	1	1
828	смысле что	1	1
