N	2gram	Bakhtin_Fr_8	Dialekti
487	время не	1	1
488	должно было	1	1
489	к нему	2	1
490	и иной	1	1
491	и всю	1	1
492	он например	1	1
493	от них	1	1
494	а сколько	1	1
495	судить о	2	1
496	же самом	1	1
497	в языке	1	1
498	исторического становления	1	1
499	все в	1	1
500	но внутри	1	1
501	этих последних	1	1
502	точках зрения	1	1
503	и она	1	1
504	у которого	1	1
505	наконец и	1	1
506	но с	2	1
507	какой же	1	1
508	почти все	2	1
509	он стал	1	1
510	значений и	1	1
511	но этим	1	1
512	сущности это	1	1
513	жизнь из	1	1
514	во времени	1	1
515	точка зрения	2	1
516	которых я	1	1
517	именно на	1	1
518	и тела	2	1
519	эпохи но	1	1
520	с нею	1	1
521	и у	1	1
522	уже в	2	1
523	так можно	1	1
524	другу как	1	1
525	и показать	1	1
526	ада и	1	1
527	и других	4	1
528	его и	1	1
529	за ним	1	1
530	мы переходим	1	1
531	предмет и	1	1
532	хочет быть	1	1
533	одно из	1	1
534	земли и	1	1
535	как его	1	1
536	на части	1	1
537	этой системы	1	1
538	она имеет	1	1
539	не из	1	1
540	которой нет	1	1
541	и вместе	1	1
542	науки в	1	1
543	о каком	1	1
544	же деле	1	1
545	границы и	1	1
546	не были	3	1
547	индивидуальность и	2	1
548	возможно что	2	1
549	или иной	1	1
550	и постепенно	2	1
551	мне и	1	1
552	прямо сказать	1	1
553	с другой	2	1
554	фактов и	2	1
555	совершенно точно	1	1
556	и прежде	1	1
557	дело в	2	1
558	такое же	1	1
559	по всей	1	1
560	исторического развития	1	1
561	и существует	1	1
562	на ней	1	1
563	что для	3	1
564	превращается в	1	1
565	них и	2	1
566	нужно сказать	1	1
567	на этот	1	1
568	до конца	11	1
569	и самый	3	1
570	самое слово	1	1
571	и далее	1	1
572	вещи ее	1	1
573	однако и	1	1
574	жизнь в	1	1
575	если этот	1	1
576	самый факт	1	1
577	и оно	1	1
578	но чем	1	1
579	его дело	1	1
580	мира в	1	1
581	в связи	3	1
582	из мира	1	1
583	некоторые из	1	1
584	есть такое	1	1
585	их к	1	1
586	этот третий	1	1
587	в той	6	1
588	этой последней	1	1
589	быть только	1	1
590	где не	1	1
591	и которое	1	1
592	ибо всякая	1	1
593	мы сказали	1	1
594	в контексте	1	1
595	и действия	1	1
596	имел в	1	1
597	через то	1	1
598	и грубых	1	1
599	отношениях к	1	1
600	и от	1	1
601	в известном	2	1
602	мира и	2	1
603	не самого	1	1
604	все события	1	1
605	наконец все	1	1
606	поэтому все	1	1
607	ибо в	1	1
608	и темное	1	1
609	становления в	1	1
610	все они	6	1
611	есть уже	1	1
612	третьей и	3	1
613	на фоне	1	1
614	оно это	1	1
615	мог не	1	1
616	в романе	21	1
617	из тех	1	1
618	не знает	1	1
619	не быть	1	1
620	является и	2	1
621	это сознание	1	1
622	из этого	1	1
623	были и	1	1
624	явления в	1	1
625	включает в	1	1
626	всем этом	1	1
627	в современной	1	1
628	как на	1	1
629	о себе	2	1
630	в своих	4	1
631	прийти в	1	1
632	гораздо более	1	1
