N	2gram	Bakhtin_sl_2	Istorich
413	случаях мы	1	1
414	нас и	1	1
415	об этом	1	1
416	с человеком	1	1
417	д если	1	1
418	образом в	1	1
419	своим собственным	1	1
420	них не	1	1
421	правда эти	1	1
422	и здесь	2	1
423	в другом	2	1
424	язык и	7	1
425	должно было	1	1
426	самый процесс	1	1
427	к нему	3	1
428	между тем	3	1
429	бы она	1	1
430	наконец в	4	1
431	также в	1	1
432	в свете	3	1
433	как объект	1	1
434	быть и	3	1
435	с той	1	1
436	нам может	1	1
437	вне себя	2	1
438	менее в	1	1
439	дело с	4	1
440	друг друга	1	1
441	из многих	1	1
442	пор не	2	1
443	поэтому и	4	1
444	между этими	1	1
445	их не	1	1
446	из которого	1	1
447	зачатки его	1	1
448	же и	2	1
449	одной из	1	1
450	уже в	2	1
451	оно в	1	1
452	обстоит дело	2	1
453	а это	1	1
454	или даже	3	1
455	языка но	4	1
456	его и	2	1
457	характерно что	1	1
458	мир в	1	1
459	стороны оно	1	1
460	борьбу на	1	1
461	для него	7	1
462	стоит и	1	1
463	отношение к	4	1
464	оно так	1	1
465	к ним	1	1
466	и язык	4	1
467	ту сторону	1	1
468	может служить	1	1
469	случае не	1	1
470	но уже	1	1
471	и никогда	1	1
472	для того	2	1
473	в особенности	3	1
474	именно как	2	1
475	и даже	7	1
476	даже не	1	1
477	а на	1	1
478	все новые	1	1
479	или иначе	1	1
480	как самостоятельные	1	1
481	именно в	2	1
482	и создает	3	1
483	в самую	1	1
484	не знает	2	1
485	не исключает	1	1
486	его как	2	1
487	как о	2	1
488	когда она	1	1
489	могут служить	1	1
490	или с	1	1
491	несмотря на	1	1
492	для этой	1	1
493	как ни	1	1
494	вступает в	1	1
495	еще раз	3	1
496	одинаково и	1	1
497	здесь оно	1	1
498	этих случаях	2	1
499	он говорит	1	1
500	если оно	2	1
501	последнем случае	1	1
502	это так	1	1
503	у ивана	1	1
504	этого слова	1	1
505	несколько слов	2	1
506	быть именно	1	1
507	новые и	1	1
508	не является	1	1
509	и для	5	1
510	и часто	3	1
511	однако и	1	1
512	живет и	1	1
513	делает их	1	1
514	это может	1	1
515	из себя	3	1
516	наблюдения над	1	1
517	русском языке	1	1
518	и могли	1	1
519	но зато	1	1
520	иначе обстоит	1	1
521	содержание этой	1	1
522	же в	1	1
523	уже нет	1	1
524	здесь только	1	1
525	может и	2	1
526	в свою	3	1
527	неотделим от	1	1
528	они были	1	1
529	леса когда	1	1
530	оно не	8	1
531	в отдельности	1	1
532	что под	1	1
533	на свет	1	1
534	частности в	1	1
535	происходит борьба	1	1
536	социальную значимость	3	1
537	в таком	4	1
538	том числе	1	1
