N	2gram	Bakhtin_Fr_4	VeschiIm
372	в отличие	1	1
373	поэтому в	2	1
374	что было	1	1
375	к нашему	1	1
376	сущности то	1	1
377	как от	1	1
378	уже сказали	1	1
379	пока в	1	1
380	даже в	1	1
381	сам он	2	1
382	уже был	1	1
383	и очень	1	1
384	раз и	1	1
385	с необычайной	1	1
386	что эта	1	1
387	дело не	1	1
388	с него	3	1
389	тогда и	1	1
390	и внутренней	1	1
391	о природе	2	1
392	и существенное	1	1
393	под одно	1	1
394	учения о	2	1
395	не прочь	1	1
396	видим что	1	1
397	по своей	3	1
398	хочет быть	1	1
399	которое не	2	1
400	уже и	2	1
401	и делает	1	1
402	за ними	1	1
403	и оно	1	1
404	в общую	1	1
405	которого я	1	1
406	понимает и	1	1
407	оно рождает	1	1
408	утверждать что	1	1
409	обычно в	1	1
410	им в	2	1
411	в конце	9	1
412	на нем	2	1
413	ведь они	1	1
414	и от	1	1
415	как по	1	1
416	нечто и	1	1
417	уже с	1	1
418	с самого	3	1
419	то время	2	1
420	смысле но	1	1
421	на том	1	1
422	природе своей	1	1
423	что у	3	1
424	на нее	1	1
425	подойти к	1	1
426	с реальными	1	1
427	имеется в	3	1
428	быть может	2	1
429	он остается	1	1
430	ярче всего	1	1
431	связанное с	1	1
432	это понимание	1	1
433	из основных	1	1
434	быть ни	1	1
435	а также	2	1
436	в единую	1	1
437	как наиболее	1	1
438	нас в	1	1
439	получилось нечто	1	1
440	для освещения	1	1
441	от них	1	1
442	и всякая	1	1
443	не надо	1	1
444	но конечно	3	1
445	где происходит	1	1
446	на отдельные	1	1
447	сравнение с	2	1
448	к которому	2	1
449	что здесь	3	1
450	но с	1	1
451	целом с	1	1
452	каждый момент	1	1
453	и так	3	1
454	несколько подробнее	1	1
455	же типа	1	1
456	с одной	2	1
457	образом что	1	1
458	именно на	1	1
459	где они	2	1
460	для всех	1	1
461	это ни	2	1
462	конечно не	4	1
463	и у	2	1
464	в виде	1	1
465	при помощи	1	1
466	конечно нет	1	1
467	к своим	1	1
468	зрения на	1	1
469	на части	12	1
470	форм но	1	1
471	вовсе не	9	1
472	как его	1	1
473	у него	5	1
474	этими словами	1	1
475	выражение это	1	1
476	в других	2	1
477	нужно сказать	2	1
478	в очень	1	1
479	существуют только	1	1
480	живой и	2	1
481	до сих	1	1
482	мы еще	1	1
483	когда этот	1	1
484	так вот	1	1
485	говорит о	1	1
486	в некоторых	1	1
487	одной стороны	2	1
488	и самый	1	1
489	жизнь в	1	1
490	он становится	2	1
491	с которым	1	1
492	было сказано	1	1
493	стороны в	2	1
494	уже давно	2	1
495	нет ничего	2	1
496	и она	1	1
497	нами как	1	1
498	где эта	2	1
499	границы между	3	1
500	что каждый	1	1
501	который бы	1	1
502	теперь когда	1	1
503	полной ясностью	1	1
504	имеет конечно	1	1
505	как существенный	1	1
506	смысле этого	1	1
507	не видят	3	1
508	и основной	1	1
509	мы даем	1	1
510	вокруг себя	2	1
511	из этой	1	1
512	мы сказали	2	1
513	этого слова	1	1
514	слова и	1	1
515	сих пор	1	1
516	не знаем	1	1
517	этот образ	4	1
518	это новое	1	1
519	или в	2	1
520	о котором	1	1
521	тот кто	1	1
522	на анализе	1	1
523	у них	3	1
524	в третьем	1	1
525	вообще в	1	1
526	конце концов	4	1
527	ведь как	1	1
528	к самому	1	1
529	одной из	2	1
530	другой стороны	3	1
531	дело с	1	1
532	как есть	1	1
533	к его	1	1
534	мы увидим	2	1
535	из этого	2	1
536	только о	1	1
537	на свет	2	1
538	в действительности	1	1
539	но эти	2	1
540	и эта	2	1
541	в противоположность	1	1
542	многочисленных форм	1	1
543	к этому	2	1
544	думать что	1	1
545	в таком	1	1
546	они не	2	1
