N	2gram	Tiupa_Hudo_1	Problema
252	это тоже	1	2
253	есть его	1	2
254	в которой	1	2
255	так или	2	2
256	он в	1	2
257	из этих	1	2
258	поскольку в	1	2
259	во многих	1	2
260	вообще не	1	2
261	на его	2	2
262	события есть	1	2
263	он вдруг	1	2
264	он должен	1	2
265	что ни	1	2
266	с такими	2	2
267	и с	4	2
268	для них	1	2
269	нашего исследования	1	2
270	должно быть	2	2
271	и того	1	2
272	на первый	1	2
273	имеет ничего	1	2
274	не как	1	2
275	знаем что	1	2
276	и уж	1	2
277	друг другу	1	2
278	однако в	2	2
279	что этот	1	2
280	мы встречаемся	1	2
281	она не	4	2
282	и другое	2	2
283	не имеет	2	2
284	что их	1	2
285	в науке	1	2
286	для всего	2	2
287	не о	2	2
288	не потому	1	2
289	xx века	1	2
290	не могут	1	2
291	могут быть	1	2
292	как для	1	2
293	уже на	1	2
294	нам о	1	2
295	этим термином	1	2
296	смысл но	1	2
297	говорили что	1	2
298	особенно в	2	2
299	здесь нет	1	2
300	и всегда	1	2
301	то во	1	2
302	нас в	1	2
303	того или	2	2
304	между тем	8	2
305	нечто иное	1	2
306	на одном	1	2
307	в него	2	2
308	сразу же	1	2
309	том как	3	2
310	и так	2	2
311	поэтому и	2	2
312	в качестве	9	2
313	на этой	1	2
314	своему непосредственному	1	2
315	является не	1	2
316	одно из	1	2
317	для него	10	2
318	как его	3	2
319	новое качество	1	2
320	в целях	1	2
321	или иначе	2	2
322	и нельзя	1	2
323	человека а	1	2
324	действующих лиц	2	2
325	что для	1	2
326	он будет	1	2
327	которые являются	1	2
328	в это	2	2
329	не будем	1	2
330	между прочим	1	2
331	известной степени	1	2
332	в результате	2	2
333	но когда	1	2
334	но еще	2	2
335	только что	4	2
336	о своем	1	2
337	к его	1	2
338	или иного	2	2
339	а между	1	1
340	с с	4	1
341	начинается с	2	1
342	говорили о	1	1
343	и подробно	1	1
344	отношения между	1	1
345	сцена в	1	1
346	не принимая	1	1
347	проникает в	1	1
348	оно было	2	1
349	речь здесь	1	1
350	был и	1	1
351	и этот	1	1
352	той же	2	1
353	имеется и	1	1
354	именно к	1	1
355	этом не	1	1
356	такие общие	1	1
357	в анализ	1	1
358	как обычно	1	1
359	отказывается от	1	1
360	я не	1	1
361	это время	1	1
362	а еще	1	1
363	виде то	1	1
364	это действительно	1	1
365	нам представляется	1	1
366	здесь всего	1	1
367	с самой	1	1
368	есть своя	1	1
369	явлений и	1	1
370	в общем	1	1
371	ее выражения	1	1
372	социально-исторических явлений	1	1
373	тут же	1	1
374	этот художественный	1	1
375	относится к	1	1
376	и я	1	1
377	уверенность в	1	1
378	и поэтому	2	1
379	первый взгляд	1	1
380	но пока	1	1
381	в акте	1	1
382	решительно все	1	1
383	дает нам	1	1
384	все же	3	1
385	встрече с	3	1
386	на другом	1	1
387	к другим	1	1
388	к числу	1	1
389	от этого	1	1
390	о самом	1	1
391	их состояния	1	1
392	не знает	2	1
393	бы не	1	1
394	ни одна	1	1
395	о других	1	1
396	на смену	1	1
397	но на	1	1
398	их действия	1	1
399	в определенном	1	1
400	о которой	1	1
401	пушкина и	1	1
402	об анне	1	1
403	в первую	2	1
404	в силу	1	1
405	чтобы в	1	1
406	на этом	3	1
407	к такого	1	1
408	в нее	1	1
409	человека в	6	1
410	равнодушна к	1	1
411	жизнь которая	1	1
412	несомненно есть	1	1
413	то ни	1	1
414	думал что	1	1
415	бы дать	1	1
416	а его	2	1
417	для своей	1	1
418	лишь в	3	1
419	в художественном	2	1
420	первую очередь	2	1
421	при встрече	2	1
422	может стать	1	1
423	неожиданности и	1	1
424	даже в	3	1
425	мог бы	1	1
426	не чем	1	1
427	на свои	1	1
428	бы совершенно	1	1
429	является для	1	1
430	героя приведем	1	1
431	как об	1	1
432	жизни то	1	1
433	в трактире	1	1
434	со своими	1	1
435	и содержит	1	1
436	этим и	1	1
437	и тому	1	1
438	разговаривать не	1	1
439	она сама	1	1
440	такое общее	1	1
441	другим и	1	1
442	еще недостаточно	1	1
443	в такой	2	1
444	и без	1	1
445	вне всякого	1	1
446	место в	1	1
447	лакеем и	1	1
448	из земли	1	1
449	признать что	1	1
450	вопрос о	2	1
451	его построения	1	1
452	и другого	1	1
453	его мы	1	1
454	тех писателей	1	1
455	том чтобы	1	1
456	иным как	1	1
457	т п	8	1
458	том и	1	1
459	чем собственно	1	1
460	тому чтобы	1	1
461	для нее	2	1
462	вместе со	1	1
463	вообще на	1	1
464	что эта	1	1
465	сам он	1	1
466	всего его	1	1
467	между людьми	1	1
468	чистом виде	1	1
469	вплоть до	1	1
470	не раз	2	1
471	иной раз	1	1
472	и такого	1	1
473	природа не	1	1
474	хотелось бы	1	1
475	как о	1	1
476	если в	2	1
477	удивительным образом	1	1
478	столь мало	1	1
479	в основе	1	1
480	что ей	1	1
481	о них	1	1
482	та или	3	1
483	в определении	1	1
484	последние десятилетия	1	1
485	как таковой	1	1
486	одна из	2	1
487	отнестись к	1	1
488	именно с	1	1
489	этих двух	1	1
490	произведения а	1	1
491	х годов	1	1
492	же он	1	1
493	другой тип	1	1
494	с аверинцев	1	1
495	встречаемся в	1	1
496	этом отношении	3	1
497	литературы может	1	1
498	что на	2	1
499	ему не	2	1
500	ведь все	1	1
501	это могло	1	1
502	только от	1	1
503	представляется нам	2	1
504	того и	1	1
505	мысли о	2	1
506	все еще	2	1
507	если же	1	1
508	с анализом	1	1
509	как объективно	1	1
510	у себя	2	1
511	с ее	2	1
512	всерьез не	1	1
513	такого например	1	1
514	для читателя	1	1
515	всей своей	1	1
516	в пределах	3	1
517	вопрос что	1	1
518	человека с	1	1
519	о нашей	1	1
520	на нее	1	1
521	вопрос этот	1	1
522	о природе	3	1
523	символизм то	1	1
524	наше внимание	2	1
525	остановимся на	2	1
526	и внешней	1	1
527	не случайна	1	1
528	нас и	1	1
529	находится в	1	1
530	все дело	1	1
531	сводится к	1	1
532	в другом	2	1
533	это вполне	1	1
534	внимание на	2	1
535	и та	1	1
536	его жизни	2	1
537	одного из	1	1
538	и существенное	1	1
539	требует для	1	1
540	ее и	1	1
541	по адресу	2	1
542	становится у	1	1
543	до известной	1	1
544	мы делаем	1	1
545	внутренняя сторона	1	1
546	он его	1	1
547	за последние	1	1
548	это в	3	1
549	переходит в	1	1
550	во втором	1	1
551	и хорошо	1	1
552	эти два	1	1
553	не более	1	1
554	тотчас же	1	1
555	не сводится	1	1
556	говорить и	1	1
557	тот момент	2	1
558	в античной	1	1
559	что бы	1	1
560	нем и	1	1
561	и об	2	1
562	не хочется	1	1
563	не требует	1	1
564	переживаний и	1	1
565	ни к	2	1
566	другое не	1	1
567	по своей	4	1
568	которое было	1	1
569	не случайно	7	1
570	но с	2	1
571	этом а	1	1
572	а явление	1	1
573	к сожалению	1	1
574	выдержана в	1	1
575	и этих	1	1
576	в стороне	1	1
577	напоминает нам	1	1
578	меня самого	1	1
579	себя в	4	1
580	раз в	2	1
581	естественно в	1	1
582	в начале	2	1
583	не из	1	1
584	а то	2	1
585	анализа и	1	1
586	не дает	1	1
587	в данной	2	1
588	не стал	2	1
589	он однако	1	1
590	его и	1	1
591	за ним	2	1
592	ту или	2	1
593	чего и	1	1
594	мы знаем	2	1
595	могло бы	1	1
596	в прошлом	1	1
597	ее не	1	1
598	при всей	2	1
599	друг друга	5	1
600	из нее	1	1
601	каждый из	1	1
602	к той	1	1
603	же деле	1	1
604	теория литературы	1	1
605	в свои	1	1
606	со стороны	3	1
607	даже не	1	1
608	на примере	1	1
609	от другой	2	1
610	было и	1	1
611	же о	1	1
612	мы еще	1	1
613	с очень	1	1
614	в школьных	1	1
615	к человеку	1	1
616	вполне достаточно	1	1
617	самом же	1	1
618	потом в	1	1
619	имеют никакого	1	1
620	мыслит в	1	1
621	человек в	2	1
622	решения вопроса	1	1
623	и слово	1	1
624	и п	1	1
625	ближе к	2	1
626	нельзя назвать	1	1
627	их самих	1	1
628	предстают перед	1	1
629	вступает в	1	1
630	является его	1	1
631	на который	1	1
632	он уже	4	1
633	в одной	2	1
634	речь не	1	1
635	из которых	1	1
636	и столь	1	1
637	к своему	2	1
638	и к	4	1
639	xix века	1	1
640	находит в	1	1
641	или и	1	1
642	в москве	1	1
643	вокруг себя	1	1
644	который он	1	1
645	здесь имеется	1	1
646	о месте	1	1
647	с этой	2	1
648	видно что	2	1
649	в смысле	1	1
650	здесь прежде	1	1
651	от конкретных	1	1
652	не знаем	2	1
653	мышления в	1	1
654	несет в	3	1
655	что я	2	1
656	и от	4	1
657	и действенной	1	1
658	о котором	2	1
659	своей собственной	2	1
660	от него	3	1
661	не будучи	1	1
662	будто бы	3	1
663	жизни так	2	1
664	сознания так	1	1
665	романа и	1	1
666	тот же	1	1
667	но вот	1	1
668	в системе	2	1
669	еще ничего	1	1
670	нами не	1	1
671	в романе	1	1
672	да не	2	1
673	а ведь	1	1
674	они все	1	1
675	мы считаем	1	1
676	одновременно и	5	1
677	чем иным	1	1
678	т е	4	1
679	никакого отношения	1	1
680	в трех	1	1
681	в такое	1	1
682	углубляясь в	1	1
683	с внешней	2	1
684	жизни и	5	1
685	к этой	3	1
686	разговоре с	1	1
687	и эта	1	1
688	молодой человек	1	1
689	которая не	2	1
