N	2gram	Nazirov_Tv_1	Psycholo
400	в мысли	1	1
401	хотя и	3	1
402	в действительности	1	1
403	для ее	1	1
404	то в	2	1
405	для которого	1	1
406	в себя	2	1
407	под ним	1	1
408	очень много	1	1
409	как некий	1	1
410	впечатления от	1	1
411	деле этот	1	1
412	в известном	1	1
413	это тот	1	1
414	и противоречивость	1	1
415	этого образа	1	1
416	имеем в	1	1
417	и те	1	1
418	вытекающее из	1	1
419	на его	3	1
420	же именно	1	1
421	к герою	1	1
422	идет от	1	1
423	и читателя	1	1
424	собой не	1	1
425	означает в	1	1
426	так уж	1	1
427	заключает в	1	1
428	с законами	1	1
429	него было	1	1
430	все с	1	1
431	мы обнаруживаем	1	1
432	но все	1	1
433	не будет	2	1
434	а затем	2	1
435	правда что	1	1
436	значение в	1	1
437	только не	1	1
438	и с	3	1
439	слова одного	1	1
440	на этой	1	1
441	есть не	2	1
442	это не	4	1
443	вон и	1	1
444	свою противоположность	2	1
445	ты мне	1	1
446	смысл рассказа	1	1
447	в жизни	2	1
448	кажется что	1	1
449	и рядом	1	1
450	а вот	1	1
451	для них	1	1
452	все равно	1	1
453	тот самый	1	1
454	он и	1	1
455	когда я	2	1
456	о чем	1	1
457	не заметить	1	1
458	а если	1	1
459	и было	1	1
460	и тогда	1	1
461	еще раз	1	1
462	первой части	3	1
463	из общего	1	1
464	что такое	1	1
465	рассказа о	1	1
466	интерес и	1	1
467	в их	3	1
468	что до	1	1
469	не от	1	1
470	мысли и	4	1
471	от себя	1	1
472	он весь	1	1
473	но эта	1	1
474	борьбу с	1	1
475	однако в	2	1
476	в повести	5	1
477	даже в	3	1
478	когда видит	1	1
479	своим героям	1	1
480	ему как	1	1
481	а от	1	1
482	однако уже	1	1
483	человек и	1	1
484	на воздух	5	1
485	в таких	1	1
486	считает что	1	1
487	действие его	1	1
488	дело в	3	1
489	от чужого	1	1
490	и притом	2	1
491	ее с	1	1
492	к этим	1	1
493	на него	1	1
494	не по	3	1
495	героев и	3	1
496	и имеет	1	1
497	в уме	1	1
498	и отношений	2	1
499	это еще	1	1
500	он с	1	1
501	это мы	1	1
502	упоминания о	1	1
503	ушел от	1	1
504	в русском	1	1
505	как она	1	1
506	в другую	1	1
507	с гораздо	1	1
508	вот что	1	1
509	отношение автора	1	1
510	что на	1	1
511	за ними	1	1
512	быть к	1	1
513	одним из	4	1
514	сюжета в	1	1
515	такие же	1	1
516	которого он	2	1
517	в трагедии	1	1
518	из элементов	1	1
519	относиться к	1	1
520	частный случай	1	1
521	бы он	1	1
522	не есть	1	1
523	катастрофа и	1	1
524	искусства как	1	1
525	отказаться от	2	1
526	вполне может	1	1
527	это необычайная	1	1
528	расходится с	1	1
529	героя что	1	1
530	читателя он	1	1
531	но по	1	1
532	такого изображения	1	1
533	но при	1	1
534	вывод что	1	1
535	как один	1	1
536	с каким	2	1
537	в собственном	1	1
538	который может	1	1
539	мысль о	2	1
540	смерти в	1	1
541	и говорит	1	1
542	говорили что	1	1
543	означает и	1	1
544	он пришел	1	1
545	роль в	1	1
546	так и	2	1
547	ли это?	1	1
548	это вовсе	1	1
549	во все	1	1
550	полном согласии	1	1
551	это первый	2	1
552	мировой литературе	1	1
553	по мере	1	1
554	читателя к	1	1
555	нас и	1	1
556	эта действительность	1	1
557	у нее	1	1
558	считают что	1	1
559	это я	1	1
560	трагедии в	1	1
561	может не	2	1
562	ясным что	1	1
563	и просто	1	1
564	можно сказать	2	1
565	напрашивается вывод	1	1
566	все та	1	1
567	времени в	13	1
568	нас в	1	1
569	знает что	1	1
570	это было	1	1
571	в конечном	4	1
572	не определяют	1	1
573	мы понимаем	1	1
574	и всю	1	1
575	этот момент	1	1
576	что человек	3	1
577	в глазах	1	1
578	под именем	1	1
579	еще более	2	1
580	вслед за	2	1
581	следовало бы	2	1
582	мы никогда	1	1
583	подробностями и	1	1
584	играют очень	1	1
585	но с	1	1
586	но тот	1	1
587	действие в	1	1
588	этот вопрос	1	1
589	пришел к	1	1
590	этих описаний	1	1
591	положение в	1	1
592	до уровня	1	1
593	когда личность	1	1
594	то все	1	1
595	жалости и	1	1
596	ад и	1	1
597	в литературу	1	1
598	по этому	1	1
599	совершенно естественно	1	1
600	и у	2	1
601	только на	2	1
602	себя и	1	1
603	в нашей	2	1
604	от других	2	1
605	и других	3	1
606	автор как	1	1
607	и их	1	1
608	ведь это	1	1
609	в прозе	1	1
610	представлений о	2	1
611	выводит из	1	1
612	этом плане	1	1
613	тому же	1	1
614	в других	1	1
615	само собой	1	1
616	не было	1	1
617	противоположность между	1	1
618	а на	1	1
619	как у	1	1
620	острее и	1	1
621	я только	1	1
622	именно в	2	1
623	совершенно точно	1	1
624	к которому	1	1
625	чем он	1	1
626	в отличие	2	1
627	души и	1	1
628	ни на	3	1
629	что для	2	1
630	превращается в	1	1
631	преимуществу в	1	1
632	он только	1	1
633	мир а	1	1
634	на которых	1	1
635	и самый	1	1
636	в рассказе	3	1
637	зависит от	2	1
638	жизнь в	1	1
639	бы ее	1	1
640	и милостиво	1	1
641	она нарушает	1	1
642	на эту	4	1
643	когда же	1	1
644	него не	1	1
645	одна и	1	1
646	мы знаем	1	1
647	для этой	2	1
648	виде в	1	1
649	в момент	4	1
650	именно поэтому	1	1
651	причину этого	1	1
652	равно как	1	1
653	в частности	2	1
654	мы перейдем	1	1
655	действительности или	1	1
656	согласии с	2	1
657	не странно	1	1
658	не одно	1	1
659	в область	1	1
660	самым как	1	1
661	утверждая что	1	1
662	из этой	1	1
663	на свете	2	1
664	это значит	1	1
665	дана нам	1	1
666	бросается в	1	1
667	и смерти	1	1
668	каждый раз	1	1
669	сейчас же	1	1
670	художественное произведение	1	1
671	и страсть	1	1
672	оба они	1	1
673	о его	1	1
674	отличается от	1	1
675	от героев	1	1
676	между прочим	1	1
677	имел в	1	1
678	я от	2	1
679	пока еще	1	1
680	люди не	1	1
681	время видим	1	1
682	в мировой	1	1
683	ли в	2	1
684	уже на	1	1
685	для автора	2	1
686	в самые	1	1
687	в точном	1	1
688	начала и	1	1
689	от него	1	1
690	от всех	1	1
691	мы должны	1	1
692	всей силой	1	1
693	утверждал что	3	1
694	отношении к	1	1
695	именно здесь	1	1
696	это все	1	1
697	в романе	10	1
698	необходимое условие	1	1
699	только как	1	1
700	жизни а	1	1
701	автора в	1	1
702	ко всему	1	1
703	насмехается над	1	1
704	и жизнь	1	1
705	просто не	3	1
706	жизни и	3	1
707	как результат	1	1
708	это в	3	1
709	тем самым	7	1
710	во сне	1	1
711	гораздо более	2	1
