N	2gram	Vygotskiy__3	Literetu
445	плана в	4	1
446	не сумеет	1	1
447	мужества и	1	1
448	в прозе	1	1
449	дело и	1	1
450	к той	1	1
451	на деле	4	1
452	нет и	1	1
453	мне и	1	1
454	как у	1	1
455	что человек	1	1
456	не просто	2	1
457	именно в	1	1
458	оказывается и	1	1
459	к которому	1	1
460	и прежде	1	1
461	мы встретились	1	1
462	как же	2	1
463	еще и	2	1
464	а с	2	1
465	души и	1	1
466	в романе	1	1
467	говорит о	2	1
468	с ружьем	2	1
469	в поэзию	1	1
470	однако и	2	1
471	все время	30	1
472	когда же	1	1
473	что мы	1	1
474	для этой	1	1
475	все более	2	1
476	эти слова	2	1
477	с первого	1	1
478	так же	2	1
479	не зря	1	1
480	и потому	1	1
481	мы говорим	1	1
482	решение вопроса	1	1
483	характера и	1	1
484	он говорит	6	1
485	наряду с	3	1
486	одновременно с	1	1
487	что же	2	1
488	в тот	1	1
489	кто из	1	1
490	о недавней	1	1
491	в своем	5	1
492	его в	3	1
493	своей жизни	2	1
494	автора и	2	1
495	имел в	1	1
496	как некий	1	1
497	пока еще	1	1
498	о мире	2	1
499	и где	1	1
500	не мог	4	1
501	как автора	1	1
502	всего в	1	1
503	при таком	2	1
504	на самом	2	1
505	поэт был	1	1
506	от него	1	1
507	и все	10	1
508	этого рода	1	1
509	еще более	1	1
510	в-третьих эта	1	1
511	есть неотъемлемая	1	1
512	в зависимость	1	1
513	другой из	1	1
514	отношении к	1	1
515	ее развития	1	1
516	нам не	2	1
517	быть сказано	1	1
518	от своего	2	1
519	только как	1	1
520	своего предмета	1	1
521	от всех	1	1
522	то здесь	1	1
523	в свою	4	1
524	к его	2	1
525	от поэзии	1	1
526	в последнем	1	1
527	из этого	8	1
528	есть и	1	1
529	а я	3	1
530	ее в	4	1
531	и эта	1	1
532	каждое слово	1	1
533	который не	4	1
534	к этому	3	1
535	можно назвать	2	1
536	они не	2	1
537	гораздо более	1	1
