N	2gram	Propp_Isto_7	Dialekti
260	мог бы	1	2
261	для этого	1	2
262	в разных	1	2
263	находится в	1	2
264	о ней	1	2
265	мы всегда	1	2
266	ее в	3	2
267	но мы	1	2
268	никак не	1	2
269	в пользу	1	2
270	и во	1	2
271	и требует	1	2
272	во всей	1	2
273	и только	1	2
274	выше в	3	2
275	одной из	4	2
276	и так	2	2
277	в качестве	3	2
278	конечно не	2	2
279	то и	4	2
280	не дает	1	2
281	из них	2	2
282	ту или	1	2
283	и их	1	2
284	никто не	1	2
285	тем что	6	2
286	от того	1	2
287	в целях	2	2
288	и из	1	2
289	и тех	1	2
290	другой стороны	8	2
291	именно так	1	2
292	его как	1	2
293	е в	2	2
294	в частности	1	2
295	вместе с	7	2
296	как это	2	2
297	к своему	1	2
298	есть результат	1	2
299	что же	1	2
300	этой точки	3	2
301	где это	1	2
302	мы еще	1	2
303	но для	2	2
304	не мог	1	2
305	и часто	1	2
306	не объясняет	1	2
307	это как	2	2
308	тот кто	5	2
309	солнца и	1	2
310	только что	1	2
311	а как	1	2
312	что этот	2	2
313	и при	1	2
314	оно не	1	2
315	в свое	1	2
316	сила и	1	2
317	точно так	2	2
318	все что	1	2
319	о каких	1	1
320	же как	4	1
321	переходит к	1	1
322	именно и	1	1
323	свете этой	1	1
324	не кто-нибудь	1	1
325	д в	2	1
326	утверждение что	1	1
327	он может	4	1
328	и заменили	1	1
329	но тем	2	1
330	и должны	1	1
331	выражено в	2	1
332	к другому	1	1
333	дело не	5	1
334	и больше	1	1
335	видеть в	3	1
336	в зависимости	1	1
337	его не	2	1
338	для своего	1	1
339	такое положение	2	1
340	но она	1	1
341	то это	5	1
342	и он	3	1
343	очень часто	1	1
344	собой в	1	1
345	и этого	1	1
346	в религии	1	1
347	знаем что	3	1
348	или все	1	1
349	или во	1	1
350	заключается не	1	1
351	ясным из	1	1
352	видели что	1	1
353	увидели что	1	1
354	легко может	1	1
355	и всякий	1	1
356	с отцом	1	1
357	очевидно что	1	1
358	отношение к	5	1
359	тут же	1	1
360	в одной	2	1
361	эта связь	3	1
362	по которому	2	1
363	стороны и	2	1
364	совершенно другой	1	1
365	это тоже	1	1
366	тот же	2	1
367	с коня	2	1
368	имеет в	1	1
369	где все	1	1
370	не можем	2	1
371	не приходится	1	1
372	мнению все	1	1
373	и тот	2	1
374	однако чаще	1	1
375	имеем в	5	1
376	если он	3	1
377	в наших	1	1
378	дальше и	1	1
379	частности и	1	1
380	вообще не	2	1
381	как он	6	1
382	она еще	1	1
383	и одна	1	1
384	он не	6	1
385	тогда если	1	1
386	всех этих	6	1
387	в первую	7	1
388	этого вопроса	1	1
389	все идет	1	1
390	и более	1	1
391	только те	1	1
392	говорите что	1	1
393	ему на	1	1
394	его от	1	1
395	чем собственно	1	1
396	объяснить его	1	1
397	но дело	1	1
398	дадут нам	1	1
399	в нее	1	1
400	чтобы дать	1	1
401	однако все	1	1
402	этим самым	1	1
403	же не	1	1
404	связанные с	2	1
405	они должны	2	1
406	а его	3	1
407	на ту	2	1
408	кроются корни	1	1
409	его в	3	1
410	входит в	1	1
411	здесь идет	1	1
412	отца и	2	1
413	не встречает	1	1
414	данном случае	3	1
415	чаще всего	3	1
416	еще одно	1	1
417	он является	1	1
418	о которых	1	1
419	ни одной	1	1
420	выше гл	1	1
421	одна и	1	1
422	есть явление	1	1
423	для чего	1	1
424	мы видели	7	1
425	другая форма	1	1
426	можно считать	1	1
427	действительно не	1	1
428	такой же	1	1
429	и становится	3	1
430	именно он	1	1
431	бы на	1	1
432	интерес представляет	1	1
433	можно найти	2	1
434	как все	1	1
435	и третий	1	1
436	знает и	1	1
437	указать что	2	1
438	в которых	1	1
439	бы что	1	1
440	миф о	1	1
441	не от	2	1
442	и другого	1	1
443	которой они	2	1
444	которые в	1	1
445	такую же	1	1
446	но он	2	1
447	друг другу	1	1
448	она или	1	1
449	что сам	1	1
450	того кто	2	1
451	знание и	1	1
452	сам он	2	1
453	без него	1	1
454	и одной	1	1
455	чтобы сохранить	1	1
456	одна сторона	1	1
457	вплоть до	2	1
458	истории о	1	1
459	это дает	1	1
460	то чего	1	1
461	в иное	1	1
462	ее с	1	1
463	они же	3	1
464	внести в	1	1
465	можно ли	1	1
466	этого явления	1	1
467	смысл его	1	1
468	того и	1	1
469	одна из	7	1
470	но надо	1	1
471	средствами и	1	1
472	имеем дело	1	1
473	на землю	1	1
474	мифе о	1	1
475	и весь	1	1
476	того в	1	1
477	всех своих	1	1
478	связи с	3	1
479	прямо в	1	1
480	же должны	2	1
481	доказать что	1	1
482	в некотором	1	1
483	однако это	1	1
484	ему не	1	1
485	до смерти	1	1
486	а в	10	1
487	нет даже	1	1
488	к себе	3	1
489	зависимости от	1	1
490	его за	2	1
491	всего в	1	1
492	всего что	1	1
493	так она	1	1
494	они и	1	1
495	и они	1	1
496	этот акт	1	1
497	из их	1	1
498	как они	1	1
499	велика и	1	1
500	и которая	1	1
501	приходит к	3	1
502	из всего	2	1
503	как мы	3	1
504	имеет никаких	1	1
505	не могу	1	1
506	нами выше	2	1
507	это ведет	1	1
508	можно сделать	1	1
509	долг и	1	1
510	в дальнейшем	3	1
511	на том	2	1
512	его самого	1	1
513	сына и	1	1
514	достаточно чтобы	1	1
515	ясным что	1	1
516	можно было	1	1
517	только тот	1	1
518	действительности это	1	1
519	те же	1	1
520	можно понять	1	1
521	и которые	1	1
522	что потом	1	1
523	почему в	1	1
524	таких примеров	1	1
525	есть страх	1	1
526	и здесь	12	1
527	также на	1	1
528	совершенно достаточно	1	1
529	не содержит	2	1
530	с одной	5	1
531	после того	4	1
532	имеет значения	1	1
533	все его	2	1
534	с целью	2	1
535	д но	1	1
536	мы понимаем	1	1
537	должно было	2	1
538	этой формулы	1	1
539	к нему	7	1
540	доходит до	2	1
541	и всю	1	1
542	он например	1	1
543	от них	1	1
544	не подходит	1	1
545	в другой	3	1
546	вслед за	1	1
547	все в	2	1
548	но почему-то	1	1
549	не знаю	3	1
550	мы условились	1	1
551	а эти	1	1
552	и она	3	1
553	который бы	1	1
554	в него	1	1
555	состояние и	1	1
556	но так	1	1
557	вполне можно	1	1
558	но с	1	1
559	он стал	2	1
560	этот вопрос	2	1
561	но этим	1	1
562	не сказано	1	1
563	пришел к	1	1
564	в угоду	1	1
565	с другим	1	1
566	и основные	1	1
567	ад и	1	1
568	он пришел	1	1
569	во времени	1	1
570	их не	2	1
571	не входит	1	1
572	и у	2	1
573	уже в	3	1
574	так можно	1	1
575	вторую категорию	1	1
576	как кажется	1	1
577	а то	1	1
578	за ним	1	1
579	он имеет	1	1
580	увидели в	1	1
581	быть установлена	1	1
582	не так	2	1
583	земли и	1	1
584	себе в	1	1
585	свете и	1	1
586	есть та	1	1
587	и также	1	1
588	коня и	1	1
589	не считается	1	1
590	в конце	3	1
591	другое она	1	1
592	не для	1	1
593	как его	1	1
594	этим же	1	1
595	возможно что	3	1
596	она и	1	1
597	с другой	9	1
598	дело в	1	1
599	ему прямо	1	1
600	такое же	2	1
601	на которые	1	1
602	по всей	1	1
603	уже известно	1	1
604	на ней	3	1
605	но есть	3	1
606	неотделим от	1	1
607	только по	1	1
608	превращается в	3	1
609	них и	1	1
610	на этот	2	1
611	и самый	1	1
612	выше и	2	1
613	более нужно	1	1
614	самый факт	1	1
615	и оно	2	1
616	далеко еще	1	1
617	него не	1	1
618	совершенно очевидно	2	1
619	в связи	2	1
620	если это	2	1
621	ни за	2	1
622	но оно	2	1
623	отличается от	2	1
624	человек в	1	1
625	а церковь	1	1
626	в лесу	2	1
627	можно будет	1	1
628	до этого	1	1
629	эта теория	1	1
630	не удается	1	1
631	поэтому если	1	1
632	что давало	1	1
633	при переходе	2	1
634	видит в	2	1
635	еще нет	1	1
636	он будет	1	1
637	в чистом	1	1
638	а потом	2	1
639	вокруг себя	1	1
640	по существу	4	1
641	в состоянии	4	1
642	крови и	1	1
643	он от	1	1
644	ему все	2	1
645	этом случае	1	1
646	религии и	1	1
647	вы говорите	1	1
648	дает возможность	1	1
649	при всем	1	1
650	становится ясным	2	1
651	в заключение	1	1
652	за одну	1	1
653	много но	2	1
654	и от	2	1
655	в известном	1	1
656	е мы	1	1
657	мира и	1	1
658	в силах	1	1
659	человек и	1	1
660	в другое	2	1
661	на первый	4	1
662	ее и	1	1
663	все они	1	1
664	но вот	2	1
665	находятся в	1	1
666	требует чтобы	1	1
667	две формы	1	1
668	мира он	1	1
669	не знает	1	1
670	он находит	1	1
671	миф содержит	1	1
672	что под	1	1
673	из этого	1	1
674	что то	1	1
675	всем этом	1	1
676	в современной	1	1
677	как на	1	1
678	а я	1	1
679	предполагают что	2	1
680	во сне	2	1
