N	2gram	Vinokur_Ku_3	StatiiOP
264	может быть	14	2
265	эту сторону	2	2
266	в особенности	2	2
267	со стороны	1	2
268	в период	1	2
269	и др	1	2
270	и самый	2	2
271	в некоторых	2	2
272	на этот	2	2
273	на какие	1	2
274	или с	1	2
275	мнение о	1	2
276	если не	1	2
277	эти слова	2	2
278	и потому	1	2
279	как это	7	2
280	что именно	3	2
281	по своему	2	2
282	в данном	7	2
283	этих словах	1	2
284	потому ли	1	2
285	в тех	2	2
286	по существу	3	2
287	том смысле	1	2
288	только о	2	2
289	с этой	3	2
290	столько в	1	2
291	той мере	1	2
292	это был	1	2
293	в результате	3	2
294	конечно и	1	2
295	не должен	1	2
296	находим в	1	2
297	только что	2	2
298	во время	1	2
299	сказать что	7	2
300	совершенно не	5	2
301	утверждать что	1	2
302	и другие	1	2
303	они не	3	2
304	не иначе	1	1
305	ту же	1	1
306	языка с	1	1
307	зависимость от	1	1
308	сам по	3	1
309	и то	1	1
310	это и	3	1
311	сразу поняли	1	1
312	критики но	1	1
313	в первом	5	1
314	отношения между	4	1
315	по преимуществу	3	1
316	главной своей	1	1
317	не имеют	1	1
318	в зависимости	7	1
319	значение но	1	1
320	той же	3	1
321	из всех	1	1
322	на тех	1	1
323	бы уже	2	1
324	на материале	2	1
325	возможно по	1	1
326	в защиту	2	1
327	нуждаются в	1	1
328	мы не	3	1
329	е за	1	1
330	бы что	1	1
331	ответить на	2	1
332	память о	1	1
333	иметь никакого	1	1
334	в сущности	4	1
335	говорить о	6	1
336	в изложении	1	1
337	из того	2	1
338	в составе	1	1
339	не совсем	1	1
340	которое в	2	1
341	как не	1	1
342	одного слова	1	1
343	при таких	1	1
344	думаю что	1	1
345	прямой связи	1	1
346	литературы и	1	1
347	еще не	9	1
348	он сам	1	1
349	в чем	5	1
350	сомневаться что	1	1
351	а тем	2	1
352	одно дело	1	1
353	но как	3	1
354	что язык	1	1
355	в сторону	1	1
356	не удивительно	1	1
357	по отношению	3	1
358	отношение к	3	1
359	тут же	1	1
360	не просто	2	1
361	отличаются от	1	1
362	знакомства с	1	1
363	прямую связь	1	1
364	чем же	2	1
365	этот прием	2	1
366	более чем	2	1
367	что во	1	1
368	поговорок и	2	1
369	независимо от	5	1
370	этом его	1	1
371	что как	3	1
372	языку в	3	1
373	что касается	1	1
374	когда он	2	1
375	целый ряд	4	1
376	говорит что	1	1
377	именно эта	1	1
378	чего же	1	1
379	что слово	3	1
380	за собой	1	1
381	для которого	2	1
382	к другому	2	1
383	видеть что	1	1
384	а во-вторых	2	1
385	формы в	1	1
386	из этих	5	1
387	ряду с	1	1
388	выше было	1	1
389	им в	1	1
390	и тот	2	1
391	образом при	1	1
392	зависимости от	8	1
393	сторону дела	1	1
394	в ряду	3	1
395	и если	2	1
396	нельзя однако	1	1
397	пути с	1	1
398	что она	5	1
399	с традициями	2	1
400	языком а	2	1
401	а то	2	1
402	от которого	1	1
403	формы но	2	1
404	в первую	3	1
405	в понимании	1	1
406	в принципе	1	1
407	не как	2	1
408	ни была	1	1
409	нам только	1	1
410	например как	1	1
411	мало того	1	1
412	свое время	2	1
413	его от	1	1
414	характере и	1	1
415	на этом	2	1
416	в основу	1	1
417	русском языке	3	1
418	данной статьи	1	1
419	так называемым	1	1
420	отрывке из	1	1
421	том-то и	1	1
422	значение в	2	1
423	же касается	1	1
424	те же	7	1
425	упомянутой выше	1	1
426	а по	1	1
427	разница между	1	1
428	на этой	1	1
429	зрения на	3	1
430	в несколько	1	1
431	заключается в	4	1
432	не умеет	1	1
433	первую очередь	3	1
434	с другими	2	1
435	известно что	1	1
436	этом смысле	1	1
437	не стану	2	1
438	именно что	1	1
439	так называемую	2	1
440	что один	1	1
441	и тем	6	1
442	против этой	1	1
443	думать будто	1	1
444	и рядом	3	1
445	основания для	1	1
446	уже быть	1	1
447	всякую возможность	1	1
448	и уже	1	1
449	например или	1	1
450	для чего	1	1
451	мы видели	3	1
452	принадлежит в	1	1
453	можно считать	1	1
454	такой же	2	1
455	еще раз	2	1
456	через другие	1	1
457	истории русской	1	1
458	вопроса об	1	1
459	которую я	2	1
460	но если	3	1
461	совершенно независимо	1	1
462	и их	1	1
463	из лагеря	1	1
464	уже к	1	1
465	одним и	2	1
466	на ряду	1	1
467	языке но	1	1
468	представление о	1	1
469	что до	1	1
470	то его	1	1
471	в условиях	2	1
472	о языке	6	1
473	котором все	1	1
474	значение для	1	1
475	сам же	2	1
476	нельзя было	1	1
477	и той	1	1
478	данном отношении	1	1
479	не будем	5	1
480	внимании к	1	1
481	уже указано	1	1
482	как видим	1	1
483	нас к	2	1
484	что есть	2	1
485	внимание то	1	1
486	в таких	2	1
487	она не	3	1
488	по языку	5	1
489	себе целью	2	1
490	первая часть	1	1
491	к новым	2	1
492	должен решаться	2	1
493	на него	3	1
494	тех пор	4	1
495	в основе	1	1
496	о них	4	1
497	мне этот	1	1
498	но только	1	1
499	чем не	1	1
500	для всего	1	1
501	и без	2	1
502	с большой	1	1
503	на французском	1	1
504	же время	1	1
505	таким путем	1	1
506	в текст	2	1
507	из истории	1	1
508	таких условиях	1	1
509	как будто	1	1
510	ни о	1	1
511	п в	3	1
512	уже о	2	1
513	из элементов	1	1
514	и вместе	1	1
515	не могут	5	1
516	поняли и	1	1
517	отличается от	2	1
518	а что	2	1
519	другими формами	1	1
520	всего что	1	1
521	этого рода	3	1
522	без разбора	1	1
523	отказаться от	1	1
524	наши дни	1	1
525	как мы	5	1
526	в свое	2	1
527	что все	2	1
528	свою очередь	1	1
529	слава богу	2	1
530	здесь не	2	1
531	без всякого	1	1
532	данном случае	4	1
533	были бы	4	1
534	уже потому	1	1
535	характер и	1	1
536	можно сомневаться	1	1
537	все содержание	1	1
538	не понял	2	1
539	прочим следующее	1	1
540	то время	1	1
541	в пределах	2	1
542	так в	2	1
543	отрицательную оценку	1	1
544	слова а	1	1
545	стоят в	1	1
546	на том	2	1
547	путешествие в	1	1
548	о тех	1	1
549	о самой	1	1
550	переход к	1	1
551	можно было	11	1
552	не так	3	1
553	не трудно	3	1
554	не с	2	1
555	каждого из	1	1
556	есть также	2	1
557	не место	1	1
558	она была	1	1
559	русского литературного	2	1
560	по тому	2	1
561	без сомнения	1	1
562	возможно что	1	1
563	знакомство с	1	1
564	жанра в	1	1
565	отрицать что	1	1
566	разговорного языка	1	1
567	к языку	4	1
568	что значит	4	1
569	связанное с	1	1
570	возникают и	1	1
571	именно потому	1	1
572	которому не	1	1
573	вот почему	1	1
574	сам был	1	1
575	определенную цель	1	1
576	столь же	4	1
577	одного из	1	1
578	с того	1	1
579	можно сказать	2	1
580	пр на	1	1
581	с соответствующими	1	1
582	в форму	1	1
583	те или	1	1
584	связь между	3	1
585	смысле не	1	1
586	от них	1	1
587	только после	3	1
588	во втором	1	1
589	эти два	2	1
590	нуждается в	1	1
591	то место	1	1
592	никаких сомнений	1	1
593	чем и	1	1
594	были более	1	1
595	у обоих	1	1
596	все время	1	1
597	и об	2	1
598	в том-то	1	1
599	статье о	1	1
600	не случайно	4	1
601	один из	4	1
602	баратынского и	1	1
603	всей нашей	1	1
604	в двух	2	1
605	тот же	6	1
606	речи о	1	1
607	с ними	1	1
608	и изучать	1	1
609	бы может	1	1
610	будто бы	1	1
611	и действительно	3	1
612	до нас	1	1
613	поэтому и	1	1
614	согласно которой	1	1
615	в самое	1	1
616	который в	1	1
617	образа в	1	1
618	к числу	1	1
619	отношении в	1	1
620	это же	1	1
621	том чтобы	4	1
622	в общий	1	1
623	не будет	1	1
624	с какой	1	1
625	конечно не	2	1
626	да еще	1	1
627	уже в	3	1
628	в поэзии	5	1
629	языка как	4	1
630	русские слова	3	1
631	спорить против	1	1
632	речь в	2	1
633	г и	1	1
634	нее в	1	1
635	еще однако	1	1
636	не находит	1	1
637	в известной	1	1
638	могло бы	3	1
639	содержания именно	1	1
640	точка зрения	4	1
641	не для	1	1
642	а в	5	1
643	не о	2	1
644	может служить	2	1
645	но что	1	1
646	вообще можно	1	1
647	смысле слова	2	1
648	ставит себе	3	1
649	также все	1	1
650	никакой надобности	1	1
651	в ответе	1	1
652	в каждом	1	1
653	и литературной	1	1
654	новым словом	1	1
655	имеет значение	1	1
656	е в	2	1
657	с общим	1	1
658	именно как	1	1
659	литературному языку	1	1
660	свою мысль	1	1
661	строки но	1	1
662	а на	1	1
663	путь этот	1	1
664	следует подчеркнуть	2	1
665	качества и	1	1
666	однако что	4	1
667	за пределы	2	1
668	догадаться что	1	1
669	что тот	1	1
670	очень много	2	1
671	речи а	2	1
672	в каких	1	1
673	представляет собою	1	1
674	конца как	1	1
675	при чем	5	1
676	что для	1	1
677	каком смысле	1	1
678	но точно	1	1
679	месте и	1	1
680	естественно что	3	1
681	связано с	1	1
682	с речью	1	1
683	то и	2	1
684	г №	1	1
685	на которых	5	1
686	который с	1	1
687	мы и	1	1
688	языка не	1	1
689	в свете	2	1
690	не умеют	1	1
691	при некотором	1	1
692	литература в	1	1
693	на эту	1	1
694	и слово	1	1
695	отмечу лишь	1	1
696	не те	1	1
697	в связи	5	1
698	пределах данной	1	1
699	школы которая	1	1
700	именно поэтому	2	1
701	ни на	2	1
702	это те	2	1
703	некотором внимании	1	1
704	форме в	1	1
705	п а	2	1
706	по своим	1	1
707	у себя	1	1
708	и передовой	1	1
709	одновременно и	1	1
710	что же	5	1
711	где изображается	1	1
712	говоря уже	2	1
713	слов в	1	1
714	и такие	2	1
715	быть не	2	1
716	в контексте	1	1
717	этом случае	4	1
718	февраля года	1	1
719	этого тезиса	1	1
720	известном смысле	2	1
721	впрочем не	1	1
722	на своем	1	1
723	нужно отметить	1	1
724	особенно интересен	1	1
725	но для	3	1
726	должны быть	1	1
727	рассматривать как	1	1
728	мои критики	2	1
729	вопрос в	2	1
730	языка все	1	1
731	против тех	1	1
732	и для	1	1
733	в идеале	1	1
734	которых он	1	1
735	было еще	1	1
736	ли в	1	1
737	уже на	1	1
738	отношении между	1	1
739	вся история	1	1
740	и от	1	1
741	котором он	1	1
742	этой системы	2	1
743	слова имеют	1	1
744	к одной	1	1
745	то не	2	1
746	для нас	4	1
747	легко видеть	1	1
748	от него	1	1
749	так называемых	1	1
750	у которого	1	1
751	против того	1	1
752	в наши	1	1
753	язык не	2	1
754	все они	2	1
755	укладывается в	1	1
756	же в	1	1
757	особый смысл	1	1
758	в свою	1	1
759	входить в	1	1
760	к самому	1	1
761	указано выше	1	1
762	в моем	1	1
763	между ними	1	1
764	лишь что	2	1
765	не говоря	2	1
766	имеет ничего	1	1
767	что многие	1	1
768	к его	2	1
769	языка на	1	1
770	по одному	1	1
771	понимать что	1	1
772	является и	2	1
773	в последнем	1	1
774	отношению к	2	1
775	занимает в	1	1
776	полной силе	1	1
777	заметить что	1	1
778	к этой	1	1
779	как слово	2	1
780	который не	1	1
781	в таком	4	1
782	все что	1	1
783	том числе	2	1
784	смысле что	1	1
