N	2gram	Potebnia_M_2	Problema
272	мы выше	2	2
273	человек и	1	2
274	всякого рода	1	2
275	в большей	1	2
276	хотя бы	2	2
277	не будет	1	2
278	в свою	6	2
279	из тех	1	2
280	была бы	1	2
281	в заключение	1	2
282	жизни и	1	2
283	но еще	1	2
284	по поводу	6	2
285	к этому	2	2
286	во всяком	7	2
287	все что	3	2
288	они не	4	2
289	я и	1	1
290	если б	5	1
291	знает как	1	1
292	как говорят	1	1
293	отношения к	2	1
294	и т	6	1
295	должен быть	1	1
296	сам по	4	1
297	но тогда	1	1
298	на самом	2	1
299	тех же	1	1
300	в стороне	1	1
301	и есть	2	1
302	доказывают что	1	1
303	к другому	4	1
304	животных но	1	1
305	не находит	1	1
306	имея в	2	1
307	во-первых в	1	1
308	в их	1	1
309	мы уже	1	1
310	а как	1	1
311	во-вторых в	1	1
312	что если	6	1
313	которую мы	1	1
314	бы что	2	1
315	вопрос о	2	1
316	на место	1	1
317	из своих	1	1
318	будет искать	1	1
319	они были	1	1
320	встречаем и	1	1
321	не от	5	1
322	а еще	1	1
323	или от	2	1
324	с его	2	1
325	только после	2	1
326	мысль что	1	1
327	не без	1	1
328	в создании	3	1
329	указание на	2	1
330	то мы	2	1
331	а только	8	1
332	заметим что	1	1
333	бы в	2	1
334	смысле мы	1	1
335	друг на	1	1
336	если в	3	1
337	и чужой	1	1
338	с собою	1	1
339	только путем	1	1
340	сама по	2	1
341	которые не	3	1
342	что хотя	4	1
343	если она	1	1
344	с этим	7	1
345	для всех	1	1
346	перед нами	1	1
347	этого еще	1	1
348	могли бы	2	1
349	что по	1	1
350	и наконец	1	1
351	себе на	1	1
352	его к	1	1
353	поздно и	1	1
354	духа и	1	1
355	ясно и	1	1
356	в этот	1	1
357	то в	1	1
358	здесь сам	1	1
359	бы и	1	1
360	что это	3	1
361	в нашем	2	1
362	из этих	4	1
363	если мы	3	1
364	рассказ о	1	1
365	имеем в	1	1
366	имеет для	3	1
367	но на	2	1
368	и если	4	1
369	что она	3	1
370	главным образом	4	1
371	том в	1	1
372	не вижу	1	1
373	т д	3	1
374	от которого	1	1
375	всех этих	2	1
376	он должен	1	1
377	же это	1	1
378	состоит в	2	1
379	какое бы	1	1
380	и состояния	1	1
381	что ни	2	1
382	никому не	1	1
383	и по	2	1
384	так например	3	1
385	уже по	1	1
386	в нее	4	1
387	себя и	2	1
388	времени и	1	1
389	времени в	1	1
390	или наконец	1	1
391	входит в	1	1
392	образом если	1	1
393	от одного	3	1
394	и дает	1	1
395	видит перед	1	1
396	природе он	1	1
397	чувство и	1	1
398	например с	2	1
399	же раз	1	1
400	вызывает не	1	1
401	тела в	1	1
402	друга что	1	1
403	можно заключить	1	1
404	на друга	1	1
405	между собою	7	1
406	чем в	1	1
407	и чувств	2	1
408	такой же	4	1
409	при виде	3	1
410	которое тоже	1	1
411	совсем другое	1	1
412	свое неудовольствие	1	1
413	и при	3	1
414	что такое	2	1
415	и известный	1	1
416	в такой	1	1
417	самый этот	1	1
418	их верный	1	1
419	не столько	2	1
420	ни малейшего	1	1
421	не как	3	1
422	что я	1	1
423	для всякого	1	1
424	смысле а	1	1
425	том чтобы	1	1
426	все это	2	1
427	только те	1	1
428	их в	2	1
429	дом и	1	1
430	того кто	3	1
431	в устах	1	1
432	радости и	1	1
433	вместе со	2	1
434	известное время	1	1
435	тому что	2	1
436	не сказали	2	1
437	если и	2	1
438	знал что	1	1
439	чем перейти	1	1
440	перед собою	2	1
441	тем самым	4	1
442	с которой	1	1
443	с теми	2	1
444	самого начала	2	1
445	мысли в	3	1
446	известно также	1	1
447	не имеет	6	1
448	на котором	1	1
449	чтобы в	1	1
450	и имеет	1	1
451	что вы	1	1
452	он мог	1	1
453	из него	1	1
454	все свои	2	1
455	именно с	1	1
456	и весь	2	1
457	же время	2	1
458	этих последних	2	1
459	глядя на	1	1
460	к ней	2	1
461	как она	1	1
462	во всем	2	1
463	живые существа	1	1
464	и чувство	1	1
465	до того	1	1
466	не потому	1	1
467	представляется нам	5	1
468	к себе	1	1
469	когда мы	2	1
470	возможности но	1	1
471	кого не	1	1
472	в душе	23	1
473	его с	2	1
474	как для	2	1
475	не встречается	1	1
476	вновь и	1	1
477	к огню	1	1
478	предмета к	1	1
479	он никогда	1	1
480	тот и	1	1
481	на это	1	1
482	где он	1	1
483	в наше	1	1
484	от которой	1	1
485	бы ни	5	1
486	этим только	1	1
487	и это	2	1
488	и самое	1	1
489	смысле что	1	1
490	он вовсе	1	1
491	и образ	2	1
492	на другой	2	1
493	что само	3	1
494	с самого	2	1
495	это для	1	1
496	его самого	1	1
497	на нее	1	1
498	те же	3	1
499	настолько насколько	3	1
500	мог бы	3	1
501	том как	3	1
502	остается только	2	1
503	это только	1	1
504	поэтому в	1	1
505	виде то	1	1
506	человек по	1	1
507	со стороны	3	1
508	только потому	2	1
509	и здесь	2	1
510	его жизни	1	1
511	утверждает что	1	1
512	мы понимаем	1	1
513	образом мы	2	1
514	ее от	1	1
515	искусство не	1	1
516	в другой	1	1
517	и следовательно	2	1
518	не зная	2	1
519	мы приняли	1	1
520	же можно	1	1
521	то все	4	1
522	тех пор	1	1
523	но с	1	1
524	а если	1	1
525	что всегда	1	1
526	время когда	1	1
527	менее в	1	1
528	свет и	4	1
529	мы прежде	1	1
530	и так	1	1
531	и такое	1	1
532	наше время	1	1
533	в обществе	2	1
534	не наблюдал	1	1
535	во времени	2	1
536	в теле	2	1
537	же и	1	1
538	сам собою	1	1
539	в большинстве	1	1
540	только на	1	1
541	уже для	1	1
542	большинстве случаев	1	1
543	и других	2	1
544	одного предмета	1	1
545	для новой	1	1
546	что для	3	1
547	нам вполне	1	1
548	одно из	3	1
549	себе в	3	1
550	никто не	1	1
551	цели и	1	1
552	и также	1	1
553	внутреннюю форму	3	1
554	не для	1	1
555	тому же	1	1
556	к ним	1	1
557	не о	1	1
558	заметить что	6	1
559	женщины в	1	1
560	от того	5	1
561	и вместе	4	1
562	противоречит тому	1	1
563	нас как	1	1
564	были бы	1	1
565	видно из	2	1
566	не были	1	1
567	которая по	1	1
568	собою свое	1	1
569	что человек	1	1
570	далеких от	1	1
571	не знали	2	1
572	мы его	1	1
573	на которые	1	1
574	смешиваются в	2	1
575	в природе	5	1
576	всякого человека	1	1
577	души и	4	1
578	по всей	1	1
579	и др	1	1
580	всякого смысла	1	1
581	только по	3	1
582	ничего общего	1	1
583	превращается в	2	1
584	не было	6	1
585	света и	2	1
586	а на	1	1
587	ничем не	2	1
588	не на	2	1
589	зависит от	2	1
590	в ту	1	1
591	так когда	1	1
592	когда же	1	1
593	для их	2	1
594	самом своем	1	1
595	в одно	8	1
596	приходит в	1	1
597	имеют свое	1	1
598	встречали в	1	1
599	на который	1	1
600	и потому	2	1
601	как это	2	1
602	или по	2	1
603	у человека	2	1
604	не сразу	2	1
605	в человеке	4	1
606	к своему	1	1
607	же значение	1	1
608	заключить что	2	1
609	который мы	1	1
610	на которое	1	1
611	совсем другой	1	1
612	могут быть	8	1
613	нас уже	1	1
614	для человека	1	1
615	там где	4	1
616	заблуждения будто	1	1
617	том смысле	4	1
618	что из	1	1
619	что тогда	1	1
620	не словом	1	1
621	как огонь	1	1
622	но это	3	1
623	между прочим	4	1
624	ничего кроме	1	1
625	однако не	1	1
626	которые были	1	1
627	под влиянием	8	1
628	независимое от	1	1
629	никакой возможности	1	1
630	она ни	1	1
631	в более	1	1
632	еще больше	1	1
633	слова но	2	1
634	и от	3	1
635	и человек	3	1
636	что оно	4	1
637	какие только	1	1
638	которого они	1	1
639	об этих	1	1
640	от него	4	1
641	собственно говоря	1	1
642	из себя	2	1
643	или нет	3	1
644	тем более	1	1
645	не видит	1	1
646	мы должны	2	1
647	мы думаем	1	1
648	только что	3	1
649	ни было	3	1
650	как показывает	1	1
651	есть уже	1	1
652	не я	1	1
653	но всегда	1	1
654	считать не	1	1
655	здесь только	1	1
656	с ними	3	1
657	от своего	1	1
658	только как	6	1
659	состоит из	1	1
660	сказали бы	1	1
661	но когда	1	1
662	только о	1	1
663	и самих	1	1
664	таким же	1	1
665	до степени	1	1
666	человеческой природы	2	1
667	просто не	1	1
668	действительно имеет	1	1
669	в своих	1	1
670	тот его	1	1
671	им и	1	1
672	которая не	1	1
673	этой точки	1	1
