N	2gram	Bakhtin_Fr_4	Literetu
432	для тех	1	1
433	его в	9	1
434	и от	1	1
435	автора и	1	1
436	о мире	2	1
437	не мог	2	1
438	тех или	1	1
439	тем путем	1	1
440	этом же	1	1
441	следует и	1	1
442	единой и	1	1
443	на самом	4	1
444	всего мира	1	1
445	чудо это	1	1
446	в пределе	3	1
447	мира и	4	1
448	которая в	1	1
449	от него	1	1
450	и все	13	1
451	он же	1	1
452	этого рода	2	1
453	еще более	1	1
454	от всего	1	1
455	поэтому у	1	1
456	в системе	1	1
457	свою судьбу	1	1
458	нет ничего	2	1
459	от лица	1	1
460	о своем	2	1
461	только и	1	1
462	от всех	2	1
463	в свою	1	1
464	к его	1	1
465	культуры в	1	1
466	из этого	2	1
467	есть и	4	1
468	в делах	1	1
469	традиция и	2	1
470	а я	1	1
471	он у	1	1
472	и эта	2	1
473	к этому	2	1
474	они не	2	1
