N	2gram	Voloshinov_1	KulturaY
428	но далеко	1	1
429	на основе	1	1
430	в собственном	1	1
431	представим себе	2	1
432	последнее время	1	1
433	можно установить	1	1
434	никогда не	3	1
435	общения с	1	1
436	мы в	1	1
437	понятно что	3	1
438	содержание как	1	1
439	и делают	2	1
440	разговорного языка	1	1
441	языковых форм	2	1
442	особенности в	1	1
443	разных типов	1	1
444	связанное с	1	1
445	может в	2	1
446	сводится к	1	1
447	произведения как	4	1
448	поэтике не	1	1
449	другом месте	1	1
450	и являются	1	1
451	что существуют	1	1
452	социального общения	6	1
453	пр на	1	1
454	в конечном	1	1
455	к нему	1	1
456	или иные	1	1
457	тем как	1	1
458	нуждается в	2	1
459	лингвистики в	2	1
460	этим требованиям	1	1
461	вслед за	2	1
462	языковых знаков	1	1
463	все время	1	1
464	и стилистические	1	1
465	вообще в	1	1
466	которая как	1	1
467	в лингвистике	2	1
468	быть и	1	1
469	но так	2	1
470	лишь часть	1	1
471	собой разумеется	1	1
472	мы видим	2	1
473	одной из	1	1
474	с ними	2	1
475	история литературы	1	1
476	в поэтическом	1	1
477	в себе	3	1
478	о художественном	1	1
479	которое мы	2	1
480	который в	1	1
481	и др	2	1
482	точно и	1	1
483	не можем	1	1
484	тех или	1	1
485	говорить об	2	1
486	в виде	1	1
487	в начале	1	1
488	является не	1	1
489	или даже	1	1
490	конечном счете	1	1
491	постановка вопроса	1	1
492	же объясняется	1	1
493	ту или	1	1
494	нуждаются в	1	1
495	для него	2	1
496	и их	7	1
497	никто не	1	1
498	но что	1	1
499	только с	1	1
500	само по	1	1
501	каждый из	1	1
502	общения и	2	1
503	само собой	1	1
504	литературы которая	1	1
505	поэтической речи	3	1
506	выходит за	1	1
507	только путем	3	1
508	представляет собою	1	1
509	и несколько	1	1
510	системы и	1	1
511	область грамматики	1	1
512	две формы	1	1
513	обратиться к	1	1
514	превращается в	3	1
515	а на	1	1
516	материал в	2	1
517	более того	2	1
518	самое слово	1	1
519	сдвиг в	1	1
520	и закрепленных	1	1
521	ставится в	1	1
522	на эту	1	1
523	материала словесного	1	1
524	если не	1	1
525	пределах данной	2	1
526	ведь только	1	1
527	отсюда и	1	1
528	о границах	1	1
529	статье о	1	1
530	который мы	2	1
531	вывод к	1	1
532	без знания	1	1
533	наиболее полно	2	1
534	ли не	1	1
535	в контексте	1	1
536	же остальные	1	1
537	высказывания и	1	1
538	нужно отметить	2	1
539	форме в	1	1
540	языка его	1	1
541	и для	3	1
542	которых он	1	1
543	и часто	1	1
544	случаях когда	1	1
545	уже на	1	1
546	речи вообще	1	1
547	и один	1	1
548	от него	1	1
549	собственно говоря	2	1
550	лишь как	1	1
551	в целях	2	1
552	несмотря на	2	1
553	работы и	1	1
554	для исследования	2	1
555	речи и	1	1
556	типа и	1	1
557	в последнем	1	1
558	к этому	1	1
559	и вместе	1	1
560	только они	1	1
561	поэтики в	1	1
562	и эта	5	1
563	о которых	1	1
564	этой точки	1	1
