N	2gram	Bakhtin_Pr_2	Narrotol
190	речь самого	1	2
191	она не	3	2
192	не имеет	1	2
193	дело в	2	2
194	и сама	1	2
195	не могло	1	2
196	ничего не	3	2
197	этих двух	1	2
198	и является	2	2
199	и после	1	2
200	связи с	1	2
201	ли не	1	2
202	же самое	1	2
203	как мы	10	2
204	у себя	1	2
205	с ее	1	2
206	здесь не	6	2
207	другой стороны	3	2
208	в произведении	4	2
209	в пределах	16	2
210	и про	1	2
211	что может	2	2
212	особенно в	2	2
213	по мере	4	2
214	с ним	3	2
215	точек зрения	4	2
216	со словами	2	2
217	за пределами	1	2
218	слово то	1	2
219	никак не	5	2
220	до сих	7	2
221	один голос	1	2
222	с другой	4	2
223	нас в	1	2
224	в форме	2	2
225	и только	3	2
226	же в	1	2
227	большей или	1	2
228	чем он	1	2
229	с ними	2	2
230	он уже	1	2
231	всяком случае	1	2
232	они могут	2	2
233	где они	1	2
234	себя в	3	2
235	только на	3	2
236	до конца	4	2
237	в равной	1	2
238	его и	2	2
239	сами по	1	2
240	в конце	2	2
241	не о	1	2
242	друг друга	1	2
243	мы можем	2	2
244	каждый из	2	2
245	глава первая	1	2
246	и даже	3	2
247	о своей	3	2
248	в результате	4	2
249	она в	1	2
250	что не	2	2
251	слово но	1	2
252	героя и	5	2
253	вместе с	1	2
254	его объект	1	2
255	в присутствии	1	2
256	по своим	3	2
257	по своему	2	2
258	установкой на	1	2
259	вот я	1	2
260	да и	5	2
261	в первой	2	2
262	слов в	2	2
263	быть и	2	2
264	человека который	1	2
265	о его	1	2
266	рассказа но	1	2
267	нести в	1	2
268	в связи	1	2
269	и от	1	2
270	она может	1	2
271	которая в	1	2
272	с установкой	1	2
273	но зато	3	2
274	хотя бы	2	2
275	равной степени	1	2
276	в романе	3	2
277	между ними	4	2
278	сказать что	2	2
279	все что	1	2
280	в таком	2	2
281	во всяком	2	2
282	как все	1	1
283	если б	1	1
284	и т	13	1
285	одним из	1	1
286	же как	1	1
287	чтобы не	2	1
288	не знаем	1	1
289	сам по	5	1
290	связи между	3	1
291	на самом	1	1
292	в стороне	2	1
293	это и	1	1
294	так у	1	1
295	в приведенном	3	1
296	и есть	1	1
297	собственным голосом	1	1
298	и до	4	1
299	он указывает	1	1
300	мы уже	3	1
301	он ничего	4	1
302	например в	2	1
303	второй смысл	1	1
304	повестях белкина	1	1
305	этом не	1	1
306	ни единого	1	1
307	он как	1	1
308	то и	2	1
309	принадлежит к	1	1
310	слова о	2	1
311	сюжета они	1	1
312	в некотором	1	1
313	мы и	2	1
314	из которых	1	1
315	первого и	1	1
316	слово не	8	1
317	и сами	2	1
318	он был	3	1
319	быть в	2	1
320	установки на	5	1
321	бы то	1	1
322	в различных	3	1
323	сознания а	1	1
324	тем как	1	1
325	и главное	1	1
326	различия между	1	1
327	от лица	1	1
328	видит в	1	1
329	мы будем	3	1
330	не то	1	1
331	не входит	2	1
332	перед глазами	1	1
333	которую она	1	1
334	с отцом	1	1
335	а он	3	1
336	человеческих отношений	1	1
337	отношение к	2	1
338	слова героя	2	1
339	установка человека	1	1
340	автору в	1	1
341	в особом	1	1
342	с этим	2	1
343	и лишь	1	1
344	что когда-то	1	1
345	еще и	1	1
346	конечно но	1	1
347	такое слово	4	1
348	когда он	3	1
349	целый ряд	2	1
350	и наконец	6	1
351	от ее	1	1
352	и к	3	1
353	в точке	2	1
354	впечатление что	1	1
355	отношения с	1	1
356	что это	2	1
357	же слово	2	1
358	тут и	1	1
359	бы не	2	1
360	чужих слов	5	1
361	из другого	1	1
362	тоже не	1	1
363	следующей главе	1	1
364	что автор	1	1
365	приводит к	6	1
366	речи но	1	1
367	отношение между	2	1
368	но ведь	5	1
369	как он	2	1
370	тип слова	2	1
371	но на	2	1
372	направлено на	3	1
373	человек не	1	1
374	чужое слово	45	1
375	что она	1	1
376	чрезвычайно существенно	1	1
377	т д	4	1
378	к герою	1	1
379	одному из	1	1
380	не как	6	1
381	однако он	1	1
382	в корне	1	1
383	друг с	4	1
384	и по	1	1
385	таким образом	5	1
386	но все	2	1
387	значительной степени	1	1
388	этом последнем	1	1
389	то ни	1	1
390	значение в	2	1
391	той же	3	1
392	глубокий и	1	1
393	говорить не	1	1
394	его в	3	1
395	с другими	1	1
396	деле в	1	1
397	он есть	2	1
398	лишь на	2	1
399	голосов как	1	1
400	рассказчика и	4	1
401	в большей	1	1
402	отражение в	1	1
403	выходя из	1	1
404	из истории	2	1
405	произведении и	1	1
406	все слова	1	1
407	но уже	1	1
408	он является	2	1
409	в кухне	2	1
410	в повестях	1	1
411	далеко не	4	1
412	в ее	1	1
413	и само	1	1
414	одна и	2	1
415	нет своего	1	1
416	автора и	2	1
417	нисколько не	1	1
418	или менее	3	1
419	является непосредственным	1	1
420	во время	4	1
421	или точнее	1	1
422	два слова	2	1
423	к главному	1	1
424	неразрывно связано	1	1
425	и третий	1	1
426	не становится	1	1
427	в котором	6	1
428	с точки	8	1
429	в их	3	1
430	что вся	1	1
431	оно живет	1	1
432	себе а	2	1
433	вечера когда	1	1
434	речь рассказчика	2	1
435	в которых	2	1
436	нельзя понять	1	1
437	в авторском	1	1
438	что еще	1	1
439	роман а	1	1
440	что я	6	1
441	от его	1	1
442	и они	2	1
443	точку зрения	1	1
444	теми же	1	1
445	что было	2	1
446	обращение к	1	1
447	по крайней	1	1
448	ни было	2	1
449	что этот	2	1
450	реплики и	2	1
451	даже в	3	1
452	к каждому	1	1
453	вернемся к	1	1
454	раз и	2	1
455	к некоторым	1	1
456	все для	1	1
457	так как	4	1
458	не раз	1	1
459	его личности	1	1
460	освободиться от	1	1
461	того как	2	1
462	из их	1	1
463	это еще	1	1
464	и уже	1	1
465	слова как	3	1
466	по своей	1	1
467	за исключением	1	1
468	определения как	1	1
469	во всем	3	1
470	людей не	1	1
471	как не	1	1
472	с голосом	1	1
473	только с	1	1
474	снята а	1	1
475	и делает	1	1
476	ему не	1	1
477	с другом	4	1
478	и со	3	1
479	развернуты в	1	1
480	могут быть	3	1
481	тех событий	1	1
482	понимает и	1	1
483	отличается от	2	1
484	не любил	1	1
485	мере того	1	1
486	того о	1	1
487	для его	1	1
488	указывает на	2	1
489	если же	4	1
490	теперь на	1	1
491	словами в	2	1
492	от друга	2	1
493	в виду	3	1
494	более глубокий	1	1
495	для читателя	1	1
496	для всего	1	1
497	между сознаниями	1	1
498	говорили что	2	1
499	по убеждениям	1	1
500	из рассказа	2	1
501	и сам	7	1
502	в другом	7	1
503	в образе	2	1
504	из двух	1	1
505	на нее	1	1
506	не за	3	1
507	не с	1	1
508	это вовсе	2	1
509	живет в	1	1
510	мог бы	1	1
511	и каждый	1	1
512	речь как	1	1
513	чем у	3	1
514	с собой	4	1
515	во второй	1	1
516	том как	1	1
517	с героем	1	1
518	не исчерпывается	1	1
519	является в	1	1
520	поэтому в	1	1
521	был не	1	1
522	из одного	4	1
523	и вообще	1	1
524	поэтому их	1	1
525	фоне его	1	1
526	даже из	2	1
527	лишь одно	1	1
528	произведения как	2	1
529	и здесь	3	1
530	голос в	1	1
531	и та	2	1
532	определенным образом	1	1
533	голоса в	1	1
534	уже иначе	1	1
535	в глаза	2	1
536	появляется в	1	1
537	для нас	2	1
538	в значительной	1	1
539	на устную	6	1
540	к слову	1	1
541	внутренней установки	1	1
542	рассказчика а	1	1
543	не умеет	1	1
544	во всех	4	1
545	нем не	1	1
546	на одном	1	1
547	что и	3	1
548	крайней мере	1	1
549	он его	1	1
550	все время	1	1
551	человека как	1	1
552	в него	7	1
553	и мы	1	1
554	люблю я	1	1
555	но тут	1	1
556	звучит как	1	1
557	в формах	3	1
558	оно и	1	1
559	в двух	1	1
560	к различным	2	1
561	тот же	3	1
562	одной из	1	1
563	одного сознания	2	1
564	мы увидим	5	1
565	по данному	1	1
566	голосом рассказчика	1	1
567	иной степени	1	1
568	между этими	1	1
569	бы ни	2	1
570	место из	1	1
571	с одной	1	1
572	и мысли	2	1
573	со всеми	3	1
574	с которыми	1	1
575	на предмет	4	1
576	к одному	6	1
577	прямо не	1	1
578	того же	3	1
579	но о	1	1
580	уже в	2	1
581	вопроса о	1	1
582	ни одного	4	1
583	такие определения	1	1
584	героя с	3	1
585	с женой	1	1
586	в данной	1	1
587	что сама	1	1
588	этот раз	1	1
589	их как	1	1
590	на своего	1	1
591	а то	2	1
592	автор как	2	1
593	или даже	1	1
594	для другого	3	1
595	рассказа от	1	1
596	не случайно	1	1
597	само по	1	1
598	которые могут	1	1
599	человек как	1	1
600	тем что	3	1
601	на том	2	1
602	указание на	1	1
603	и строго	1	1
604	этот второй	3	1
605	друг от	2	1
606	не до	1	1
607	никого не	1	1
608	он живет	1	1
609	для героев	2	1
610	который не	2	1
611	вследствие этой	1	1
612	не обязательно	1	1
613	которых мы	1	1
614	а именно	1	1
615	лица в	1	1
616	для этого	2	1
617	или меньшей	1	1
618	случаев в	1	1
619	наконец в	3	1
620	а с	2	1
621	его голос	1	1
622	и знает	1	1
623	что для	1	1
624	говорит о	1	1
625	связано с	1	1
626	одной стороны	1	1
627	он только	2	1
628	на этот	4	1
629	не на	4	1
630	суде и	1	1
631	его как	1	1
632	одну из	1	1
633	а так	1	1
634	между голосами	1	1
635	героя тем	1	1
636	там где	4	1
637	время оно	1	1
638	которой он	1	1
639	и слово	1	1
640	с помощью	1	1
641	в диалогической	1	1
642	на фоне	5	1
643	в творчестве	2	1
644	третьего типа	15	1
645	о себе	7	1
646	так же	2	1
647	и потому	1	1
648	в рамках	1	1
649	опирается на	2	1
650	со словом	1	1
651	в человеке	3	1
652	над ним	1	1
653	себя за	1	1
654	его слово	1	1
655	этих случаях	2	1
656	глаз в	1	1
657	же их	1	1
658	в ответ	1	1
659	и всей	1	1
660	человеке в	1	1
661	прямая речь	2	1
662	слово а	2	1
663	рассказ в	4	1
664	материал для	1	1
665	на другое	1	1
666	слова и	12	1
667	чужой голос	5	1
668	установки и	2	1
669	как один	1	1
670	голоса и	1	1
671	своей жизни	2	1
672	но это	4	1
673	при условии	1	1
674	все это	5	1
675	дистанцию между	1	1
676	числе и	1	1
677	случае он	1	1
678	в книге	1	1
679	известной степени	1	1
680	которых он	1	1
681	не имея	1	1
682	не речевой	1	1
683	в пределе	1	1
684	это он	4	1
685	сознания и	3	1
686	о котором	1	1
687	человек и	2	1
688	она уже	1	1
689	слов с	3	1
690	еще более	2	1
691	тем более	1	1
692	все они	1	1
693	отношении к	2	1
694	отсутствует но	1	1
695	это все	3	1
696	слова с	7	1
697	не знает	3	1
698	на более	1	1
699	гораздо существеннее	1	1
700	была бы	2	1
701	речи и	4	1
702	совершенно не	4	1
703	него нет	1	1
704	они еще	1	1
705	прямой речи	1	1
706	более или	3	1
707	себе но	2	1
708	сущности в	1	1
709	в речь	6	1
710	по поводу	1	1
711	к этому	1	1
712	том числе	1	1
713	они не	1	1
