N	2gram	Vinokur_St_1	Myshleni
138	слова с	1	4
139	что у	4	4
140	о том	17	4
141	в пользу	2	4
142	которые мы	1	4
143	в его	9	4
144	и только	3	4
145	в свете	1	4
146	одной из	1	4
147	по этому	3	4
148	так что	6	4
149	в конце	3	4
150	нужно было	2	4
151	речи это	1	4
152	о чем	1	4
153	должны быть	3	4
154	и от	1	4
155	гораздо более	4	4
156	на самом	6	3
157	в первом	2	3
158	что эти	1	3
159	совпадает с	2	3
160	из того	2	3
161	в ней	3	3
162	в чем	3	3
163	но не	3	3
164	очевидно что	1	3
165	нет и	1	3
166	в этой	11	3
167	в одной	1	3
168	как к	3	3
169	из этих	6	3
170	он не	2	3
171	в первой	12	3
172	чем у	2	3
173	содержит в	1	3
174	наших глазах	2	3
175	и по	5	3
176	так и	9	3
177	об этом	3	3
178	это положение	1	3
179	такой же	5	3
180	для него	6	3
181	в своей	6	3
182	мы в	1	3
183	втором случае	2	3
184	тем не	2	3
185	на другую	1	3
186	том и	1	3
187	по себе	1	3
188	случае в	4	3
189	и другое	1	3
190	на котором	1	3
191	в основе	3	3
192	к изучению	1	3
193	но только	1	3
194	только и	1	3
195	я не	7	3
196	каждой из	1	3
197	этом отношении	7	3
198	отличается от	1	3
199	но также	9	3
200	последнее время	1	3
201	мог бы	1	3
202	для этого	2	3
203	мы вправе	1	3
204	этому поводу	2	3
205	во втором	4	3
206	нуждается в	1	3
207	что и	6	3
208	это не	8	3
209	к нему	2	3
210	и является	1	3
211	есть в	2	3
212	и обратно	1	3
213	представить себе	1	3
214	мы находим	4	3
215	как раз	4	3
216	были бы	1	3
217	из двух	3	3
218	до сих	7	3
219	естественно что	1	3
220	эти особенности	1	3
221	и потому	2	3
222	той и	1	3
223	смысле этого	2	3
224	этого слова	2	3
225	и о	1	3
226	сих пор	7	3
227	но это	6	3
228	все это	5	3
229	не является	3	3
230	в то	9	3
231	и другой	1	3
232	не означает	1	3
233	как известно	1	2
234	отношения к	2	2
235	также и	9	2
236	мере в	2	2
237	на деле	1	2
238	и есть	1	2
239	то в	3	2
240	речи на	1	2
241	который совершенно	1	2
242	можно говорить	1	2
243	и до	1	2
244	время как	2	2
245	столь же	4	2
246	время в	1	2
247	что его	1	2
248	ответ на	3	2
249	отношение к	2	2
250	друг от	1	2
251	идет о	2	2
252	с этим	3	2
253	перед нами	1	2
254	говорит что	3	2
255	что по	1	2
256	слова он	1	2
257	зрения как	1	2
258	но эта	1	2
259	бы с	1	2
260	в известном	1	2
261	раз в	2	2
262	не могла	2	2
263	в случае	2	2
264	в нем	5	2
265	то как	1	2
266	в одну	1	2
267	поэзии и	1	2
268	а по	1	2
269	лишь в	3	2
270	его в	2	2
271	ни в	3	2
272	о которых	1	2
273	показывает что	1	2
274	на основании	1	2
275	несмотря на	2	2
276	мере не	1	2
277	с несомненностью	1	2
278	в этих	2	2
279	во время	3	2
280	но если	4	2
281	и при	1	2
282	оказывается что	1	2
283	в которых	5	2
284	должны были	1	2
285	точку зрения	3	2
286	которые в	2	2
287	но он	2	2
288	иным как	1	2
289	что было	1	2
290	том же	1	2
291	даже в	3	2
292	этой работы	2	2
293	в отношении	9	2
294	можно ли	4	2
295	и против	1	2
296	не имеет	4	2
297	того как	1	2
298	казалось бы	1	2
299	ничего не	2	2
300	и делает	1	2
301	у нас	11	2
302	разрыв между	1	2
303	есть только	2	2
304	ли не	2	2
305	что при	2	2
306	одним и	2	2
307	от друга	1	2
308	что все	2	2
309	то время	2	2
310	можно было	13	2
311	образом в	1	2
312	работы что	1	2
313	внимание на	3	2
314	этих двух	3	2
315	входит в	1	2
316	должно было	2	2
317	никаких сомнений	2	2
318	во всей	1	2
319	в середине	1	2
320	в лучшем	1	2
321	в современной	1	2
322	но то	1	2
323	со всеми	2	2
324	с которыми	2	2
325	сомнений в	1	2
326	уже в	2	2
327	вопроса о	3	2
328	всем его	1	2
329	этого понятия	1	2
330	является не	4	2
331	и других	1	2
332	его и	1	2
333	только одно	1	2
334	никто не	4	2
335	ведь это	1	2
336	вовсе не	19	2
337	случае не	2	2
338	бы все	3	2
339	само собой	1	2
340	видно из	1	2
341	что на	2	2
342	с другим	1	2
343	на ее	1	2
344	с ней	1	2
345	что не	3	2
346	что для	3	2
347	больше и	1	2
348	по тем	1	2
349	представляется в	1	2
350	которых мы	1	2
351	подобного рода	1	2
352	именно поэтому	1	2
353	в м	2	2
354	к его	1	2
355	мы говорим	1	2
356	из которых	1	2
357	могут быть	5	2
358	что же	6	2
359	и всей	1	2
360	никем не	2	2
361	и другом	1	2
362	той мере	1	2
363	лучшем случае	1	2
364	этом и	1	2
365	но для	2	2
366	но с	3	2
367	или в	1	2
368	для нас	7	2
369	а в	17	2
370	гораздо больше	2	2
371	в период	1	2
372	то понимание	1	2
373	совершенно не	5	2
374	из этого	1	2
375	но именно	2	2
376	что то	2	2
377	в своих	2	2
378	к этому	1	2
379	точно так	1	2
380	во всяком	6	2
381	правило к	1	1
382	грамматическими и	1	1
383	и т	30	1
384	например в	8	1
385	увидим ниже	1	1
386	фактов на	1	1
387	того же	3	1
388	словами и	1	1
389	объясняется и	1	1
390	в зависимости	1	1
391	и этот	1	1
392	и могут	1	1
393	живой речи	1	1
394	которыми он	2	1
395	а как	2	1
396	слово во	1	1
397	полагает что	1	1
398	мы имеем	2	1
399	правильного понимания	1	1
400	движения от	1	1
401	в каждый	1	1
402	зависимости от	1	1
403	что оба	1	1
404	двух или	1	1
405	ответа на	2	1
406	ни одно	1	1
407	мысль что	1	1
408	как правило	2	1
409	совсем не	2	1
410	но как	1	1
411	а только	1	1
412	таком положении	2	1
413	факты из	2	1
414	за пределы	2	1
415	мы снова	1	1
416	там где	5	1
417	что во	2	1
418	оказывается не	1	1
419	чем мы	1	1
420	что как	2	1
421	в своем	2	1
422	кроме того	1	1
423	мысль о	1	1
424	и понимания	1	1
425	мысль в	1	1
426	своем направлении	1	1
427	в каком-то	2	1
428	две разные	1	1
429	от этого	2	1
430	сказано что	1	1
431	и полностью	1	1
432	случае она	1	1
433	еще на	1	1
434	меньшей мере	3	1
435	момент его	1	1
436	бы не	2	1
437	не оставляет	1	1
438	не обнаруживает	1	1
439	этого совершенно	1	1
440	думать что	2	1
441	с их	1	1
442	значение так	1	1
443	от необходимости	1	1
444	и те	2	1
445	но ведь	8	1
446	но на	2	1
447	строгой и	1	1
448	при этом	2	1
449	время и	1	1
450	встать на	1	1
451	является следствием	1	1
452	всех этих	2	1
453	в первую	2	1
454	которая является	1	1
455	не как	1	1
456	что каждая	1	1
457	чтобы в	1	1
458	какой бы	1	1
459	приходим к	1	1
460	так например	7	1
461	а разве	1	1
462	в основу	4	1
463	но все	4	1
464	еще более	4	1
465	слова не	1	1
466	с фактами	1	1
467	в работе	1	1
468	для всей	1	1
469	факт что	1	1
470	в сторону	2	1
471	в другом	3	1
472	разница между	2	1
473	на все	1	1
474	времени и	1	1
475	давая себе	1	1
476	в данной	2	1
477	это было	1	1
478	обоих случаях	1	1
479	первую очередь	2	1
480	на путь	1	1
481	то все	1	1
482	всю свою	1	1
483	языка но	1	1
484	должен был	2	1
485	отсюда и	1	1
486	для них	1	1
487	о которой	3	1
488	соответствии с	1	1
489	во внимание	1	1
490	и уже	2	1
491	еще в	1	1
492	иначе говоря	1	1
493	в один	1	1
494	но я	4	1
495	исследователи этого	1	1
496	будет в	1	1
497	в тонкости	1	1
498	нас не	1	1
499	мы приходим	1	1
500	и без	3	1
501	но которые	1	1
502	нет возможности	1	1
503	мы называем	1	1
504	еще с	1	1
505	равной мере	2	1
506	этого вопроса	2	1
507	бы мы	2	1
508	что я	1	1
509	в одном	1	1
510	их в	2	1
511	себе труда	1	1
512	что критика	1	1
513	превратилось в	1	1
514	исследовательской работы	1	1
515	этой области	5	1
516	к предложению	1	1
517	дело если	1	1
518	так часто	1	1
519	в обоих	1	1
520	хотелось бы	1	1
521	дело не	4	1
522	правда в	1	1
523	одна из	1	1
524	речи тем	1	1
525	было не	2	1
526	говорить о	2	1
527	он еще	1	1
528	значение этого	1	1
529	не могло	1	1
530	не имели	2	1
531	в разных	1	1
532	которых по	1	1
533	его речи	1	1
534	а во	3	1
535	и лишь	1	1
536	они являются	1	1
537	но очень	1	1
538	есть такой	1	1
539	другой стороны	7	1
540	это слово	4	1
541	убедиться в	2	1
542	на него	2	1
543	почти не	1	1
544	в каком	3	1
545	больше того	1	1
546	мы встречаем	1	1
547	к отдельным	1	1
548	один раз	1	1
549	основных положений	1	1
550	обращаю внимание	1	1
551	разницей что	1	1
552	совпадать с	1	1
553	вывод из	1	1
554	но к	1	1
555	и понятным	1	1
556	самостоятельно и	1	1
557	и это	2	1
558	вещей в	1	1
559	и тогда	2	1
560	не хочу	3	1
561	но при	1	1
562	без всякого	2	1
563	на основе	1	1
564	языка и	4	1
565	как по	1	1
566	и говорит	1	1
567	когда речь	2	1
568	хотя это	1	1
569	эти факты	1	1
570	которыми мы	1	1
571	ясно что	10	1
572	больше в	1	1
573	к самой	1	1
574	что от	2	1
575	поэтому в	3	1
576	этапы в	1	1
577	и вообще	3	1
578	в отдельном	1	1
579	из других	1	1
580	о нем	1	1
581	случаях как	1	1
582	имеем дело	2	1
583	грамматики и	1	1
584	после того	1	1
585	и просто	1	1
586	там в	1	1
587	ч в	1	1
588	то тем	1	1
589	несомненно и	1	1
590	образом мы	1	1
591	двух сторон	1	1
592	чтобы получить	1	1
593	между тем	3	1
594	за основу	2	1
595	место в	1	1
596	в глазах	1	1
597	в форме	1	1
598	в другой	1	1
599	того в	1	1
600	приводит и	1	1
601	них в	1	1
602	также в	2	1
603	если это	3	1
604	а именно	3	1
605	в представлении	2	1
606	для установления	2	1
607	некоторые существенные	1	1
608	значит что	3	1
609	еще несколько	1	1
610	что здесь	2	1
611	этом смысле	1	1
612	известно что	1	1
613	в двух	3	1
614	этот вопрос	4	1
615	дело с	2	1
616	и после	1	1
617	который в	1	1
618	всяком случае	6	1
619	одних и	1	1
620	случае оказывается	1	1
621	первостепенное значение	1	1
622	конечно не	2	1
623	дважды в	1	1
624	отношений к	1	1
625	в значении	1	1
626	не знать	1	1
627	в виде	3	1
628	целого ряда	2	1
629	каким образом	1	1
630	при помощи	2	1
631	из них	8	1
632	дела которое	1	1
633	до самых	1	1
634	не так	1	1
635	монолога в	1	1
636	тогда он	1	1
637	если таким	1	1
638	в прошлом	1	1
639	чтобы она	1	1
640	объяснения в	1	1
641	не для	2	1
642	к ним	1	1
643	в выборе	1	1
644	у него	2	1
645	с подлинными	1	1
646	положению вещей	1	1
647	как будто	4	1
648	в случаях	1	1
649	значение есть	1	1
650	от того	1	1
651	в них	1	1
652	начале своего	1	1
653	в других	2	1
654	в очень	3	1
655	с отсутствием	2	1
656	не были	1	1
657	или иной	1	1
658	себе представить	1	1
659	и из	1	1
660	ни о	1	1
661	тем обстоятельством	1	1
662	здесь в	1	1
663	к которому	4	1
664	с той	1	1
665	одну кучу	1	1
666	а с	3	1
667	повод для	1	1
668	ли отсюда	1	1
669	в соответствии	1	1
670	связано с	1	1
671	не было	4	1
672	на этот	3	1
673	обстоятельством что	1	1
674	ближе к	1	1
675	в одно	1	1
676	также с	1	1
677	если не	2	1
678	должна была	4	1
679	правильно и	1	1
680	направлении и	1	1
681	в частности	4	1
682	всех трех	2	1
683	не давая	1	1
684	вопрос можно	1	1
685	тот факт	1	1
686	эти примеры	1	1
687	и представляющие	1	1
688	сразу во	1	1
689	обратил внимание	1	1
690	которые являются	1	1
691	поводу в	1	1
692	получить ответ	1	1
693	и там	1	1
694	которые по	1	1
695	по существу	2	1
696	согласно которому	1	1
697	я продолжаю	1	1
698	с рядом	1	1
699	быть не	1	1
700	разве это	1	1
701	на которой	2	1
702	при условии	1	1
703	и таким	1	1
704	числе и	2	1
705	которой он	1	1
706	истории но	1	1
707	бы знать	1	1
708	не случайным	1	1
709	не станет	1	1
710	не оставляют	1	1
711	при таком	2	1
712	включает в	1	1
713	причем в	1	1
714	в результате	3	1
715	о котором	2	1
716	хотя и	1	1
717	в отдельных	1	1
718	то не	2	1
719	и все	2	1
720	той или	1	1
721	я хотел	1	1
722	не должен	1	1
723	случае и	1	1
724	конце концов	1	1
725	но зато	1	1
726	на более	1	1
727	те из	1	1
728	в равной	2	1
729	могли быть	1	1
730	которым мы	1	1
731	отношении к	1	1
732	по поводу	7	1
733	к самым	1	1
734	значения в	1	1
735	но разве	2	1
736	состоит из	1	1
737	была бы	5	1
738	для каждой	1	1
739	что такое	1	1
740	но эти	1	1
741	и другие	1	1
742	же случае	1	1
743	в таком	3	1
744	том числе	2	1
745	они не	1	1
