N	2gram	Vygotskiy__7	Narrotol
296	все остальное	1	1
297	словами и	1	1
298	к своей	1	1
299	это и	4	1
300	в ситуации	7	1
301	тем же	5	1
302	между двумя	3	1
303	в зависимости	1	1
304	сказать с	1	1
305	живой речи	1	1
306	на пороге	4	1
307	от первой	1	1
308	ни у	1	1
309	смысле можно	2	1
310	вопрос о	6	1
311	именно к	1	1
312	оба эти	5	1
313	но она	1	1
314	чисто внешней	1	1
315	вместо того	1	1
316	речи у	1	1
317	мы и	2	1
318	детей не	1	1
319	но напротив	2	1
320	зависимости от	1	1
321	иное как	1	1
322	иначе как	6	1
323	во всех	6	1
324	совершенно прав	1	1
325	слов не	1	1
326	в сторону	1	1
327	непосредственно но	1	1
328	с совершенно	1	1
329	очевидно что	3	1
330	отношение к	2	1
331	это сделал	1	1
332	за пределы	1	1
333	относится к	2	1
334	нашего сознания	1	1
335	как говорит	5	1
336	наряду с	2	1
337	в одной	3	1
338	в акте	1	1
339	если она	1	1
340	данный момент	1	1
341	за этим	1	1
342	по форме	1	1
343	и как	1	1
344	и наконец	4	1
345	по пути	1	1
346	его к	2	1
347	обращая внимания	1	1
348	говорится в	4	1
349	то в	2	1
350	за собой	1	1
351	ситуации в	4	1
352	даже если	2	1
353	в которой	11	1
354	применительно к	1	1
355	бы не	1	1
356	с их	1	1
357	и смысловая	1	1
358	не могла	2	1
359	силу своей	1	1
360	какой бы	1	1
361	быть самим	1	1
362	на этом	1	1
363	прежде чем	2	1
364	с собой	3	1
365	поскольку она	1	1
366	исходя из	1	1
367	что является	1	1
368	выражение и	1	1
369	есть все	1	1
370	и внутренняя	1	1
371	характер есть	1	1
372	в единую	1	1
373	входит в	2	1
374	обоих случаях	1	1
375	есть не	3	1
376	по природе	2	1
377	окружающими его	1	1
378	этом смысле	1	1
379	всю свою	1	1
380	делает его	1	1
381	мы встречаемся	1	1
382	ни в	2	1
383	но мы	3	1
384	требования к	1	1
385	к которым	1	1
386	все было	1	1
387	и особенно	1	1
388	более сложным	1	1
389	с внутренним	1	1
390	в развитии	10	1
391	должно быть	2	1
392	при виде	1	1
393	обратимся к	3	1
394	и ничего	2	1
395	не мог	2	1
396	между ними	3	1
397	если их	1	1
398	есть в	3	1
399	в ходе	12	1
400	в такой	4	1
401	и без	1	1
402	всяком случае	1	1
403	эти момента	2	1
404	одним и	2	1
405	целого но	1	1
406	она в	2	1
407	то его	1	1
408	в которых	2	1
409	мысли и	11	1
410	признать что	2	1
411	собой один	1	1
412	остается вне	1	1
413	другом и	1	1
414	что было	2	1
415	ли я	1	1
416	их в	1	1
417	для нее	3	1
418	новое и	1	1
419	связи с	4	1
420	раз и	1	1
421	что есть	1	1
422	в отношении	2	1
423	между людьми	1	1
424	случае в	3	1
425	можно ли	2	1
426	она не	5	1
427	дело не	1	1
428	на котором	3	1
429	его внутренняя	1	1
430	было не	1	1
431	в основе	3	1
432	необходимо должно	1	1
433	время как	2	1
434	что иное	1	1
435	того и	2	1
436	до их	1	1
437	находятся в	1	1
438	и лишь	1	1
439	это сделать	1	1
440	как внутренняя	1	1
441	слове и	1	1
442	такая же	1	1
443	и после	1	1
444	не по	4	1
445	эти три	2	1
446	для другого	1	1
447	как будто	1	1
448	в каком	1	1
449	как показывают	1	1
450	этом направлении	1	1
451	от ее	2	1
452	не мыслится	1	1
453	к той	1	1
454	сказано было	1	1
455	в живой	1	1
456	если у	1	1
457	не могут	4	1
458	есть только	2	1
459	чтобы сделать	2	1
460	ли не	2	1
461	как только	1	1
462	и внешнюю	1	1
463	же самое	5	1
464	об одном	2	1
465	все не	1	1
466	как для	2	1
467	именно таким	1	1
468	долго не	1	1
469	если же	2	1
470	могу и	1	1
471	как мы	14	1
472	и о	3	1
473	это движение	1	1
474	но по	1	1
475	с ее	2	1
476	что все	2	1
477	легче чем	1	1
478	в виду	5	1
479	и сами	1	1
480	распространяется на	1	1
481	языка и	1	1
482	по сути	1	1
483	то время	2	1
484	приводит к	4	1
485	слово есть	1	1
486	по аналогии	1	1
487	ясно что	1	1
488	к анализу	1	1
489	превращаясь в	1	1
490	еще в	1	1
491	к первому	1	1
492	по сравнению	9	1
493	не имели	1	1
494	благодаря этому	2	1
495	все необходимые	1	1
496	собой и	1	1
497	это обычно	1	1
498	не случайна	1	1
499	и соответственно	1	1
500	при такой	1	1
501	в детском	3	1
502	в самой	3	1
503	в раннем	1	1
504	время в	2	1
505	другими словами	1	1
506	что перед	1	1
507	или на	1	1
508	таким же	1	1
509	несомненно это	1	1
510	и объяснить	1	1
511	вследствие того	1	1
512	аналогии с	1	1
513	это было	1	1
514	как теперь	1	1
515	место слияние	1	1
516	к нему	3	1
517	которого не	2	1
518	возникает и	1	1
519	и во	4	1
520	будущего она	1	1
521	более широкий	1	1
522	во всей	2	1
523	пути и	3	1
524	без которого	1	1
525	памяти как	1	1
526	в другой	1	1
527	них в	1	1
528	говорить и	1	1
529	наконец в	2	1
530	собой то	1	1
531	также в	1	1
532	ее как	1	1
533	все время	1	1
534	и она	2	1
535	у детей	1	1
536	происходит в	1	1
537	следует рассматривать	1	1
538	с той	1	1
539	можем вернуться	1	1
540	но с	2	1
541	оно и	1	1
542	в двух	1	1
543	одной из	4	1
544	этот вопрос	1	1
545	вперед и	1	1
546	к их	1	1
547	знания о	1	1
548	мы будем	1	1
549	но то	2	1
550	и матери	1	1
551	так что	4	1
552	того же	1	1
553	не можем	4	1
554	в большинстве	2	1
555	слова существует	1	1
556	предполагает наличие	1	1
557	него и	1	1
558	является не	2	1
559	большинстве случаев	2	1
560	в данной	1	1
561	по выражению	1	1
562	и их	5	1
563	в прозе	1	1
564	в одном	1	1
565	в прошлом	1	1
566	объяснения в	1	1
567	никто не	2	1
568	не для	1	1
569	и фантазии	1	1
570	и бесконечно	1	1
571	заметить что	1	1
572	не говорит	1	1
573	тем что	9	1
574	в структуре	1	1
575	в любви	2	1
576	для того	18	1
577	зрения с	1	1
578	должна иметь	1	1
579	нужно было	4	1
580	другого в	1	1
581	как часть	1	1
582	до сих	3	1
583	мы привыкли	1	1
584	ли это	1	1
585	которые по	1	1
586	а именно	1	1
587	как же	1	1
588	что не	2	1
589	связано с	1	1
590	сути дела	2	1
591	не обращая	1	1
592	на этот	1	1
593	не исключает	2	1
594	ничем не	1	1
595	не означает	3	1
596	с которым	1	1
597	его как	1	1
598	стороны и	4	1
599	и с	5	1
600	ни о	1	1
601	о предмете	1	1
602	что мы	9	1
603	в неразрывном	1	1
604	ситуации с	1	1
605	стороны именно	1	1
606	в речи	5	1
607	с помощью	13	1
608	позволяет нам	2	1
609	свести к	1	1
610	речь но	1	1
611	затем к	1	1
612	вместе с	12	1
613	и потому	3	1
614	в разговоре	1	1
615	о делах	1	1
616	предположить что	1	1
617	он говорит	1	1
618	сравнению с	8	1
619	перехода от	4	1
620	не удалось	1	1
621	это так	1	1
622	что же	2	1
623	даже с	2	1
624	внимания на	1	1
625	в первой	3	1
626	дело здесь	1	1
627	без чего	1	1
628	образцом для	1	1
629	слова и	10	1
630	и от	4	1
631	сих пор	3	1
632	о его	3	1
633	все это	3	1
634	и оно	1	1
635	этом и	2	1
636	от социального	1	1
637	случае он	1	1
638	каждой из	3	1
639	к еще	1	1
640	чем дело	3	1
641	слова но	3	1
642	в связи	1	1
643	в пределе	3	1
644	речи как	6	1
645	или в	2	1
646	первом и	1	1
647	вопроса как	1	1
648	но эти	1	1
649	легко свести	1	1
650	в этих	2	1
651	еще более	1	1
652	на других	1	1
653	мы должны	6	1
654	в диалогической	1	1
655	человека не	1	1
656	к ее	1	1
657	но оно	1	1
658	этой фразе	1	1
659	всего на	1	1
660	может и	2	1
661	и внешней	1	1
662	в психологии	2	1
663	и внутренне	1	1
664	жизни а	1	1
665	одновременно и	2	1
666	не что	1	1
667	что при	2	1
668	из этого	2	1
669	имеет в	3	1
670	в действительности	2	1
671	себе но	1	1
672	к другим	1	1
673	ее в	8	1
674	этой точки	4	1
675	всем своим	1	1
676	у людей	1	1
677	к этому	2	1
678	во всяком	2	1
679	гораздо более	4	1
