N	2gram	Vinokur_Vv_1	StatiiOP
170	и без	2	3
171	должна быть	2	3
172	и за	1	3
173	то это	3	3
174	в ней	3	3
175	еще не	4	3
176	он был	1	3
177	в чем	4	3
178	из двух	2	3
179	своего рода	3	3
180	но не	7	3
181	ответ на	3	3
182	по отношению	4	3
183	или иное	1	3
184	и я	1	3
185	в истории	9	3
186	общего с	1	3
187	с этим	2	3
188	так называемая	2	3
189	как к	1	3
190	говорит что	1	3
191	то в	1	3
192	это можно	1	3
193	точку зрения	1	3
194	меньшей мере	2	3
195	что так	1	3
196	е с	1	3
197	во многих	1	3
198	задний план	1	3
199	ведь и	1	3
200	не значит	1	3
201	же это	2	3
202	в каждом	4	3
203	же касается	2	3
204	в другом	3	3
205	и с	2	3
206	лишь в	1	3
207	и тем	5	3
208	чем в	3	3
209	о которой	2	3
210	что не	5	3
211	тому что	2	3
212	в г	5	3
213	во время	1	3
214	в конце	3	3
215	себе целью	1	3
216	по меньшей	2	3
217	не по	1	3
218	этих двух	1	3
219	из истории	2	3
220	в каком	1	3
221	обстоятельство что	1	3
222	в остальных	1	3
223	должны быть	1	3
224	что оно	2	3
225	в применении	6	3
226	должен быть	4	3
227	для себя	1	3
228	то или	1	3
229	не трудно	7	3
230	об этом	5	3
231	и вообще	3	3
232	и нужно	1	3
233	внимание на	4	3
234	тем или	1	3
235	которых в	1	3
236	между тем	8	3
237	значит что	1	3
238	но с	4	3
239	в какой	4	3
240	и так	1	3
241	по этому	2	3
242	в уста	1	3
243	с одной	4	3
244	если это	2	3
245	вопроса о	1	3
246	в виде	4	3
247	в начале	3	3
248	ii но	1	3
249	ни с	2	3
250	ставит себе	1	3
251	в очень	3	3
252	а именно	6	3
253	говорит о	3	3
254	на этот	4	3
255	применении к	6	3
256	в тех	2	3
257	да и	4	3
258	материал для	3	3
259	с этой	4	3
260	и для	4	3
261	не существует	2	3
262	в результате	3	3
263	или иным	1	3
264	будто бы	2	3
265	письма и	1	3
266	отношению к	4	3
267	культуры в	5	3
268	работы в	3	3
269	отношения к	1	2
270	дело что	2	2
271	них это	1	2
272	мере в	4	2
273	в первом	5	2
274	по его	2	2
275	которыми он	1	2
276	а как	3	2
277	мы имеем	3	2
278	мы не	2	2
279	не была	1	2
280	в сущности	3	2
281	или же	3	2
282	из того	2	2
283	в числе	1	2
284	литературы и	1	2
285	ответа на	2	2
286	быть в	4	2
287	то очевидно	1	2
288	совсем не	3	2
289	в сторону	1	2
290	русского языка	1	2
291	отношение к	3	2
292	и речи	1	2
293	на которое	1	2
294	в своем	3	2
295	есть в	1	2
296	что нет	2	2
297	смысле этого	8	2
298	к числу	1	2
299	от этого	5	2
300	так или	4	2
301	то обстоятельство	1	2
302	раз в	1	2
303	в себе	4	2
304	но он	1	2
305	и те	2	2
306	доказывать что	1	2
307	не могла	1	2
308	вообще не	3	2
309	при этом	3	2
310	он должен	1	2
311	и более	1	2
312	свое время	2	2
313	что ни	1	2
314	что все	1	2
315	разница между	1	2
316	при помощи	2	2
317	его в	6	2
318	по истории	2	2
319	должен был	4	2
320	думать будто	1	2
321	и творчества	2	2
322	ни одной	1	2
323	не всегда	1	2
324	и уже	3	2
325	нисколько не	3	2
326	перед собой	1	2
327	только тем	1	2
328	академии наук	1	2
329	в такой	1	2
330	свободен от	1	2
331	далее в	1	2
332	втором случае	1	2
333	для которых	3	2
334	надо сказать	1	2
335	уже выше	1	2
336	что с	3	2
337	как о	4	2
338	было не	1	2
339	говорить о	3	2
340	вытекает из	1	2
341	судя по	1	2
342	ничего не	2	2
343	имеем дело	1	2
344	к концу	1	2
345	тем не	8	2
346	убедиться в	1	2
347	только с	3	2
348	что на	1	2
349	есть только	2	2
350	области изучения	1	2
351	что при	1	2
352	о них	2	2
353	и это	6	2
354	без всякого	1	2
355	говорит об	1	2
356	на свой	1	2
357	и сам	2	2
358	нужно было	1	2
359	в эпоху	1	2
360	для этого	3	2
361	материала и	1	2
362	а также	3	2
363	другом месте	2	2
364	должно было	1	2
365	и все	1	2
366	все в	1	2
367	знакомый с	1	2
368	этому поводу	2	2
369	а потому	3	2
370	крайней мере	4	2
371	также в	1	2
372	нет такой	1	2
373	к нему	2	2
374	что здесь	2	2
375	быть и	2	2
376	на которой	1	2
377	д и	1	2
378	и критика	1	2
379	история литературы	2	2
380	с которыми	1	2
381	и у	1	2
382	уже в	5	2
383	который как	1	2
384	одно из	5	2
385	второй части	1	2
386	у него	1	2
387	отношении что	3	2
388	даже и	3	2
389	или иначе	4	2
390	еще и	3	2
391	превращается в	1	2
392	одной стороны	4	2
393	однако и	1	2
394	по крайней	4	2
395	эти науки	1	2
396	языка не	1	2
397	так называемой	3	2
398	его собственной	1	2
399	если не	1	2
400	этой работы	3	2
401	многих случаях	1	2
402	а если	2	2
403	такого рода	2	2
404	по существу	2	2
405	этого слова	2	2
406	в свое	2	2
407	этом случае	6	2
408	с историей	3	2
409	и тогда	3	2
410	но для	1	2
411	о котором	8	2
412	истории литературы	3	2
413	в этих	3	2
414	хотя в	2	2
415	г и	1	2
416	е в	4	2
417	что этот	1	2
418	несмотря на	2	2
419	дело с	6	2
420	в своих	2	2
421	можно назвать	1	2
422	области научной	1	1
423	а между	1	1
424	можно говорить	1	1
425	до него	1	1
426	чтобы не	1	1
427	по внешности	1	1
428	по адресу	1	1
429	но тогда	1	1
430	художественных произведений	2	1
431	речи об	1	1
432	и общественного	1	1
433	на деле	1	1
434	и есть	3	1
435	ее задач	1	1
436	почти не	1	1
437	впечатление что	1	1
438	наук этот	1	1
439	на две	1	1
440	из его	2	1
441	что эти	1	1
442	основных вопросов	1	1
443	в какой-то	1	1
444	от которых	2	1
445	видеть в	1	1
446	объясняется и	1	1
447	какими бы	1	1
448	в зависимости	1	1
449	мы называем	2	1
450	что чтение	1	1
451	смотреть на	4	1
452	очень далеко	1	1
453	на вещи	2	1
454	в лучшем	1	1
455	хотя сам	1	1
456	уже после	3	1
457	не обязанность	1	1
458	изложения и	2	1
459	и последующих	1	1
460	который был	1	1
461	так чтобы	3	1
462	на тему	2	1
463	стороне дела	1	1
464	зависимости от	1	1
465	так а	1	1
466	сырых материалов	1	1
467	слова которыми	1	1
468	материала на	1	1
469	чтений в	1	1
470	в принципиальном	5	1
471	и на	3	1
472	между собой	1	1
473	этот текст	1	1
474	время в	2	1
475	бы то	1	1
476	истории а	1	1
477	истории русского	1	1
478	о языке	3	1
479	при жизни	2	1
480	видит в	4	1
481	но как	2	1
482	а только	8	1
483	только при	1	1
484	тех же	1	1
485	должны были	1	1
486	очевидно что	1	1
487	было вполне	1	1
488	и методологии	2	1
489	но которые	1	1
490	нет и	1	1
491	теперь не	1	1
492	их достоинства	1	1
493	в настоящем	1	1
494	будет недостаточно	1	1
495	в одной	1	1
496	каждая из	1	1
497	стороны и	3	1
498	в одних	1	1
499	этой стороны	2	1
500	кроме того	1	1
501	не лишает	1	1
502	хотя и	3	1
503	и понимания	1	1
504	что по	1	1
505	это тоже	1	1
506	и к	1	1
507	и полностью	1	1
508	или иную	1	1
509	еще на	1	1
510	а во-вторых	2	1
511	бы с	1	1
512	у каждого	1	1
513	лучшем случае	1	1
514	многое в	1	1
515	для дела	1	1
516	в известном	3	1
517	с их	5	1
518	бы только	1	1
519	и до	2	1
520	как он	6	1
521	если он	1	1
522	ответом на	1	1
523	наука а	1	1
524	случае она	1	1
525	что каждая	2	1
526	больше всего	1	1
527	научные дисциплины	1	1
528	время и	1	1
529	не знать	1	1
530	одно целое	2	1
531	с именем	1	1
532	как увидим	2	1
533	не как	3	1
534	и вот	3	1
535	вникнуть в	1	1
536	нашего времени	2	1
537	чтобы в	1	1
538	какой бы	2	1
539	приходим к	3	1
540	смысле как	3	1
541	даже прямо	1	1
542	но дело	3	1
543	такого же	2	1
544	значительной степени	1	1
545	том же	2	1
546	в работе	3	1
547	в таких	1	1
548	этой традиции	2	1
549	литературного языка	1	1
550	существенная разница	1	1
551	второй половины	3	1
552	входит в	2	1
553	это было	1	1
554	такое написание	1	1
555	обоих случаях	1	1
556	на протяжении	2	1
557	текста это	1	1
558	нечего и	1	1
559	то все	1	1
560	известно что	1	1
561	от разнообразных	1	1
562	она стала	1	1
563	у историков	1	1
564	более широком	1	1
565	ведь в	1	1
566	здесь нет	4	1
567	материальной организации	1	1
568	говорить в	1	1
569	для них	1	1
570	в них	4	1
571	о которых	2	1
572	соответствии с	2	1
573	показывает что	1	1
574	были в	1	1
575	на основании	5	1
576	с тем	6	1
577	во внимание	2	1
578	всегда и	1	1
579	материалом для	1	1
580	можно считать	1	1
581	действительно не	1	1
582	иначе говоря	1	1
583	мере не	1	1
584	не больше	1	1
585	со всей	3	1
586	одно дело	2	1
587	бы на	1	1
588	от своего	1	1
589	и при	2	1
590	что такая	1	1
591	будет в	2	1
592	а главное	1	1
593	что такое	10	1
594	представить себе	5	1
595	начале xix	2	1
596	это только	4	1
597	случае дело	2	1
598	означает будто	1	1
599	разная степень	1	1
600	его современников	1	1
601	не столько	2	1
602	важнее всего	1	1
603	от себя	3	1
604	которых так	1	1
605	науки но	2	1
606	мы теперь	1	1
607	как их	1	1
608	чтобы можно	2	1
609	а есть	1	1
610	том чтобы	6	1
611	в прямом	2	1
612	не его	1	1
613	его время	1	1
614	на другую	1	1
615	однако в	3	1
616	и наоборот	2	1
617	не должно	1	1
618	быть не	1	1
619	нет вообще	1	1
620	по себе	9	1
621	так называемого	1	1
622	же мы	1	1
623	пор и	1	1
624	нет никакого	1	1
625	если и	1	1
626	вполне справедливо	1	1
627	вполне естественно	1	1
628	в обоих	2	1
629	на котором	2	1
630	тогда когда	3	1
631	этих науках	1	1
632	текста и	3	1
633	одна из	2	1
634	не вытекает	1	1
635	к этим	1	1
636	и имеет	1	1
637	не могло	1	1
638	работы но	1	1
639	казалось бы	2	1
640	очень старые	1	1
641	правда в	1	1
642	в разных	5	1
643	того как	3	1
644	это то	1	1
645	разных формах	1	1
646	эта традиция	2	1
647	таким путем	1	1
648	тех данных	1	1
649	целое в	1	1
650	за исключением	1	1
651	и является	1	1
652	и чувства	1	1
653	хорошее знание	1	1
654	о чем-то	1	1
655	е не	2	1
656	уже и	7	1
657	которая по	1	1
658	ему не	1	1
659	не потому	1	1
660	половины xix	3	1
661	и далее	2	1
662	к отдельным	2	1
663	в момент	1	1
664	которых он	1	1
665	в духе	1	1
666	не могут	5	1
667	когда мы	2	1
668	разницей что	1	1
669	отличается от	1	1
670	с полной	1	1
671	вся разница	1	1
672	к тому	4	1
673	же только	2	1
674	российской академии	1	1
675	которым в	1	1
676	делом в	1	1
677	них непосредственно	1	1
678	то ни	1	1
679	очень не	1	1
680	вещей в	1	1
681	сомнений что	1	1
682	могло оказаться	1	1
683	преимущественно же	1	1
684	как мы	9	1
685	и о	1	1
686	о филологическом	1	1
687	в виду	4	1
688	и говорить	1	1
689	говоря уже	2	1
690	последовательной и	1	1
691	с каким	1	1
692	не наука	1	1
693	и этим	1	1
694	только то	1	1
695	на той	1	1
696	с самого	1	1
697	том-то и	1	1
698	разной мере	1	1
699	и была	1	1
700	нечто целое	2	1
701	на том	3	1
702	прямом смысле	2	1
703	то как	1	1
704	наукой и	2	1
705	к изданию	1	1
706	проблем и	1	1
707	которыми мы	1	1
708	времени и	4	1
709	больше в	1	1
710	разнообразных сторон	1	1
711	отсюда и	2	1
712	мог бы	2	1
713	текст по	1	1
714	еще в	1	1
715	она была	2	1
716	можно только	2	1
717	разного рода	1	1
718	необходимо теперь	1	1
719	нечто цельное	3	1
720	образом в	1	1
721	о ней	1	1
722	понять как	1	1
723	только так	2	1
724	люди с	1	1
725	и та	1	1
726	язык и	3	1
727	настоящее время	1	1
728	его словам	1	1
729	путем сличения	1	1
730	после того	2	1
731	что его	1	1
732	можно сказать	3	1
733	не просто	4	1
734	времени в	3	1
735	каждом из	1	1
736	данных которые	1	1
737	комментария к	1	1
738	однако с	2	1
739	которая должна	1	1
740	поводу того	1	1
741	данного текста	1	1
742	но нет	1	1
743	нуждается в	2	1
744	конкретно представить	1	1
745	иными словами	1	1
746	показывает как	1	1
747	во всей	1	1
748	в форме	2	1
749	тему о	1	1
750	стороны дела	1	1
751	них в	1	1
752	и сложном	1	1
753	известную долю	1	1
754	в свете	1	1
755	наук и	3	1
756	начала xix	1	1
757	которой в	2	1
758	в том-то	1	1
759	случае и	1	1
760	чтобы выяснить	1	1
761	что будет	1	1
762	той мере	4	1
763	текстов в	1	1
764	или нет	1	1
765	каком он	1	1
766	и дело	1	1
767	тот же	1	1
768	наук в	2	1
769	языка на	2	1
770	как нечто	8	1
771	до уровня	1	1
772	согласно которой	1	1
773	самые разнообразные	1	1
774	времени как	1	1
775	и из	1	1
776	именно на	2	1
777	на дело	2	1
778	себя в	2	1
779	слово между	1	1
780	этой системе	1	1
781	первостепенное значение	1	1
782	общего значения	1	1
783	сомнений в	1	1
784	литературы в	3	1
785	уже не	5	1
786	ряде случаев	1	1
787	ясного и	1	1
788	видеть что	6	1
789	языка а	2	1
790	говорилось уже	1	1
791	этого понятия	5	1
792	в значении	1	1
793	чтобы он	2	1
794	на определенной	1	1
795	слова не	1	1
796	каким образом	1	1
797	и обратно	4	1
798	и других	3	1
799	его и	1	1
800	области в	1	1
801	ту или	1	1
802	самому и	1	1
803	ведь это	1	1
804	слова в	1	1
805	в одном	4	1
806	д иными	1	1
807	наука о	3	1
808	если таким	2	1
809	в прошлом	2	1
810	можно с	1	1
811	но которая	2	1
812	к ним	1	1
813	каждый из	2	1
814	трудно видеть	6	1
815	и никогда	1	1
816	не выходя	1	1
817	от того	3	1
818	в нечто	2	1
819	указание на	1	1
820	в текстах	3	1
821	само собой	2	1
822	что таким	1	1
823	в сумме	1	1
824	биография психология	1	1
825	были бы	1	1
826	что могло	3	1
827	видно из	1	1
828	без того	1	1
829	заключается вовсе	1	1
830	в число	2	1
831	или иной	1	1
832	материала а	1	1
833	говорим о	1	1
834	объяснение в	1	1
835	разные и	1	1
836	с известным	1	1
837	и тех	1	1
838	здесь в	1	1
839	иначе но	2	1
840	с той	1	1
841	известным правом	1	1
842	в ряде	2	1
843	была и	1	1
844	из таких	1	1
845	и др	2	1
846	обратиться к	1	1
847	обратить внимание	2	1
848	новый и	1	1
849	в соответствии	2	1
850	связано с	1	1
851	них и	2	1
852	чтобы убедиться	1	1
853	которых мы	1	1
854	с рядом	1	1
855	до конца	3	1
856	более того	1	1
857	не на	1	1
858	не означает	1	1
859	рукописи и	2	1
860	и своим	1	1
861	для начала	1	1
862	именно так	1	1
863	существует больше	1	1
864	в руках	1	1
865	по тем	1	1
866	чем на	1	1
867	о чем	4	1
868	в подобных	1	1
869	ближе к	2	1
870	в одно	1	1
871	и историческими	2	1
872	для этой	1	1
873	историей языка	1	1
874	не видит	1	1
875	но что	3	1
876	общей филологической	1	1
877	выясняется из	1	1
878	есть существенная	1	1
879	свободна от	1	1
880	по праву	1	1
881	вместе с	6	1
882	д в	2	1
883	мы говорим	2	1
884	критической обработки	1	1
885	в разной	2	1
886	тот факт	1	1
887	что именно	2	1
888	из которых	2	1
889	чем то	1	1
890	случаях в	1	1
891	целом ряде	2	1
892	к самой	2	1
893	ее отношении	2	1
894	как чего-то	1	1
895	в течение	5	1
896	на такие	1	1
897	наука истории	1	1
898	доходят до	1	1
899	это были	1	1
900	и другой	1	1
901	критики и	2	1
902	от прежнего	1	1
903	него в	2	1
904	как например	5	1
905	всех его	1	1
906	научной работе	5	1
907	времени вполне	1	1
908	которая лежит	1	1
909	каким он	1	1
910	каждое из	1	1
911	в так	1	1
912	в культуре	1	1
913	это выражение	1	1
914	этом и	1	1
915	естественно не	1	1
916	разумеется с	2	1
917	истории но	1	1
918	но разумеется	1	1
919	чего-то целого	1	1
920	этом смысле	11	1
921	каждой из	3	1
922	этого рода	8	1
923	факт что	1	1
924	от той	1	1
925	к рукописи	1	1
926	содержанием и	1	1
927	и от	1	1
928	историей и	1	1
929	ответов на	1	1
930	котором он	2	1
931	или в	1	1
932	другое дело	3	1
933	которая в	1	1
934	в настоящее	1	1
935	работы над	6	1
936	бы ему	1	1
937	это может	2	1
938	у них	1	1
939	виде в	2	1
940	собственно истории	1	1
941	но еще	1	1
942	по одной	1	1
943	той или	1	1
944	особенно сильно	1	1
945	бы в	1	1
946	не должен	1	1
947	вообще в	2	1
948	конце концов	2	1
949	но зато	2	1
950	сверх того	1	1
951	потребность в	1	1
952	бы оно	1	1
953	отношении к	2	1
954	чтобы лучше	1	1
955	все вместе	1	1
956	одной из	3	1
957	имеет право	1	1
958	слово в	1	1
959	месте в	1	1
960	с ней	2	1
961	не говоря	2	1
962	это делает	2	1
963	работы и	1	1
964	состоит из	1	1
965	внимания к	1	1
966	оно не	1	1
967	время не	1	1
968	большей частью	1	1
969	лиц которые	1	1
970	просто не	1	1
971	впечатление на	2	1
972	и другие	1	1
973	гораздо ближе	2	1
974	к этому	3	1
975	как на	11	1
976	точно так	2	1
977	они не	1	1
