N	2gram	Vygotskiy__1	KFilosof
357	в непосредственной	1	1
358	в действительности	1	1
359	и свою	1	1
360	в первом	1	1
361	или иную	1	1
362	за собой	1	1
363	в самом	11	1
364	не дано	1	1
365	хотя эта	1	1
366	в которой	4	1
367	это утверждение	1	1
368	есть для	2	1
369	в известном	2	1
370	бы только	1	1
371	моментов нет	1	1
372	в мышлении	2	1
373	на то	10	1
374	эту мысль	1	1
375	на его	1	1
376	к выводу	1	1
377	что она	6	1
378	не следует	1	1
379	задний план	1	1
380	главным образом	2	1
381	по самому	5	1
382	не отменяет	1	1
383	оно было	2	1
384	всех остальных	1	1
385	момента в	1	1
386	эта последняя	1	1
387	не к	1	1
388	образом и	1	1
389	падает в	1	1
390	но прежде	1	1
391	их в	2	1
392	и по	3	1
393	пытается построить	1	1
394	конца и	1	1
395	том же	2	1
396	подход к	1	1
397	мы его	1	1
398	а затем	1	1
399	его сама	1	1
400	том случае	2	1
401	об этом	1	1
402	связанных с	1	1
403	что мне	1	1
404	и с	2	1
405	и чтобы	1	1
406	то есть	26	1
407	может стать	3	1
408	а есть	1	1
409	на почве	2	1
410	он есть	1	1
411	форму и	2	1
412	и точности	1	1
413	это положение	1	1
414	все равно	1	1
415	нашего исследования	3	1
416	всеми другими	1	1
417	и уже	1	1
418	и переживает	1	1
419	одна и	1	1
420	несмотря на	5	1
421	в не	1	1
422	значит не	1	1
423	чем в	1	1
424	не содержится	1	1
425	же мысль	3	1
426	такой же	2	1
427	лучше всего	1	1
428	мысли что	1	1
429	в этих	4	1
430	другим и	1	1
431	художественного творчества	6	1
432	лежат в	1	1
433	он должен	1	1
434	всяком случае	6	1
435	на месте	1	1
436	она в	2	1
437	мы найдем	2	1
438	цели и	1	1
439	свой смысл	1	1
440	понятий и	2	1
441	признать что	1	1
442	науки но	1	1
443	совершенно иначе	1	1
444	оказалось бы	1	1
445	ним в	1	1
446	новое и	1	1
447	есть всегда	1	1
448	и очень	2	1
449	на один	2	1
450	при всех	1	1
451	быть признан	1	1
452	быть дано	1	1
453	с которой	1	1
454	она не	5	1
455	для каждого	1	1
456	как о	1	1
457	мысли в	3	1
458	одна из	4	1
459	линий и	1	1
460	смысле и	1	1
461	к другим	2	1
462	но только	3	1
463	только не	3	1
464	следовательно и	1	1
465	и попытка	1	1
466	неба своды	1	1
467	которые могут	1	1
468	поскольку оно	1	1
469	закон и	1	1
470	и познания	1	1
471	в противоречие	2	1
472	а существенно	1	1
473	такая же	1	1
474	вместо того	1	1
475	это слово	1	1
476	отдельного человека	10	1
477	и теперь	2	1
478	здесь же	1	1
479	следует что	1	1
480	уже и	2	1
481	не является	5	1
482	факта что	1	1
483	или бессознательно	1	1
484	точке зрения	1	1
485	у меня	3	1
486	к таким	1	1
487	существенно для	1	1
488	исходить из	1	1
489	как всякое	1	1
490	есть только	2	1
491	во все	1	1
492	и другой	3	1
493	и такие	1	1
494	с исчерпывающей	2	1
495	зависимости от	6	1
496	отличается от	2	1
497	содержанием и	1	1
498	к тому	4	1
499	имеет место	2	1
500	быть ответственно	1	1
501	всегда в	1	1
502	оно может	1	1
503	если мы	12	1
504	и входит	1	1
505	нас от	1	1
506	и о	4	1
507	совершенно правильно	4	1
508	разных точек	1	1
509	что все	3	1
510	как не	1	1
511	свою очередь	1	1
512	но при	1	1
513	на задний	1	1
514	и от	2	1
515	характер и	1	1
516	мысль о	1	1
517	можно сделать	1	1
518	но мы	3	1
519	приводит к	2	1
520	что может	1	1
521	как содержание	1	1
522	только через	1	1
523	этой возможности	1	1
524	не за	1	1
525	здесь как	1	1
526	особенно в	1	1
527	живет в	1	1
528	дано только	1	1
529	произведения не	1	1
530	подойти к	2	1
531	который я	1	1
532	можно только	1	1
533	основана на	1	1
534	поэтому в	1	1
535	в настоящее	2	1
536	и даже	6	1
537	тенденция в	1	1
538	находится в	1	1
539	все дело	2	1
540	при такой	1	1
541	на все	1	1
542	но к	3	1
543	настоящее время	2	1
544	можно сказать	1	1
545	в только	1	1
546	ли она	1	1
547	в значительной	1	1
548	и во	2	1
549	в конечном	3	1
550	и вследствие	1	1
551	все в	1	1
552	и новое	1	1
553	которая сама	1	1
554	которой мы	1	1
555	тем или	2	1
556	образом поскольку	1	1
557	что теория	1	1
558	во втором	1	1
559	когда оно	2	1
560	бы утверждать	1	1
561	нуждается в	3	1
562	приводит и	2	1
563	вообще и	1	1
564	не знаю	1	1
565	человека как	1	1
566	если это	1	1
567	и другую	2	1
568	в литературе	1	1
569	области методологии	1	1
570	известном смысле	1	1
571	один из	4	1
572	содержится в	1	1
573	но с	1	1
574	всю историю	2	1
575	мы видим	5	1
576	одной из	1	1
577	в какой	5	1
578	быть признаны	1	1
579	и кажется	1	1
580	исчерпывающей ясностью	1	1
581	и так	4	1
582	к смыслу	1	1
583	не систему	1	1
584	а только	2	1
585	только при	3	1
586	же и	1	1
587	не можем	3	1
588	только на	3	1
589	ее а	1	1
590	до абсурда	1	1
591	безотносительно к	1	1
592	нужно еще	1	1
593	в психологию	1	1
594	только тогда	7	1
595	в данной	1	1
596	конечном счете	3	1
597	ту или	2	1
598	одно из	2	1
599	никто не	1	1
600	стать в	1	1
601	говорить об	1	1
602	случае когда	1	1
603	смысле этого	2	1
604	живет не	1	1
605	так как	18	1
606	может служить	1	1
607	мы можем	4	1
608	само по	5	1
609	она будет	1	1
610	как раз	2	1
611	да это	2	1
612	они будут	1	1
613	для решения	1	1
614	берегов отчизны	1	1
615	не противоречит	1	1
616	но из	1	1
617	к психологизму	1	1
618	и содержания	1	1
619	она и	1	1
620	точек зрения	3	1
621	и из	1	1
622	в соответствующих	1	1
623	в действительность	1	1
624	этого названия	1	1
625	здесь в	1	1
626	мы никогда	4	1
627	на чем	1	1
628	и др	1	1
629	каково бы	1	1
630	к объективизму	3	1
631	моментов и	1	1
632	и музыка	1	1
633	она является	1	1
634	зависит от	1	1
635	остается и	1	1
636	понятие о	1	1
637	мысли все	1	1
638	что мы	8	1
639	действия в	1	1
640	стороны в	1	1
641	будет совершенно	1	1
642	содержанию как	1	1
643	искусства который	3	1
644	него в	2	1
645	есть общая	1	1
646	вместе с	8	1
647	противоречие с	3	1
648	мы говорим	1	1
649	в духе	1	1
650	что именно	1	1
651	из которых	3	1
652	когда мы	3	1
653	им с	2	1
654	и всей	1	1
655	истины в	2	1
656	переживается как	1	1
657	и выразить	1	1
658	лежит в	1	1
659	слова и	1	1
660	как психолог	1	1
661	как из	1	1
662	и каждая	1	1
663	о его	1	1
664	как таковой	1	1
665	и таким	2	1
666	же самое	2	1
667	есть познание	1	1
668	мысли но	2	1
669	должны быть	3	1
670	вообще есть	1	1
671	она должна	2	1
672	ее можно	1	1
673	одного и	2	1
674	для выражения	5	1
675	при таком	1	1
676	не существует	2	1
677	или в	1	1
678	мы пытаемся	2	1
679	а к	1	1
680	когда он	2	1
681	больше и	1	1
682	мы должны	1	1
683	не непосредственно	1	1
684	только что	2	1
685	теории а	1	1
686	или не	2	1
687	же в	1	1
688	и законов	2	1
689	за этим	1	1
690	приходится признать	1	1
691	границу между	1	1
692	что форма	1	1
693	между ними	1	1
694	необходимое условие	1	1
695	была бы	1	1
696	мысли чувства	1	1
697	того же	2	1
698	все люди	1	1
699	одновременно и	1	1
700	религии и	1	1
701	первом случае	1	1
702	отсюда ясно	1	1
703	бы его	1	1
704	людей но	1	1
705	будет тем	1	1
706	утверждать что	5	1
707	включает в	1	1
708	но эти	1	1
709	в искусстве	4	1
710	по поводу	2	1
711	это в	2	1
712	это понятие	1	1
713	гораздо более	2	1
714	во всяком	8	1
715	все что	3	1
