1	и не	16	31
537	здесь совершенно	3	1
538	настоящее время	1	1
539	и других	1	1
540	не оставляет	1	1
541	чтобы она	1	1
542	исходит из	1	1
543	не существует	3	1
544	но если	4	1
545	или иного	4	1
546	степени как	1	1
547	из этих	6	1
548	в момент	1	1
549	здесь в	1	1
550	не для	2	1
551	она ни	1	1
552	не надо	2	1
553	это прежде	2	1
554	бы несколько	1	1
555	я в	1	1
556	об этом	3	1
557	истории как	1	1
558	не могло	1	1
559	том и	1	1
560	ведь то	1	1
561	создана как	1	1
562	теперь о	1	1
563	к ним	1	1
564	в виду	1	1
565	что не	3	1
566	них нет	1	1
567	не так	1	1
568	т д	21	1
569	должен быть	3	1
570	места в	2	1
571	же касается	3	1
572	на основную	1	1
573	ни на	2	1
574	же как	3	1
575	сожалению не	2	1
576	к его	1	1
577	как более	2	1
578	же степени	1	1
579	и решал	1	1
580	того материала	1	1
581	уже говорить	1	1
582	а на	3	1
583	конечно есть	1	1
584	знает сам	1	1
585	времени в	1	1
586	то здесь	1	1
587	утверждает что	1	1
588	в русской	1	1
589	мне кажется	5	1
590	материала на	1	1
591	в каком	3	1
592	и вот	1	1
593	или иным	3	1
594	личности от	1	1
595	в работе	1	1
596	притом не	1	1
597	его произведений	1	1
598	это тоже	1	1
599	слышим все	1	1
600	под его	1	1
601	бы с	1	1
602	сказать чего	1	1
603	художественных произведений	1	1
604	здесь нет	1	1
605	до него	1	1
606	и соответствующие	1	1
607	знает и	2	1
608	с рядом	1	1
609	то время	2	1
610	время и	1	1
611	от своего	1	1
612	быть и	2	1
613	только при	1	1
614	во второй	9	1
615	другом месте	2	1
616	и другом	1	1
617	со всей	1	1
618	он считал	1	1
619	по этому	3	1
620	можно сделать	1	1
621	потому не	1	1
622	каждого своя	1	1
623	такого рода	2	1
624	самосознание можно	1	1
625	ему не	1	1
626	должны были	1	1
627	своего рода	3	1
628	и никогда	1	1
629	от подлинного	1	1
630	довольно ясно	1	1
631	не всегда	2	1
632	ответ на	3	1
633	же мы	1	1
634	в литературном	2	1
635	с самого	1	1
636	говорит об	2	1
637	целого то	1	1
638	что для	3	1
639	степени является	1	1
640	следовательно в	1	1
641	с ней	1	1
642	из них	8	1
643	люди с	1	1
644	для того	10	1
645	в другом	3	1
646	если это	3	1
647	которая была	2	1
648	в одно	1	1
649	лишь в	3	1
650	в руках	1	1
651	значение для	1	1
652	объективный факт	1	1
653	атмосферы вокруг	1	1
654	всего необходимо	1	1
655	и верное	1	1
656	русской критической	1	1
657	что как	2	1
658	крайней мере	2	1
659	того в	1	1
660	что бы	1	1
661	можно сказать	1	1
662	это слово	4	1
663	и за	3	1
664	то в	3	1
665	слова не	1	1
666	не была	2	1
667	точно так	1	1
668	и когда	1	1
669	стороны и	1	1
670	является их	1	1
671	до его	1	1
672	второй части	2	1
673	времени и	1	1
674	бы ни	1	1
675	который был	1	1
676	случаев в	1	1
677	целое в	1	1
678	гораздо ближе	1	1
679	что они	7	1
680	во втором	4	1
681	того или	4	1
682	мы не	2	1
683	этом случае	2	1
684	слова до	1	1
685	но на	2	1
686	и только	3	1
687	но даже	1	1
688	в известном	1	1
689	как он	1	1
