N	2gram	Bakhtin_Fr_8	formyVre
155	в новое	1	3
156	здесь нет	3	3
157	место и	1	3
158	между ними	2	3
159	в этих	11	3
160	в отношении	5	3
161	характер это	2	3
162	мы говорили	1	3
163	их в	4	3
164	но они	1	3
165	этими двумя	1	3
166	уже говорили	7	3
167	этом отношении	1	3
168	не могут	1	3
169	героев и	1	3
170	к тому	1	3
171	и образ	2	3
172	все его	3	3
173	что и	3	3
174	во всей	2	3
175	в форме	3	3
176	один из	5	3
177	романа и	1	3
178	мы видим	6	3
179	одной из	3	3
180	во времени	1	3
181	и ее	4	3
182	с одной	4	3
183	со всеми	1	3
184	в качестве	4	3
185	только на	2	3
186	же в	1	3
187	в начале	1	3
188	был бы	3	3
189	одно из	1	3
190	в одном	2	3
191	до сих	8	3
192	связаны с	6	3
193	именно в	1	3
194	мы еще	1	3
195	более того	3	3
196	с тем	2	3
197	быть только	1	3
198	а не	2	3
199	мира в	1	3
200	на фоне	1	3
201	вместе с	2	3
202	и потому	4	3
203	подхода к	1	3
204	сих пор	8	3
205	ряд в	1	3
206	этого ряда	1	3
207	греческого типа	1	3
208	проходит через	1	3
209	еще более	1	3
210	а в	2	3
211	всеми его	1	3
212	не знает	1	3
213	сказать что	3	3
214	имеет место	1	3
215	они не	5	3
216	к этому	2	3
217	смысле слова	1	2
218	также и	2	2
219	всего это	1	2
220	и принципиально	1	2
221	др в	2	2
222	той же	6	2
223	их и	2	2
224	углубляться в	1	2
225	вопрос о	1	2
226	они были	4	2
227	жизни это	1	2
228	момент в	2	2
229	на них	3	2
230	в чем	1	2
231	эпизоды в	1	2
232	но конечно	1	2
233	друг к	1	2
234	оно уже	1	2
235	совсем не	2	2
236	происходит в	1	2
237	можно прямо	1	2
238	в центре	2	2
239	для всех	1	2
240	стороны и	1	2
241	с их	2	2
242	и к	4	2
243	мир и	2	2
244	в этот	1	2
245	ее целом	1	2
246	тому же	1	2
247	в нашем	2	2
248	новый тип	1	2
249	как бы	11	2
250	удельный вес	1	2
251	как он	1	2
252	всей его	1	2
253	и еще	2	2
254	вес в	1	2
255	не как	2	2
256	новое и	3	2
257	характер в	3	2
258	уже не	3	2
259	но дело	2	2
260	уже сказали	1	2
261	что все	4	2
262	к другу	1	2
263	было бы	2	2
264	на почве	1	2
265	из нее	2	2
266	нет в	1	2
267	рядом с	3	2
268	были в	1	2
269	чем в	1	2
270	здесь все	1	2
271	автора и	1	2
272	и всей	3	2
273	для него	2	2
274	в своей	2	2
275	лежат в	1	2
276	с точки	2	2
277	место в	1	2
278	не к	1	2
279	оказывается что	1	2
280	в отличие	1	2
281	в которых	2	2
282	точку зрения	1	2
283	но он	3	2
284	друг другу	2	2
285	том же	1	2
286	самого начала	1	2
287	тогда когда	1	2
288	дело в	2	2
289	весь роман	2	2
290	никогда не	5	2
291	под углом	1	2
292	в самой	1	2
293	с большой	1	2
294	и раскрывает	1	2
295	в другую	1	2
296	весьма существенную	1	2
297	и является	1	2
298	во всем	4	2
299	так называемый	1	2
300	этот образ	1	2
301	в каком	2	2
302	мы встречаем	2	2
303	во все	3	2
304	с исключительной	2	2
305	играет большую	1	2
306	числе и	2	2
307	той или	2	2
308	правда не	1	2
309	но по	4	2
310	сочетается с	1	2
311	нем все	1	2
312	с самого	1	2
313	смысле но	1	2
314	те же	1	2
315	здесь как	2	2
316	во многом	2	2
317	времени во	1	2
318	ту же	4	2
319	по сравнению	1	2
320	и вообще	1	2
321	с ним	2	2
322	или иной	1	2
323	а также	3	2
324	в значительной	2	2
325	и были	2	2
326	полноту и	1	2
327	случая в	1	2
328	там где	3	2
329	того что	1	2
330	быть и	1	2
331	всякого рода	1	2
332	важное значение	1	2
333	явления в	1	2
334	углом зрения	1	2
335	и особые	1	2
336	романа к	2	2
337	до наших	1	2
338	уже в	2	2
339	друг за	1	2
340	речи в	1	2
341	его и	1	2
342	ни с	5	2
343	никто не	1	2
344	он весь	1	2
345	мы находим	3	2
346	исторического процесса	1	2
347	к ним	2	2
348	отличие от	1	2
349	тем что	1	2
350	существенную роль	3	2
351	лишь один	1	2
352	не были	3	2
353	и даже	8	2
354	и характер	1	2
355	с другой	2	2
356	далеко не	2	2
357	и прежде	1	2
358	еще и	3	2
359	в некоторых	3	2
360	одной стороны	2	2
361	и культур	1	2
362	жизнь в	1	2
363	он становится	2	2
364	громадную роль	3	2
365	здесь только	1	2
366	с помощью	3	2
367	прямо сказать	1	2
368	за другом	1	2
369	их к	1	2
370	и временных	1	2
371	к своему	1	2
372	в данном	2	2
373	сравнению с	1	2
374	времени с	2	2
375	наконец и	1	2
376	сохраняется в	1	2
377	слова и	3	2
378	здесь в	3	2
379	в более	1	2
380	одна из	4	2
381	сохраняется и	1	2
382	для нас	1	2
383	почти вовсе	1	2
384	поэтому все	1	2
385	ее основных	1	2
386	становления в	1	2
387	ее в	1	2
388	и бытовой	1	2
389	равно как	1	2
390	время не	1	2
391	в которой	4	2
392	характера но	1	2
393	и эта	2	2
394	всем и	1	1
395	новое время	2	1
396	внутренней сущности	1	1
397	с природой	1	1
398	одним из	5	1
399	ряд как	1	1
400	и государственной	1	1
401	начинается с	1	1
402	связь этих	2	1
403	все остальное	1	1
404	играют в	1	1
405	идет о	1	1
406	в средние	2	1
407	самих событий	1	1
408	тем же	1	1
409	фольклора и	1	1
410	из самых	1	1
411	он всегда	1	1
412	в доме	1	1
413	и абсолютно	1	1
414	совершенно необычные	1	1
415	из всех	2	1
416	из которой	1	1
417	и конечно	2	1
418	для своего	2	1
419	друзья его	1	1
420	бы в	3	1
421	при анализе	1	1
422	с более	1	1
423	и последующих	1	1
424	бы и	2	1
425	существенное место	1	1
426	почти все	2	1
427	боги в	1	1
428	масштабы для	1	1
429	за всеми	1	1
430	всего романа	1	1
431	и явлений	2	1
432	и он	1	1
433	и явления	2	1
434	эпох и	1	1
435	лишь там	2	1
436	он был	12	1
437	первый план	2	1
438	созданные самим	1	1
439	мы наблюдали	1	1
440	разобранных нами	1	1
441	характер он	1	1
442	процесс этот	1	1
443	мистериях и	1	1
444	самом деле	2	1
445	и всего	1	1
446	данном случае	2	1
447	то он	1	1
448	что роман	1	1
449	вступают в	1	1
450	с собою	1	1
451	известны в	1	1
452	значение имеет	2	1
453	большое значение	1	1
454	и единства	1	1
455	тесно связан	1	1
456	для измерения	1	1
457	второй план	2	1
458	романе а	1	1
459	независимо от	1	1
460	осмыслены как	1	1
461	родного дома	1	1
462	это был	1	1
463	перед нами	3	1
464	характер носит	1	1
465	и наконец	3	1
466	и сам	2	1
467	эпохи но	1	1
468	масштабы и	1	1
469	самом начале	1	1
470	месте где	1	1
471	жизни к	1	1
472	сливается с	1	1
473	та же	1	1
474	что это	4	1
475	время это	1	1
476	к месту	1	1
477	из этих	1	1
478	которые в	1	1
479	отчасти и	2	1
480	в этой	6	1
481	это тот	1	1
482	вообще а	1	1
483	не следует	1	1
484	связанные с	1	1
485	потому они	1	1
486	их может	1	1
487	функции и	1	1
488	романа все	1	1
489	этого жанра	1	1
490	построены как	1	1
491	встречаются в	1	1
492	без исключения	1	1
493	не бывает	1	1
494	здесь мы	3	1
495	указывали на	1	1
496	главным образом	3	1
497	в совершенно	4	1
498	есть все	1	1
499	в мире	2	1
500	конечно в	2	1
501	перечисленных нами	1	1
502	глубокий и	1	1
503	зрения на	2	1
504	это было	1	1
505	на протяжении	1	1
506	особенно в	1	1
507	него всегда	1	1
508	распространены в	3	1
509	характер всей	1	1
510	по всему	2	1
511	самый характер	1	1
512	о которых	1	1
513	кн ii	2	1
514	и определяет	1	1
515	глубоко и	1	1
516	которой он	1	1
517	говорили в	1	1
518	античной классической	1	1
519	и некоторые	2	1
520	в один	1	1
521	и тогда	1	1
522	не больше	1	1
523	в эту	2	1
524	что значит	1	1
525	во время	5	1
526	ее события	1	1
527	и при	2	1
528	особенности же	1	1
529	в народной	4	1
530	этом бытовом	1	1
531	по внешности	1	1
532	наших дней	1	1
533	этот реальный	1	1
534	что дело	1	1
535	сами события	1	1
536	однако этот	1	1
537	самого героя	1	1
538	он дает	2	1
539	событий романа	1	1
540	своего рода	5	1
541	каждый предмет	2	1
542	значение для	1	1
543	их специфическими	1	1
544	своему существу	1	1
545	образом и	3	1
546	науки и	1	1
547	с такою	2	1
548	времен и	1	1
549	и более	4	1
550	есть еще	1	1
551	вещей и	11	1
552	времени а	1	1
553	возвращается к	1	1
554	литературу в	1	1
555	же мы	1	1
556	вернемся к	2	1
557	из которых	2	1
558	не становятся	1	1
559	власть в	1	1
560	тесную связь	1	1
561	касаемся здесь	1	1
562	до известной	1	1
563	в таких	3	1
564	иной раз	1	1
565	аналогичные явления	1	1
566	чрезвычайно распространены	2	1
567	дело не	2	1
568	правда в	1	1
569	события как	1	1
570	определенности и	1	1
571	тесная связь	1	1
572	и сама	1	1
573	как его	1	1
574	самом месте	1	1
575	раскрыть и	1	1
576	особый характер	3	1
577	все без	1	1
578	мужей и	1	1
579	находится в	1	1
580	следовательно и	1	1
581	остановимся здесь	1	1
582	появляются в	1	1
583	войны в	1	1
584	того в	1	1
585	по своей	4	1
586	это слово	1	1
587	мало как	1	1
588	совершенно конкретный	1	1
589	с другом	1	1
590	и со	1	1
591	такие же	1	1
592	воспринимаются как	1	1
593	определенность и	2	1
594	ни был	1	1
595	одном ряду	1	1
596	и освещается	1	1
597	и такие	2	1
598	вошли в	1	1
599	похож на	2	1
600	более существенной	1	1
601	всего в	1	1
602	другом месте	3	1
603	как почти	1	1
604	что оно	1	1
605	его с	1	1
606	для его	1	1
607	они и	1	1
608	нам важны	1	1
609	и был	3	1
610	мы привели	1	1
611	были хорошо	1	1
612	рабле на	3	1
613	т.п в	2	1
614	играют громадную	1	1
615	существенное значение	2	1
616	значительной мере	1	1
617	и сами	1	1
618	след в	2	1
619	напротив они	1	1
620	художественно-идеологический смысл	1	1
621	еще вернемся	1	1
622	нет никакой	1	1
623	в себя	1	1
624	так в	1	1
625	свободу и	1	1
626	на том	1	1
627	и совершенно	2	1
628	в другом	3	1
629	с собой	2	1
630	вещи и	4	1
631	из всего	1	1
632	было в	1	1
633	у плутарха	1	1
634	и которые	4	1
635	живет в	1	1
636	собой в	1	1
637	одном и	1	1
638	которая была	1	1
639	в новом	1	1
640	неразрывное единство	1	1
641	но потому	1	1
642	особого отношения	1	1
643	были чрезвычайно	2	1
644	в эпоху	10	1
645	образ самого	1	1
646	громадное значение	1	1
647	смысле и	1	1
648	образом в	2	1
649	эпохи здесь	1	1
650	и вещи	2	1
651	условиях не	2	1
652	был поражен	1	1
653	и здесь	3	1
654	больших жанрах	1	1
655	не был	4	1
656	и возможно	1	1
657	и т.д	3	1
658	этих условиях	2	1
659	но к	1	1
660	о том	4	1
661	типа в	1	1
662	и являются	1	1
663	дороги так	1	1
664	упоминает о	1	1
665	притом в	1	1
666	романа а	1	1
667	здесь почти	1	1
668	и своей	1	1
669	все в	1	1
670	места и	1	1
671	которой мы	1	1
672	от них	1	1
673	достаточно назвать	1	1
674	на одном	2	1
675	и только	1	1
676	почти как	1	1
677	были связаны	2	1
678	исключительно важное	1	1
679	этом ряду	1	1
680	а следовательно	1	1
681	их удельный	1	1
682	наконец в	4	1
683	в античной	1	1
684	все события	1	1
685	века и	1	1
686	даже на	1	1
687	также в	1	1
688	в ту	4	1
689	единого и	1	1
690	у всех	2	1
691	и мир	1	1
692	тот же	1	1
693	время когда	1	1
694	на очень	1	1
695	природой и	1	1
696	что он	2	1
697	что даже	1	1
698	быть найдены	1	1
699	сочетаются в	1	1
700	очень много	2	1
701	это очень	2	1
702	иной степени	1	1
703	на мир	2	1
704	эти по	1	1
705	вопрос об	2	1
706	по этому	1	1
707	точка зрения	2	1
708	в эти	1	1
709	себя в	1	1
710	так что	3	1
711	ведь в	3	1
712	его существенных	1	1
713	события и	2	1
714	с нею	1	1
715	носит в	1	1
716	в большинстве	7	1
717	и они	1	1
718	ни одного	2	1
719	об его	1	1
720	этот момент	2	1
721	в больших	1	1
722	одного явления	1	1
723	этому вопросу	2	1
724	при изображении	1	1
725	почти полностью	1	1
726	или даже	1	1
727	из них	2	1
728	смерти и	2	1
729	с совершенно	1	1
730	о причинах	1	1
731	к первой	1	1
732	мы можем	1	1
733	из существенных	1	1
734	выступает с	1	1
735	время этой	1	1
736	она имеет	1	1
737	и оценки	1	1
738	которой нет	1	1
739	после встречи	1	1
740	деле и	1	1
741	них и	2	1
742	мир на	1	1
743	протяжении всего	1	1
744	вне их	1	1
745	где в	1	1
746	связан с	2	1
747	и обратно	1	1
748	осмысления и	1	1
749	представлено в	1	1
750	характерно для	1	1
751	действующих лиц	2	1
752	об образе	1	1
753	жизни события	1	1
754	прямой и	1	1
755	и римской	1	1
756	путем анализа	1	1
757	войны между	1	1
758	на отдельные	1	1
759	говорит о	2	1
760	притом не	1	1
761	v в	2	1
762	а на	2	1
763	которых мы	1	1
764	как чистые	1	1
765	самое слово	1	1
766	и самый	3	1
767	не на	3	1
768	как боги	1	1
769	конкретный характер	1	1
770	же свежие	1	1
771	себя на	2	1
772	в те	3	1
773	между собою	2	1
774	все более	1	1
775	начиная с	2	1
776	народ это	1	1
777	вопросу и	1	1
778	нового не	1	1
779	романе имеется	1	1
780	по своему	8	1
781	другу и	1	1
782	и вот	1	1
783	однако эти	2	1
784	типа как	1	1
785	в тех	1	1
786	к образу	1	1
787	у этого	2	1
788	в ряду	1	1
789	друг с	1	1
790	путь в	1	1
791	существенных моментах	1	1
792	здесь идет	1	1
793	дело здесь	1	1
794	мы сказали	1	1
795	и смерти	1	1
796	этого слова	1	1
797	о своих	1	1
798	ряду с	1	1
799	прямое и	1	1
800	и оно	1	1
801	имел в	1	1
802	к другим	1	1
803	которые были	2	1
804	же значение	1	1
805	с иными	1	1
806	это уже	1	1
807	известной степени	1	1
808	не похож	1	1
809	слова но	1	1
810	и от	1	1
811	не подлежит	3	1
812	и выражений	1	1
813	узком смысле	2	1
814	явления как	1	1
815	в отдельных	1	1
816	или другой	1	1
817	от него	1	1
818	отношений с	1	1
819	и ни	1	1
820	тем более	1	1
821	у которого	1	1
822	черты образа	1	1
823	ограничивается образом	1	1
824	все они	6	1
825	видим в	1	1
826	этих элементов	1	1
827	сюжетным и	1	1
828	его к	3	1
829	этой же	1	1
830	слово в	1	1
831	средние века	2	1
832	не быть	1	1
833	как отдельных	1	1
834	от всех	2	1
835	но когда	1	1
836	является и	2	1
837	на различные	1	1
838	культуры в	2	1
839	можно наблюдать	1	1
840	на ней	1	1
841	типу в	1	1
842	и быта	3	1
843	на мировую	1	1
844	моментах и	1	1
845	включает в	1	1
846	где он	1	1
847	два человека	1	1
848	в своих	4	1
849	он лишь	1	1
850	гораздо более	1	1
