N	2gram	Vygotskiy__2	VelikijI
121	мир и	1	2
122	а есть	1	2
123	самого себя	1	2
124	да и	1	2
125	это дело	1	2
126	личность как	1	2
127	одна из	1	2
128	что их	1	2
129	уж конечно	1	2
130	уже на	1	2
131	почему в	1	2
132	том что	27	2
133	а к	1	2
134	для нас	4	2
135	от него	1	2
136	и теперь	2	2
137	ее в	2	2
138	это все	2	2
139	а в	4	2
140	но не	3	2
141	могут быть	2	2
142	всего в	1	2
143	во всяком	7	2
144	от этой	1	1
145	эта идея	1	1
146	речь идет	2	1
147	как мы	6	1
148	никогда на	1	1
149	быть может	2	1
150	в виду	6	1
151	для себя	3	1
152	в ее	1	1
153	небом и	1	1
154	в словах	1	1
155	и говорит	1	1
156	и до	3	1
157	и самое	1	1
158	не имеют	1	1
159	значение в	3	1
160	и которую	1	1
161	мы будем	3	1
162	то же	5	1
163	тысячи лет	1	1
164	и которые	1	1
165	живет в	2	1
166	в результате	3	1
167	истины и	1	1
168	по сравнению	5	1
169	которого они	1	1
170	что уже	1	1
171	вопрос о	5	1
172	основана на	1	1
173	остается не	1	1
174	самой жизни	1	1
175	и вообще	2	1
176	же упрек	1	1
177	нас это	1	1
178	только это	1	1
179	находится в	2	1
180	о возможности	1	1
181	я не	1	1
182	и ее	3	1
183	же что	1	1
184	зависимости от	6	1
185	в их	2	1
186	и на	1	1
187	он был	1	1
188	после того	1	1
189	теперь и	1	1
190	и который	1	1
191	бы то	1	1
192	отказ от	1	1
193	других людей	1	1
194	что оно	4	1
195	к нему	1	1
196	ее к	1	1
197	но как	1	1
198	с которыми	1	1
199	менее всего	1	1
200	а потому	1	1
201	себе и	1	1
202	бы в	1	1
203	себя но	1	1
204	так говорит	1	1
205	и можно	2	1
206	к конечному	1	1
207	это самое	1	1
208	его на	1	1
209	как в	4	1
210	и мир	1	1
211	оторванное от	1	1
212	это ни	1	1
213	в своем	9	1
214	потребность в	4	1
215	известном смысле	1	1
216	связать себя	1	1
217	все же	4	1
218	но с	2	1
219	себя с	1	1
220	уже сказано	3	1
221	сделать это	1	1
222	в двух	1	1
223	могли бы	4	1
224	идет по	1	1
225	и высшего	1	1
226	мы видим	4	1
227	мы увидим	2	1
228	когда нужно	1	1
229	и свою	1	1
230	и так	1	1
231	со своей	1	1
232	в самом	11	1
233	у них	2	1
234	в которой	4	1
235	что это	6	1
236	бы ни	2	1
237	имеет своим	1	1
238	в целом	10	1
239	теперь в	2	1
240	сущности и	1	1
241	влечение к	1	1
242	в этой	6	1
243	в известном	2	1
244	же и	1	1
245	он делает	1	1
246	уже в	5	1
247	жизнь как	1	1
248	то и	1	1
249	в виде	1	1
250	и если	1	1
251	по словам	1	1
252	каким образом	2	1
253	разум в	1	1
254	должно иметь	1	1
255	или даже	1	1
256	времени по	1	1
257	о которой	1	1
258	говорит что	5	1
259	не того	1	1
260	к человеческой	1	1
261	в понимании	1	1
262	лишено всякого	1	1
263	и вот	1	1
264	вовсе не	6	1
265	не для	1	1
266	существует и	1	1
267	но что	2	1
268	у него	2	1
269	и по	3	1
270	на этом	1	1
271	переход к	1	1
272	он так	1	1
273	не хотим	2	1
274	же пути	1	1
275	бы это	1	1
276	для того	10	1
277	то ни	1	1
278	этом нет	1	1
279	всякого содержания	1	1
280	не были	1	1
281	и с	4	1
282	тогда это	1	1
283	не надо	3	1
284	как возможно	1	1
285	с другой	6	1
286	его личности	1	1
287	есть не	1	1
288	еще и	1	1
289	и тем	2	1
290	эта попытка	1	1
291	всякого смысла	1	1
292	в общественной	1	1
293	на которых	2	1
294	ничем не	3	1
295	основной вопрос	1	1
296	не всегда	1	1
297	с которым	1	1
298	и вновь	1	1
299	более глубокое	1	1
300	стороны в	1	1
301	него в	1	1
302	таким же	3	1
303	вместе с	6	1
304	так же	4	1
305	ко всем	1	1
306	как это	6	1
307	человека к	2	1
308	животные которые	1	1
309	этому же	1	1
310	еще с	1	1
311	и столь	1	1
312	у нас	1	1
313	в которых	3	1
314	он говорит	3	1
315	если оно	1	1
316	сравнению с	5	1
317	субъективные состояния	1	1
318	с такой	2	1
319	что тот	1	1
320	в одном	2	1
321	говорит все	1	1
322	в тот	1	1
323	у самого	1	1
324	есть еще	1	1
325	человек с	2	1
326	так хорошо	1	1
327	этого слова	3	1
328	с этой	2	1
329	и внешней	1	1
330	общественной жизни	2	1
331	как можно	1	1
332	ничего кроме	1	1
333	к ним	1	1
334	и другое	2	1
335	о мире	3	1
336	на два	1	1
337	не по	1	1
338	мы все	1	1
339	только законы	1	1
340	не существует	3	1
341	и от	1	1
342	первые слова	3	1
343	нельзя не	1	1
344	мира и	2	1
345	это как	1	1
346	ничего не	3	1
347	того как	4	1
348	может быть	9	1
349	в третьем	1	1
350	пути и	1	1
351	вообще в	2	1
352	как она	1	1
353	много общего	1	1
354	против того	1	1
355	во всем	2	1
356	непонятным как	1	1
357	вот что	1	1
358	на него	1	1
359	в сознании	1	1
360	идти по	1	1
361	есть продукт	1	1
362	на внешнем	1	1
363	оторванную от	1	1
364	уже и	2	1
365	к ее	1	1
366	связь с	2	1
367	жизни в	1	1
368	что на	2	1
369	хотели бы	1	1
370	другой стороны	1	1
371	заботу о	1	1
372	сходятся и	1	1
373	но все	2	1
374	и идеи	2	1
375	к этому	4	1
376	его с	2	1
377	всего что	1	1
378	в своих	1	1
379	слова с	1	1
380	в процессе	11	1
381	и эта	2	1
382	в противоположность	2	1
383	она не	1	1
384	в роли	1	1
385	они не	3	1
