N	2gram	Losev_Vlad_2	StatiiOP
158	что все	1	3
159	со стороны	4	3
160	на вопрос	1	3
161	и что	5	3
162	по этому	1	3
163	раньше чем	1	3
164	нельзя сказать	1	3
165	у которого	2	3
166	это несомненно	1	3
167	и его	6	3
168	вот что	4	3
169	уже не	3	3
170	уже в	3	3
171	не так	1	3
172	для него	9	3
173	так как	5	3
174	как раз	1	3
175	что для	2	3
176	до конца	7	3
177	с которым	2	3
178	что мы	1	3
179	его как	1	3
180	в связи	8	3
181	мой друг	4	3
182	с этой	4	3
183	между прочим	7	3
184	в стихотворении	2	3
185	тем более	3	3
186	конце концов	3	3
187	к этому	6	3
188	в виде	3	3
189	в какой	1	3
190	которой я	1	3
191	эту вещь	1	2
192	самом деле	1	2
193	в чисто	2	2
194	и за	1	2
195	той же	4	2
196	этой статье	1	2
197	в сущности	2	2
198	как я	2	2
199	того же	5	2
200	значит и	1	2
201	думаю что	1	2
202	не имел	2	2
203	не был	2	2
204	его отношение	1	2
205	хочет сказать	1	2
206	во всех	3	2
207	важно отметить	1	2
208	россии и	2	2
209	то он	1	2
210	но как	1	2
211	только тогда	2	2
212	если в	1	2
213	с которыми	4	2
214	не просто	1	2
215	себе отчет	1	2
216	нет и	1	2
217	что они	1	2
218	в произведениях	1	2
219	очень тяжелое	1	2
220	что именно	1	2
221	им в	3	2
222	его к	1	2
223	сказать об	1	2
224	в самом	2	2
225	во многих	2	2
226	так сказать	1	2
227	в статье	2	2
228	т д	1	2
229	д д	2	2
230	том чтобы	2	2
231	и по	2	2
232	но все	2	2
233	и может	2	2
234	а по	1	2
235	то есть	7	2
236	на пять	1	2
237	заключается в	2	2
238	отчет в	2	2
239	ее в	1	2
240	эти годы	4	2
241	он и	3	2
242	между собою	1	2
243	мы не	2	2
244	такой же	1	2
245	не мог	8	2
246	которую он	7	2
247	можно найти	1	2
248	в такой	1	2
249	не столько	3	2
250	в которых	1	2
251	взгляд на	1	2
252	которые в	1	2
253	тем не	6	2
254	для этого	1	2
255	сам он	1	2
256	в отношении	3	2
257	не менее	7	2
258	но они	1	2
259	важно что	1	2
260	как можно	1	2
261	самого начала	1	2
262	как о	1	2
263	дело не	1	2
264	на котором	2	2
265	тогда когда	2	2
266	к этим	2	2
267	было у	2	2
268	не имеет	2	2
269	он написал	3	2
270	никогда не	7	2
271	и всегда	1	2
272	этих двух	1	2
273	в русском	2	2
274	он хочет	1	2
275	от того	1	2
276	начиная с	2	2
277	к тому	2	2
278	для того	2	2
279	утверждать что	1	2
280	как мы	11	2
281	то она	1	2
282	в виду	2	2
283	нужно сказать	1	2
284	без всякого	2	2
285	с самого	1	2
286	на нее	1	2
287	времени и	1	2
288	здесь нет	1	2
289	во многом	1	2
290	он писал	1	2
291	до нас	1	2
292	произведения как	1	2
293	что его	4	2
294	и во	2	2
295	этому поводу	1	2
296	борьба с	2	2
297	и других	1	2
298	была не	1	2
299	еще не	1	2
300	течение всей	2	2
301	и ее	1	2
302	i и	2	2
303	то и	1	2
304	что если	2	2
305	во втором	1	2
306	при помощи	1	2
307	несомненно в	1	2
308	а то	2	2
309	в новом	2	2
310	мы находим	2	2
311	вовсе не	4	2
312	отходит от	1	2
313	должен был	3	2
314	заметить что	1	2
315	до сих	1	2
316	что не	2	2
317	не на	2	2
318	что из	1	2
319	ни на	1	2
320	вместе с	8	2
321	но не	3	2
322	к такому	3	2
323	несколько раз	1	2
324	это за	2	2
325	к л	1	2
326	в это	4	2
327	сих пор	1	2
328	нужно отметить	1	2
329	является как	2	2
330	в результате	5	2
331	его не	2	2
332	и ни	1	2
333	года в	6	2
334	же к	1	2
335	все более	1	2
336	в свою	3	2
337	в общих	1	2
338	брался за	1	2
339	существует в	1	2
340	к этой	2	2
341	гораздо более	2	2
342	как известно	1	1
343	последнего в	1	1
344	что настоящее	1	1
345	одним из	1	1
346	также и	6	1
347	до него	1	1
348	так резко	1	1
349	в следующие	1	1
350	сам по	2	1
351	и то	5	1
352	смысле слова	1	1
353	а из	1	1
354	приду к	1	1
355	речи на	1	1
356	по преимуществу	1	1
357	отвечал на	1	1
358	и до	2	1
359	собственном смысле	1	1
360	был и	3	1
361	лучшим и	1	1
362	отношения к	3	1
363	отметить и	1	1
364	есть не	1	1
365	для своего	1	1
366	в последние	2	1
367	с новыми	1	1
368	этого нет	1	1
369	многих случаях	1	1
370	с западной	2	1
371	ответить на	1	1
372	из своих	1	1
373	нам в	1	1
374	этом не	1	1
375	эти шесть	1	1
376	представлением о	1	1
377	но уже	2	1
378	этих стихах	1	1
379	ему в	2	1
380	мы и	1	1
381	что можно	3	1
382	я их	1	1
383	как видите	1	1
384	и он	4	1
385	же нужно	2	1
386	которую можно	1	1
387	быть в	3	1
388	истории в	1	1
389	н ф	5	1
390	не признавал	1	1
391	других источников	1	1
392	или иначе	3	1
393	б с	1	1
394	мы будем	3	1
395	и другие	1	1
396	со всеми	1	1
397	тех же	1	1
398	не все	1	1
399	образ мыслей	1	1
400	до наших	1	1
401	история и	2	1
402	и небольшой	1	1
403	и я	5	1
404	чем же	1	1
405	всего от	1	1
406	вследствие чего	1	1
407	а иной	1	1
408	в своем	8	1
409	он часто	1	1
410	что нет	1	1
411	этом же	1	1
412	когда он	1	1
413	целый ряд	1	1
414	вопросом о	1	1
415	о вл	5	1
416	и как	3	1
417	оказывается в	1	1
418	но эта	1	1
419	в указанном	2	1
420	требование которое	1	1
421	самом начале	1	1
422	более или	3	1
423	с г	1	1
424	весь город	1	1
425	поэтому и	1	1
426	пушкин то	1	1
427	не соответствуют	1	1
428	и невозможно	1	1
429	еще на	2	1
430	отношения с	1	1
431	так или	3	1
432	близости к	1	1
433	время во	1	1
434	думать что	1	1
435	еще один	2	1
436	в дальнейшем	5	1
437	интереснее всего	1	1
438	о ее	1	1
439	как он	2	1
440	человек не	2	1
441	что она	1	1
442	в нем	4	1
443	в свет	1	1
444	одно что	1	1
445	и больше	3	1
446	они в	1	1
447	свою собственную	1	1
448	же это	2	1
449	не к	1	1
450	прочим и	2	1
451	такие явления	1	1
452	его ж	1	1
453	свое время	1	1
454	существу это	1	1
455	все с	1	1
456	годом и	1	1
457	же касается	5	1
458	поэзии и	1	1
459	о в	2	1
460	периодом но	1	1
461	с начала	2	1
462	остановиться на	1	1
463	я считаю	1	1
464	рядом с	1	1
465	на которую	1	1
466	то как	1	1
467	к которым	1	1
468	очень интересно	1	1
469	этого не	2	1
470	а за	2	1
471	во внимание	1	1
472	мы видели	2	1
473	здесь можно	2	1
474	говорится о	2	1
475	никакого смысла	1	1
476	мы знаем	4	1
477	чем в	1	1
478	можно считать	1	1
479	здесь все	1	1
480	рецензию на	1	1
481	которые я	1	1
482	и того	1	1
483	нисколько не	2	1
484	но я	1	1
485	она ему	1	1
486	или менее	3	1
487	что значит	1	1
488	бы на	1	1
489	и при	2	1
490	к истории	1	1
491	на месте	1	1
492	был склонен	1	1
493	то было	1	1
494	то его	2	1
495	он тяжело	1	1
496	поэтому в	1	1
497	дает в	1	1
498	не понимает	1	1
499	но во	1	1
500	не могли	3	1
501	что после	1	1
502	чтобы иметь	1	1
503	том же	3	1
504	по себе	5	1
505	даже в	2	1
506	и очень	2	1
507	на рубеже	1	1
508	не раз	1	1
509	вплоть до	3	1
510	иной раз	2	1
511	не о	2	1
512	л и	1	1
513	дело в	3	1
514	того как	2	1
515	и отвечал	1	1
516	своего существования	1	1
517	на него	1	1
518	предстает в	1	1
519	был оставлен	1	1
520	чтобы стать	1	1
521	что вы	2	1
522	можно судить	4	1
523	того чтобы	2	1
524	не могло	1	1
525	судя по	1	1
526	его от	1	1
527	казалось бы	2	1
528	в самой	1	1
529	критических статей	1	1
530	или как	2	1
531	с нами	2	1
532	мыслей и	2	1
533	того в	1	1
534	годам относятся	1	1
535	же года	4	1
536	к вам	2	1
537	друг друга	2	1
538	князя и	1	1
539	годов в	2	1
540	свидетельствуют о	1	1
541	и серьезную	1	1
542	было не	1	1
543	перед ним	1	1
544	сравнить с	1	1
545	вот в	1	1
546	всему этому	2	1
547	свое собственное	1	1
548	действует сам	1	1
549	очень часто	1	1
550	уже о	2	1
551	все то	1	1
552	когда мы	3	1
553	ему все	2	1
554	а что	2	1
555	по возможности	1	1
556	что является	1	1
557	же т	1	1
558	здесь же	1	1
559	своего отца	1	1
560	также от	1	1
561	здесь еще	1	1
562	для себя	5	1
563	году в	1	1
564	больше ничего	1	1
565	приходит к	2	1
566	можно и	2	1
567	своего развития	1	1
568	раз даже	1	1
569	и о	4	1
570	потому не	1	1
571	которого мы	1	1
572	вл соловьевым	7	1
573	но вообще	1	1
574	свою очередь	2	1
575	говоря уже	2	1
576	здесь не	4	1
577	не успел	1	1
578	только при	1	1
579	совершенно ясно	1	1
580	в собственном	1	1
581	году а	1	1
582	последнее время	2	1
583	нет никакой	1	1
584	в произведении	1	1
585	так в	1	1
586	его работа	1	1
587	и необходимости	1	1
588	как с	1	1
589	на том	1	1
590	и сам	2	1
591	этот период	2	1
592	можно было	2	1
593	в нескольких	1	1
594	те же	3	1
595	ясно что	1	1
596	здесь как	1	1
597	особенно в	1	1
598	чем у	1	1
599	отчасти в	1	1
600	том как	1	1
601	разного рода	4	1
602	а эта	1	1
603	был не	1	1
604	нем много	1	1
605	и вообще	10	1
606	с ним	5	1
607	все его	1	1
608	все дело	1	1
609	невозможно в	1	1
610	дано у	1	1
611	в порядке	1	1
612	и должно	1	1
613	известной степени	1	1
614	тех кто	1	1
615	вот и	3	1
616	язык и	1	1
617	разумеется в	1	1
618	его жизни	6	1
619	влияние на	1	1
620	и который	1	1
621	может не	1	1
622	по терминологии	1	1
623	как у	2	1
624	вопросу о	1	1
625	жизни он	1	1
626	это вероятно	2	1
627	а второй	1	1
628	ним и	1	1
629	что хотел	1	1
630	что и	3	1
631	в древнем	1	1
632	хотел бы	2	1
633	и русская	1	1
634	именно в	4	1
635	которая и	1	1
636	также в	1	1
637	и она	2	1
638	а кроме	1	1
639	и самые	1	1
640	судить по	4	1
641	в петербурге	2	1
642	который хочет	1	1
643	в двух	2	1
644	его в	4	1
645	мне кажется	1	1
646	ли он	2	1
647	грозный и	1	1
648	бы из	1	1
649	как нечто	1	1
650	года то	2	1
651	всей жизни	2	1
652	это очень	1	1
653	он уже	5	1
654	но то	2	1
655	это с	1	1
656	которая была	1	1
657	же он	1	1
658	можно спорить	1	1
659	нужно понимать	2	1
660	для всех	1	1
661	с двумя	1	1
662	о пушкине	2	1
663	конечно не	4	1
664	с нею	1	1
665	можно установить	1	1
666	ни одного	1	1
667	и поэта	1	1
668	а это	3	1
669	то только	1	1
670	в данной	1	1
671	не стал	1	1
672	я люблю	1	1
673	из них	1	1
674	только одно	3	1
675	тоже в	1	1
676	вл соловьеве	5	1
677	и их	1	1
678	в одном	1	1
679	разрыв с	1	1
680	но что	5	1
681	проводит в	1	1
682	современности и	1	1
683	к той	2	1
684	хорошо было	1	1
685	даже и	3	1
686	в очень	3	1
687	с общим	1	1
688	изложение его	1	1
689	не были	1	1
690	возможно что	2	1
691	и из	2	1
692	то это	4	1
693	был в	2	1
694	а именно	6	1
695	еще и	6	1
696	было и	1	1
697	на которые	1	1
698	к более	1	1
699	не говоря	3	1
700	здесь дело	1	1
701	этому времени	2	1
702	что несмотря	1	1
703	ниже в	1	1
704	о чем	6	1
705	потребовало бы	1	1
706	как говорит	1	1
707	если не	2	1
708	в те	4	1
709	уже давно	2	1
710	нет ничего	3	1
711	своих воспоминаниях	1	1
712	в частности	2	1
713	вышла в	3	1
714	нет надобности	1	1
715	эти слова	1	1
716	вопросам что	1	1
717	историю как	1	1
718	из трех	3	1
719	шесть лет	1	1
720	я говорю	1	1
721	место где	1	1
722	требует от	1	1
723	с м	31	1
724	понимает как	1	1
725	его личной	1	1
726	быть помните	1	1
727	слишком много	1	1
728	в данном	3	1
729	ли ты	1	1
730	было написано	2	1
731	наряду с	2	1
732	в той	2	1
733	и этот	1	1
734	исторического так	1	1
735	этом письме	2	1
736	не отступал	1	1
737	в воспоминаниях	1	1
738	году он	1	1
739	что же	8	1
740	очень важно	1	1
741	в литературе	1	1
742	даже с	1	1
743	по существу	3	1
744	это значит	2	1
745	из отдельных	1	1
746	которое однако	1	1
747	должно быть	3	1
748	с года	3	1
749	намеки на	1	1
750	бога и	1	1
751	о его	5	1
752	но для	1	1
753	шел от	1	1
754	одновременно с	1	1
755	в книге	1	1
756	интереса к	1	1
757	но помимо	1	1
758	вероятно в	2	1
759	тем и	1	1
760	котором он	1	1
761	к кому	1	1
762	чтобы понять	1	1
763	что тогда	1	1
764	а к	2	1
765	для нас	7	1
766	и все	7	1
767	собственно говоря	2	1
768	у них	1	1
769	и н	1	1
770	я хотел	2	1
771	и правильной	1	1
772	вообще в	3	1
773	большой интерес	3	1
774	хотя бы	3	1
775	сверх того	1	1
776	и поэтического	1	1
777	отношении к	1	1
778	с теми	1	1
779	этом свете	1	1
780	свет как	1	1
781	в период	1	1
782	о своем	2	1
783	отношением к	1	1
784	стихотворение по	1	1
785	лишь только	1	1
786	мы здесь	1	1
787	которая тоже	1	1
788	ко всему	4	1
789	и еще	1	1
790	есть и	2	1
791	в свое	1	1
792	среди прочих	1	1
793	в трех	2	1
794	как исторического	1	1
795	жизни и	6	1
796	но эти	1	1
797	языке а	1	1
798	только не	1	1
799	была для	2	1
800	к м	2	1
801	так же	4	1
802	они не	1	1
