N	2gram	Potebnia_M_1	Hudozhes
249	видно что	2	2
250	нет ничего	2	2
251	xviii в	2	2
252	в результате	1	2
253	о котором	3	2
254	человека она	1	2
255	человека не	2	2
256	проникнуть в	1	2
257	это так	1	2
258	а между	3	1
259	ли мы	1	1
260	таком случае	2	1
261	человека и	1	1
262	и то	3	1
263	нам кажется	1	1
264	в первом	5	1
265	из его	1	1
266	проникает в	1	1
267	высшей степени	1	1
268	видеть в	2	1
269	во-первых в	2	1
270	по его	7	1
271	его не	1	1
272	же следует	1	1
273	не во	1	1
274	искать его	1	1
275	коренится в	1	1
276	именно к	1	1
277	есть нечто	4	1
278	в сущности	2	1
279	как во	2	1
280	чисто внешней	1	1
281	хотя бы	2	1
282	ему в	1	1
283	похожи на	1	1
284	будто оставляет	1	1
285	что можно	3	1
286	так а	1	1
287	в каждой	1	1
288	а другие	1	1
289	на них	1	1
290	сходные с	1	1
291	его словам	2	1
292	что его	1	1
293	в чем	1	1
294	собственной внутренней	1	1
295	очевидно и	1	1
296	бы в	4	1
297	явлений и	3	1
298	не все	2	1
299	к слову	1	1
300	его индивидуальности	1	1
301	ответ на	1	1
302	есть по	1	1
303	друг от	2	1
304	друга и	1	1
305	связи и	1	1
306	к сожалению	1	1
307	относится к	3	1
308	формы выражения	1	1
309	его на	2	1
310	общего с	1	1
311	что именно	2	1
312	решительно все	1	1
313	дает нам	1	1
314	стороны и	2	1
315	что касается	1	1
316	человека вообще	1	1
317	на человека	1	1
318	в полном	2	1
319	сознания в	2	1
320	и как	6	1
321	бы стать	1	1
322	что этим	1	1
323	не кажется	1	1
324	от этого	1	1
325	и хотя	1	1
326	этого впечатления	1	1
327	бы ошибочно	1	1
328	в произведении	1	1
329	в которой	2	1
330	отказывается от	1	1
331	нет дела	1	1
332	это открытие	1	1
333	он в	1	1
334	бы не	6	1
335	всей своей	1	1
336	из этих	4	1
337	ни одна	2	1
338	не годится	1	1
339	во многих	2	1
340	но на	2	1
341	его но	1	1
342	их действия	1	1
343	кажется только	1	1
344	в мир	1	1
345	не могла	2	1
346	он должен	2	1
347	его самого	2	1
348	к одному	2	1
349	не как	1	1
350	понятий и	1	1
351	с таким	1	1
352	ее и	1	1
353	к каждому	1	1
354	мысли как	1	1
355	объективность и	1	1
356	его от	1	1
357	что ни	1	1
358	и этот	1	1
359	что нельзя	1	1
360	в нее	1	1
361	вопросов о	1	1
362	от нее	6	1
363	то ни	3	1
364	что все	3	1
365	тем в	1	1
366	от некоторых	1	1
367	их и	2	1
368	из самой	1	1
369	а их	1	1
370	или даже	3	1
371	а как	2	1
372	входит в	1	1
373	может стать	1	1
374	потом когда	1	1
375	этом смысле	4	1
376	роль в	1	1
377	истории и	1	1
378	весь мир	1	1
379	в последующих	1	1
380	и тем	3	1
381	которым он	1	1
382	к области	1	1
383	на свои	2	1
384	бы совершенно	1	1
385	для них	2	1
386	но уже	2	1
387	вышли из	1	1
388	может даже	1	1
389	далеко не	1	1
390	жизни то	1	1
391	с тем	5	1
392	в слове	8	1
393	со своими	1	1
394	и уже	1	1
395	между собою	6	1
396	имело бы	1	1
397	можно считать	1	1
398	духовной жизни	2	1
399	он от	1	1
400	и того	2	1
401	нисколько не	2	1
402	когда в	3	1
403	или менее	1	1
404	в г	2	1
405	на других	1	1
406	другим и	1	1
407	таким же	2	1
408	и без	3	1
409	эта жизнь	1	1
410	но которые	1	1
411	человеком и	3	1
412	как произведение	1	1
413	ничего в	1	1
414	себе а	1	1
415	они уже	1	1
416	в которых	1	1
417	мысли и	9	1
418	не исчерпывается	1	1
419	признать что	1	1
420	есть его	1	1
421	в одном	8	1
422	друг другу	3	1
423	не его	1	1
424	и более	2	1
425	в прошлом	1	1
426	их в	1	1
427	том и	2	1
428	и предполагает	1	1
429	и наоборот	6	1
430	что этот	1	1
431	может ответить	1	1
432	этом не	1	1
433	бы быть	4	1
434	вместе со	1	1
435	между прочим	2	1
436	нас к	1	1
437	вовсе не	5	1
438	в отношении	1	1
439	между людьми	1	1
440	на рубеже	1	1
441	так как	21	1
442	тем самым	4	1
443	как можно	1	1
444	самого начала	3	1
445	этими двумя	1	1
446	мысли в	9	1
447	в определении	2	1
448	дело в	2	1
449	в науке	1	1
450	например что	1	1
451	в самых	1	1
452	само слово	1	1
453	не могло	3	1
454	только не	2	1
455	и всегда	2	1
456	народной жизни	2	1
457	воли и	1	1
458	в самой	3	1
459	именно с	1	1
460	и весь	1	1
461	или как	1	1
462	ничего такого	1	1
463	может уже	1	1
464	и чувства	1	1
465	с но	4	1
466	других то	1	1
467	великое открытие	1	1
468	не потому	2	1
469	в движении	2	1
470	это могло	1	1
471	поэтому не	1	1
472	не могут	4	1
473	когда мы	2	1
474	он бы	1	1
475	могут быть	9	1
476	и вполне	1	1
477	что одни	2	1
478	единства в	1	1
479	что оно	2	1
480	ошибочно было	1	1
481	не противоречит	1	1
482	он видит	1	1
483	на это	1	1
484	если же	5	1
485	ничего общего	2	1
486	к индивидуальной	1	1
487	из всего	1	1
488	в виду	2	1
489	того времени	1	1
490	свою очередь	4	1
491	и мысль	1	1
492	но при	3	1
493	же не	1	1
494	и говорит	1	1
495	с самого	3	1
496	различие между	1	1
497	выражения и	1	1
498	можно заметить	2	1
499	душа не	1	1
500	в образе	1	1
501	другое в	1	1
502	на нее	1	1
503	помнить и	1	1
504	здесь нет	1	1
505	мог бы	2	1
506	с другою	2	1
507	жили как	1	1
508	к общим	1	1
509	сущности в	1	1
510	одного из	2	1
511	все его	1	1
512	для нас	9	1
513	с другой	7	1
514	нас в	1	1
515	все в	2	1
516	на мгновение	1	1
517	во всех	5	1
518	переходит в	1	1
519	во втором	5	1
520	другу то	1	1
521	находит свое	1	1
522	и только	2	1
523	в другой	3	1
524	наконец в	1	1
525	во внутренней	3	1
526	что бы	2	1
527	с а	2	1
528	как вообще	1	1
529	но так	1	1
530	в жизнь	1	1
531	как объект	2	1
532	как например	2	1
533	всякое произведение	2	1
534	состояние души	2	1
535	в какой	1	1
536	в стороне	4	1
537	не останется	1	1
538	времени и	2	1
539	всяком случае	1	1
540	между этими	1	1
541	и ее	1	1
542	их не	1	1
543	принадлежит именно	1	1
544	с одной	3	1
545	с какой	1	1
546	есть в	2	1
547	в звуки	1	1
548	более или	1	1
549	уже в	1	1
550	в жизни	3	1
551	существования и	1	1
552	отношений а	1	1
553	не из	3	1
554	когда оно	1	1
555	но совершенно	2	1
556	то чего	2	1
557	но для	1	1
558	одно из	3	1
559	в письме	1	1
560	представить себе	3	1
561	более у	1	1
562	могло бы	3	1
563	сами по	1	1
564	иначе как	2	1
565	двух противоположных	2	1
566	произведения и	1	1
567	ее не	1	1
568	дела до	1	1
569	из нее	1	1
570	ее на	1	1
571	что они	1	1
572	рядом с	1	1
573	представляется в	1	1
574	человека что	1	1
575	человеке но	1	1
576	какое в	1	1
577	каждый человек	1	1
578	не один	1	1
579	говорить и	1	1
580	вслед за	1	1
581	еще и	1	1
582	слово но	1	1
583	что для	3	1
584	противоречие между	1	1
585	человека но	1	1
586	одной стороны	3	1
587	не на	1	1
588	для человека	2	1
589	полярная противоположность	1	1
590	там где	4	1
591	что мы	4	1
592	с прежними	1	1
593	одна и	1	1
594	здесь именно	1	1
595	так называемых	1	1
596	следовало бы	1	1
597	их за	1	1
598	места где	1	1
599	то можно	1	1
600	со словом	3	1
601	например когда	1	1
602	но все	2	1
603	в природе	6	1
604	в данном	1	1
605	она есть	1	1
606	себя то	1	1
607	и там	1	1
608	когда же	1	1
609	быть только	5	1
610	природы к	1	1
611	том смысле	4	1
612	быть не	4	1
613	следует отличать	1	1
614	только о	1	1
615	бытия с	1	1
616	этих отношений	1	1
617	данное время	1	1
618	но это	5	1
619	и слово	1	1
620	в смысле	4	1
621	последующее развитие	1	1
622	не мог	3	1
623	не получает	1	1
624	от друга	2	1
625	в голову	1	1
626	при таком	4	1
627	имеют для	3	1
628	когда он	1	1
629	в данное	1	1
630	сознания что	1	1
631	души в	1	1
632	не более	4	1
633	тем более	2	1
634	не будучи	1	1
635	мы должны	3	1
636	слов и	4	1
637	хотя в	3	1
638	есть продукт	1	1
639	давно уже	1	1
640	к ее	1	1
641	от первого	1	1
642	необходимое условие	1	1
643	от своего	1	1
644	сказать что	3	1
645	где как	1	1
646	их с	1	1
647	в свою	4	1
648	него то	1	1
649	в последнем	1	1
650	с такой	1	1
651	первом случае	1	1
652	из этого	2	1
653	время не	1	1
654	и две	1	1
655	к другим	2	1
656	и другие	1	1
657	нельзя назвать	1	1
658	я могу	1	1
659	жизни оказывается	1	1
660	во всяком	3	1
661	все что	2	1
662	этой точки	1	1
663	напротив все	1	1
