N	2gram	Vygotskiy__1	Narrotol
359	содержит в	1	1
360	свою силу	1	1
361	в плане	1	1
362	какой бы	1	1
363	его от	1	1
364	на этом	2	1
365	от других	1	1
366	таким образом	26	1
367	в совершенно	1	1
368	распространение и	1	1
369	единое целое	4	1
370	в другом	7	1
371	в поведении	3	1
372	об этом	3	1
373	мы уже	1	1
374	первую очередь	3	1
375	с другими	2	1
376	этом смысле	1	1
377	свести к	3	1
378	должен был	1	1
379	делает его	1	1
380	здесь это	1	1
381	в них	2	1
382	также не	2	1
383	соответствии с	1	1
384	восприятие и	1	1
385	свойства жизни	1	1
386	в слове	2	1
387	глазами и	1	1
388	мы видели	2	1
389	как сказано	1	1
390	живому организму	1	1
391	с такой	2	1
392	в чистом	1	1
393	мы не	7	1
394	в развитии	12	1
395	как таковой	2	1
396	в один	2	1
397	с еще	1	1
398	что если	2	1
399	в ходе	8	1
400	таким же	1	1
401	в следующем	1	1
402	в котором	4	1
403	в их	3	1
404	к одному	1	1
405	в которых	3	1
406	мысли и	6	1
407	от его	1	1
408	слова в	1	1
409	для изучения	1	1
410	образом и	3	1
411	что было	1	1
412	по крайней	1	1
413	и более	5	1
414	их в	4	1
415	не могли	2	1
416	в конце	2	1
417	том же	2	1
418	что этот	2	1
419	и то	3	1
420	приводят к	1	1
421	лишь одну	1	1
422	чистом виде	1	1
423	человек и	1	1
424	анализ расчленяющий	2	1
425	есть прежде	2	1
426	это дает	1	1
427	может служить	1	1
428	ними не	1	1
429	дело в	2	1
430	и сама	1	1
431	в процессе	8	1
432	к изучению	2	1
433	материала в	1	1
434	для всего	1	1
435	силу своей	1	1
436	именно с	1	1
437	этих двух	3	1
438	оно есть	2	1
439	детей и	1	1
440	более что	1	1
441	связь и	1	1
442	лишь в	6	1
443	и является	1	1
444	на природу	1	1
445	потому что	6	1
446	к этим	2	1
447	на всем	2	1
448	в книге	1	1
449	на некоторые	1	1
450	единицей биологического	1	1
451	интересующие нас	2	1
452	и делает	1	1
453	как живая	1	1
454	сложное единое	1	1
455	в области	3	1
456	в неразрывное	1	1
457	ему не	1	1
458	выходящих за	1	1
459	может показаться	1	1
460	с другом	4	1
461	к детскому	1	1
462	от того	6	1
463	всех прочих	2	1
464	и оно	1	1
465	представляется нам	1	1
466	начиная с	2	1
467	чтобы сделать	1	1
468	присущими целому	1	1
469	и развития	1	1
470	же самое	3	1
471	могло не	1	1
472	от изложения	1	1
473	что оно	3	1
474	анализа но	1	1
475	от элементов	1	1
476	анализе и	1	1
477	в работах	1	1
478	всем протяжении	2	1
479	для себя	4	1
480	двоякого рода	1	1
481	стороны от	2	1
482	как они	1	1
483	того насколько	2	1
484	от друга	3	1
485	что все	4	1
486	в виду	1	1
487	для читателя	1	1
488	и от	3	1
489	подразумеваем такой	1	1
490	целому и	2	1
491	распадается на	1	1
492	только то	1	1
493	что произошло	1	1
494	живет в	1	1
495	к его	2	1
496	бывает у	1	1
497	над проблемой	1	1
498	не сказаться	1	1
499	строго говоря	2	1
500	на них	1	1
501	если бы	5	1
502	далее неразложимыми	1	1
503	и здесь	1	1
504	в самой	1	1
505	внимание на	1	1
506	структуру и	1	1
507	внешняя сторона	1	1
508	нас в	1	1
509	в драме	1	1
510	которых в	1	1
511	необходимо должна	1	1
512	на одном	1	1
513	что и	1	1
514	крайней мере	1	1
515	и анализа	1	1
516	взглядом в	1	1
517	оказывается по	1	1
518	слов и	1	1
519	все время	6	1
520	еще только	1	1
521	если это	2	1
522	может иметь	1	1
523	с которыми	1	1
524	того что	15	1
525	в современной	2	1
526	мы увидим	1	1
527	в ситуации	1	1
528	которое мы	3	1
529	жизнь личности	1	1
530	со всеми	2	1
531	человека с	2	1
532	до наших	1	1
533	итак в	1	1
534	и у	1	1
535	то и	3	1
536	в значении	1	1
537	еще одной	1	1
538	слова не	1	1
539	а то	1	1
540	не дает	1	1
541	ответ на	3	1
542	работу с	1	1
543	основными свойствами	1	1
544	лишь постольку	1	1
545	мир в	1	1
546	искать в	1	1
547	в новом	3	1
548	вовсе не	3	1
549	мы можем	6	1
550	само по	1	1
551	как такового	2	1
552	бы все	1	1
553	быть по	1	1
554	и строго	1	1
555	для современной	3	1
556	организму является	1	1
557	на единицы	4	1
558	именно как	1	1
559	эти наблюдения	1	1
560	его мысли	2	1
561	этой проблемы	8	1
562	между которыми	1	1
563	до сих	4	1
564	на ее	2	1
565	связаны с	1	1
566	нельзя сказать	1	1
567	элементов обладает	1	1
568	речи а	1	1
569	думал он	2	1
570	чем он	2	1
571	же о	1	1
572	является далее	1	1
573	в соответствии	1	1
574	и пр	2	1
575	по направлению	1	1
576	анализа который	1	1
577	ничем не	1	1
578	более того	1	1
579	окружающих его	1	1
580	сдвиг в	1	1
581	однако и	1	1
582	настоящей единицей	1	1
583	которое кажется	1	1
584	как о	1	1
585	расчленяющий сложное	2	1
586	присущие живому	1	1
587	и ему	1	1
588	в речи	2	1
589	факта но	1	1
590	мышлении и	7	1
591	свойствами присущими	1	1
592	связь с	1	1
593	о себе	1	1
594	такой продукт	1	1
595	человека к	2	1
596	направлению к	1	1
597	и столь	1	1
598	обладает всеми	1	1
599	очевидно что	1	1
600	к жизни	1	1
601	живыми частями	1	1
602	в тех	1	1
603	ли его	1	1
604	друг с	4	1
605	человек с	1	1
606	чтобы определить	1	1
607	с восприятием	1	1
608	в состоянии	2	1
609	неразрывное единство	1	1
610	в это	1	1
611	с этой	6	1
612	как отмечает	1	1
613	частями этого	1	1
614	как только	1	1
615	является для	2	1
616	человека который	1	1
617	только внешняя	1	1
618	сих пор	4	1
619	слова которое	1	1
620	о его	1	1
621	является как	2	1
622	в смысле	2	1
623	всего в	2	1
624	живая клетка	1	1
625	случаях когда	1	1
626	указать на	1	1
627	о котором	2	1
628	своей природе	2	1
629	который является	1	1
630	место только	1	1
631	слов с	2	1
632	как уже	7	1
633	бы он	2	1
634	с не	1	1
635	от всего	1	1
636	почву для	1	1
637	ключом к	2	1
638	вот этот	1	1
639	в равной	2	1
640	обратиться к	3	1
641	в общем	3	1
642	мы подразумеваем	1	1
643	направленной на	1	1
644	сохраняющая все	1	1
645	не быть	1	1
646	и при	2	1
647	речи и	28	1
648	внутреннее единство	1	1
649	не могла	1	1
650	который не	1	1
651	и лингвистики	1	1
652	этих свойств	1	1
653	по поводу	1	1
654	все основные	2	1
655	можно назвать	2	1
656	как результат	1	1
657	которая не	1	1
